unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
russian_polar_31,"Может ли трактор ехать по шоссе, согласно ПДД России?",ru,polar,0.771,0.52,1.0,0.417,0.667,2.485,3.932,1.127,1
russian_polar_32,Входила ли Албания в состав Югославии?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_33,Посещал ли Фидель Кастро Россию?,ru,polar,0.396,-0.48,0.0,0.5,0.8,1.946,0.0,0.127,1
russian_polar_34,«Яндекс.Деньги» эмитирует пластиковые карты?,ru,polar,0.646,-0.48,0.0,0.333,1.0,2.303,0.0,0.127,1
russian_polar_35,Сербия побеждала в Евровидении?,ru,polar,-0.27,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_36,Сборная Германии по футболу выигрывала Олимпиаду?,ru,polar,0.396,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_37,Есть в России право на усыновление ребенка однополыми парами на апрель 2019?,ru,polar,0.306,1.52,0.0,0.333,0.75,2.639,0.0,0.127,1
russian_polar_38,Была ли женщина императрицей Византии?,ru,polar,0.146,-1.48,0.0,0.0,0.6,1.946,0.0,0.127,1
russian_polar_39,Повстанцы признали результат Президентских выборов в Сирии 3 июня 2014 года?,ru,polar,-0.004,2.52,0.0,0.333,0.909,2.565,0.0,0.127,1
russian_polar_40,Соломо́н Маймо́н был самоучкой?,ru,polar,0.063,-0.48,0.0,0.0,0.75,1.792,0.0,0.127,1
russian_polar_41,А́нна Иоа́нновна была образованным человеком?,ru,polar,0.396,-0.48,0.0,0.0,0.8,1.946,0.0,0.127,1
russian_polar_42,Есть ли прямой рейс из Арзамаса в Москву?,ru,polar,0.254,0.52,0.0,0.333,0.625,2.303,0.0,0.127,1
russian_polar_43,Разрешено ли иметь больше одного ребенка в Китае в 2019 году?,ru,polar,0.996,0.52,1.0,0.417,0.636,2.565,3.932,1.127,1
russian_polar_44,Может ли белый монах стать Патриархом в России?,ru,polar,0.396,0.52,1.0,0.417,0.75,2.303,3.932,1.127,1
russian_polar_45,Есть в Болгарии обязательная военная служба на март 2019?,ru,polar,0.271,0.52,0.0,0.333,0.778,2.398,0.0,0.127,1
russian_polar_46,Арту́р Ива́нович Бенни́ был ранен в сражении?,ru,polar,0.23,-0.48,0.0,0.5,0.714,2.197,0.0,0.127,1
russian_polar_47,Производят ли Ту-154 в 2019 году?,ru,polar,0.563,-0.48,0.0,0.5,0.571,2.197,0.0,0.127,1
russian_polar_48,Есть ли бои и игре Final Fantasy?,ru,polar,0.063,0.52,0.0,0.5,0.429,2.197,0.0,0.127,1
russian_polar_49,Был ли трансгумани́зм в России?,ru,polar,0.396,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_50,Учавствовал ли Брюс Ли в уличных боях?,ru,polar,0.563,-0.48,0.0,0.5,0.714,2.197,0.0,0.127,1
russian_polar_51,Есть ветер на Марсе?,ru,polar,-0.27,0.52,0.0,0.167,0.75,1.792,0.0,0.127,1
russian_polar_52,Разрешены ли азартные игры в в Китае?,ru,polar,0.73,-0.48,0.0,0.5,0.571,2.197,0.0,0.127,1
russian_polar_53,Назван в честь Ре́джинальда Кётлица остров?,ru,polar,0.396,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_54,"Габриэ́ль Яре́д написал музыку к фильму ""Английский пациент""?",ru,polar,-0.032,1.52,0.0,0.333,0.875,2.485,0.0,0.127,1
russian_polar_55,Жена Птолемея IV была его сестрой?,ru,polar,0.396,0.52,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_56,Мессершмитт Bf.109 был самым массовым истребителем в истории?,ru,polar,0.396,-0.48,0.0,0.0,0.5,2.303,0.0,0.127,1
russian_polar_57,Ю́рий Влади́мирович Андро́пов командовал КГБ СССР?,ru,polar,-0.004,-0.48,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_58,Принимают ли рубли в Белоруссии?,ru,polar,0.396,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_59,Поставлялся М46 на экспорт?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_60,Видкун Абрахам Лёуриц Йонссён Квислинг был расстрелян?,ru,polar,1.063,0.52,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_61,Принимают ли в Польше рубли?,ru,polar,0.646,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_62,Могут ли собаки чуять упадок сахара в крови человека?,ru,polar,0.146,0.52,1.0,0.417,0.778,2.398,3.932,1.127,1
russian_polar_63,Летала в космос обезьяна?,ru,polar,0.396,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_64,Может ли патриоти́зм приводить к негативным явлениям?,ru,polar,0.396,0.52,1.0,0.333,0.714,2.197,3.932,1.127,1
russian_polar_65,Корабли Тип «Саут Дакота» принимали участии во Второй Мировой войне?,ru,polar,0.841,1.52,0.0,0.5,0.9,2.639,0.0,0.127,1
russian_polar_66,Является ли башня «Газпром» в Санкт-Петербурге самым высоким зданием города на 2019 год?,ru,polar,0.98,0.52,0.0,0.5,0.692,2.833,0.0,0.127,1
russian_polar_67,Признала ли Россия независимость Косово на 2019 год?,ru,polar,0.825,-0.48,0.0,0.667,0.75,2.303,0.0,0.127,1
russian_polar_68,Опасна ли болезнь Монтгомери для человека?,ru,polar,0.396,-0.48,0.0,0.0,0.667,2.079,0.0,-0.873,1
russian_polar_69,Джон Си́дней Макке́йн III критиковал политику Владимира Путина?,ru,polar,0.254,0.52,0.0,0.333,1.0,2.303,0.0,0.127,1
russian_polar_70,Выступала Megadeth в России?,ru,polar,0.063,-0.48,0.0,0.333,0.5,1.792,0.0,0.127,1
russian_polar_71,Псориаз - наследственное заболевание?,ru,polar,0.396,-1.48,0.0,0.0,1.0,1.792,0.0,-0.873,1
russian_polar_72,Христо́дулос Цига́нтес посещал Россию?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_73,Были вооруженные столкновения в России при Разго́не Съе́зда наро́дных депута́тов?,ru,polar,0.063,2.52,0.0,0.0,0.7,2.485,0.0,-0.873,1
russian_polar_74,У,ru,polar,-1.604,-2.48,0.0,0.0,0.0,0.693,0.0,-0.873,1
russian_polar_75,Уэ́йн Марк Ру́ни есть татуировка?,ru,polar,-0.104,0.52,0.0,0.0,0.8,1.946,0.0,-0.873,1
russian_polar_76,Существует ли обряд самосожжения вдов в Индии в 2019 году?,ru,polar,0.396,1.52,0.0,0.333,0.7,2.485,0.0,0.127,1
russian_polar_77,Есть горы в Каппадокии?,ru,polar,-0.27,0.52,0.0,0.167,0.75,1.792,0.0,0.127,1
russian_polar_78,Использовали ли гранатомёты «Ва́йпер» в России?,ru,polar,0.996,-0.48,0.0,0.5,0.667,2.303,0.0,0.127,1
russian_polar_79,Был ли Граф Сен-Жерме́н широкоплечим?,ru,polar,0.896,-0.48,0.0,0.0,0.6,1.946,0.0,0.127,1
russian_polar_80,Республика Дагестан - субъект Российской Федерации?,ru,polar,0.146,-0.48,0.0,0.0,1.0,2.079,0.0,-0.873,1
russian_polar_81,Был ли Достоевский женат?,ru,polar,0.396,-1.48,0.0,0.0,0.5,1.792,0.0,0.127,1
russian_polar_82,Есть ли почтовые марки в России?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_83,Есть ли Макдональдс в Челябинске?,ru,polar,0.396,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_84,Герма́нское гражда́нское уложе́ние повлияло на частное право в России?,ru,polar,0.021,0.52,0.0,0.333,0.778,2.398,0.0,0.127,1
russian_polar_85,Сняли про Уильяма Кидда фильм?,ru,polar,0.396,-0.48,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_86,Построил Фёдор О́сипович Ше́хтель вокзал в Москве?,ru,polar,0.23,0.52,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_87,Есть работы Джотто ди Бондоне в Уффици?,ru,polar,0.23,0.52,0.0,0.167,0.714,2.197,0.0,0.127,1
russian_polar_88,Был ли Джон Франклин офицером Королевского военно-морского флота?,ru,polar,0.682,-0.48,0.0,0.0,0.75,2.303,0.0,0.127,1
russian_polar_89,Был ли президент Ливана Башир Жмайель христианином?,ru,polar,0.896,0.52,0.0,0.0,0.714,2.197,0.0,0.127,1
russian_polar_90,Производили ли ракеты «Ангара» в России?,ru,polar,0.996,-0.48,0.0,0.5,0.667,2.303,0.0,0.127,1
russian_polar_91,Основана ли Baldur’s Gate II: Shadows of Amn на книге?,ru,polar,1.578,0.52,0.0,0.5,0.25,2.708,0.0,0.127,1
russian_polar_92,Протестное движение в России имело антипутинскую направленность?,ru,polar,0.063,0.52,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_93,Болеют ли Рассе́янным склеро́зом дети?,ru,polar,0.646,-0.48,0.0,0.25,0.8,1.946,0.0,1.127,1
russian_polar_94,Могут ли жители Южной Кореи посещать Северную Корею?,ru,polar,0.396,0.52,1.0,0.333,0.875,2.303,3.932,1.127,1
russian_polar_95,Использовали ли в России гроши?,ru,polar,0.646,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_96,Есть ли в России ядерное оружие?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_97,У Рапануйцев была своя письменность?,ru,polar,-0.104,-0.48,0.0,0.0,0.4,1.946,0.0,-0.873,1
russian_polar_98,Изабе́лла Бава́рская была популярна у народа Франции?,ru,polar,-0.104,-0.48,0.0,0.0,0.714,2.197,0.0,0.127,1
russian_polar_99,«Двадцать восемь панфиловцев» стал лучшим фильмом России 2016 года?,ru,polar,-0.104,0.52,0.0,0.333,0.778,2.565,0.0,0.127,1
russian_polar_100,Являлась ли Ири́на Анато́льевна Ярова́я сотрудником органов прокуратуры СССР?,ru,polar,0.146,1.52,0.0,0.5,0.889,2.398,0.0,0.127,1
russian_polar_101,Участвовала ли СУ-122 во Второй Мировой войне?,ru,polar,0.825,-0.48,0.0,0.5,0.625,2.303,0.0,0.127,1
russian_polar_102,Нужна ли виза украинцам для посещения России?,ru,polar,0.563,-0.48,0.0,0.0,0.714,2.197,0.0,-0.873,1
russian_polar_103,Можно ли купить в Москве в 2018 году карабины и гладкоствольные ружья «Сайга»?,ru,polar,0.73,1.52,1.0,0.417,0.692,2.833,3.932,1.127,1
russian_polar_104,Рудольф Вальтер Рихард Гесс был признан военным преступником?,ru,polar,0.539,-0.48,0.0,0.5,0.875,2.303,0.0,0.127,1
russian_polar_105,Была ли авария на Сая́но-Шу́шенской гидроэлектроста́нции с человеческими жертвами?,ru,polar,0.271,1.52,0.0,0.333,0.667,2.398,0.0,0.127,1
russian_polar_106,Есть ли жена у Ма́река Га́мшика по данным на 2019 год?,ru,polar,0.496,0.52,0.0,0.5,0.636,2.565,0.0,0.127,1
russian_polar_107,Называли линейные крейсера именами королев Англии?,ru,polar,-0.004,0.52,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_108,Марк Антоний был соратником Цезаря?,ru,polar,-0.104,-0.48,0.0,0.0,0.8,1.946,0.0,0.127,1
russian_polar_109,Была ли коронована Елизавета Вудвилл?,ru,polar,-0.354,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_110,Посещение художественной школы платно для детей России на март 2019?,ru,polar,0.285,0.52,0.0,0.0,0.8,2.485,0.0,-0.873,1
russian_polar_111,Жил Лермонтов на Поварской у́лице?,ru,polar,0.396,-0.48,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_112,Одержала ли В каком году HRT F1 Team победу в старте Чемпионата мира в классе Формула-1?,ru,polar,0.749,3.52,0.0,0.667,0.444,3.045,0.0,0.127,1
russian_polar_113,Варвара поёт песни на стихи Анны Ахматовой?,ru,polar,-0.437,1.52,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_114,Продавался ли опиум в качестве лекаственного средства?,ru,polar,0.73,0.52,0.0,0.5,0.714,2.197,0.0,0.127,1
russian_polar_115,"Книга «Ди, охотник на вампиров» была переведена на русский?",ru,polar,0.896,2.52,0.0,0.5,0.667,2.639,0.0,0.127,1
russian_polar_116,Нева замерзает зимой?,ru,polar,-0.604,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_117,Был пересмотр по Делу «Кировлеса» в 2016?,ru,polar,0.396,1.52,0.0,0.167,0.714,2.398,0.0,0.127,1
russian_polar_118,"Может ли юридическое лицо быть ""иностра́нным аге́нтом""?",ru,polar,1.063,-0.48,1.0,0.5,0.714,2.398,3.932,1.127,1
russian_polar_119,В какой семье родился Ю́ст Ли́псий?,ru,polar,-0.404,-0.48,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_120,Называли ли Аттилу вождем варваров?,ru,polar,0.146,-0.48,0.0,0.5,0.8,1.946,0.0,0.127,1
russian_polar_121,Есть среди героев «Ма́стер и Маргари́та» Кот?,ru,polar,0.396,1.52,0.0,0.167,0.714,2.398,0.0,0.127,1
russian_polar_122,Жюль Анри́ Пуанкаре́ посещал Россию?,ru,polar,0.146,-0.48,0.0,0.333,1.0,1.946,0.0,0.127,1
russian_polar_123,Терми́ты водятся в России?,ru,polar,-0.27,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_124,Есть ли музей словацкого языка?,ru,polar,-0.104,0.52,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_125,Происходит расширение Вселенной по данным на март 2019?,ru,polar,-0.175,1.52,0.0,0.167,0.75,2.303,0.0,0.127,1
russian_polar_126,Дагестан - субъект Российской Федерации?,ru,polar,0.063,-0.48,0.0,0.0,1.0,1.946,0.0,-0.873,1
russian_polar_127,Был Никола́й Ви́кторович Левашо́в женат?,ru,polar,0.896,-0.48,0.0,0.0,0.8,1.946,0.0,0.127,1
russian_polar_128,Обязательна ли военная служба в России?,ru,polar,-0.004,0.52,0.0,0.0,0.667,2.079,0.0,-0.873,1
russian_polar_129,Ни́жне-Воскресе́нский монасты́рь был закрыт советской властью?,ru,polar,-0.104,0.52,0.0,0.5,0.857,2.303,0.0,0.127,1
russian_polar_130,Убийц Бори́са Немцо́ва арестовали?,ru,polar,0.063,0.52,0.0,0.167,1.0,1.792,0.0,0.127,1
russian_polar_131,Выступал ли Серге́й Никола́евич Юра́н за московский «Спартак»?,ru,polar,1.111,-0.48,0.0,0.5,0.75,2.485,0.0,0.127,1
russian_polar_132,Жил Карл Брюллов в Италии?,ru,polar,0.146,-0.48,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_133,Есть ли крупные диаспоры Кры́мских тата́р в Турции?,ru,polar,0.254,0.52,0.0,0.333,0.75,2.303,0.0,0.127,1
russian_polar_134,Джон Дью́и выступал против идеологии нацизма?,ru,polar,-0.204,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_135,Нужна ли русским туристам виза в Абхазию?,ru,polar,0.396,0.52,0.0,0.0,0.714,2.197,0.0,-0.873,1
russian_polar_136,Был у Джи́ни брат?,ru,polar,0.396,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_137,Есть ли река в Калуге?,ru,polar,0.396,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_138,Был миллионер в романе «Золото́й телёнок»?,ru,polar,-0.004,1.52,0.0,0.0,0.667,2.303,0.0,-0.873,1
russian_polar_139,Может аутист быть гением в математике?,ru,polar,-0.004,0.52,1.0,0.333,0.667,2.079,3.932,1.127,1
russian_polar_140,Находили Неандерта́льцев на территории России?,ru,polar,-0.104,-0.48,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_141,Принцесса Диана была родственницей Сэра Уи́нстона Спе́нсер-Че́рчилля?,ru,polar,-0.104,-0.48,0.0,0.0,0.857,2.197,0.0,0.127,1
russian_polar_142,Участвовал ли миноносец «Спокойный» во Второй Мировой войне?,ru,polar,1.254,-0.48,0.0,0.5,0.75,2.485,0.0,0.127,1
russian_polar_143,Влиял ли Восток на византийский быт?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_144,Есть Неонаци́зм в России на март 2019?,ru,polar,0.23,0.52,0.0,0.333,0.714,2.197,0.0,0.127,1
russian_polar_145,Войска Италии воевали в Африке в годы Второй Мировой войны?,ru,polar,0.285,0.52,0.0,0.5,0.8,2.485,0.0,0.127,1
russian_polar_146,Опасна ли акатизия?,ru,polar,-0.104,-1.48,0.0,0.0,0.667,1.609,0.0,-0.873,1
russian_polar_147,Крещение Руси происходило насильственно?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_148,Бывает ли белый опал?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_149,Белое движение потерпело поражение?,ru,polar,-0.604,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_150,Есть ли ветер на Луне?,ru,polar,-0.104,0.52,0.0,0.333,0.6,1.946,0.0,0.127,1
russian_polar_151,"«Агенты ""Щ.И.Т.""» - это драматический сериал?",ru,polar,1.646,-0.48,0.0,0.0,0.8,2.485,0.0,-0.873,1
russian_polar_152,Была проституция в Византии?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_153,Есть вода на Юпитере?,ru,polar,-0.27,0.52,0.0,0.167,0.75,1.792,0.0,0.127,1
russian_polar_154,Любила ли своего мужа Екатери́на Ме́дичи?,ru,polar,0.396,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_155,Нужна ли русским виза для посещения Грузии?,ru,polar,0.063,0.52,0.0,0.0,0.714,2.197,0.0,-0.873,1
russian_polar_156,Жили мавры на территории современной Португалии?,ru,polar,-0.004,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_157,Был нефтяной магнат в сериале «Даллас»?,ru,polar,-0.004,0.52,0.0,0.167,0.833,2.303,0.0,0.127,1
russian_polar_158,О́птимус Прайм - положительный герой комиксов о трансформерах?,ru,polar,0.063,0.52,0.0,0.0,0.857,2.303,0.0,-0.873,1
russian_polar_159,Роджер Тсиен получил Нобелевскую премию по химии?,ru,polar,-0.104,0.52,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_160,Принимают ли доллары в Варшаве?,ru,polar,0.396,-0.48,0.0,0.5,0.6,1.946,0.0,0.127,1
russian_polar_161,Была женой Владимира Высоцкого французская актриса?,ru,polar,-0.004,-0.48,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_162,Кусаются ли стрекозы?,ru,polar,-0.104,-1.48,0.0,0.333,0.667,1.609,0.0,0.127,1
russian_polar_163,Есть музей трамвая в России?,ru,polar,-0.104,0.52,0.0,0.167,0.8,1.946,0.0,0.127,1
russian_polar_164,Италия участвовала в Первой Мировой войне?,ru,polar,0.596,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_165,Разрешены ли гей-браки в России в 2019 году?,ru,polar,0.968,-0.48,0.0,0.667,0.625,2.303,0.0,0.127,1
russian_polar_166,Андре́й Вале́рьевич Орло́вский женат?,ru,polar,0.396,-0.48,0.0,0.0,1.0,1.792,0.0,-0.873,1
russian_polar_167,Daewoo Lanos собирали на Украине?,ru,polar,-0.104,-0.48,0.0,0.333,0.4,1.946,0.0,0.127,1
russian_polar_168,Имеет ли Молдова выход к морю?,ru,polar,0.196,0.52,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_169,Дюма посещал Россиию?,ru,polar,-0.604,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_170,У еврея национальность определяется по матери?,ru,polar,-0.204,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_171,Есть в Мали выход к морю?,ru,polar,0.196,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_172,Борис Кустодиев писал обнаженных женщин?,ru,polar,-0.104,-0.48,0.0,0.333,1.0,1.946,0.0,0.127,1
russian_polar_173,Получило ли присоединение Крыма к Российской Федерации международное признание?,ru,polar,0.896,0.52,0.0,0.5,0.778,2.398,0.0,0.127,1
russian_polar_174,Вели́кий Но́вгород был захвачен монголами во времена Орды на Руси?,ru,polar,-0.048,0.52,0.0,0.667,0.7,2.485,0.0,0.127,1
russian_polar_175,Выступала ли Индонезия на Олимпийских играх?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_176,Признали Ходжали́нскую резню геноцидом?,ru,polar,0.396,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_177,Извлекают масло из Рома́шки апте́чной?,ru,polar,-0.104,-0.48,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_178,Были сожжены церкви во время Красного террора в Испании?,ru,polar,0.271,0.52,0.0,0.5,0.667,2.398,0.0,0.127,1
russian_polar_179,Участники За́говора Катили́ны были казнены?,ru,polar,0.146,0.52,0.0,0.333,0.8,1.946,0.0,0.127,1
russian_polar_180,Сэр Э́рнест Ге́нри Ше́клтон был в России?,ru,polar,0.563,0.52,0.0,0.0,0.714,2.197,0.0,-0.873,1
russian_polar_181,Был ли Майкл Дже́ксон автором песен?,ru,polar,0.596,-0.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_182,Был у Генрих IV конфликт с Ватиканом?,ru,polar,0.23,0.52,0.0,0.333,0.714,2.197,0.0,0.127,1
russian_polar_183,Звиа́д Константи́нович Гамсаху́рдия был первым президентом Грузии?,ru,polar,0.396,-0.48,0.0,0.0,0.857,2.197,0.0,0.127,1
russian_polar_184,Признают ли католики учение о Троице?,ru,polar,0.196,0.52,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_185,Принимал ли участие генерал-полковник В.,ru,polar,0.596,-0.48,0.0,0.5,0.833,2.197,0.0,0.127,1
russian_polar_186,Модель в сражении на северном фасе Курской дуги?,ru,polar,0.111,1.52,0.0,0.0,0.75,2.303,0.0,-0.873,1
russian_polar_187,Борис Немцов был оппозиционером?,ru,polar,0.063,-0.48,0.0,0.0,0.75,1.792,0.0,0.127,1
russian_polar_188,Празднуют Хе́ллоуи́н в России?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_189,Есть ли вулкан на острове Буру?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_190,Связано ли Отрече́ние Миха́ила Алекса́ндровича с Февральской революцией 1917 года?,ru,polar,0.174,1.52,0.0,0.333,0.8,2.485,0.0,0.127,1
russian_polar_191,Птолемей VI Филометор запретил вывоз папируса из Египта?,ru,polar,0.111,0.52,0.0,0.333,0.875,2.303,0.0,0.127,1
russian_polar_192,Была Еле́на Петро́вна Блава́тская замужем?,ru,polar,0.896,-0.48,0.0,0.0,0.8,1.946,0.0,0.127,1
