unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
english_polar_37,Can an ex president run again for US president?,en,polar,-0.132,-0.529,0.0,0.5,0.667,2.398,0.0,-0.083,1
english_polar_38,Is the warbonnet sacred?,en,polar,-0.465,-0.529,0.0,0.0,0.5,1.792,0.0,-0.083,1
english_polar_39,Is Queen Elizabeth Queen of Australia?,en,polar,-0.332,-0.529,0.0,0.0,0.667,2.079,0.0,-1.083,1
english_polar_40,Is Mike Pratt married?,en,polar,-0.132,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_41,Do brains heal themselves after strokes?,en,polar,-0.532,-0.529,0.0,0.5,0.5,2.079,0.0,-0.083,1
english_polar_42,Did anyone ever recover Hitlers body?,en,polar,-0.332,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1
english_polar_43,Does the International Ladies' Garment Workers' Union still exist?,en,polar,0.768,0.471,0.0,0.333,0.636,2.565,0.0,-0.083,1
english_polar_44,Is Master Chief in Halo Wars?,en,polar,0.268,-0.529,0.0,0.0,0.667,2.079,0.0,-1.083,1
english_polar_45,Is Barbra Walters retired?,en,polar,-0.132,-0.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_46,Is Gibraltar English territory?,en,polar,-0.132,-1.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_47,Is oral candidiasis lethal?,en,polar,-0.465,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_48,Is Cimetidine an antihistamine?,en,polar,-0.132,-1.529,0.0,0.0,0.5,1.792,0.0,-0.083,1
english_polar_49,Did Avicenna write any books?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_50,Is sperm donation safe?,en,polar,-0.465,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_51,Do colleges pay for students to pass paywalls?,en,polar,-0.132,-0.529,1.0,0.5,0.625,2.303,3.932,0.917,1
english_polar_52,Has Ashton-Tate earned any awards?,en,polar,0.268,-0.529,0.0,0.333,0.667,2.197,0.0,-0.083,1
english_polar_53,Did Zhou Enlai have a wife?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_54,Are blood clotting disorders hereditary?,en,polar,-0.382,0.471,0.0,0.0,0.8,1.946,0.0,-0.083,1
english_polar_55,Was Germany part of the Hasburg Empire?,en,polar,0.035,-0.529,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_56,Are vape pens powered by lithium batteries?,en,polar,-0.299,-0.529,0.0,0.5,0.714,2.197,0.0,-0.083,1
english_polar_57,Do other animals have different blood types like humans?,en,polar,-0.382,0.471,0.0,0.333,0.778,2.398,0.0,-0.083,1
english_polar_58,Did Last Exile win any awards?,en,polar,-0.532,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_59,Do chimps shun members who cheat?,en,polar,-0.732,0.471,1.0,0.25,0.667,2.079,3.932,0.917,1
english_polar_60,Does Christianity come from Judaism?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_61,Does Fahrenheit 451 have a movie?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1
english_polar_62,Does the Netherlands have universal healthcare?,en,polar,-0.532,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_63,Is Karate a sport in the Olympics?,en,polar,-0.132,-0.529,0.0,0.0,0.429,2.197,0.0,-0.083,1
english_polar_64,Has Charlotte been dubbed?,en,polar,-0.132,-1.529,0.0,0.333,0.5,1.792,0.0,-0.083,1
english_polar_65,Does Keith M. Davidson practice family law?,en,polar,0.035,-0.529,0.0,0.333,0.857,2.197,0.0,-0.083,1
english_polar_66,Does Punjab still exist?,en,polar,-0.132,-1.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_67,Did Solomon have a son?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_68,Is Russia in Europe or Asia?,en,polar,-0.332,-0.529,0.0,0.0,0.5,2.079,0.0,-1.083,1
english_polar_69,Does glioblastoma multiforme cause tumors?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_70,Is there an actual pole at the South Pole?,en,polar,0.118,0.471,0.0,0.333,0.556,2.398,0.0,-0.083,1
english_polar_71,Are there Fortnite teams?,en,polar,-0.465,-0.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_72,Will Lightning appear in the new Smash Bros?,en,polar,0.439,-0.529,0.0,0.333,0.625,2.303,0.0,-0.083,1
english_polar_73,Can the blue-footed booby fly?,en,polar,0.668,0.471,0.0,0.167,0.667,2.197,0.0,-0.083,1
english_polar_74,Can you die from a concussion?,en,polar,-0.332,-0.529,0.0,0.333,0.333,2.079,0.0,-0.083,1
english_polar_75,Does Karin Slaughter have a husband?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_76,Is Egyptian Arabic the most commonly spoken language in Egypt?,en,polar,0.423,0.471,0.0,0.167,0.7,2.485,0.0,0.917,1
english_polar_77,Did Jewish Slaves help build the pyramid?,en,polar,-0.632,0.471,1.0,0.25,0.714,2.197,3.932,0.917,1
english_polar_78,Can rural flight be reversed?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_79,Are MRI's for soft tissue scans?,en,polar,0.701,-0.529,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_80,Does Persona 5 have DLC?,en,polar,-0.382,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_81,Is a college and a university the same thing?,en,polar,0.868,0.471,0.0,0.0,0.444,2.398,0.0,-0.083,1
english_polar_82,Is higher education free in British Columbia?,en,polar,-0.299,-0.529,0.0,0.0,0.714,2.197,0.0,-0.083,1
english_polar_83,Was Klemens Wenzel Nepomuk Lothar born a prince?,en,polar,0.439,-0.529,0.0,0.5,0.75,2.303,0.0,-0.083,1
english_polar_84,Is Death in Discworld?,en,polar,-0.132,-1.529,0.0,0.0,0.5,1.792,0.0,-1.083,1
english_polar_85,Do birds use magnetoreception?,en,polar,-0.799,-1.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_86,Did Germany have a stealth bomber prototyped during WW2?,en,polar,-0.132,0.471,1.0,0.333,0.667,2.398,3.932,0.917,1
english_polar_87,Is Lindsay Wagner still alive?,en,polar,0.118,-0.529,0.0,0.0,0.8,1.946,0.0,-0.083,1
english_polar_88,Is gaelic still spoken?,en,polar,-0.132,-1.529,0.0,0.5,0.75,1.792,0.0,-0.083,1
english_polar_89,Does cognitive dissonance factor into pluralistic ignorance?,en,polar,-0.299,-0.529,0.0,0.333,0.714,2.197,0.0,-0.083,1
english_polar_90,Did velcro's patent expire?,en,polar,-0.132,0.471,0.0,0.167,0.6,1.946,0.0,-0.083,1
english_polar_91,Did the USA use guerrilla tactics against England?,en,polar,-0.275,-0.529,0.0,0.5,0.625,2.303,0.0,-0.083,1
english_polar_92,Are there amino acids in oranges?,en,polar,-0.532,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_93,Did England participate in the Thirty Years War?,en,polar,0.296,0.471,0.0,0.333,0.625,2.303,0.0,-0.083,1
english_polar_94,Are vocational colleges a result of informal apprenticeships?,en,polar,-0.132,-0.529,0.0,0.0,0.625,2.303,0.0,-0.083,1
english_polar_95,Are mayor's elected?,en,polar,-0.632,-1.529,0.0,0.333,0.667,1.609,0.0,-0.083,1
english_polar_96,Is there treatment for phytophthora ramorum?,en,polar,-0.332,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_97,Do you win money on fantasy football?,en,polar,-0.299,-0.529,0.0,0.5,0.571,2.197,0.0,-0.083,1
english_polar_98,Did Lou Lombardo have a wife?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_99,Was anyone killed in the B&B Complex fires?,en,polar,0.296,0.471,0.0,0.5,0.5,2.303,0.0,-0.083,1
english_polar_100,Is Austria Protestant or Catholic?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_101,Do sumo wrestlers eat a special diet?,en,polar,-0.299,-0.529,0.0,0.333,0.714,2.197,0.0,-0.083,1
english_polar_102,Was Armenia in the Soviet Union?,en,polar,0.868,-1.529,0.0,0.0,0.5,2.079,0.0,-1.083,1
english_polar_103,Can you get hurt by an airsoft gun?,en,polar,0.154,-0.529,0.0,0.5,0.375,2.303,0.0,-0.083,1
english_polar_104,Is there any cancer treatments?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_105,Is Good Morning America a news channel?,en,polar,0.201,0.471,0.0,0.0,0.714,2.197,0.0,-0.083,1
english_polar_106,Is Hebrew an ethnicity?,en,polar,-0.132,-1.529,0.0,0.0,0.5,1.792,0.0,-0.083,1
english_polar_107,Can you watch Brigada online?,en,polar,-0.632,-1.529,0.0,0.5,0.6,1.946,0.0,-0.083,1
english_polar_108,Are house ants dirty?,en,polar,-0.465,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_109,Can HTML5 handle video players?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_110,Can DNA be created?,en,polar,-0.132,-1.529,0.0,0.333,0.5,1.792,0.0,-0.083,1
english_polar_111,Are sulfates in shampoo bad for curly hair?,en,polar,0.154,0.471,0.0,0.0,0.625,2.303,0.0,-0.083,1
english_polar_112,Is Puerto Rico a colony of the United States?,en,polar,0.243,-0.529,0.0,0.0,0.556,2.398,0.0,-0.083,1
english_polar_113,Do you need a degree to be an engineering technologist?,en,polar,0.201,0.471,1.0,0.333,0.4,2.485,3.932,0.917,1
english_polar_114,Can you die from an ecstasy overdose?,en,polar,0.035,-0.529,0.0,0.333,0.429,2.197,0.0,-0.083,1
english_polar_115,Does the The Council for Mutual Economic Assistance still exist?,en,polar,1.09,0.471,0.0,0.333,0.6,2.485,0.0,-0.083,1
english_polar_116,Was János Kádár married?,en,polar,-0.132,-0.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_117,"Is water from water heating purified, or is it tap water?",en,polar,0.968,0.471,0.0,0.5,0.545,2.639,0.0,0.917,1
english_polar_118,"Does Gerald ""Gerry""",en,polar,0.368,-0.529,0.0,0.0,0.667,1.792,0.0,-1.083,1
english_polar_119,Rafferty still make music?,en,polar,-0.799,-1.529,0.0,0.5,1.0,1.792,0.0,-0.083,1
english_polar_120,Are there professional airsoft tournaments?,en,polar,-0.132,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_121,Does schizophrenia run in families?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_122,Is Iftah Ya Simsim still alive?,en,polar,0.468,-0.529,0.0,0.0,0.833,2.079,0.0,-0.083,1
english_polar_123,Is 8 inches standard for a chef's knife?,en,polar,0.118,0.471,0.0,0.0,0.444,2.398,0.0,-0.083,1
english_polar_124,Are horses sentient?,en,polar,-0.632,-1.529,0.0,0.0,0.667,1.609,0.0,-0.083,1
english_polar_125,Has there been a television adaptation of Guardians of the Universe?,en,polar,-0.332,1.471,0.0,0.333,0.455,2.565,0.0,-0.083,1
english_polar_126,Do Oscar winners get money?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_127,Is Sang Min Leo Whang married?,en,polar,0.868,-0.529,0.0,0.0,0.833,2.079,0.0,-0.083,1
english_polar_128,Did Terry Prachett also help write Good Omens?,en,polar,-0.275,0.471,1.0,0.333,0.875,2.303,3.932,0.917,1
english_polar_129,Do subjects come at the start of Finnish sentences?,en,polar,-0.257,0.471,0.0,0.333,0.556,2.398,0.0,-0.083,1
english_polar_130,Does Wilton Norman Chamberlain have kids?,en,polar,0.068,-0.529,0.0,0.333,0.833,2.079,0.0,-0.083,1
english_polar_131,Did Connie Francis ever win a Grammy?,en,polar,-0.132,-0.529,0.0,0.5,0.714,2.197,0.0,-0.083,1
english_polar_132,Do you have to go to college to play in the NHL?,en,polar,-0.314,1.471,2.0,0.389,0.417,2.639,4.215,1.917,1
english_polar_133,Is Patience based on a book?,en,polar,-0.332,-0.529,0.0,0.5,0.5,2.079,0.0,-0.083,1
english_polar_134,Is Guam a US territory?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_135,Is a matching or understanding of a persons culture part of the ethics of psychology?,en,polar,0.439,0.471,0.0,0.0,0.467,2.833,0.0,-0.083,1
english_polar_136,Did Albert Einstein have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_137,Is physical geography similar to geology?,en,polar,-0.532,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1
english_polar_138,Is Ethiopia part of the Francophone nation?,en,polar,0.035,-0.529,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_139,Are PET scans dangerous?,en,polar,-0.465,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_140,Do you need to pay a deductible before insurance pays?,en,polar,-0.243,0.471,2.0,0.389,0.5,2.485,4.215,1.917,1
english_polar_141,Is a birth certificate a form of ID?,en,polar,-0.132,-0.529,0.0,0.0,0.5,2.303,0.0,-0.083,1
english_polar_142,Is the Royal Australian Air Force still active?,en,polar,0.725,-0.529,0.0,0.0,0.75,2.303,0.0,-0.083,1
english_polar_143,Can you eat a dusky shark?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1
english_polar_144,Was USA a British colony?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_145,Did Carthage really have elephants in their army?,en,polar,-0.132,-0.529,0.0,0.667,0.625,2.303,0.0,-0.083,1
english_polar_146,Did Alita place in any manga poles?,en,polar,0.035,-0.529,0.0,0.333,0.571,2.197,0.0,-0.083,1
english_polar_147,Does the Dan Le Batard Show still air?,en,polar,0.725,0.471,0.0,0.333,0.75,2.303,0.0,-0.083,1
english_polar_148,Is there a term limit for prime ministers in Portugal?,en,polar,0.09,0.471,0.0,0.333,0.6,2.485,0.0,-0.083,1
english_polar_149,Is Pearl beer still in production?,en,polar,0.268,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1
english_polar_150,Did Georges Sagnac have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_151,Has Lady Shiva appeared in any DC Comics films?,en,polar,0.368,0.471,0.0,0.333,0.667,2.398,0.0,-0.083,1
english_polar_152,Is a guillotine painless?,en,polar,-0.465,-0.529,0.0,0.0,0.5,1.792,0.0,-0.083,1
english_polar_153,Did the sinosauropteryx fly?,en,polar,-0.465,-0.529,0.0,0.167,0.5,1.792,0.0,-0.083,1
english_polar_154,Is the Beacham Theatre still in use?,en,polar,0.368,-0.529,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_155,Is there a second CoRot?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1
english_polar_156,Has space X launched anymore rockets?,en,polar,-0.532,-0.529,0.0,0.333,0.833,2.079,0.0,-0.083,1
english_polar_157,Does Shantou University have a graduate program?,en,polar,-0.299,-0.529,0.0,0.333,0.714,2.197,0.0,-0.083,1
english_polar_158,Does the player have guns in Superhot?,en,polar,-0.465,-0.529,0.0,0.5,0.571,2.197,0.0,-0.083,1
english_polar_159,Does Stephen King have a degree?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_160,Is there a natural chain growth polymer?,en,polar,0.535,0.471,0.0,0.333,0.714,2.197,0.0,-0.083,1
english_polar_161,Did Amtrak make money last year?,en,polar,-0.532,-0.529,0.0,0.5,0.833,2.079,0.0,-0.083,1
english_polar_162,Is The Tsubasa: Reservoir Chronicle part of the Card Capture Sakura series?,en,polar,1.141,0.471,0.0,0.0,0.667,2.708,0.0,-0.083,1
english_polar_163,Does the subject come first in sentences in Tamil?,en,polar,-0.507,0.471,0.0,0.5,0.556,2.398,0.0,-0.083,1
english_polar_164,Is Wilson's disease fatal?,en,polar,-0.132,0.471,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_165,Is mumps a kind of measles?,en,polar,-0.332,-0.529,0.0,0.0,0.5,2.079,0.0,-0.083,1
english_polar_166,Can you cut a nerve fiber?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1
english_polar_167,Does Alex Fletcher have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1
english_polar_168,Do ambassadors have to speak the language?,en,polar,-0.632,0.471,1.0,0.333,0.571,2.197,3.932,0.917,1
english_polar_169,Has DC Comics made a movie based on the series Forever Evil?,en,polar,-0.496,2.471,1.0,0.25,0.667,2.639,3.932,0.917,1
english_polar_170,Can children buy vape?,en,polar,-0.799,-1.529,0.0,0.333,0.75,1.792,0.0,-0.083,1
english_polar_171,Do water rails migrate?,en,polar,-0.465,-0.529,0.0,0.167,0.75,1.792,0.0,-0.083,1
english_polar_172,Can the military seize civilian access?,en,polar,-0.532,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_173,Do people in the military learn Morse code?,en,polar,0.439,0.471,0.0,0.333,0.625,2.303,0.0,-0.083,1
english_polar_174,Is Crystal Dynamics still around?,en,polar,-0.132,-0.529,0.0,0.0,0.8,1.946,0.0,-0.083,1
english_polar_175,Are there long term side effects of antihistamine usage?,en,polar,-0.132,0.471,0.0,0.333,0.778,2.398,0.0,-0.083,1
english_polar_176,Is Finnish a slavic language?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_177,Is Thor stronger than Superman?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_178,Is anime only Japanese?,en,polar,-0.132,-1.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_179,Did Benefits Street get a sequel?,en,polar,-0.532,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1
english_polar_180,Are there any shows that explore Sapir-Whorfism?,en,polar,-0.275,1.471,1.0,0.333,0.625,2.398,3.932,0.917,1
english_polar_181,Can you only use Photoshop Premier with a membership?,en,polar,-0.007,-0.529,0.0,0.667,0.556,2.398,0.0,-0.083,1
english_polar_182,Can lava kill you?,en,polar,-0.799,-1.529,0.0,0.333,0.5,1.792,0.0,-0.083,1
english_polar_183,Are transgender persons given hormones in jail?,en,polar,-0.465,-0.529,0.0,0.667,0.714,2.197,0.0,-0.083,1
english_polar_184,Did Hurricane Emily make landfall somewhere?,en,polar,-0.532,-0.529,0.0,0.5,0.833,2.079,0.0,-0.083,1
english_polar_185,Does the Isle of Man Railway still run?,en,polar,0.725,1.471,0.0,0.333,0.625,2.303,0.0,-0.083,1
english_polar_186,Is the Canadian government similar to England?,en,polar,-0.299,-0.529,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_187,Can a woman live without estrogen?,en,polar,-0.532,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1
english_polar_188,Is there a national football league in India?,en,polar,0.011,0.471,0.0,0.333,0.625,2.303,0.0,-0.083,1
english_polar_189,Does the koala eat anything other than eucalyptus?,en,polar,-0.704,1.471,0.0,0.333,0.5,2.303,0.0,-0.083,1
english_polar_190,Is wool a polymer?,en,polar,-0.132,-1.529,0.0,0.0,0.5,1.792,0.0,-0.083,1
english_polar_191,Is Jor-El Superman's dad?,en,polar,1.868,-0.529,0.0,0.0,0.667,2.197,0.0,-0.083,1
english_polar_192,Can undocumented immigrants get health insurance?,en,polar,-0.532,-0.529,0.0,0.167,0.833,2.079,0.0,0.917,1
english_polar_193,Are manga and anime the same thing?,en,polar,0.701,0.471,0.0,0.0,0.571,2.197,0.0,-0.083,1
english_polar_194,Has Michael Counts worked with Andrew Loyd Webber?,en,polar,-0.418,-0.529,0.0,0.333,0.75,2.303,0.0,-0.083,1
english_polar_195,Has the Georgia Bulldogs football team won more games than the Georgia Tech Yellow Jackets?,en,polar,0.511,1.471,0.0,0.333,0.733,2.833,0.0,-0.083,1
english_polar_196,Are Peanuts comics still being made?,en,polar,0.268,-0.529,0.0,0.667,0.667,2.079,0.0,-0.083,1
english_polar_197,Are Power Rangers based off of Super Sentai?,en,polar,0.011,-0.529,0.0,0.5,0.625,2.303,0.0,-0.083,1
english_polar_198,Will there be any new episodes of King of the Hill?,en,polar,-0.332,1.471,0.0,0.333,0.455,2.565,0.0,-0.083,1
english_polar_199,Does the character Sentinel Prime appear in any Transformers films?,en,polar,0.312,0.471,0.0,0.333,0.6,2.485,0.0,-0.083,1
english_polar_200,Are there any double-decker buses in the States?,en,polar,0.368,0.471,0.0,0.333,0.556,2.485,0.0,-0.083,1
english_polar_201,Is certyl alcohol safe for acne?,en,polar,-0.532,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1
english_polar_202,Can you die from an ulcer?,en,polar,-0.332,-0.529,0.0,0.333,0.333,2.079,0.0,-0.083,1
english_polar_203,Do all cigarette companies have the Surgeon General warning?,en,polar,-0.007,0.471,0.0,0.333,0.667,2.398,0.0,-0.083,1
english_polar_204,Are ants smart?,en,polar,-0.632,-1.529,0.0,0.0,0.667,1.609,0.0,-0.083,1
english_polar_205,Is cremation better than burial?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1
english_polar_206,Is Jupiter habitable?,en,polar,-0.632,-1.529,0.0,0.0,0.667,1.609,0.0,-0.083,1
english_polar_207,Did Louise-Marie-Madeleine Guillaume de Fontaine ever marry?,en,polar,3.243,-0.529,0.0,0.5,0.889,2.565,0.0,-0.083,1
english_polar_208,Is Falls Road in the Maryland Scenic Byways system?,en,polar,1.368,-0.529,0.0,0.0,0.667,2.398,0.0,-0.083,1
english_polar_209,Does the size of the hook matter in crochet?,en,polar,0.368,0.471,0.0,0.333,0.444,2.398,0.0,-0.083,1
english_polar_210,Is Cetyl Alcohol a fatty alcohol?,en,polar,0.268,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1
english_polar_211,Was Judus considered an Apostle?,en,polar,-0.632,-0.529,0.0,0.5,0.6,1.946,0.0,-0.083,1
english_polar_212,Do all Marines get a sword?,en,polar,-0.532,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1
english_polar_213,Is sepsis infection contagious?,en,polar,-0.465,-0.529,0.0,0.0,0.75,1.792,0.0,-0.083,1
english_polar_214,Is FidoNet good?,en,polar,-0.632,-1.529,0.0,0.0,0.667,1.609,0.0,-0.083,1
