unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
id_content_11,"Jika Tuhan itu fana 'atau mati, bagaimana nasib ciptaan-Nya seperti manusia?",indonesian,content,0.21,4.00,0.00,0.00,0.58,2.77,0.00,0.00
id_content_12,"Selain itu, apa yang dapat kita pelajari dari pria yang disebut bapak pendidikan modern?",indonesian,content,-0.03,6.00,1.00,0.50,0.43,2.83,4.62,2.00
id_content_13,Kemana impian jiwa muda ini membawa mereka?,indonesian,content,0.46,3.00,0.00,0.60,0.71,2.20,0.00,1.00
id_content_14,Bagaimana dengan ramalan Florence tentang akan terjadinya pasang tertinggi tersebut?,indonesian,content,0.22,2.00,0.00,1.00,0.55,2.56,0.00,1.00
id_content_15,"Aku selalu bertanya, siapakah diriku sebenarnya di dalam hari-harimu, Viola?",indonesian,content,0.21,3.00,0.00,0.60,0.38,2.83,0.00,1.00
id_content_16,Lalu siapa yang akan memperhatikan nasib rakyat kita?,indonesian,content,-0.45,4.00,1.00,0.40,0.38,2.30,4.62,1.00
id_content_17,Sesudah itu aku bertanya kepadanya: Anak siapakah engkau?,indonesian,content,-0.10,3.00,0.00,0.80,0.20,2.56,0.00,1.00
id_content_18,"Pak Douw, anda telah berusaha untuk maju menjadi Bupati, bagaimana kalau seandainya nanti anda gagal mendapatkan dukungan dan tidak terpilih di PILKADA Nabire?",indonesian,content,0.62,4.00,1.50,0.60,0.65,3.30,4.33,6.00
id_content_19,Lalu apa yang menentukan suatu campuran akan menghasilkan efek kacang Brasil atau kebalikannya?,indonesian,content,-0.26,5.00,2.00,0.40,0.57,2.77,4.62,2.00
id_content_20,Bagaimana caranya mereka menukarkan jiwa mereka kembali?,indonesian,content,0.27,2.00,1.00,0.40,0.62,2.30,3.93,2.00
id_content_21,"Bila kita menggunakan semua ini untuk melawan musuh, musuh mana yang tak akan kalah?",indonesian,content,0.43,3.00,1.00,0.60,0.36,2.83,4.21,3.00
id_content_22,"Permasalahan yang dihadapi ketika itu adalah: siapa yang akan menggantikan Nabi Muhammad, dan sebesar apa kekuasaan yang akan didapatkannya?",indonesian,content,0.75,4.00,1.00,0.33,0.35,3.18,4.33,4.00
id_content_23,Bagaimana kita tahu bahwa 7 ditambah 8 selalu ada 15?,indonesian,content,-0.21,3.00,2.00,0.60,0.50,2.48,4.21,3.00
id_content_24,Dan siapakah yang lebih mengampuni dosa selain Allah?,indonesian,content,-0.25,4.00,1.00,0.60,0.44,2.40,4.62,1.00
id_content_25,"Namun, apa saja yang ditata oleh pemerintah kolonial selanjutnya?",indonesian,content,-0.38,4.00,1.00,0.40,0.67,2.48,4.62,1.00
id_content_26,"``Tetapi Andreas menjawab dan berkata kepada saudara-saudaranya, 'Apa pendapat kalian tentang apa yang baru saja dikatakannya itu?",indonesian,content,0.12,5.00,1.00,0.73,0.47,3.18,3.93,3.00
id_content_27,Apa yang herus dilakukan Winnie?,indonesian,content,-0.13,2.00,1.00,0.60,0.60,1.95,4.62,1.00
id_content_28,Apa saja 3 ranah berbeda warna itu?,indonesian,content,-0.38,3.00,0.00,0.00,0.57,2.20,0.00,0.00
id_content_29,Bagaimana King bisa tertarik pada bisnis perhotelan dan pijat kesehatan?,indonesian,content,-0.21,3.00,0.00,0.60,0.70,2.48,0.00,1.00
id_content_30,"Siapa yang akan mengira bahwa Argentina, sebuah negara yang terisolir akan pergi berperang melawan pelanggan terbesarnya dalam ekspor hasil pertanian -- Inggris?",indonesian,content,0.69,7.00,2.00,0.35,0.55,3.26,4.62,4.00
id_content_31,Siapakah pendusta itu?,indonesian,content,-0.54,2.00,0.00,0.00,0.25,1.79,0.00,0.00
id_content_32,Mengapa diletakkan di perbatasan?,indonesian,content,-0.54,2.00,0.00,0.40,0.75,1.79,0.00,1.00
id_content_33,"Maka kata Pak Belalang, dari mana datang dan apakah hajat?",indonesian,content,0.22,3.00,1.00,0.50,0.55,2.64,3.93,2.00
id_content_34,Bagaimana pasangan ini bertahan hidup di tengah pertikaian antara manusia dan fangire?,indonesian,content,-0.24,5.00,0.00,0.80,0.67,2.64,0.00,1.00
id_content_35,Bagaimanakah kisah selanjutnya?,indonesian,content,-0.54,2.00,0.00,0.00,0.75,1.79,0.00,0.00
id_content_36,"Mereka memang berbeda, tetapi bagaimanakah bisa dikenali?",indonesian,content,0.69,3.00,0.00,0.40,0.50,2.40,0.00,1.00
id_content_37,Siapakah yang dapat mengatakan kepada manusia apa yang akan terjadi di bawah matahari sesudah dia?,indonesian,content,-0.01,7.00,1.00,0.50,0.31,2.89,4.62,2.00
id_content_38,Lalu bagaimana dengan kisah cinta Mutia dan Fadel?,indonesian,content,-0.59,5.00,0.00,0.00,0.62,2.30,0.00,0.00
id_content_39,Berfirmanlah TUHAN kepada Samuel: ``Berapa lama lagi engkau berdukacita karena Saul?,indonesian,content,0.67,3.00,1.00,0.70,0.58,2.77,3.93,2.00
id_content_40,Kenapa Harus Inul?,indonesian,content,-0.88,1.00,0.00,0.40,1.00,1.61,0.00,1.00
id_content_41,Kenapa para penambang menggunakan tembakau kunyah?,indonesian,content,-0.48,2.00,0.00,0.30,0.83,2.08,0.00,2.00
id_content_42,Bagaimana dengan Bu Acih yang juga telanjur sayang kepada Sinar?,indonesian,content,0.79,3.00,0.00,0.60,0.70,2.48,0.00,1.00
id_content_43,"Ratu percaya hal tersebut dan setuju, tapi apa yang harus dilakukan?",indonesian,content,0.32,3.00,1.00,0.40,0.45,2.64,3.93,3.00
id_content_44,Tetapi Ia berkata kepada mereka: ``Berapa banyak roti yang ada padamu?,indonesian,content,0.12,6.00,1.00,0.50,0.50,2.77,3.93,2.00
id_content_45,Bagaimana jugakah reaksi Rendra jika mengetahui hal tersebut?,indonesian,content,0.50,2.00,0.00,1.00,0.67,2.40,0.00,1.00
id_content_46,"Bagaimana pula kisah cinta segitiga antara Hafizah, Samsul dan Bambang?",indonesian,content,0.01,3.00,0.00,0.00,0.80,2.56,0.00,0.00
id_content_47,Bagaimana akhir kisah cinta Gaby dan Popo?,indonesian,content,-0.54,4.00,0.00,0.00,0.86,2.20,0.00,0.00
id_content_48,"Berkata Ibrahim kepada Namrud itu: ``Jika demikian halnya, mengapa kamu sembah patung-patung itu, yang tidak dapat berkata, tidak dapat melihat dan tidak dapat mendengar, tidak dapat membawa manfaat atau menolak mudharat, bahkan tidak dapat menolong dirinya dari kehancuran dan kebinasaan?",indonesian,content,1.07,7.00,1.00,0.62,0.40,3.93,3.93,8.00
id_content_49,Mengapa Indonesia tidak mampu berbuat seperti negara-negara tesebut?,indonesian,content,0.12,2.00,0.00,0.80,0.50,2.30,0.00,1.00
id_content_50,"Bila anjing-anjing itu ada di dekat kita, tidakkah kita mencium baunya?",indonesian,content,0.37,3.00,1.00,0.70,0.38,2.77,3.93,2.00
id_content_51,Bagaimana kelanjutan dari kisah cinta MAT PEI-AISAH?,indonesian,content,-0.71,4.00,0.00,0.00,0.86,2.20,0.00,0.00
id_content_52,Yang menjadi masalah kemudian: bagaimana menghubungkan tuntutan politis dan ilmiah di atas?,indonesian,content,-0.06,5.00,1.00,0.50,0.75,2.71,3.93,2.00
id_content_53,Siapakah yang menolong kita dari tangan Allah yang maha dahsyat ini?,indonesian,content,-0.24,5.00,1.00,0.60,0.42,2.64,4.62,1.00
id_content_54,"Persoalan berikutnya, bagaimana menentukan mana pelaku dan mana korban?",indonesian,content,-0.00,4.00,1.00,0.40,0.67,2.48,4.62,1.00
id_content_55,"Dan kalau seseorang mengkritik Raja, saya ingin tahu mengapa?",indonesian,content,0.75,2.00,1.00,0.70,0.44,2.48,3.93,2.00
id_content_56,Apa arti globalisasi buat Lippo?,indonesian,content,-0.13,2.00,0.00,0.00,0.60,1.95,0.00,0.00
id_content_57,Apa arti semua ini?,indonesian,content,-0.54,2.00,0.00,0.00,0.25,1.79,0.00,0.00
id_content_58,Apa yang membuatnya melakukan pembunuhan dengan darah dingin?,indonesian,content,-0.50,5.00,2.00,0.40,0.56,2.40,4.62,2.00
id_content_59,Mengapa Kanade ada lebih dulu di dunia Afterlife?,indonesian,content,-0.16,2.00,0.00,0.80,0.88,2.30,0.00,1.00
id_content_60,"Pada kesempatan yang ke-4, berkatalah perempuan itu kepadanya: ``Bagaimana mungkin engkau berkata: Aku cinta kepadamu, padahal hatimu tidak tertuju kepadaku?",indonesian,content,0.50,5.00,1.00,0.70,0.52,3.47,3.93,4.00
id_content_61,Kenapa harus smada?,indonesian,content,-0.38,1.00,0.00,0.00,0.67,1.61,0.00,0.00
id_content_62,Dan siapa yang tinju?,indonesian,content,-0.54,2.00,1.00,0.20,0.25,1.79,4.62,1.00
id_content_63,Bagaimanakah dengan umur kita?,indonesian,content,-0.38,2.00,0.00,0.00,0.40,1.95,0.00,0.00
id_content_64,Makanan pertama apa yang dimakan orang di surga?,indonesian,content,-0.02,3.00,1.00,0.60,0.62,2.30,4.62,1.00
id_content_65,Apa yang akan terjadi dengan Popo dan Nando?,indonesian,content,-0.16,4.00,1.00,0.40,0.38,2.30,4.62,1.00
id_content_66,Bagaimanakah Ia melakukan-Nya?,indonesian,content,-0.38,2.00,0.00,0.60,0.40,1.95,0.00,1.00
id_content_67,"Jika memang ada niat baik untuk membantu dari pihak Wu, mengapa Sun Quan merahasiakan pasukan itu?",indonesian,content,0.39,4.00,2.00,0.67,0.75,2.94,4.21,3.00
id_content_68,"Apa yang ia lakukan, dan mengapa ia melakukannya?",indonesian,content,0.25,3.00,1.00,0.40,0.33,2.48,4.62,2.00
id_content_69,Bagaimana bisa kita tidak mengungkapkan kesedihan yang mendalam akan semua hal ini?,indonesian,content,-0.06,4.00,1.00,0.70,0.50,2.64,3.93,2.00
id_content_70,"Khidir menjawab salamnya dan bertanya, ``Dari mana datangnya kesejahteraan di bumi yang tidak mempunyai kesejahteraan?",indonesian,content,0.12,5.00,1.00,0.55,0.53,3.04,4.21,4.00
id_content_71,Dimana letak pikiran?,indonesian,content,-0.88,2.00,0.00,0.00,0.67,1.61,0.00,0.00
id_content_72,"``Hai Muhammad, mengapa kamu mengharamkan apa yang Allah menghalalkannya bagimu; kamu mencari kesenangan hati istri-istrimu?",indonesian,content,0.18,5.00,1.00,0.73,0.50,3.14,4.21,3.00
id_content_73,Siapakah pencipta bumi ini?,indonesian,content,-0.38,2.00,0.00,0.00,0.40,1.95,0.00,0.00
id_content_74,Bagaimanakah kelanjutan kisah para remaja yang masih di bawah umur ini?,indonesian,content,0.12,4.00,0.00,0.00,0.58,2.64,0.00,0.00
id_content_75,Lalu bagaimana cara menafkah harta sesuai tuntunan Alloh dan Rasul-Nya?,indonesian,content,-0.48,5.00,1.00,0.40,0.73,2.56,4.62,1.00
id_content_76,"Maka, siapa Nama-Nya?",indonesian,content,-0.54,2.00,0.00,0.00,0.25,1.95,0.00,0.00
id_content_77,Sampai kapan Nino akan berpura-pura di depan neneknya kalau dia dan Abel berpacaran?,indonesian,content,0.51,4.00,1.00,0.60,0.50,2.77,3.93,2.00
id_content_78,Siapa yang berani mencuri binatang buas ini?,indonesian,content,-0.21,3.00,1.00,0.60,0.57,2.20,4.62,1.00
id_content_79,"Apabila didengarnya segala kedursilaan yang dilakukan anak-anaknya, berkatalah ia kepada mereka: ``Mengapa kamu melakukan hal-hal yang begitu, sehingga kudengar dari segenap bangsa ini tentang perbuatan-perbuatanmu yang jahat itu?",indonesian,content,0.43,6.00,1.00,0.68,0.39,3.66,4.33,5.00
id_content_80,"Kalo Nadya sakit, siapa yang akan mengurus mereka?",indonesian,content,-0.16,2.00,1.00,0.40,0.38,2.40,4.62,1.00
id_content_81,Kapan ia tidak terikat lagi?,indonesian,content,-0.13,1.00,0.00,0.80,0.60,1.95,0.00,1.00
id_content_82,"Dan pada siapakah Siera akhirnya jatuh cinta, Tristan atau Rian?",indonesian,content,0.22,4.00,0.00,1.00,0.55,2.64,0.00,1.00
id_content_83,Mengapa Makoto berdandan seperti perempuan?,indonesian,content,-0.38,2.00,0.00,0.60,0.80,1.95,0.00,1.00
id_content_84,Taufan (Fadil) bertanya apa maksudnya pada Ambar?,indonesian,content,-0.02,4.00,0.00,0.40,0.62,2.48,0.00,1.00
id_content_85,Apa yang akan terjadi kali ini?,indonesian,content,-0.28,3.00,1.00,0.40,0.33,2.08,4.62,1.00
id_content_86,"Ia lalu bertanya kepada ibunya ``Ibu, dimana kita mendapatkan seekor bebek muda?",indonesian,content,0.37,3.00,1.00,0.80,0.54,2.83,3.93,2.00
id_content_87,Kepada semua imam-imam Yoas berkata: ``Mengapa kamu tidak perbaiki kerusakan rumah itu?,indonesian,content,0.03,4.00,1.00,0.70,0.58,2.77,3.93,2.00
id_content_88,Mengapa pendekatan menjadi begitu penting?,indonesian,content,-0.38,2.00,0.00,0.60,1.00,1.95,0.00,1.00
id_content_89,"Katakanlah tidak ada, mengapa Yesus memberikan contoh demikian?",indonesian,content,-0.13,4.00,2.00,0.47,0.67,2.48,4.21,3.00
id_content_90,Siapakah sebenarnya sosok tersebut?,indonesian,content,-0.13,2.00,0.00,0.00,0.40,1.95,0.00,0.00
id_content_91,Bagaimana hubungan dia dengan Amara?,indonesian,content,-0.38,2.00,0.00,0.00,0.60,1.95,0.00,0.00
id_content_92,"Lalu bagaimana dengan ribuan kosakata, berikut dengan cara pengucapannya yang benar yang diserap oleh si kecil -- apakah Anda yang mengajarkannya secara khusus?",indonesian,content,0.79,5.00,1.00,0.47,0.48,3.37,4.62,3.00
id_content_93,Berapakah harga emas 3 bulan mendatang?,indonesian,content,-0.38,2.00,0.00,0.00,0.57,2.20,0.00,0.00
id_content_94,Wiwi bertanya kenapa tidak Eyang Tini yang mengambilnya sendiri?,indonesian,content,-0.21,3.00,1.00,0.50,0.70,2.48,3.93,2.00
id_content_95,``Siapa Ilham Aliyev?,indonesian,content,-0.88,2.00,0.00,0.00,0.67,1.79,0.00,0.00
id_content_96,Bagaimana bila proses itu terus berlangsung seratus tahun?,indonesian,content,0.55,2.00,0.00,1.00,0.62,2.30,0.00,1.00
id_content_97,"Mengapa?, apakah karena Rasulullah memberikan belanja yang berlebih terhadap Zainab?",indonesian,content,0.32,4.00,1.00,0.70,0.64,2.71,3.93,2.00
id_content_98,"Lebih lanjut, bagaimana mengukur kedua aspek dari satu kegiatan iptek secara konsisten dan relatif obyektif?",indonesian,content,0.55,4.00,1.00,0.40,0.67,2.89,3.93,2.00
id_content_99,Maumu kapan sih? - Sebenarnya kapan yang kamu mau?,indonesian,content,0.12,3.00,1.00,0.40,0.67,2.56,4.62,1.00
id_content_100,Yang belum jelas adalah mengapa prasasti mengenai pengembalian pemerintahan kepada Raja Sunda itu terdapat di sana?,indonesian,content,0.59,5.00,1.00,0.40,0.56,2.89,3.93,2.00
id_content_101,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",indonesian,content,0.26,3.00,1.00,0.53,0.62,3.00,4.21,3.00
id_content_102,Siapa tahu _ Mungkin besok?,indonesian,content,-0.54,2.00,0.00,0.40,0.75,1.95,0.00,1.00
id_content_103,Siapakah yang berhasil memenangkan cinta Nayla?,indonesian,content,-0.54,4.00,2.00,0.30,0.57,2.20,4.62,2.00
id_content_104,Kenapa limbahnya menjadi tanggung jawab masyarakat?,indonesian,content,-0.21,2.00,0.00,0.60,0.86,2.20,0.00,1.00
id_content_105,Bagaimana hubungan LARA dengan VANO dan DION selanjutnya?,indonesian,content,0.27,3.00,0.00,0.00,0.75,2.30,0.00,0.00
id_content_106,Mengapa etimologi ``marga'' diambil dari Cakap Karo (merga) dan ``merga'' berubah menjadi marga?,indonesian,content,1.05,3.00,1.00,0.53,0.86,3.04,3.93,3.00
id_content_107,Maka bagaimana sebuah sistem prosesor tunggal dapat menjalankan multi-proses?,indonesian,content,0.87,3.00,0.00,0.80,0.67,2.40,0.00,1.00
id_content_108,Siapa yang memberikan Nama ini kepadamu?,indonesian,content,-0.38,4.00,1.00,0.40,0.29,2.20,4.62,1.00
id_content_109,"Apa kabarnya, bunda?",indonesian,content,0.12,2.00,0.00,0.00,0.50,1.95,0.00,0.00
id_content_110,"Bagaimana dengan Yohanes, bila dalam surat amnya ia berkata bahwa ada Tiga yang memberi kesaksian, Roh dan air dan darah?",indonesian,content,0.57,5.00,1.00,0.60,0.52,3.22,4.21,3.00
id_content_111,"Sekarang, siapa yang menolak Partai Komunis ini?",indonesian,content,-0.38,3.00,1.00,0.40,0.57,2.30,4.62,1.00
id_content_112,Bagaimana kisah selanjutnya?,indonesian,content,-0.88,1.00,0.00,0.00,1.00,1.61,0.00,0.00
id_content_113,"Perhentian sementara, mengapa tidak?",indonesian,content,-0.21,2.00,0.00,0.00,0.75,1.95,0.00,0.00
id_content_114,Bagaimanakah cara Sultan dan Atikah mengatasi semua rintangan yang menghadang hubungan cinta mereka?,indonesian,content,0.12,4.00,1.00,0.50,0.60,2.83,3.93,2.00
id_content_115,Orang dalam kondisi seperti apa yang tidak boleh dibekam?,indonesian,content,0.12,4.00,1.00,0.40,0.33,2.40,4.62,1.00
id_content_116,- Apa yang Disebut Berpikir?,indonesian,content,-0.54,2.00,2.00,0.20,0.50,1.95,4.62,2.00
id_content_117,Fadil bilang apa benar Kamila belum ditemukan?,indonesian,content,-0.21,3.00,1.00,0.20,0.86,2.20,3.93,2.00
id_content_118,Dan bagaimana dengan Aurelie sendiri?,indonesian,content,-0.63,2.00,0.00,0.00,0.40,1.95,0.00,0.00
id_content_119,Bagaimana pula jika peristiwa ``kehabisan cita'' dalam hidup pasangan suami-istri?,indonesian,content,0.57,3.00,1.00,0.40,0.80,2.64,4.62,1.00
id_content_120,Siapa sangka bahwa mereka ditakdirkan untuk saling mencintai?,indonesian,content,-0.02,3.00,2.00,0.47,0.50,2.30,4.21,3.00
id_content_121,Mengapa hal ini tidak terjadi dalam Protestanisme?,indonesian,content,0.12,2.00,0.00,0.80,0.57,2.20,0.00,1.00
id_content_122,Bagaimana perjuangan hidup Isabella?,indonesian,content,-0.88,2.00,0.00,0.00,1.00,1.79,0.00,0.00
id_content_123,"Kenapa marah, kenapa murka?",indonesian,content,-0.21,2.00,0.00,0.30,1.00,1.95,0.00,2.00
id_content_124,Yang Islami itu yang mana?,indonesian,content,0.12,2.00,0.00,0.00,0.40,1.95,0.00,0.00
id_content_125,Dan kenapa ia setara dengan tiga koma empat belas?,indonesian,content,-0.25,4.00,0.00,0.00,0.33,2.40,0.00,0.00
id_content_126,Bagaimana reaksi Bayu saat mengetahui bahwa Jelita adalah puteri dari orang yang sudah membunuh papanya?,indonesian,content,-0.08,6.00,1.50,0.40,0.56,2.89,4.62,3.00
id_content_127,"12.4 Jika dia tidak memiliki keahlian, maka latihlah dia dengan keahlianmu, karena bagaimana seorang Masehi hidup di antara kamu tanpa pekerjaan?",indonesian,content,0.76,4.00,1.00,0.53,0.35,3.30,4.21,3.00
id_content_128,Bagaimana kisah selanjutnya?,indonesian,content,-0.88,1.00,0.00,0.00,1.00,1.61,0.00,0.00
id_content_129,"Jalan Dusun pun demikian, karena Luas wilayah teritorial desa Tunjungmuli yang melebihi batas sewajarnya menjadikan perawatan jalan dusun susah di laksanakan karena memerlukan budget atau anggaran yang sangat besar hanya untuk mengurusi Jalan, bagaimana dengan Pendidikan?",indonesian,content,0.98,7.00,1.00,0.48,0.70,3.71,4.39,5.00
id_content_130,Siapa yang akan menyangka bahwa Inggris akan pergi berperang untuk mempertahankan sisa-sisa Imperiumnya 37 tahun setelah Perang Dunia II?,indonesian,content,0.12,6.00,3.00,0.45,0.53,3.04,4.62,4.00
id_content_131,Sampai kapankah Aladin sanggup mempertahankan lampu ajaib tersebut di tangannya?,indonesian,content,-0.06,2.00,0.00,1.00,0.58,2.64,0.00,1.00
id_content_132,"Sebuah pertanyaan, mengapa dipahatkan relief Garudeya?",indonesian,content,-0.48,2.00,0.00,0.60,0.83,2.20,0.00,1.00
id_content_133,"Menurutmu, di manakah cinta pada kata-kata itu?",indonesian,content,-0.00,2.00,0.00,0.00,0.22,2.48,0.00,0.00
id_content_134,"Di mana posisi Islam vis a vis ideologi-ideologi sekular seperti demokrasi, sosialisme dan Marxisme?",indonesian,content,0.12,4.00,0.00,0.00,0.71,2.83,0.00,0.00
id_content_135,Siapa yang beresiko sepsis?,indonesian,content,-0.54,2.00,1.00,0.40,0.50,1.79,4.62,1.00
id_content_136,"Tiba-tiba entah dari mana, terdengar suara, ``Kau, mau kertas merah?",indonesian,content,0.68,3.00,0.00,0.47,0.70,2.77,0.00,3.00
id_content_137,Apa yang harus aku lakukan sekarang?,indonesian,content,0.32,2.00,1.00,0.60,0.33,2.08,4.62,1.00
id_content_138,Bagaimana jika ia tidak akan pergi ke bola itu?,indonesian,content,0.50,2.00,0.00,1.00,0.33,2.40,0.00,1.00
id_content_139,"Cordelia lalu menunjuk kepada kedua kakaknya seraya berkata bahwa jika mereka mencintai ayah mereka, mengapa mereka menikah dengan orang lain?",indonesian,content,0.22,5.00,3.00,0.70,0.57,3.18,4.33,4.00
id_content_140,"'Kalau seandainya kamu memiliki dunia dan apa yang ada di dalamnya dan sepertinya lagi, apakah kamu akan menebus dirimu?",indonesian,content,0.50,6.00,1.00,0.67,0.36,3.26,4.21,3.00
id_content_141,Apa yang terjadi jika Yellowstone meletus?,indonesian,content,-0.08,3.00,2.00,0.40,0.50,2.08,4.62,2.00
id_content_142,"Dosen-dosen setiap hari rabu dalam sebuah forum yang disebut Diskusi Reboan dengan antusias berdebat, bertukar pikiran dan mengasah ketajaman analisis, siapa yang tak rindu suasana seperti ini?",indonesian,content,0.85,5.00,1.00,0.32,0.59,3.43,4.21,5.00
id_content_143,Kapankah kiranya masalah keluarganya akan selesai?,indonesian,content,1.00,3.00,0.00,0.60,0.56,2.40,0.00,1.00
id_content_144,"Pada saat itu, ia mempertanyakan apa arti MASOVU?",indonesian,content,-0.45,3.00,0.00,0.60,0.50,2.40,0.00,1.00
id_content_145,"Abu Bakar dan Umar bertanya,'' Apa yang membuatmu menangis?",indonesian,content,0.12,3.00,2.00,0.33,0.60,2.64,4.21,3.00
id_content_146,Bagaimana sepak terjang Wataru yang terjepit di antara keduanya?,indonesian,content,0.01,4.00,1.00,0.40,0.50,2.48,4.62,1.00
id_content_147,Bagaimana kelanjutan kisah mereka?,indonesian,content,-0.88,2.00,0.00,0.00,0.75,1.79,0.00,0.00
id_content_148,"Setelah itu, siapa tahu?",indonesian,content,0.79,1.00,0.00,0.60,0.25,1.95,0.00,1.00
id_content_149,Namun apa yang terjadi?,indonesian,content,-0.54,2.00,1.00,0.20,0.50,1.79,4.62,1.00
id_content_150,"Loh, kenapa dia di sini? - Kenapa dia ada di sini?",indonesian,content,0.57,3.00,1.00,0.60,0.50,2.71,4.62,1.00
id_content_151,Mengapa saya yang menjadi Bhikkhu?,indonesian,content,-0.63,2.00,1.00,0.40,0.60,1.95,4.62,1.00
id_content_152,"(Roma 11:13) Akan tetapi, siapakah yang mendirikan sidang-sidang di Kolose, Hierapolis dan Laodikia?",indonesian,content,0.12,5.00,1.00,0.60,0.50,3.00,4.62,1.00
id_content_153,Bagaimana SAFIRA akan menggunakan masa lalu ANISSA sebagai kartu as-nya?,indonesian,content,-0.08,3.00,1.00,0.40,0.73,2.56,3.93,2.00
id_content_154,"Siapakah yang Nando pilih, Idayu atau Mira?",indonesian,content,0.55,3.00,1.00,0.40,0.50,2.40,4.62,1.00
id_content_155,Berapa hari pengaturan tersebut dapat dilaksanakan?,indonesian,content,0.12,2.00,0.00,0.40,0.67,2.08,0.00,1.00
id_content_156,"Bagaimana mungkin rambut dan kuku tumbuh, padahal manusia tidak memakan rambut atau kuku?",indonesian,content,0.37,4.00,1.00,0.70,0.69,2.77,3.93,2.00
id_content_157,Indy bertanya memang siapa yang sakit?,indonesian,content,-0.48,3.00,0.00,0.60,0.67,2.08,0.00,1.00
id_content_158,Indy bilang ada apa mereka menyuruhnya datang?,indonesian,content,-0.59,4.00,1.50,0.30,0.62,2.30,4.33,4.00
id_content_159,"Bagaimana akhir hubungan Ningsih, Ones dan Cecep?",indonesian,content,-0.21,4.00,0.00,0.00,0.86,2.30,0.00,0.00
id_content_160,``Mengapakah kamu tidak mau menyembah Allah SWT?,indonesian,content,0.12,2.00,0.00,0.80,0.50,2.40,0.00,1.00
id_content_161,"Lantas, berapa jumlah fosfor yang dilepaskan oleh penduduk bumi sekarang yang sudah mencapai sekitar 6,3 miliar jiwa?",indonesian,content,0.37,6.00,1.00,0.60,0.59,3.00,4.62,2.00
id_content_162,Kenapa si pelanggan tidak merasakan pergantian itu?,indonesian,content,-0.21,2.00,0.00,0.80,0.57,2.20,0.00,1.00
id_content_163,"Jenuh mencari tiada jumpa, sambil berkata, siapakah gerangan agaknya tahu bertenung ini?",indonesian,content,0.71,3.00,1.33,0.40,0.62,2.83,4.39,5.00
id_content_164,Bagaimana akhir kisah ini?,indonesian,content,-0.88,2.00,0.00,0.00,0.75,1.79,0.00,0.00
id_content_165,Siapa yang akan dipilih oleh Naia?,indonesian,content,-0.08,3.00,1.00,0.40,0.33,2.08,4.62,1.00
id_content_166,Namun apa yang harus dilakukan jika air ketuban pecah di masa janin belum waktunya lahir?,indonesian,content,0.19,4.00,1.00,0.27,0.56,2.89,4.62,3.00
id_content_167,Apa yang terjadi dengan Aisyah dan Kirani jika mempunyai mertua yang sama?,indonesian,content,-0.06,5.00,2.00,0.50,0.50,2.64,4.62,2.00
id_content_168,Sebaliknya saya bertanya mengapa kamu tidak berkabung bagi-Nya di tempat ini?,indonesian,content,0.12,4.00,1.00,0.70,0.42,2.64,3.93,2.00
id_content_169,Kapan ayah pulang?,indonesian,content,-0.38,1.00,0.00,0.40,1.00,1.61,0.00,1.00
