unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
fi_content_52,"”Miksi Carla sitten sanoo, että se on maanpäällinen Helvetti?”",finnish,content,0.63,2.00,1.00,0.80,0.67,2.64,3.93,2.00
fi_content_53,Mitä hän muka Luvatusta Maasta tietäisi?,finnish,content,0.68,2.00,1.00,0.40,0.67,2.08,3.93,2.00
fi_content_54,"Miksi Jumalat olisivat sinne matkalla, ellei se olisi paratiisi?”",finnish,content,0.77,2.00,1.00,0.00,0.50,2.64,3.93,2.00
fi_content_55,"”Tietävätköhän Jumalat nyt, mitä ovat tekemässä?”",finnish,content,0.28,2.00,1.00,0.40,0.67,2.40,3.93,2.00
fi_content_56,Tuntuu kuin matkalla olisi aikaa ajatella koko elämä; mitä minä teen jos saan sen kiinni ennen ulko-ovea?,finnish,content,0.07,5.00,1.00,0.50,0.59,3.00,4.33,5.00
fi_content_57,Mitä jos se alkaa kysymään enemmän tyttöystävästä jota minulla ei koskaan ollut?,finnish,content,-0.39,4.00,1.00,0.60,0.42,2.64,3.93,2.00
fi_content_58,Mikä sen nimi olisi?,finnish,content,-0.12,2.00,0.00,0.00,0.25,1.79,0.00,1.00
fi_content_59,Oliko hän varmasti tietoinen mitä teki?,finnish,content,-0.32,2.00,1.00,0.20,0.50,2.08,3.93,2.00
fi_content_60,Miksi hän käveli taas?,finnish,content,-0.79,1.00,0.00,0.60,0.75,1.79,0.00,1.00
fi_content_61,"Jos roolit ovat toisinpäin, ajattelee ""Mitä vittua?""",finnish,content,-0.29,2.00,1.00,0.40,0.57,2.48,3.93,2.00
fi_content_62,- Mikä ei toimi?,finnish,content,-0.62,1.00,0.00,0.20,0.33,1.79,0.00,1.00
fi_content_63,Mitä paskaa sä jauhat?,finnish,content,-0.79,2.00,0.00,0.40,0.50,1.79,0.00,1.00
fi_content_64,tuu takas mikä sua vaivaa?,finnish,content,-0.12,2.00,0.00,0.40,0.60,1.95,0.00,2.00
fi_content_65,- Mitä te haluatte?  Mårten kysyi.,finnish,content,-0.37,2.00,0.00,0.40,0.60,2.20,0.00,2.00
fi_content_66,– Missä lapset ovat?,finnish,content,-0.62,1.00,0.00,0.00,0.33,1.79,0.00,1.00
fi_content_67,Mitä muuta tänne ruotsinpuolelle kuuluu?,finnish,content,-0.62,2.00,0.00,0.40,0.60,1.95,0.00,1.00
fi_content_68,- Keitä te olette ja miksi tungette tänne iltamyöhällä?,finnish,content,-0.12,2.00,0.00,0.80,0.50,2.40,0.00,2.00
fi_content_69,- Kuka tuolla pihalla kulki ja miksi?  Hartikka tivasi.,finnish,content,0.31,3.00,0.00,0.40,0.75,2.48,0.00,2.00
fi_content_70,"- Moi, mitä kuuntelet? kysyt vilpittömästi",finnish,content,-0.37,2.00,0.00,0.40,0.60,2.20,0.00,2.00
fi_content_71,Mitä kello oikeesti on?”,finnish,content,-0.12,1.00,0.00,0.00,0.50,1.95,0.00,1.00
fi_content_72,Mitä se tarkottaa?”,finnish,content,-0.62,1.00,0.00,0.40,0.33,1.79,0.00,1.00
fi_content_73,Miten pakolaisten ja suomalaisten kulttuurit saadaan kohtaamaan toisensa?,finnish,content,0.02,5.00,1.00,0.40,0.75,2.30,3.93,2.00
fi_content_74,Mikä on Suomen suunta ja linja seuraavan 20.10.10 vuoden aikana?,finnish,content,0.10,4.00,0.00,0.00,0.60,2.48,0.00,1.00
fi_content_75,Millä te Australiassa eläisitte?,finnish,content,-0.12,1.00,0.00,0.60,0.50,1.79,0.00,1.00
fi_content_76,"Mikä siinä on, että myyjien on niin vaikea keskittyä palvelemaan ihan tavallista, nuorta asiakasta?",finnish,content,0.34,6.00,3.00,0.30,0.64,2.89,4.33,4.00
fi_content_77,"Jos tämä ei riitä, mitä me sitten tehdään?",finnish,content,0.31,2.00,1.00,0.60,0.38,2.40,3.93,2.00
fi_content_78,Mutta mikä olet sinä tai kukaan muukaan nimittämään toisten pyhinä pitämiä totuuksia pakanauskonnoiksi?,finnish,content,0.30,4.00,1.00,0.40,0.38,2.71,4.21,3.00
fi_content_79,Siis mitä et usko?,finnish,content,-0.12,1.00,0.00,0.40,0.50,1.79,0.00,1.00
fi_content_80,Mitä se tähän kuuluu?,finnish,content,-0.12,1.00,0.00,0.60,0.25,1.79,0.00,1.00
fi_content_81,Missä laatikossa niiden papereiden piti olla?,finnish,content,0.08,2.00,0.00,0.00,0.33,2.08,0.00,1.00
fi_content_82,Mitä te oikein olette tehneet kukalleni?,finnish,content,0.08,1.00,0.00,0.80,0.50,2.08,0.00,1.00
fi_content_83,Kenen toimesta tämä on tehty?,finnish,content,-0.37,2.00,0.00,0.60,0.40,1.95,0.00,1.00
fi_content_84,"Mitähän siitä tulisi, jos kaikki kyselisivät toisiltaan, mitä makkaraa kukin syö?",finnish,content,-0.02,4.00,2.00,0.60,0.36,2.71,4.21,3.00
fi_content_85,miksi meidän pitää olla Natoon intoilemassa?,finnish,content,0.88,1.00,0.00,0.60,0.50,2.08,0.00,1.00
fi_content_86,"Aiotaanko korvauskysymykset ottaa huomioon lain uudistuksessa, ja jos, niin miten?",finnish,content,0.66,2.00,0.00,0.80,0.70,2.64,0.00,1.00
fi_content_87,Mitä se sillä tarkoitti?,finnish,content,-0.12,1.00,0.00,0.60,0.25,1.79,0.00,1.00
fi_content_88,"Kysyipä joku epähienotunteisesti, että miten lienee sosialidemokraattien laita?",finnish,content,0.02,3.00,1.00,0.60,0.75,2.40,3.93,2.00
fi_content_89,Kuka oli Ison-Britannian kuningatar Viktorian aviomies?,finnish,content,-0.32,4.00,0.00,0.00,0.67,2.08,0.00,1.00
fi_content_90,Mitä sä olet mieltä siitä asiasta?,finnish,content,-0.32,2.00,0.00,0.60,0.50,2.08,0.00,1.00
fi_content_91,"Osaatteko sanoa, missä olisi lähin R-kioski?",finnish,content,-0.52,4.00,2.00,0.20,0.67,2.20,4.21,3.00
fi_content_92,Ymmärrätkö mitä yritän selittää?,finnish,content,-0.79,2.00,2.00,0.20,1.00,1.79,4.21,3.00
fi_content_93,Ei kai kukaan kaipaa sinne takaisin?,finnish,content,-0.32,2.00,0.00,0.60,0.67,2.08,0.00,1.00
fi_content_94,"Kohentaminen vaatii mielikuvitusta: mitä tehdä torilla, kun talvinen viima menee luihin ja ytimiin?",finnish,content,-0.20,5.00,1.00,0.60,0.77,2.83,3.93,3.00
fi_content_95,"Mikä mieli, järki tai merkitys tällä hirvittävän kokoisella maailmankaikkeudella on?",finnish,content,0.32,3.00,0.00,0.00,0.60,2.56,0.00,1.00
fi_content_96,Kuka rahasta juoksisi?,finnish,content,-0.62,1.00,0.00,0.40,0.67,1.61,0.00,1.00
fi_content_97,Mutta mitä ihmettä?,finnish,content,-1.12,1.00,0.00,0.00,0.33,1.61,0.00,0.00
fi_content_98,Mitä sinä haluaisit?,finnish,content,-0.62,1.00,0.00,0.40,0.33,1.61,0.00,1.00
fi_content_99,"Ensinnäkin sen sijaan, että työntekijöitä komennettaisiin milloin mihinkin projektiin, saa usein kuulla kysymystä ”mitä haluaisit tehdä?”, ja työntekijän toiveita myös oikeasti kuunnellaan.",finnish,content,1.36,5.00,1.00,0.53,0.73,3.40,4.33,6.00
fi_content_100,Mitä tähän asti on tehty ja ennen kaikkea; mitä kaikkea kivaa on vielä vuoden aikana edessä?,finnish,content,1.75,3.00,0.00,0.80,0.38,2.94,0.00,2.00
fi_content_101,Ja stressittömän yhteiskunta-alan työn löytäminen nykyaikana – kuinka paljon enemmän voi itselleen haastetta asettaa?,finnish,content,0.38,4.00,0.00,0.60,0.77,2.77,0.00,1.00
fi_content_102,Tai edes kuinka paljon uutta asiaa hän on kurssilla oppinut?,finnish,content,1.32,3.00,0.00,1.00,0.70,2.48,0.00,1.00
fi_content_103,Mikä siis avuksi?,finnish,content,-0.62,1.00,0.00,0.00,0.67,1.61,0.00,0.00
fi_content_104,Miksi siis nauraa naistutkimukselle?,finnish,content,-0.79,1.00,0.00,0.60,1.00,1.79,0.00,1.00
fi_content_105,- Luennoitsija kysyy ja vastaa itse: ”Mikä on ihminen?,finnish,content,0.17,2.00,1.00,0.50,0.62,2.56,3.93,3.00
fi_content_106,Kuinka näitä sitten käsitellään?,finnish,content,-0.12,1.00,0.00,0.60,0.75,1.79,0.00,1.00
fi_content_107,"Kuinka kaiken aikaa muuttuvan, hahmottoman ja virtaavan voi asettaa pysyväksi tarkoitettuun systeemiin, ihmisten maailmankaikkeuteen?",finnish,content,0.49,3.00,1.00,0.40,0.79,2.89,4.21,4.00
fi_content_108,Vai mitä muuta fuksiaiset ovat kuin initiaatio tietyn ryhmän jäsenyyteen?,finnish,content,-0.34,4.00,0.00,0.00,0.50,2.48,0.00,1.00
fi_content_109,Mikä mahtaa olla tilanne jälkimodernissa länsimaalaisessa yhteiskunnassa?,finnish,content,0.38,2.00,0.00,0.00,0.57,2.20,0.00,1.00
fi_content_110,Miten oppiminen toimi valtion ja kirkon intressien välineenä?,finnish,content,0.02,5.00,0.00,0.60,0.88,2.30,0.00,1.00
fi_content_111,Miten säätyjen väliset jännitteet ja vallan tasapaino ilmenivät kasvatuksessa?,finnish,content,0.38,3.00,0.00,0.60,0.89,2.40,0.00,1.00
fi_content_112,Mitä ihmettä tämä tarkoittaa?,finnish,content,-0.45,2.00,0.00,0.40,0.50,1.79,0.00,1.00
fi_content_113,Mihin niitä kelaatteja sitten käytetään?,finnish,content,-0.12,2.00,0.00,0.60,0.60,1.95,0.00,1.00
fi_content_114,Mitä kuninkaallisten peruukit maksoivat?,finnish,content,-0.45,2.00,0.00,0.40,0.75,1.79,0.00,1.00
fi_content_115,"Robert William ”Bob” Hoskins (s. 26. lokakuuta 1942 Bury St Edmunds, Suffolk) on englantilainen näyttelijä, joka on tullut tunnetuksi muun muassa tähdittämistään elokuvista Kuka viritti ansan, Roger Rabbit? (1988) ja Hook – kapteeni Koukku (1991).",finnish,content,1.00,6.00,1.00,0.50,0.76,3.89,4.39,5.00
fi_content_116,"Hoskinsin tunnetuimpiin näyttelijäsuorituksiin lukeutuvat etsivä Eddie Valiant elokuvasta Kuka viritti ansan, Roger Rabbit?, Cherin vastanäyttelijä elokuvassa Äitini on merenneito (1990), Nikita Hruštšov elokuvassa Vihollinen porteilla (2001) ja setä Bart, väkivaltainen Jet Lin isäntä elokuvassa Danny the Dog.",finnish,content,1.30,5.00,1.00,0.50,0.86,3.87,4.21,3.00
fi_content_117,"Vaimo Veronica Lario kysyi: Miten on mahdollista hyväksyä sellainen poliittinen kulttuuri, jossa parlamenttiehdokkaaksi asetetaan pääministerin suosimia tanssityttöjä?”",finnish,content,-0.25,7.00,1.33,0.35,0.88,3.09,4.39,5.00
fi_content_118,Ja mitä kustantaa valmis dolly?,finnish,content,-0.62,2.00,0.00,0.60,0.60,1.95,0.00,1.00
fi_content_119,"Kuinka sitten tiedät, onko sinut bannattu?",finnish,content,-0.12,2.00,1.00,0.50,0.67,2.20,3.93,2.00
fi_content_120,"Miksi aina silloin, kun oikeasti tarvitsee jotain, ei löydä mitään?",finnish,content,0.43,4.00,1.00,0.60,0.60,2.64,3.93,2.00
fi_content_121,"Kuka se olikaan, joka heitti väärän roskapussin ulos?",finnish,content,0.02,3.00,1.00,0.60,0.50,2.40,3.93,2.00
fi_content_122,"Kuka niihin pystyy vaikuttamaan, jos ei ministeri?",finnish,content,-0.29,2.00,1.00,0.40,0.57,2.30,4.21,3.00
fi_content_123,Mikä kumma sitä oikein vaivaa?,finnish,content,-0.37,2.00,0.00,0.60,0.60,1.95,0.00,1.00
fi_content_124,"− Oppivatko lapset nopeammin, ja miten on vanhenevien eläkeläisten laita?",finnish,content,-0.12,4.00,1.00,0.30,0.78,2.56,3.93,3.00
fi_content_125,"Taas tuli aika miettiä, mitä seuraavaksi, mistä aiheesta nyt keskusteltaisiin?",finnish,content,-0.34,6.00,1.00,0.33,0.80,2.64,3.93,3.00
fi_content_126,Mikä on sitä arkiromantiikkaa sitten?,finnish,content,0.13,2.00,0.00,0.00,0.40,1.95,0.00,1.00
fi_content_127,Mitä se on teidän mielestänne?,finnish,content,-0.12,2.00,0.00,0.00,0.20,1.95,0.00,1.00
fi_content_128,Ja mikä olisi sitten sitä juhlaromantiikkaa?,finnish,content,-0.32,2.00,0.00,0.00,0.33,2.08,0.00,1.00
fi_content_129,"Ja kun nyt paneudutaan näihin kysymyksiin, niin arvioidaan samalla, että mikä on sitä arkiseksiä ja mikä juhlaseksiä, sillä kai silläkin on eronsa?",finnish,content,0.64,3.00,1.00,0.90,0.45,3.30,4.33,4.00
fi_content_130,Mikä sitten avuksi tähän kaipuuseen?,finnish,content,-0.62,2.00,0.00,0.00,0.60,1.95,0.00,0.00
fi_content_131,Miten nainen voisi viljellä sitten sitä arkiromantiikkaa vähän enemmän?,finnish,content,0.00,2.00,0.00,1.00,0.78,2.40,0.00,1.00
fi_content_132,Mitä muuta se on kuin lempiviinin tai -oluen hankkiminen lempiruuan seuraksi?,finnish,content,0.48,5.00,0.00,0.00,0.45,2.56,0.00,1.00
fi_content_133,"Kuitenkin se on jotain, mitä nainen ei tunne passaukseksi, jos asia olisi päinvastoin - miksiköhän?",finnish,content,1.19,3.00,2.00,0.80,0.50,2.94,4.21,3.00
fi_content_134,Miten saada nainen nauttimaan arkiseksistä?,finnish,content,-0.87,2.00,1.00,0.40,1.00,1.95,3.93,2.00
fi_content_135,"Miten saada hänet ymmärtämään, että halailu, puristelu ja eroottinen koskettelu ovat hänelle hyväksi, että se auttaa häntä rentoutumaan, sen sijaan, että hän tuntisi itsensä pakotetuksi vastaamaan miehen haluihin saada seksiä?",finnish,content,0.67,9.00,1.75,0.38,0.57,3.61,4.48,9.00
fi_content_136,Miten saamme kansalaiset hyväksymään Euroopan yhdentymishankkeen?,finnish,content,-0.72,3.00,1.00,0.40,1.00,2.08,3.93,2.00
fi_content_137,Mikä on Euroopan tulevaisuus?,finnish,content,-0.12,1.00,0.00,0.00,0.50,1.79,0.00,1.00
fi_content_138,"Junan ovet piippaavat kuin aikapommi, tarkastaja on vihollinen Tikkurilassa, vaaraton Puistolassa, kuka tietää miksi?",finnish,content,0.03,3.00,0.00,0.50,0.79,2.94,0.00,3.00
fi_content_139,"Ketä näyttelijää ja mitä elokuvaroolia olet katsellut sillä mielellä, että olisit halunnut näytellä sen itse?",finnish,content,-0.19,4.00,2.00,0.40,0.47,2.89,4.21,3.00
fi_content_140,Miksi et nauttisi ja harrastaisi seksiä näistä tuntemuksista huolimatta?,finnish,content,-0.37,2.00,0.00,0.50,0.56,2.40,0.00,2.00
fi_content_141,"Ihokosketus, seksi ja orgasmi saavat sinut voimaan paremmin, miksi olla pidättyväinen, kun voisit saada helpotusta oloosi?",finnish,content,0.21,4.00,1.00,0.47,0.69,3.04,4.21,4.00
fi_content_142,"Heti ensimmäisissä bileissä helmikuussa hävitin mun Mulberry-huivin, ja mitä tapahtui tällä viikolla?",finnish,content,-0.21,3.00,0.00,0.60,0.67,2.71,0.00,2.00
fi_content_143,"Annan teille yhden esimerkin: mitä tehdään leluille, joissa on siruja?",finnish,content,-0.45,5.00,1.00,0.40,0.50,2.64,3.93,3.00
fi_content_144,Mitä SIS II -järjestelmälle on tapahtunut?,finnish,content,0.08,3.00,0.00,0.40,0.67,2.08,0.00,1.00
fi_content_145,Miksi esitän näin paljon kysymyksiä nyt?,finnish,content,-0.12,3.00,0.00,0.60,1.00,2.08,0.00,1.00
fi_content_146,Kuka minä sitten olen ihmisenä?,finnish,content,0.38,1.00,0.00,0.00,0.40,1.95,0.00,1.00
fi_content_147,"""Mitä vittuu noi roskikset rämisee?"" Stilsu huutaa isoon ääneen et ne kuulis kans.",finnish,content,-0.12,3.00,1.00,0.60,0.69,2.89,3.93,3.00
fi_content_148,"“Mitä tarkoitit kun sanoit, että veitsi on käytännöllisesti katsoen puhdas?",finnish,content,0.66,4.00,3.00,0.33,0.60,2.64,4.33,4.00
fi_content_149,"Käyttölupani on vanhenemassa, miten uusin sen?",finnish,content,-0.52,2.00,0.00,0.40,0.67,2.20,0.00,2.00
fi_content_150,"Miten selität sen, että tuloksesi olivat niin hirmuisen kovia verrattuna nykyisiin aikoihin?",finnish,content,0.42,5.00,2.00,0.30,0.75,2.71,4.21,3.00
fi_content_151,Kaikki tietomme asuttamastamme maailmankaikkeudesta on lähtenyt yhdestä kysymyksestä: miten?,finnish,content,-0.37,3.00,1.00,0.20,0.67,2.48,3.93,2.00
