unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
ru_polar_19,Допаиваете ли водой?,russian,polar,-0.66,1.00,0.00,0.40,0.67,1.61,0.00,1.00
ru_polar_20,Опасно ли если ребёнок откусил яблочного червя с яблоком?,russian,polar,-0.16,3.00,1.00,0.80,0.67,2.40,4.62,1.00
ru_polar_21,Не заведутся ли от этого червячки?,russian,polar,-0.16,2.00,0.00,0.80,0.33,2.08,0.00,1.00
ru_polar_22,Можно ли лечить пищевую аллергию?,russian,polar,-0.66,3.00,1.00,0.30,0.80,1.95,3.93,2.00
ru_polar_23,"Насколько есть вероятность заражения в этой ситуации и можно ли сдать какой-то анализ, чтобы убедиться, что вируса нет, и успокоиться?",russian,polar,0.10,6.00,3.00,0.43,0.60,3.22,4.33,6.00
ru_polar_24,Так можно ли это все назвать аллергией?,russian,polar,-0.50,3.00,1.00,0.50,0.57,2.20,3.93,2.00
ru_polar_25,"В данный момент я беременна, не передастся ли эта моему малышу?",russian,polar,-0.36,3.00,0.00,0.80,0.45,2.64,0.00,1.00
ru_polar_26,Нужно ли идти на прием к гастроэнтерологу?,russian,polar,-0.33,3.00,1.00,0.40,0.57,2.20,4.62,1.00
ru_polar_27,Нормально ли это?,russian,polar,-0.66,1.00,0.00,0.00,0.33,1.61,0.00,0.00
ru_polar_28,"У меня вопрос по этому поводу, может ли из-за антибиотиков и новобисмола быть сильная тошнота и слабость?",russian,polar,0.09,6.00,2.00,0.40,0.53,3.00,4.62,2.00
ru_polar_29,"Можно ли предположить, что у меня обострился давний сигмоидит?",russian,polar,-0.16,4.00,2.00,0.40,0.56,2.48,4.21,3.00
ru_polar_30,"Стоит ли сейчас принимать Омез, ведь в инструкции написано, что он показан при гастритах?",russian,polar,0.22,4.00,1.50,0.55,0.57,2.89,4.33,4.00
ru_polar_31,"Скажите, пожалуйста, стоит ли мне пить ципрофлоксацин?",russian,polar,0.00,3.00,1.00,0.40,0.57,2.40,3.93,3.00
ru_polar_32,"Действительно ли нормально, когда так сильно и непрекращаемо болит зуб?",russian,polar,1.17,4.00,1.00,0.40,0.70,2.56,4.62,1.00
ru_polar_33,Стоит ли волноваться?,russian,polar,-0.66,1.00,1.00,0.20,0.67,1.61,3.93,2.00
ru_polar_34,"Скажите пожалуйста, стоит ли мне идти к врачу, и чем нужно это лечить?",russian,polar,0.25,4.00,1.50,0.45,0.46,2.83,4.33,4.00
ru_polar_35,"Вопросы следующие: усваивается ли овсянка в таком виде и может ли это быть полноценной заменой каши; нет ли проблем с тем, что ем сырые яйца ежедневно (предварительно мою); как в целом такой вариант завтрака, хорош ли?",russian,polar,1.32,6.00,1.00,0.72,0.61,3.81,4.62,6.00
ru_polar_36,Могу ли я есть финики после такой операции?,russian,polar,-0.16,3.00,1.00,0.50,0.50,2.30,3.93,2.00
ru_polar_37,Можно ли принимать Лаксигал?,russian,polar,-0.83,2.00,1.00,0.30,0.75,1.79,3.93,2.00
ru_polar_38,Как вы думаете будет ли снова самоизоляция и дистанционно обучение в школах и вузах ?,russian,polar,-0.55,6.00,1.00,0.60,0.64,2.77,3.93,2.00
ru_polar_39,Посадят ли его на самолёт? и что его ждёт по прилёту?,russian,polar,0.44,3.00,0.00,0.80,0.36,2.64,0.00,2.00
ru_polar_40,"Если я являюсь гражданином Израиля, могу ли я получить ПМЖ или ВНЖ в странах ЕС?",russian,polar,-0.31,4.00,1.00,0.60,0.60,2.89,4.21,3.00
ru_polar_41,"Для проезда в пригородных поездах (электричка, ласточка) в 16 лет можно купить билет без разрешения родителей (могуь ли его попросить)?",russian,polar,0.26,4.00,1.00,0.45,0.65,3.30,4.21,4.00
ru_polar_42,"Подозрительно низкие цены,не подделки ли?",russian,polar,-0.76,2.00,0.00,0.00,0.67,2.20,0.00,0.00
ru_polar_43,Нужна ли страховка при ПОДАЧЕ документов на визу?,russian,polar,0.26,2.00,0.00,0.00,0.62,2.30,0.00,0.00
ru_polar_44,Летал ли кто-то с такой температурой недавно?,russian,polar,0.34,3.00,0.00,0.60,0.43,2.20,0.00,1.00
ru_polar_45,Нормально ли пропустили?,russian,polar,-0.66,2.00,0.00,0.20,0.67,1.61,0.00,1.00
ru_polar_46,"И видел ли хоть кто-то, что кого-то не пускают из-за температуры?",russian,polar,0.14,3.00,1.00,0.80,0.27,2.64,3.93,2.00
ru_polar_47,"Вопрос собственно так, те кто уже пробовал, не пожалели ли?",russian,polar,0.61,4.00,1.00,0.50,0.60,2.64,4.62,2.00
ru_polar_48,Возможно ли это вообще в данный момент?,russian,polar,0.34,2.00,0.00,0.00,0.57,2.20,0.00,0.00
ru_polar_49,Легко ли найти жилье и работу?,russian,polar,-0.76,4.00,1.00,0.20,0.67,2.08,4.62,1.00
ru_polar_50,Нормально ли будет в нём спать без палатки?,russian,polar,-0.31,3.00,1.00,0.40,0.38,2.30,3.93,2.00
ru_polar_51,И возможно ли купить хорошую модель в районе 5тыс руб?,russian,polar,-0.66,6.00,1.00,0.20,0.64,2.56,4.62,1.00
ru_polar_52,"Подскажите, будут ли проблемы с этим, или сейчас можно спокойно съездить туда-назад без всякий самоизоляций?",russian,polar,0.24,4.00,1.00,0.53,0.56,3.04,3.93,3.00
ru_polar_53,"Можно ли сейчас на авто, на пару дней сьездить в Калининград из Литвы?",russian,polar,0.75,3.00,1.00,0.70,0.62,2.77,3.93,2.00
ru_polar_54,Обязаны ли меня поселить по ксероксу?,russian,polar,-0.56,3.00,1.00,0.40,0.50,2.08,4.62,1.00
ru_polar_55,Возможно ли выжить спрыгнув с парашютом с пассажирского самолета?,russian,polar,-0.29,4.00,2.00,0.30,0.67,2.40,4.62,2.00
ru_polar_56,"ВОПРОС: к тем, кто в недавно вылетал через Внуково, примут ли там справку из поликлиники?",russian,polar,-0.02,6.00,1.00,0.70,0.53,3.00,4.62,2.00
ru_polar_57,"Суть вопроса такова, хочу слетать со своей девушкой в Сочи но ей нет 18 пропустят ли?",russian,polar,0.64,4.00,1.00,0.45,0.50,2.94,4.62,4.00
ru_polar_58,"Стоит ли тратить деньги на то, чтобы заполняли за меня и возможность выигрыша будет в разы больше?",russian,polar,0.40,6.00,1.00,0.47,0.47,3.00,4.21,4.00
ru_polar_59,"Могут ли у меня отобрать гражданство, если буду более года отсутвовать?",russian,polar,0.84,3.00,1.00,0.47,0.55,2.64,4.21,3.00
ru_polar_60,Тяжело ли жить в хостеле? (кто там живёт обычно),russian,polar,0.21,3.00,1.00,0.40,0.67,2.56,4.62,2.00
ru_polar_61,Хватит ли мне 250 тысеч тенге переехать в вам?,russian,polar,0.21,3.00,1.00,0.50,0.44,2.40,3.93,2.00
ru_polar_62,Смогут ли столько ПЦР делать ежедневно?,russian,polar,-0.36,2.00,1.00,0.50,0.67,2.08,3.93,2.00
ru_polar_63,Будут ли трудности поездкой?,russian,polar,-0.83,1.00,0.00,0.00,0.50,1.79,0.00,1.00
ru_polar_64,Аоезда скорые или автобусы идут ли?,russian,polar,-0.16,3.00,0.00,0.40,0.67,2.08,0.00,1.00
ru_polar_65,"Получив справку со школы, могу ли я зимой ехать в плацкарте за полцены?",russian,polar,-0.25,4.00,1.00,0.47,0.62,2.77,4.21,3.00
ru_polar_66,Платно ли обменивать евро на рубли?,russian,polar,-0.56,3.00,1.00,0.40,0.67,2.08,4.62,1.00
ru_polar_67,"Всем доброго времени суток, мне 15 лет, моей подруге 16,хотим съездить на пару дней в питер (сами из Москвы) родители дали разрешение, что для этого необходимо по мимо паспорта, и можно ли нам вообще уехать в другой город?",russian,polar,0.68,7.00,1.00,0.52,0.51,3.87,4.62,5.00
ru_polar_68,"В случае, если он все-таки не действителен, возникнут ли проблемы с контролем, учитывая что на момент покупки билета паспорт был еще действительным?",russian,polar,0.93,5.00,2.00,0.60,0.55,3.30,4.21,3.00
ru_polar_69,"Если да, то пустят ли на борт самолета по справке о замене паспорта из МВД?",russian,polar,-0.16,3.00,0.00,1.00,0.47,2.89,0.00,1.00
ru_polar_70,Нету ли проблем с активацией или эксплуатацией?,russian,polar,-0.33,3.00,0.00,0.60,0.57,2.20,0.00,1.00
ru_polar_71,"Всем привет, интересно, есть ли, существуют ли люди, которые переехали в америку благодаря всяким фирмам помощникам?",russian,polar,-0.10,6.00,1.00,0.47,0.56,3.09,4.62,3.00
ru_polar_72,Нужна инфа возможно ли с Бишкека в Новосибирск улететь или ток в Москву м Бишкека можно?,russian,polar,0.70,6.00,1.00,0.40,0.56,2.89,4.62,2.00
ru_polar_73,"Продажа билета, ржд Продадут ли билет на поезд (ржд) по свидетельству рождения, если мне исполнилось 14 лет 2 месяца назад?",russian,polar,0.26,5.00,1.00,0.80,0.65,3.26,4.62,2.00
ru_polar_74,Есть ли разница в стоимости в зависимости от времени заказа полета? я имею ввиду дату,russian,polar,0.12,6.00,0.00,0.60,0.67,2.83,0.00,2.00
ru_polar_75,"Хочу поменять его на что-то чёрное, стоит ли?",russian,polar,-0.02,3.00,1.00,0.33,0.50,2.40,3.93,3.00
ru_polar_76,Пальто предназначено на осеннюю погоду до -10 Выглядит ли оно красиво?,russian,polar,0.20,3.00,0.00,0.60,0.50,2.64,0.00,2.00
ru_polar_77,Нормаль но ли сейчас ( с погодой в Москве ) надеть высокие осенние сапоги с платьем?,russian,polar,0.53,4.00,1.00,0.40,0.64,2.89,4.62,1.00
ru_polar_78,Нужна ли какая-то переквалификация?,russian,polar,-0.50,2.00,0.00,0.00,0.50,1.79,0.00,0.00
ru_polar_79,"Положена ли выплата компенсации, если в результате экстренного торможения поезда был разбит телефон?",russian,polar,0.75,4.00,1.00,0.80,0.69,2.77,4.62,1.00
ru_polar_80,"Правда ли, что в Бангладаше население больше чем в нашей необъятной Родине - России?",russian,polar,0.67,5.00,0.00,0.00,0.54,2.83,0.00,0.00
ru_polar_81,"Есть ли в России бренды, у которых есть магазин и такая одежда?",russian,polar,-0.16,5.00,1.00,0.50,0.50,2.71,3.93,2.00
ru_polar_82,Могу ли я с этими правами и на ТС с росс. регистрацией поехать в ЕС (пересекая границу по паспорту ЕС)?,russian,polar,0.41,5.00,1.00,0.47,0.55,3.18,3.93,3.00
ru_polar_83,"Рост 168 см, какой размер свитшота будет выбрать правильнее, и подойдёт ли размер 44/46 RUS?",russian,polar,-0.09,5.00,2.00,0.40,0.53,2.94,4.62,3.00
ru_polar_84,Возможно ли пасонуть или это можно сделать только сразу после замены?,russian,polar,-0.06,5.00,1.00,0.27,0.55,2.56,4.62,3.00
ru_polar_85,"Скажите пожалуйста, не стремная ли печатка, можно ли ее носить?",russian,polar,-0.16,4.00,1.00,0.33,0.50,2.64,3.93,3.00
ru_polar_86,Если ли онлайн версия гта на ios?,russian,polar,-0.50,3.00,0.00,0.40,0.57,2.20,0.00,1.00
ru_polar_87,Можно ли бюджетно и недорого отдохнуть в Америке ?,russian,polar,-0.02,4.00,1.00,0.40,0.62,2.30,3.93,2.00
ru_polar_88,"В тик-ток смотрю онлайн трансляцию в польском регионе, но язык не понимаю, подскажите есть ли софт для перевода в режиме онлайн, поток комментариев на польском языке ?",russian,polar,0.40,7.00,0.00,0.53,0.65,3.43,0.00,3.00
ru_polar_89,"Подскажите пожалуйста, можно ли как то снять или вывести черную шариковую ручку с бумаги?",russian,polar,0.22,4.00,1.00,0.45,0.64,2.83,3.93,4.00
ru_polar_90,Ходят ли транзитом поезда или есть автобус?,russian,polar,0.00,2.00,0.00,0.60,0.71,2.20,0.00,2.00
ru_polar_91,Есть ли еще грибы в лесу?,russian,polar,-0.56,3.00,0.00,0.40,0.67,2.08,0.00,1.00
ru_polar_92,Можно ли как-то сделать её чёрной?,russian,polar,-0.56,2.00,1.00,0.50,0.67,2.08,3.93,2.00
ru_polar_93,"Можно ли в The division начать дополнение ""выживание"" без прохождения компании?",russian,polar,-0.06,3.00,1.00,0.50,0.55,2.71,3.93,2.00
ru_polar_94,"Если азиат плохо видеть, может ли он щурится чтобы лучше видеть?",russian,polar,-0.16,3.00,1.50,0.50,0.64,2.64,4.33,4.00
ru_polar_95,"Я летала только со взрослыми, но можно ли лететь в 13-16 лет одному в другую страну ( Южную Корею) ?",russian,polar,0.78,5.00,1.00,0.60,0.42,3.22,3.93,3.00
ru_polar_96,"И есть ли какие нибудь услуги при прилёте для подростка, чтобы он везде ходил с доверенным лицом?",russian,polar,0.59,3.00,1.00,0.90,0.47,3.00,3.93,2.00
ru_polar_97,Будет ли он встречаться с хинатой?,russian,polar,-0.36,2.00,0.00,0.60,0.33,2.08,0.00,1.00
ru_polar_98,Действительно ли это так и как ещё можно справиться с подступающей паникой?,russian,polar,0.02,4.00,1.00,0.27,0.67,2.64,4.62,3.00
ru_polar_99,Может ли ферзь ходить как конь?,russian,polar,-0.36,3.00,1.00,0.40,0.67,2.08,3.93,2.00
ru_polar_100,Средство брызгалки или которое втыкают в разетку и могут ли липучки от мух их убить?,russian,polar,-0.09,5.00,1.00,0.60,0.53,2.83,4.62,3.00
ru_polar_101,"Возможно ли самим ставить “ловушки "" для птиц и кольцевать их?",russian,polar,0.06,4.00,1.00,0.50,0.50,2.64,4.62,2.00
ru_polar_102,Можно ли давать улитке (автрийская цепея) плоды шиповника?,russian,polar,-0.02,4.00,1.00,0.40,0.88,2.48,3.93,2.00
ru_polar_103,"Есть ли в сети полноценная статья, где указывается, что можно?",russian,polar,-0.05,4.00,2.00,0.40,0.70,2.64,4.21,3.00
ru_polar_104,"Есть ли тут коллеги или просто неравнодушные знающие люди, которые могут что-то порекомендовать плз?",russian,polar,0.30,4.00,2.00,0.53,0.57,2.83,4.21,3.00
ru_polar_105,Могу ли я выходить на работу если результаты еще не пришли?,russian,polar,0.74,3.00,1.00,0.60,0.55,2.56,4.21,3.00
ru_polar_106,Можно ли копать чермет с металлоискателем не нарушая закон?,russian,polar,-0.41,4.00,2.00,0.40,0.67,2.40,4.21,3.00
ru_polar_107,Я недавно узнал что города на севере богатые правдо ли?,russian,polar,0.50,3.00,0.00,0.80,0.60,2.48,0.00,1.00
ru_polar_108,Что это за таракан (жук) вредитель ли он?,russian,polar,-0.02,2.00,0.00,0.00,0.38,2.48,0.00,0.00
ru_polar_109,"Повлияет ли то, что муж военнослужащий на вероятность выигрыша в лотерее?",russian,polar,0.14,4.00,0.00,0.60,0.55,2.64,0.00,1.00
ru_polar_110,Реально ли сделать нормальную звукоизоляция в панельном доме?,russian,polar,-0.45,4.00,1.00,0.20,0.75,2.30,4.62,1.00
ru_polar_111,Могут ли выветритьсч легкие от никотина и за сколько это лет?,russian,polar,0.64,3.00,1.00,0.50,0.45,2.56,3.93,2.00
ru_polar_112,Подойтет ли пинокио?,russian,polar,-0.66,1.00,0.00,0.40,0.67,1.61,0.00,1.00
ru_polar_113,Законно ли то что они мне прислали?,russian,polar,0.00,3.00,1.00,0.60,0.29,2.20,4.62,1.00
ru_polar_114,И могу ли я подать заявление в прокуратуру ?,russian,polar,-0.59,4.00,1.00,0.50,0.50,2.30,3.93,2.00
ru_polar_115,Можно ли использовать автомобильный герметик вместе с паклей для уплотнения резьбы на батареях отопления ?,russian,polar,-0.16,4.00,1.00,0.50,0.71,2.77,3.93,2.00
ru_polar_116,Вопрос такой: будет ли это тот же самый человек или нет?,russian,polar,1.04,3.00,1.00,0.00,0.18,2.64,4.62,1.00
ru_polar_117,Сюда же вопрос: часто ли машинисты переходят с работы на пассажирском поезде к работе на грузовом и наоборот?,russian,polar,-0.05,6.00,0.00,0.80,0.61,3.04,0.00,1.00
ru_polar_118,"Vae / woe, Aes / ore: есть ли ещё англо-латинские слова с ae / o соответствием?",russian,polar,0.53,5.00,0.00,0.40,0.36,3.00,0.00,1.00
ru_polar_119,Есть ли фф где Ван Со попадает в наше время?,russian,polar,-0.05,4.00,1.00,0.50,0.70,2.48,3.93,2.00
ru_polar_120,Если ли какая нибудь возможность найти его в России?,russian,polar,-0.41,4.00,1.00,0.40,0.44,2.40,3.93,2.00
ru_polar_121,"В интернете это написано, но правда ли это?",russian,polar,-0.02,3.00,0.00,0.60,0.38,2.40,0.00,1.00
ru_polar_122,Адекватно ли в моем случае покупать такую вещь? (зимы долгие и холодные),russian,polar,0.56,4.00,1.00,0.20,0.58,2.77,4.62,1.00
ru_polar_123,"А знают ли в англоязычных странах, что их ""h"" это наша ""с"" (heart сердце, haulm солома, him сему, home семья, horn серна и т. д.)?",russian,polar,1.71,4.00,0.00,0.80,0.40,3.64,0.00,1.00
ru_polar_124,Можно ли писать знак корня над интегралом?,russian,polar,-0.50,3.00,1.00,0.40,0.71,2.20,3.93,2.00
ru_polar_125,"Можно ли шотландскому котенку 2мес ему, кушать корм по типу вискаса с магнита?",russian,polar,0.00,4.00,1.00,0.50,0.69,2.77,3.93,2.00
ru_polar_126,Не торопится ли он?,russian,polar,-0.83,1.00,0.00,0.60,0.25,1.79,0.00,1.00
ru_polar_127,"Будет ли ощущаться человеком какая либо разница в давлении воды, если он на дне водоёма и на дне того же водоёма но в помещении с доступом воды в него снаружи?",russian,polar,0.18,6.00,0.00,0.80,0.43,3.50,0.00,1.00
ru_polar_128,Способна ли девочка в 13 лет получить оргазм во время секса?,russian,polar,-0.06,4.00,1.00,0.60,0.64,2.56,4.62,1.00
ru_polar_129,Готов ли организм девочки в 13 лет?,russian,polar,0.00,2.00,0.00,0.00,0.57,2.20,0.00,0.00
ru_polar_130,Есть ли польза от секса в 13 лет?,russian,polar,-0.45,4.00,0.00,0.20,0.50,2.30,0.00,1.00
ru_polar_131,Готов ли организм девочки к сексу в таком возрасте?,russian,polar,-0.16,3.00,0.00,0.00,0.56,2.40,0.00,0.00
ru_polar_132,Кто такие блаженный авдей и алексей где жили известны ли их личности?,russian,polar,0.47,3.00,0.00,0.20,0.58,2.64,0.00,1.00
ru_polar_133,"Так вот меня интересует можно ли задать вопрос человеку, которого нет у меня в друзьях?",russian,polar,-0.45,6.00,1.50,0.50,0.53,2.89,4.33,4.00
ru_polar_134,"Мне отправляют антидепрессант, будут ли в сдэк проверять содержимое?",russian,polar,0.21,3.00,0.00,0.60,0.56,2.48,0.00,2.00
ru_polar_135,Все ли мужчины и женщины изменяют?,russian,polar,-0.36,3.00,0.00,0.20,0.50,2.08,0.00,1.00
ru_polar_136,"Если просто разбавить водой, останется ли цвет на одежде?",russian,polar,-0.29,2.00,1.00,0.70,0.56,2.48,3.93,2.00
ru_polar_137,Есть ли автоматические кормилки-поилки для животных?,russian,polar,-0.50,4.00,0.00,0.40,0.71,2.30,0.00,1.00
ru_polar_138,Нужны ли в жизни школьные отметки?,russian,polar,0.04,2.00,0.00,0.00,0.67,2.08,0.00,0.00
ru_polar_139,И можно ли это излечить?,russian,polar,-0.66,2.00,1.00,0.40,0.40,1.95,3.93,2.00
ru_polar_140,Вопрос такой: можно ли с ней не гулять?,russian,polar,-0.16,4.00,1.00,0.40,0.38,2.40,4.62,2.00
ru_polar_141,"Но из инструментов есть только шуруповерт, достаточно ли его будет?",russian,polar,-0.16,4.00,0.00,0.60,0.40,2.56,0.00,1.00
ru_polar_142,"И правилен ли перевод предложения ""Я бегу на помощь подруге""?",russian,polar,-0.16,3.00,0.00,0.60,0.60,2.64,0.00,1.00
ru_polar_143,Пойдут ли трещины дальше или можно не переживать по этому поводу?,russian,polar,-0.06,4.00,1.00,0.53,0.55,2.56,3.93,3.00
ru_polar_144,Будет ли это работать?,russian,polar,-0.16,1.00,0.00,0.40,0.25,1.79,0.00,1.00
ru_polar_145,"Продолжать ли делать такие ""процедуры"", или их уже никак?",russian,polar,0.46,3.00,1.00,0.40,0.56,2.64,3.93,2.00
ru_polar_146,Есть Ли Нефть В Атырау?,russian,polar,-0.16,2.00,0.00,0.60,0.60,1.95,0.00,1.00
ru_polar_147,Приятно ли вам?,russian,polar,-0.66,1.00,0.00,0.00,0.33,1.61,0.00,0.00
ru_polar_148,Возможно ли записать НА МАГНИТОФОН с компьютера ?,russian,polar,-0.33,3.00,1.00,0.40,0.57,2.20,4.62,1.00
ru_polar_149,"Если я нанесу капли воды на листок, получит ли он эту воду?",russian,polar,0.02,3.00,0.00,0.80,0.50,2.71,0.00,2.00
ru_polar_150,"А есть ли ещё русские названия животных родственные английским словам, например серна / horn (по аналогии с сердце heart, солома haulm, сему him, семья home с / h соответствие)?",russian,polar,0.69,9.00,0.00,0.80,0.54,3.61,0.00,1.00
ru_polar_151,"Может ли быть пролог первой главой в фэнтези книге или сначала должен идти пролог, а потом главы?",russian,polar,0.65,3.00,1.00,0.40,0.71,3.00,4.21,3.00
ru_polar_152,Что ей писать и стоит ли вообще?,russian,polar,-0.66,2.00,0.00,0.60,0.43,2.20,0.00,2.00
ru_polar_153,"Мне сказали что от корма сухого, у вислоухих шотландцев развивается мочекаменная болезнь, поэтому решил узнать, правда ли это и чем тогда кормить кошку?",russian,polar,0.88,5.00,1.00,0.56,0.65,3.33,4.21,5.00
ru_polar_154,"Я хочу полететь в другой город на 6 дней, смогу ли я потом взять билет обратно?",russian,polar,0.37,4.00,1.00,0.55,0.56,2.94,4.21,4.00
ru_polar_155,Не нужно ли мне будет сидеть потом 2х недельный карантин дома?,russian,polar,0.24,3.00,1.00,0.60,0.55,2.56,3.93,2.00
ru_polar_156,Нормально ли такое поведение женщины?,russian,polar,-0.91,3.00,0.00,0.00,0.60,1.95,0.00,0.00
ru_polar_157,Пустят ли меня если мне нет данного возраста?,russian,polar,-0.16,3.00,1.00,0.60,0.50,2.30,3.93,2.00
ru_polar_158,Можно ли убрать эти щелчки без заземления?,russian,polar,-0.33,3.00,1.00,0.40,0.57,2.20,3.93,2.00
ru_polar_159,"Но стоя просто на поверхности Земли, нас ни туда, ни сюда не уносит, значит ли это, что у Земли четко фиксированная линейная скорость вращения?",russian,polar,1.44,4.00,1.00,0.55,0.54,3.40,4.33,4.00
ru_polar_160,Может ли такое напряжение навредить другим электроприборам?,russian,polar,-0.16,3.00,1.00,0.40,0.57,2.20,3.93,2.00
ru_polar_161,Есть ли какие либо ИНЫЕ способы прочесть эту кассету?,russian,polar,-0.29,4.00,1.00,0.30,0.44,2.40,3.93,2.00
ru_polar_162,"Подскажите, у кошки болит лапа, хромает, есть ли на снимке отклонения?",russian,polar,0.24,4.00,0.00,0.40,0.73,2.77,0.00,4.00
ru_polar_163,"У нас есть проблема: мы не можем решить, может ли пешка пропустить врага и пойти вперёд, или он обязан съесть фигуру?",russian,polar,0.09,6.00,1.00,0.43,0.62,3.26,4.33,7.00
ru_polar_164,"Если мне будет мастурбировать чувак, пока я буду смотреть на нюдесы его девушки, будет ли он считаться куколдом?",russian,polar,0.37,3.00,1.00,0.80,0.39,3.09,3.93,3.00
ru_polar_165,Нужно ли сохранять такие цветы на зиму или выбрасывать?,russian,polar,0.09,3.00,1.00,0.40,0.56,2.40,4.62,2.00
ru_polar_166,Стоит ли расставаться после долгих отношений?,russian,polar,-0.36,3.00,1.00,0.30,0.67,2.08,3.93,2.00
ru_polar_167,Можно ли прийти в турагентство и спросить набирают ли они группу для такого полета?,russian,polar,-0.09,5.00,1.00,0.50,0.50,2.77,4.21,4.00
ru_polar_168,"1.Заменить другим типом. диодом к примеру, 2.так ли нужен R3 во второй схеме, 3.номиналы резисторов на обеих схемах критичны к изменению?",russian,polar,1.53,4.00,0.00,0.80,0.54,3.47,0.00,1.00
ru_polar_169,"Чувствовали ли вы, что на вас все смотрят?",russian,polar,0.55,3.00,1.00,0.60,0.25,2.40,3.93,2.00
ru_polar_170,Это нормально ли?,russian,polar,-1.16,1.00,0.00,0.00,0.33,1.61,0.00,0.00
ru_polar_171,"К примеру, получаешь ее на дом 12 числа, если переводишь на банковскую карту [счёт] то должен ли остаться то же число получения?",russian,polar,0.69,4.00,1.00,0.47,0.59,3.33,4.21,3.00
ru_polar_172,Обычно его говорили со значением хорошо сделанной работы (ладно сшитая одежда) Использовалось ли оно тогда как ответ на просьбу?,russian,polar,0.28,4.00,1.00,0.45,0.63,3.14,3.93,4.00
ru_polar_173,"Правда ли то, что если мужчина не готов бесцельно тратить свои жизненные силы и ресурсы на паразитов, женщинам для отношений он будет не интересен?",russian,polar,2.40,7.00,1.00,0.60,0.50,3.33,4.62,2.00
ru_polar_174,Правильно ли сформулировано?,russian,polar,-0.66,2.00,0.00,0.20,0.67,1.61,0.00,1.00
ru_polar_175,Где можно найти и скачать этюд ли минор Зектинг?,russian,polar,-0.54,4.00,1.00,0.33,0.89,2.40,3.93,3.00
ru_polar_176,И можно ли обучиться на переводчика заочно?,russian,polar,-0.50,3.00,1.00,0.50,0.57,2.20,3.93,2.00
ru_polar_177,"Что это за песня, можно ли где-то прочитать её текст и перевод?",russian,polar,-0.44,5.00,1.00,0.40,0.50,2.71,4.62,2.00
