unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
en_content_64,"okay, I dont have a review, but why in the hell would you name your business something that has the initials KKK....is there something behind the scenes at this place?",english,content,0.91,5.00,1.00,0.67,0.38,3.61,3.93,4.00
en_content_65,So what happened?,english,content,-0.84,1.00,0.00,0.33,0.67,1.61,0.00,1.00
en_content_66,What do the new al-Qaeda videotape and audio speeches of Bin Laden and Ayman al-Zawahiri tell us about the hopes of the remaining top leadership of the organization?,english,content,1.66,4.00,0.00,0.67,0.57,3.53,0.00,1.00
en_content_67,"""Can you name the general who is in charge of Pakistan?""",english,content,-0.44,4.00,1.00,0.33,0.36,2.71,3.93,2.00
en_content_68,What do you really know about George W. Bush’s time in the Air National Guard?,english,content,0.72,3.00,0.00,0.67,0.56,2.89,0.00,1.00
en_content_69,How Would You Like To Know How YOU Can Live In A Beautiful NEW House That Is Custom-Designed To YOUR Specifications.........And At NO COST To You?,english,content,0.17,8.00,1.50,0.50,0.43,3.47,4.33,4.00
en_content_70,"‘’Where are Mullah Omar, Mullah Usmani and Gulbuddin Hikmetar?’’",english,content,-0.34,3.00,0.00,0.00,0.78,2.64,0.00,1.00
en_content_71,What was Bush doing with his youth?,english,content,-0.34,2.00,0.00,0.50,0.43,2.20,0.00,1.00
en_content_72,"Maybe I'm missing something here, but how, exactly, does one 'Loose' 200,000 AK47's?",english,content,1.50,3.00,0.00,0.83,0.50,3.04,0.00,2.00
en_content_73,What's a few dead soldiers in comparison to keeping all those defense contractors awash in all that tax cash?,english,content,0.34,5.00,1.00,0.50,0.50,3.09,3.93,2.00
en_content_74,So why even credit their claims?,english,content,-0.54,2.00,0.00,0.67,0.83,2.08,0.00,1.00
en_content_75,"so, enemy, what's your point?",english,content,1.26,1.00,0.00,0.00,0.50,2.30,0.00,1.00
en_content_76,Why don't you state it?,english,content,-0.14,1.00,0.00,0.67,0.33,2.08,0.00,1.00
en_content_77,==Why did Bush revoke Executive Order 13011 today?,english,content,-0.09,2.00,0.00,0.83,0.67,2.40,0.00,1.00
en_content_78,Why do I put aside Israel and its own immediate neighborhood?,english,content,0.06,3.00,0.00,0.67,0.55,2.56,0.00,1.00
en_content_79,So what is all the fuss about suicide killings?,english,content,0.28,2.00,0.00,0.00,0.44,2.40,0.00,1.00
en_content_80,Who could stop a suicide murder in the midst of the crowded line waiting to be checked by the airport metal detector?,english,content,-0.11,7.00,2.00,0.33,0.50,3.18,4.21,3.00
en_content_81,How about the lines to the check-in counters in a busy travel period?,english,content,1.27,4.00,1.00,0.17,0.50,2.83,4.62,1.00
en_content_82,What is behind the suicide murders?,english,content,0.66,1.00,0.00,0.00,0.33,2.08,0.00,1.00
en_content_83,"Does free speech protect you when you shout ""fire"" in a crowded theater?",english,content,-0.01,3.00,1.00,0.58,0.62,2.83,3.93,2.00
en_content_84,"Do you raid a mosque, which serves as a terrorist ammunition storage?",english,content,-0.07,4.00,1.00,0.33,0.50,2.71,3.93,2.00
en_content_85,Do you storm a church taken over by terrorists who took the priests hostages?,english,content,-0.73,6.00,1.00,0.39,0.50,2.77,4.21,3.00
en_content_86,"Do you shoot an arch-murderer who deliberately moves from one location to another, always surrounded by children?",english,content,-0.09,5.00,2.00,0.50,0.47,3.00,4.21,3.00
en_content_87,What do you do?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_88,What can we do about it?,english,content,-0.54,2.00,0.00,0.50,0.17,2.08,0.00,1.00
en_content_89,"If mistaken, how did those reports first come about?",english,content,0.41,2.00,0.00,0.83,0.56,2.48,0.00,1.00
en_content_90,What mosques exactly did they visit and who did they meet?,english,content,0.06,2.00,0.00,0.50,0.36,2.56,0.00,2.00
en_content_91,How about dinner on Wednesday after that ?,english,content,-0.51,3.00,0.00,0.00,0.43,2.20,0.00,0.00
en_content_92,Who has the 2000 tax return file for 969?,english,content,-0.22,3.00,0.00,0.33,0.44,2.40,0.00,1.00
en_content_93,How do you feel about taking on another company?,english,content,-0.59,3.00,1.00,0.50,0.44,2.40,3.93,2.00
en_content_94,Can you recommend where these companies each fit within the new organization?,english,content,0.02,3.00,1.00,0.50,0.50,2.64,3.93,2.00
en_content_95,How do you feel about taking on another company?,english,content,-0.59,3.00,1.00,0.50,0.44,2.40,3.93,2.00
en_content_96,Can you recommend where these companies each fit within the new organization?,english,content,0.02,3.00,1.00,0.50,0.50,2.64,3.93,2.00
en_content_97,"Do we want to attach a draft of the Development Agreement, and condition the final deal on agreeing to terms substantially the same as what's in the draft?",english,content,0.19,7.00,1.00,0.42,0.45,3.47,4.33,5.00
en_content_98,"Do we want to attach a draft of the Development Agreement, and condition the final deal on agreeing to terms substantially the same as what's in the draft?",english,content,0.19,7.00,1.00,0.42,0.45,3.47,4.33,5.00
en_content_99,What are we going to get her?,english,content,-0.34,2.00,1.00,0.42,0.29,2.20,3.93,2.00
en_content_100,What are some good interview questions?,english,content,0.06,2.00,0.00,0.00,0.50,2.08,0.00,1.00
en_content_101,How about meeting at 11:30 or 12?,english,content,-0.84,4.00,1.00,0.33,0.29,2.20,4.62,1.00
en_content_102,"Is there an article to be included in an Enron publication and in addition a letter to be sent under John's name (if so, to whom will the letter be sent)?",english,content,1.40,5.00,1.00,0.58,0.41,3.61,4.21,4.00
en_content_103,Would a more appropriate time be after the Global Operations Controller meeting in October when we should have worldwide buy-in and commitment to these standards and (hopefully) our first draft of a meaningful exception report?,english,content,0.91,5.00,1.00,0.50,0.58,3.71,3.93,2.00
en_content_104,Do you have a view on how we might be able to achieve this goal?,english,content,0.01,5.00,2.00,0.33,0.40,2.83,4.21,3.00
en_content_105,"Do we have a sense for how many we can reach, how many we can't and where they are?",english,content,0.08,5.00,1.00,0.58,0.40,3.14,3.93,3.00
en_content_106,Are whole offices (eg Tokyo) unreachable or is it only those who have home offices?,english,content,0.37,4.00,1.00,0.33,0.60,2.94,3.93,3.00
en_content_107,the deal number is 814014-why can't you see this?,english,content,-0.04,2.00,0.00,0.67,0.36,2.64,0.00,1.00
en_content_108,Actually-upon second look the deal number is 814014-why can't you see this?,english,content,0.51,2.00,0.00,0.67,0.47,2.94,0.00,1.00
en_content_109,Can you please confirm which price is correct and make the change in Sitara if necessary?,english,content,0.06,3.00,1.00,0.67,0.44,2.89,3.93,3.00
en_content_110,Can you please confirm which price is correct and make the change in Sitara if necessary?,english,content,0.06,3.00,1.00,0.67,0.44,2.89,3.93,3.00
en_content_111,Can you please confirm which price is correct and make the change in Sitara if necessary?,english,content,0.06,3.00,1.00,0.67,0.44,2.89,3.93,3.00
en_content_112,How was your trip to Des Moines?,english,content,-0.84,3.00,0.00,0.00,0.57,2.20,0.00,1.00
en_content_113,When are we going to get NetMeeting going ?,english,content,-0.63,2.00,2.00,0.33,0.62,2.30,4.21,3.00
en_content_114,How is Deb's knee?,english,content,-0.34,3.00,0.00,0.00,0.60,1.95,0.00,1.00
en_content_115,"Can you tell the free world just what enabled women here to achieve this reversal of roles?""",english,content,-0.41,5.00,2.00,0.50,0.59,3.00,4.21,3.00
en_content_116,What about 7:00 at the office or breakfast meeting at 7:00?,english,content,-0.24,4.00,0.00,0.00,0.27,2.56,0.00,0.00
en_content_117,What about 10:30 my time?,english,content,-0.84,3.00,0.00,0.00,0.20,1.95,0.00,0.00
en_content_118,"how about Thursday, July 6?",english,content,-0.84,3.00,0.00,0.00,0.60,2.08,0.00,0.00
en_content_119,"How about a pre-meeting web site cruise on Friday, July 7 at 11AM EDT?",english,content,0.37,4.00,0.00,0.00,0.60,2.89,0.00,0.00
en_content_120,How can we arrange it?,english,content,-0.59,1.00,0.00,0.50,0.40,1.95,0.00,1.00
en_content_121,"How about a pre-meeting web site cruise on Friday, July 7 at 11AM EDT?",english,content,0.37,4.00,0.00,0.00,0.60,2.89,0.00,0.00
en_content_122,How is Wednesday at 2:30?,english,content,-0.84,3.00,0.00,0.00,0.40,1.95,0.00,1.00
en_content_123,How is the site doing?,english,content,-0.09,2.00,0.00,0.33,0.60,1.95,0.00,1.00
en_content_124,what do you think?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_125,What person(s) in London prepares credit for the English and Singapore financial transactions?,english,content,0.96,4.00,0.00,0.50,0.57,2.89,0.00,1.00
en_content_126,Can you find out who I need to send it to in HR?,english,content,-0.51,4.00,2.00,0.56,0.31,2.71,4.21,3.00
en_content_127,Could you tell me what deal tickets you are seeing?,english,content,-0.12,3.00,1.00,0.42,0.40,2.48,3.93,2.00
en_content_128,When is the wedding?,english,content,-0.68,2.00,0.00,0.00,0.50,1.79,0.00,1.00
en_content_129,What do you think?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_130,"If that's ok, how do you want your name to show up on the title and what address should I use?",english,content,0.66,3.00,1.00,0.67,0.36,3.22,4.21,4.00
en_content_131,How many of Dad's shares do you have?,english,content,0.28,4.00,0.00,0.33,0.56,2.40,0.00,1.00
en_content_132,Which do you prefer?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_133,Where and to whom do you want it faxed?,english,content,0.16,4.00,1.00,0.33,0.33,2.40,3.93,2.00
en_content_134,Which do you prefer?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_135,"I don't understand, what do you mean by ""log in an email""?",english,content,-0.09,4.00,1.00,0.50,0.31,2.89,3.93,3.00
en_content_136,Why didn't Craig show Ma his appartment?,english,content,-0.20,2.00,0.00,0.83,0.62,2.30,0.00,1.00
en_content_137,What do you think about your phone ocnversation with Unlce Ben (he was almost shocked)?,english,content,0.51,3.00,1.00,0.67,0.47,2.94,3.93,2.00
en_content_138,"Thinking about that, what's your title?",english,content,-0.34,3.00,1.00,0.17,0.29,2.30,3.93,2.00
en_content_139,How are you doing?,english,content,-0.34,1.00,0.00,0.33,0.50,1.79,0.00,1.00
en_content_140,How was the play?,english,content,-0.68,2.00,0.00,0.00,0.50,1.79,0.00,1.00
en_content_141,Is that what you want?,english,content,-0.84,2.00,1.00,0.17,0.20,1.95,3.93,2.00
en_content_142,I would like to thank all of the parties who participated in this settlement process.?,english,content,-0.49,6.00,1.00,0.33,0.40,2.83,4.21,3.00
en_content_143,"I assume this is akin to why McDonald's trademarks ""Mc""Everything?",english,content,0.20,4.00,2.00,0.50,0.50,2.77,4.21,3.00
en_content_144,What power curve are we valuing the deal against - PJM East or West Hub?,english,content,0.50,4.00,0.00,0.67,0.57,2.83,0.00,1.00
en_content_145,What volatilities are you using to value the options - monthly volatilities or intra-day volatilities or a blend of the two (if blending please show me what formula you using to blend the two vols)?,english,content,0.35,5.00,1.33,0.44,0.44,3.66,4.39,6.00
en_content_146,"What expiration date are you using, i.e.: for monthly call options the 15th of the relevant month, and for daily options?",english,content,0.36,5.00,0.00,0.50,0.57,3.26,0.00,1.00
en_content_147,"What correlation are you assuming, 15% flat for twenty years?",english,content,-0.44,3.00,0.00,0.50,0.36,2.64,0.00,1.00
en_content_148,Do we have someone who is watching this out there?,english,content,-0.68,4.00,1.00,0.42,0.40,2.48,3.93,2.00
en_content_149,Who is responsible for completing all paperwork for entering a new market?,english,content,-0.71,5.00,1.00,0.33,0.50,2.64,4.21,3.00
en_content_150,Can we visit about what went on with Ursula at the PRC meeting when you catch up?,english,content,0.41,3.00,1.00,0.61,0.47,2.94,4.21,3.00
en_content_151,"In the meantime, could you please provide a contact on your side with whom we could discuss technical issues?",english,content,-0.07,4.00,1.00,0.58,0.37,3.09,3.93,2.00
en_content_152,What do I need to do?,english,content,-0.14,2.00,1.00,0.33,0.33,2.08,3.93,2.00
en_content_153,What is the subject matter you wish to visit about?,english,content,-0.68,4.00,2.00,0.33,0.40,2.48,4.21,3.00
en_content_154,What do you think?,english,content,-0.34,1.00,0.00,0.33,0.25,1.79,0.00,1.00
en_content_155,"After that, what do we do?",english,content,0.06,2.00,0.00,0.50,0.17,2.20,0.00,1.00
en_content_156,Have you decided who will be assisting tax-wise for these two countries?,english,content,0.24,3.00,1.00,0.42,0.38,2.77,3.93,2.00
en_content_157,"How about Friday, Sept. 17, at 9 am (Houston time) which is 11 am (Sao Paulo) time?",english,content,0.34,6.00,1.00,0.00,0.59,3.22,4.62,1.00
en_content_158,"Can we reschedule the phone call for 9 am (Houston) which is 11 am (Sao Paulo) on Friday, Sept. 17?",english,content,0.45,4.00,1.00,0.50,0.50,3.30,3.93,2.00
en_content_159,To what do I owe this small pleasure?,english,content,-0.49,2.00,0.00,0.50,0.38,2.30,0.00,1.00
en_content_160,Where are you living these days?,english,content,-0.54,2.00,0.00,0.50,0.50,2.08,0.00,1.00
en_content_161,How's your family?,english,content,-0.68,2.00,0.00,0.00,0.50,1.79,0.00,1.00
en_content_162,How's school going?,english,content,-0.34,1.00,0.00,0.33,0.75,1.79,0.00,1.00
en_content_163,Where does our 50% (the 1.65 million dollars) show up?,english,content,1.86,4.00,0.00,0.50,0.27,2.71,0.00,1.00
en_content_164,8. Where is the defined term Govt Authority used?,english,content,1.53,3.00,0.00,0.33,0.67,2.48,0.00,2.00
en_content_165,How are you making out on the revised version of the LOC?,english,content,-0.16,3.00,0.00,0.33,0.42,2.64,0.00,2.00
en_content_166,"Has a location, Theirs or TW land/ROW, been settled and when is the required in-service date?",english,content,1.36,4.00,0.00,0.25,0.56,3.18,0.00,3.00
en_content_167,How much notification would you like to give the TW customers before implementing the new TW Hotline phone number?,english,content,0.10,5.00,2.00,0.44,0.68,3.04,4.21,3.00
en_content_168,How much notification would you like to give the TW customers before implementing the new TW Hotline phone number?,english,content,0.10,5.00,2.00,0.44,0.68,3.04,4.21,3.00
en_content_169,You know when the meeting with schedulers will be?,english,content,0.03,4.00,1.00,0.33,0.44,2.40,3.93,2.00
en_content_170,Any news on how SCE and SDG&E will move forward?,english,content,0.77,4.00,1.00,0.67,0.60,2.48,4.62,1.00
en_content_171,"Where is the ""simple"" explanation of the transportation piece?",english,content,0.53,3.00,0.00,0.00,0.56,2.56,0.00,1.00
en_content_172,What say ye?,english,content,-1.34,1.00,0.00,0.33,0.33,1.61,0.00,1.00
en_content_173,How does this look?,english,content,-0.34,1.00,0.00,0.33,0.50,1.79,0.00,1.00
en_content_174,I guess the questions on which I should like your steer are: (a) Do you have a particular sensitivity about the reference to bad faith proceedings made by United India?,english,content,0.31,8.00,1.00,0.38,0.47,3.56,4.21,4.00
en_content_175,The real focus of the meeting will be on how we should build these services to meet the needs of businesses operating in B2B marketplaces.?,english,content,0.20,6.00,1.00,0.17,0.48,3.30,4.21,3.00
en_content_176,"How can I say such an abomination, ask you?",english,content,-0.09,3.00,1.00,0.42,0.44,2.48,3.93,2.00
en_content_177,What are you doing to the least of the people?,english,content,-0.34,3.00,0.00,0.50,0.30,2.48,0.00,1.00
en_content_178,What are you searching for?,english,content,0.16,2.00,0.00,0.33,0.20,1.95,0.00,1.00
en_content_179,What is long term viability?,english,content,-0.59,3.00,0.00,0.00,0.60,1.95,0.00,1.00
en_content_180,"There are already several forums around the net focused on discussing Guild Wars, so why create a new one?",english,content,0.21,5.00,2.00,0.42,0.74,3.09,4.21,4.00
en_content_181,I say why not?,english,content,-1.01,2.00,0.00,0.33,0.50,1.79,0.00,1.00
en_content_182,"I was kind of curious, what exactly is Guild Wars?",english,content,-0.12,3.00,1.00,0.00,0.50,2.56,3.93,2.00
en_content_183,Who are we?,english,content,-0.84,1.00,0.00,0.00,0.00,1.61,0.00,1.00
en_content_184,And who are you?,english,content,-1.01,1.00,0.00,0.00,0.00,1.79,0.00,1.00
en_content_185,You who like the tough talk of Tough on Crime?,english,content,-0.68,5.00,1.00,0.33,0.50,2.48,4.62,1.00
en_content_186,You who watch as budgets are cut in education and health care while you militarize a police force?,english,content,-0.05,5.00,3.00,0.56,0.50,3.00,4.62,3.00
en_content_187,And what is there to show for it?,english,content,-0.77,3.00,1.00,0.50,0.25,2.30,3.93,2.00
en_content_188,"More like a cohesive society with a shared sense of purpose, who can identify Us and Them?",english,content,0.16,4.00,1.00,0.17,0.41,3.00,4.62,2.00
en_content_189,Do you have the heart to face monumental failures while bravely struggling beyond where we are now?,english,content,-0.66,6.00,2.00,0.44,0.53,2.94,4.21,3.00
en_content_190,"Subject: Where can I get the necessary software to get a ""smart"" mail system running on my machine that will take advantage of the postings in comp.mail.maps? (E.g., pathalias, smail, etc.)",english,content,1.32,8.00,1.33,0.42,0.61,3.71,4.62,4.00
en_content_191,"Subject: What is ""food for the NSA line-eater""?",english,content,1.41,3.00,1.00,0.00,0.56,2.71,4.62,1.00
en_content_192,How much money does the USA give NASA per year?,english,content,-0.57,3.00,0.00,0.67,0.70,2.48,0.00,1.00
en_content_193,And what am I DOING about it?,english,content,-0.18,2.00,0.00,0.67,0.14,2.20,0.00,1.00
en_content_194,What justifies this extraordinary mistreatment?,english,content,-0.59,2.00,0.00,0.33,0.60,1.95,0.00,1.00
en_content_195,Blue Planet: Who's afraid of Big Bad Wolf?,english,content,-0.09,3.00,0.00,0.00,0.67,2.48,0.00,0.00
en_content_196,"""There's a lot of impact on plants and they say, 'Who cares?'",english,content,-0.09,4.00,0.00,0.39,0.46,2.94,0.00,3.00
en_content_197,How has Katrina changed the US?,english,content,-0.54,2.00,0.00,0.50,0.67,2.08,0.00,1.00
en_content_198,What will be the lasting effects of Hurricane Katrina and what can be learnt from the response?,english,content,0.47,3.00,0.00,0.33,0.35,2.94,0.00,3.00
en_content_199,How has Katrina changed the US?,english,content,-0.54,2.00,0.00,0.50,0.67,2.08,0.00,1.00
en_content_200,Or will the nearly year-round snow be too much for those who have never experienced snow in their lives?,english,content,0.66,4.00,1.00,0.67,0.50,3.14,3.93,2.00
en_content_201,What will the federal government do to prevent inflation in the housing and building market?,english,content,0.44,5.00,1.00,0.50,0.53,2.83,3.93,2.00
en_content_202,I rarely listen to the news or to what politicians or lawyers say because so many tell lies that none have credibility so what's the point?,english,content,0.08,6.00,1.33,0.50,0.52,3.37,4.39,5.00
en_content_203,When common sense takes a back seat to politics and legal mumbo jumbo what have we become?,english,content,0.34,5.00,1.00,0.50,0.65,2.94,3.93,2.00
en_content_204,"We have the technology; if you are going to spend billions of dollars touting ""FREEDOM"" why not spend those billions making all of us free?",english,content,0.61,6.00,2.00,0.47,0.52,3.40,4.39,6.00
en_content_205,The question must be put as directly as possible: what manner of maniac would undertake a path so fraught with peril and potential economic catastrophe?,english,content,-0.18,6.00,1.00,0.50,0.60,3.33,3.93,2.00
en_content_206,What manner of maniac would undertake such a dangerous course?,english,content,-0.23,3.00,0.00,0.33,0.50,2.48,0.00,1.00
en_content_207,"What kind of political cover would be gained from an attack on Iran, and from the diversion of attention to that attack?",english,content,-0.01,4.00,0.00,0.50,0.41,3.22,0.00,1.00
en_content_208,"Besides from Pacquiao, what else is The Philipines famous for?",english,content,0.66,2.00,0.00,0.00,0.40,2.56,0.00,1.00
en_content_209,"I've been given the opportunity to live in Limerick, Ireland, next year as part of my course..if you know about Limerick, what are the pros and cons?",english,content,0.62,5.00,1.50,0.61,0.45,3.56,4.33,4.00
en_content_210,and how big are they?,english,content,-0.84,1.00,0.00,0.00,0.40,1.95,0.00,1.00
en_content_211,how has ur experience with it?,english,content,-0.94,3.00,0.00,0.00,0.33,2.08,0.00,0.00
