unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens
arabic_polar_21,هل يهطل الثلج في جنوب أفريقيا؟,arabic,polar,1.4,2.0,0,2.0,0.5,7
arabic_polar_22,هل الـ إيه إس بي دوت نت يستعمل في تطبيق الفايسبوك ؟,arabic,polar,3.272727272727273,3.0,0,4.0,0.16666666666666666,13
arabic_polar_23,هل كانت تونس جزءً من الإمبراطورية الرومانية القديمة ؟,arabic,polar,1.7142857142857142,2.0,0,0,0.5,9
arabic_polar_24,هل امتلك اللاعب الأرجنتيني ميسي الجنسية الاسبانية قبل انضمامه للمنتخب الأرجنتيني؟,arabic,polar,1.8333333333333333,3.0,0,3.0,0.6153846153846154,14
arabic_polar_25,هل يمكن حماية الأطفال من التعرض إلي التحرش الجنسي ؟,arabic,polar,1.375,4.0,0,1.0,0.6666666666666666,10
arabic_polar_26,هل البتراء الأردنية مدرجة على لائحة اليونسكو للتراث العالمي؟,arabic,polar,1.625,3.0,0,0,0.5555555555555556,10
arabic_polar_27,هل كندا تساعد في تجنب الإحتباس الحراري ؟,arabic,polar,1.2857142857142858,4.0,0,2.0,0.5,9
arabic_polar_28,هل الهرمونات هى المسبب الرئيسي للعواطف ؟,arabic,polar,1.8,1.0,0,0,0.5,7
arabic_polar_29,هل الميلانوما مؤلمة ؟,arabic,polar,1.5,1.0,0,0,0.6666666666666666,4
arabic_polar_30,هل يحوي جدار الخلية النباتية على السليولوز؟,arabic,polar,1.6666666666666667,3.0,0,2.0,0.7142857142857143,8
arabic_polar_31,هل تم تسجيل بعض المخاطر الصحية لموجات الهاتف المحمول؟,arabic,polar,1.2222222222222223,6.0,0,1.0,0.8,11
arabic_polar_32,هل وباكليتاكسيل هو دواء يساعد على التخفيف من الميلانوما؟,arabic,polar,1.625,4.0,1.0,1.0,0.4444444444444444,10
arabic_polar_33,هل يجوز شرب الماء خلال الصيام في حال العطش الشديد ؟,arabic,polar,1.8888888888888888,3.0,0,3.0,0.7,11
arabic_polar_34,هل امارة موناكو مستقلة عن فرنسا؟,arabic,polar,1.8,2.0,0,0,0.3333333333333333,7
arabic_polar_35,هل خير الدين الزركلي سوري؟,arabic,polar,2.5,2.0,0,0,0.6,6
arabic_polar_36,هل هناك تساوي بين الرجل والمرأة في الهند ؟,arabic,polar,2.0,4.0,0,0,0.5555555555555556,10
arabic_polar_37,هل يحتوي الغلاف الجوي على غاز النيتروجين؟,arabic,polar,1.5,2.0,0,2.0,0.5714285714285714,8
arabic_polar_38,هل الكاكاو نبات؟,arabic,polar,1.5,1.0,0,0,0.3333333333333333,4
arabic_polar_39,هل يمكن نقل الوعي البشري إلى دماغ آلي ؟,arabic,polar,1.5,4.0,0,1.0,0.6666666666666666,10
arabic_polar_40,هل يحتوي الغلاف الجوي على غاز الهيدروجين؟,arabic,polar,1.5,2.0,0,2.0,0.5714285714285714,8
arabic_polar_41,هل هوليويد تتنج الأفلام الإباحية؟,arabic,polar,1.25,2.0,0,3.0,0.6,6
arabic_polar_42,هل تتغذى الأناكوندا على صغار التماسيح؟,arabic,polar,1.4,2.0,0,2.0,0.5,7
arabic_polar_43,هل توجد قواعد عسكرية فرنسية في جيبوتي؟,arabic,polar,1.8333333333333333,2.0,0,3.0,0.5714285714285714,8
arabic_polar_44,هل تمتلك أي دولة حدودا ً برية مع ايرلندا؟,arabic,polar,1.75,3.0,0,2.0,0.6666666666666666,10
arabic_polar_45,هل الجزر جذر؟,arabic,polar,1.6666666666666667,2.0,0,0,0.5,5
arabic_polar_46,هل إستعمال برنامج تندر للتعارف آمن ؟,arabic,polar,1.0,4.0,0,0,0.6666666666666666,7
arabic_polar_47,هل تمتلك تركيا أسلحة نووية ؟,arabic,polar,1.25,2.0,0,2.0,0.6,6
arabic_polar_48,هل تدعم الديانات الوحدانية نظرية التطور؟,arabic,polar,1.4,2.0,0,2.0,0.8333333333333334,7
arabic_polar_49,هل العلمانية طريقة تفكير أم ديانة ؟,arabic,polar,1.4,3.0,0,0,0.6666666666666666,7
arabic_polar_50,هل وجود الأكوان المتوازية ممكن فيزيائيًا ؟,arabic,polar,2.0,3.0,0,0,0.8333333333333334,7
arabic_polar_51,هل توجد قبائل طوراق في المغرب؟,arabic,polar,1.6,2.0,0,3.0,0.6666666666666666,7
arabic_polar_52,هل يمكن ارسال رواد فضاء الى سطح كوكب المريخ؟,arabic,polar,1.375,4.0,0,1.0,0.7777777777777778,10
arabic_polar_53,هل يسمح بزواج المثليين في المجر ؟,arabic,polar,1.4,3.0,0,1.0,0.6666666666666666,7
arabic_polar_54,هل يعتبر الأخطبوط من اللافقاريات؟,arabic,polar,1.5,2.0,0,3.0,0.6,6
arabic_polar_55,هل سبق وتوج الترجي الرياضي التونسي ببطولة دوري أبطال افريقيا؟,arabic,polar,1.5,5.0,0,1.0,0.7272727272727273,12
arabic_polar_56,هل تستعمل الألياف الضوئية في نقل الإنترنات؟,arabic,polar,1.5714285714285714,3.0,1.0,2.0,0.75,9
arabic_polar_57,هل يتشارك عنق الإنسان نفس عدد الفقرات مع عنق الزرافة؟,arabic,polar,1.9,3.0,0,5.0,0.7272727272727273,12
arabic_polar_58,هل يتم استخدام الطاقة النووية في الامارات؟,arabic,polar,1.5,3.0,0,1.0,0.7142857142857143,8
arabic_polar_59,هل تنتج سلمونيلا كبريت الهيدروجين؟,arabic,polar,1.0,3.0,0,2.0,0.2,6
arabic_polar_60,هل يعتبر بولس من حواري المسيح؟,arabic,polar,1.4,2.0,0,3.0,0.16666666666666666,7
arabic_polar_61,هل الفيتامين سي قابلة للانحلال في الكحول؟,arabic,polar,1.8333333333333333,2.0,0,0,0.42857142857142855,8
arabic_polar_62,هل هناك علاج لي حمي ماربور؟,arabic,polar,1.6,3.0,0,0,0.3333333333333333,7
arabic_polar_63,هل يمكن التبرع بأي عضو من الأعضاء ؟,arabic,polar,1.2857142857142858,5.0,0,1.0,0.625,9
arabic_polar_64,هل تدرس جامعة كاليفورنيا شهادة الاجازة البيطرية ؟,arabic,polar,1.3333333333333333,3.0,0,2.0,0.7142857142857143,8
arabic_polar_65,هل يعيش ثعلب النهرالعملاق في المياه؟,arabic,polar,1.6,2.0,0,2.0,0.3333333333333333,7
arabic_polar_66,هل سائل العصارة الصفرواية مر الطعم؟,arabic,polar,1.4,2.0,0,0,0.8333333333333334,7
arabic_polar_67,هل يعتبر الجنس الفموي ضار بالصحة ؟,arabic,polar,1.5,3.0,0,3.0,0.7142857142857143,8
arabic_polar_68,هل خاضت مملكة اسبانيا حروب مع انجلترا؟,arabic,polar,1.5,3.0,0,2.0,0.42857142857142855,8
arabic_polar_69,هل تعتبر الشمس نجم أم كوكب ؟,arabic,polar,1.4,3.0,0,3.0,0.5,7
arabic_polar_70,هل يمكن علاج متلازمة توريت؟,arabic,polar,1.0,3.0,0,1.0,0.6,6
arabic_polar_71,هل بؤدي نقص فيتامين بي 12 الى التهاب الاطراف؟,arabic,polar,1.625,3.0,0,0,0.3333333333333333,10
arabic_polar_72,هل المضاد للميكروبات هو من مبيدات الآفات؟,arabic,polar,2.3333333333333335,2.0,0,0,0.2857142857142857,8
arabic_polar_73,هل إختراع الهاتف أحدث ثورة تكنولوجية في مجال الإتصال ؟,arabic,polar,1.75,2.0,0,0,0.7777777777777778,10
arabic_polar_74,هل يساعد الكالسيوم في تقوية العظام؟,arabic,polar,1.4,2.0,0,2.0,0.5,7
arabic_polar_75,هل يعتبر الملح إحدى الطرق الطبيعية التي يُمكن أن تُعالج هبوط الضغط؟,arabic,polar,1.3636363636363635,6.0,2.0,2.3333333333333335,0.75,13
arabic_polar_76,هل الفسفاط يعتبر مغذّي لشجرة الزيتون؟,arabic,polar,1.2,3.0,0,3.0,0.6666666666666666,7
arabic_polar_77,هل تقنية الجيل الخامس تعتبر خطرة ؟,arabic,polar,2.0,3.0,0,3.0,0.8333333333333334,7
arabic_polar_78,هل تعد اثيوبيا من الدول العربية؟,arabic,polar,1.4,2.0,0,3.0,0.5,7
arabic_polar_79,هل من المفيد إستهلاك الفيتامينات يوميا ؟,arabic,polar,1.4,2.0,0,0,0.6666666666666666,7
arabic_polar_80,هل سقراط فيلسوف يوناني؟,arabic,polar,2.25,2.0,0,2.0,0.4,6
arabic_polar_81,هل مايا دياب متحولة جنسياً ؟,arabic,polar,1.25,3.0,0,0,0.6,6
arabic_polar_82,هل يمكن تعديل البروكسي لتجنب الحضر علي بعض المواقع المحضورة ؟,arabic,polar,1.4,5.0,0,1.0,0.6363636363636364,12
arabic_polar_83,هل الطفح من أعراض الالتهاب المفصلي؟,arabic,polar,1.2,3.0,0,0,0.6666666666666666,7
arabic_polar_84,هل سبق وفرضت روسيا عقوبات على الولايات المتحدة الأميركية؟,arabic,polar,1.6666666666666667,3.0,0,2.5,0.6,11
arabic_polar_85,هل التبرع بالدم ينقذ المريض من الموت ؟,arabic,polar,2.142857142857143,3.0,0,4.0,0.5,9
arabic_polar_86,هل يعتبر الإيدز من الأمراض المنتقلة جنسياً ؟,arabic,polar,1.3333333333333333,3.0,0,3.0,0.5714285714285714,8
arabic_polar_87,هل يوجد تنظيم جماعة الاخوان المسلمين في لبنان؟,arabic,polar,1.7142857142857142,4.0,0,3.0,0.75,9
arabic_polar_88,هل طبوغرافية الأرض تساعد على تشكل الصقيع؟,arabic,polar,1.6666666666666667,2.0,0,3.0,0.7142857142857143,8
arabic_polar_89,هل الكويت عضو في منظّمة الدول المصدرة للبترول - أوبك؟,arabic,polar,2.111111111111111,5.0,0,0,0.6,12
arabic_polar_90,هل سورة الفيل هي سورة مكية ؟,arabic,polar,2.0,2.0,0,0,0.6666666666666666,7
arabic_polar_91,هل ينشطر اليورانيوم طبيعيا ؟,arabic,polar,1.3333333333333333,1.0,0,3.0,0.5,5
arabic_polar_92,هل يوجد لقاح للحدّ من مرض حمى الضنك؟,arabic,polar,1.1428571428571428,5.0,0,2.0,0.5,9
arabic_polar_93,هل يعتبر حيوان الليمور من الرئيسيات؟,arabic,polar,1.6,2.0,0,3.0,0.6666666666666666,7
arabic_polar_94,هل العصب الثلاثي التوائم من الأعصاب القحفية؟,arabic,polar,1.3333333333333333,3.0,0,0,0.7142857142857143,8
arabic_polar_95,هل تمثل خطر على الأم الولادة في ست أشهر؟,arabic,polar,1.75,3.0,0,2.0,0.5555555555555556,10
arabic_polar_96,هل تؤدي البُرْفيرِيَّةٌ إلى الهلوسة والاكتئاب والقلق؟,arabic,polar,1.5714285714285714,3.0,0,2.0,0.5,9
arabic_polar_97,هل بعتبر القلق الحاد من الامراض النفسية ؟,arabic,polar,1.5,2.0,0,3.0,0.7142857142857143,8
arabic_polar_98,هل تأكل أفعى الأصلة فريستها دفعة واحدة؟,arabic,polar,1.8571428571428572,2.0,0,4.0,0.625,9
arabic_polar_99,"هل شاركت أليسا ميلانو في نشر هاشتاج ""أنا أيضا"" ؟",arabic,polar,1.5,4.0,0,2.0,0.4444444444444444,12
arabic_polar_100,هل يوجد جزء اقوى في الدماغ فعلاً؟,arabic,polar,2.1666666666666665,2.0,0,4.0,0.7142857142857143,8
arabic_polar_101,هل تقع كولومبيا البريطانية في كندا؟,arabic,polar,1.6,2.0,0,2.0,0.3333333333333333,7
arabic_polar_102,هل هرقل يعتبر آلهة إغريقية؟,arabic,polar,1.25,2.0,0,3.0,0.8,6
arabic_polar_103,هل تزوج نابليون بونابرت؟,arabic,polar,1.3333333333333333,2.0,0,2.0,0.25,5
arabic_polar_104,هل توجد طريقة لتحديد جنس مواليد القطط؟,arabic,polar,1.1428571428571428,5.0,0,2.0,0.75,9
arabic_polar_105,هل العليق شجيرة شائكة؟,arabic,polar,1.3333333333333333,1.0,0,0,0.75,5
arabic_polar_106,هل حيازة الأسلحة قانوني في ولاية أوكلاهوما الأمريكية ؟,arabic,polar,1.7142857142857142,2.0,0,0,0.625,9
arabic_polar_107,هل تعد الحشرات من ذوات الدم البارد؟,arabic,polar,1.3333333333333333,3.0,0,3.0,0.7142857142857143,8
arabic_polar_108,هل يوجد علاج اضطراب الوسواس القهري؟,arabic,polar,1.0,4.0,0,2.0,0.8333333333333334,7
arabic_polar_109,هل تنقل الشرايين الدم لكل الجسم؟,arabic,polar,1.5,2.0,0,2.0,0.7142857142857143,8
arabic_polar_110,هل محمد بن سلمان هو أكبر أبناء الملك سلمان بن عبد العزيز آل سعود؟,arabic,polar,1.8461538461538463,5.0,0,0,0.35714285714285715,15
arabic_polar_111,هل طائر الباشق أوراسي مهدد بالإنقراض ؟,arabic,polar,2.0,3.0,0,0,0.8333333333333334,7
arabic_polar_112,هل تمنع الديانة اليهودية المثلية ؟,arabic,polar,1.25,2.0,0,1.0,0.8,6
arabic_polar_113,هل تم إقرار قانون المثلية الجنسية في جنوب أفريقيا؟,arabic,polar,1.5,4.0,0,1.0,0.6666666666666666,10
arabic_polar_114,هل دفن الرسول محمد في المسجد النبوي؟,arabic,polar,1.5,2.0,0,0,0.5714285714285714,8
arabic_polar_115,هل تتوفر قطارات من الجزائر العاصمة إلى ضواحى البلد ؟,arabic,polar,1.75,3.0,0,2.0,0.6666666666666666,10
arabic_polar_116,هل كان نجيب إلياس ريحانة كوميديا ؟,arabic,polar,3.0,2.0,0,0,0.16666666666666666,7
arabic_polar_117,هل صلاة الفجر سنة أم فرض على العبد ؟,arabic,polar,1.7142857142857142,3.0,0,2.0,0.625,9
arabic_polar_118,هل يمكن الزواج بامرأتين في المسيحية؟,arabic,polar,1.4,3.0,0,2.0,0.6666666666666666,7
arabic_polar_119,هل كان عَبدِ المُطَّلِب هو جدّ الرسول محمد؟,arabic,polar,2.142857142857143,2.0,0,0,0.25,9
arabic_polar_120,هل يتحمل المطاط السيليكوني درجة حرارة منخفضة؟,arabic,polar,1.3333333333333333,3.0,0,2.0,0.8571428571428571,8
arabic_polar_121,هل تدرس باكلوريوس هندسة التصنيع في بولندا؟,arabic,polar,1.8333333333333333,2.0,0,3.0,0.42857142857142855,8
arabic_polar_122,هل يعد الكهرمان من الأحجار الكريمة؟,arabic,polar,1.4,2.0,0,3.0,0.5,7
arabic_polar_123,هل المثليون معرضون بنسبة أكثر إلي متلازمة نقص المناعة المكتسبة ؟,arabic,polar,1.4,5.0,0,0,0.7272727272727273,12
arabic_polar_124,هل نوع الخط الفارسي هو أحد الخطوط العربية؟,arabic,polar,2.0,3.0,0,0,0.75,9
arabic_polar_125,هل قنة س ن ن مراقبة من لجنة متابعة الدقة المناصرة لدولة إسرائيل؟,arabic,polar,1.7142857142857142,6.0,0,0,0.5333333333333333,16
arabic_polar_126,هل الهند هي منشأ البوذية؟,arabic,polar,1.75,1.0,0,0,0.6,6
arabic_polar_127,هل سبق وشارك أي رئيس أمريكي الاحتفال بيوم النصر في روسيا؟,arabic,polar,1.75,4.0,0,2.0,0.6153846153846154,14
arabic_polar_128,هل مضّر الإجهاض على صحّة الأم؟,arabic,polar,1.2,3.0,0,0,0.6666666666666666,7
arabic_polar_129,هل يعتبر زواج المثليين في تركيا مشرعا ؟,arabic,polar,2.0,3.0,0,3.0,0.5714285714285714,8
arabic_polar_130,هل يمكن تخزين الجينات البشرية؟,arabic,polar,1.0,3.0,0,1.0,0.8,6
arabic_polar_131,هل شارك المنتخب العراقي في اي بطولة لكاس العالم لكرة القدم؟,arabic,polar,1.5454545454545454,4.0,0,2.0,0.75,13
arabic_polar_132,هل يوجد الغلوتين في الأسبرين؟,arabic,polar,1.5,2.0,0,3.0,0.6,6
arabic_polar_133,هل تم إستخدام الدبابات في الحرب العالمية الأولى؟,arabic,polar,1.4285714285714286,3.0,0,1.0,0.625,9
arabic_polar_134,هل يعتبر التشدد الديني شكلا من اشكال الفاشية؟,arabic,polar,1.4285714285714286,3.0,0,3.0,0.75,9
arabic_polar_135,هل تزوج توماس إدوارد لورنس فتاةً عربية ؟,arabic,polar,1.6666666666666667,3.0,0,2.0,0.42857142857142855,8
arabic_polar_136,هل تختلف لغة الإشارة بإختلاف البلد ؟,arabic,polar,1.4,2.0,0,2.0,0.6666666666666666,7
arabic_polar_137,هل بنى النبيّ سليمان القدس؟,arabic,polar,1.8,2.0,0,2.0,0.5,7
arabic_polar_138,هل الفيروسات النباتية تسبب الكوليرا؟,arabic,polar,1.75,2.0,0,3.0,0.8,6
arabic_polar_139,هل كبريتيد الزنك ذا لون أصفر؟,arabic,polar,1.6,2.0,0,0,0.6666666666666666,7
arabic_polar_140,هل مسلسل (سالي) الكرتوني مستوحى من قصة واقعية؟,arabic,polar,2.4285714285714284,3.0,0,0,0.5,11
arabic_polar_141,هل يسبب التعرض لاشعة غاما الموت للأنسان؟,arabic,polar,2.1666666666666665,3.0,0,3.0,0.8571428571428571,8
arabic_polar_142,هل ولاية تاكسس الامريكية مستقلة ؟,arabic,polar,2.5,2.0,0,0,0.6,6
arabic_polar_143,هل تسبب متلازمة الأيض السكتة الدماغية ؟,arabic,polar,1.4,2.0,0,2.0,0.8333333333333334,7
arabic_polar_144,هل تسبب اشعة غاما السرطان؟,arabic,polar,1.5,2.0,0,2.0,0.6,6
arabic_polar_145,هل تم تدمير بيت المقدس خلال الحرب الصليبية الأولى ؟,arabic,polar,1.625,3.0,0,2.0,0.7777777777777778,10
arabic_polar_146,هل يؤدي الاحتباس الحراري إلى ارتفاع غير طبيعي في درجات الحرارة؟,arabic,polar,1.8181818181818181,3.0,0,3.0,0.6666666666666666,13
arabic_polar_147,هل هنالك تشابه في التوحيد بين الديانة اليهودية والإسلام؟,arabic,polar,1.5,5.0,0,0,0.5454545454545454,12
arabic_polar_148,هل يمكن لمن يعانون من إنفصام الشخصية معرفة أنهم يتوهمون ؟,arabic,polar,2.0,4.0,1.0,1.6666666666666667,0.4166666666666667,13
arabic_polar_149,هل يعد مرض الزهري من الأمراض المنقولة جنسياً؟,arabic,polar,1.4285714285714286,3.0,0,3.0,0.625,9
arabic_polar_150,هل يعتر فقر الدم المنجلي قاتلاً؟,arabic,polar,1.8,2.0,0,2.0,0.8333333333333334,7
arabic_polar_151,هل أقرّت روسيا زواج المثليين؟,arabic,polar,1.25,2.0,0,2.0,0.6,6
arabic_polar_152,هل يعد بركان سترومبولي من البراكين النشطة في ايطاليا؟,arabic,polar,1.625,3.0,0,3.0,0.4444444444444444,10
arabic_polar_153,هل زار ابن بطوطة اليمن؟,arabic,polar,1.5,2.0,0,2.0,0.4,6
arabic_polar_154,هل يمكن وصف دواء نيترازيبام للمصابين بالسكري ؟,arabic,polar,1.4285714285714286,3.0,0,1.0,0.5,9
arabic_polar_155,هل توجد نطرية تثبت وجود اكوان متعددة؟,arabic,polar,1.0,5.0,1.0,1.5,0.8571428571428571,8
arabic_polar_156,هل الحوت الأزرق آكل لحوم ؟,arabic,polar,1.75,2.0,0,0,0.8,6
arabic_polar_157,هل يوجد علاج لمرض النقرص ؟,arabic,polar,1.0,3.0,0,2.0,0.8,6
arabic_polar_158,هل سبق وزار الرئيس السوري بشار الأسد السعودية؟,arabic,polar,1.875,4.0,0,2.0,0.5555555555555556,10
arabic_polar_159,هل تحصل نادي برشلونة على كأس العالم للأندية في كرة القدم؟,arabic,polar,1.7,3.0,0,2.0,0.5454545454545454,12
arabic_polar_160,هل يمكن لجسم صلب ان يتحرك بسرعة الضوء؟,arabic,polar,1.5,3.0,1.0,2.0,0.6666666666666666,10
arabic_polar_161,هل التنين حقيقي ؟,arabic,polar,1.5,1.0,0,0,0.6666666666666666,4
arabic_polar_162,هل تؤدي متلازمة نفق عظم الكَعْب إلى الإحساس بالبرودة أو السخونة في القدم؟,arabic,polar,1.8333333333333333,4.0,0,2.0,0.5384615384615384,14
arabic_polar_163,هل يسبب القلق الزائد الامراض النفسية؟,arabic,polar,1.4,2.0,0,2.0,0.8333333333333334,7
arabic_polar_164,هل كان للعالم المسلم أبو الريحان البيروني اهتمام بعلن الجيولوجيا؟,arabic,polar,2.1,4.0,0,2.0,0.5454545454545454,12
arabic_polar_165,هل يجب أن يكون البابا عازباً عن الزواج عند الطوائف المسيحية؟,arabic,polar,1.8,4.0,1.0,1.0,0.45454545454545453,12
arabic_polar_166,هل يستخدم الأسبرين لتجنب تكون الجلطات؟,arabic,polar,1.3333333333333333,3.0,0,3.0,0.7142857142857143,8
arabic_polar_167,هل يسبب التوتر الحاد الارق؟,arabic,polar,1.5,2.0,0,3.0,0.8,6
arabic_polar_168,هل يوجد حزب شيوعي في الكويت؟,arabic,polar,1.6,2.0,0,3.0,0.6666666666666666,7
arabic_polar_169,هل يوجد علاج هرموني لمنع الحمل؟,arabic,polar,1.3333333333333333,3.0,0,2.0,0.7142857142857143,8
arabic_polar_170,هل المثلية الجنسبة مشرعة في روسيا؟,arabic,polar,1.8,2.0,0,0,0.5,7
arabic_polar_171,هل عساف كوهين هو يمني يهودي؟,arabic,polar,2.0,2.0,0,0,0.3333333333333333,7
arabic_polar_172,هل الرعشة والانتفاضة من أعراض الملاريا ؟,arabic,polar,1.2,3.0,0,0,0.5,7
arabic_polar_173,هل للقنب قابلية امتصاص جيدة؟,arabic,polar,1.5,2.0,0,0,0.8,6
arabic_polar_174,هل كانت أوكرانيا من دول الاتحاد السوفيتي؟,arabic,polar,1.3333333333333333,3.0,0,2.0,0.7142857142857143,8
arabic_polar_175,هل هناك رابط بين العِرق والذكاء ؟,arabic,polar,1.2,3.0,0,0,0.5,7
arabic_polar_176,هل يأكل الاسكيمو معظم طعامهم نيئاً؟,arabic,polar,1.8333333333333333,3.0,0,4.0,0.5714285714285714,8
arabic_polar_177,هل التحديق في الشمس وقت الكسوف قد يسبب العمى؟,arabic,polar,2.2222222222222223,4.0,0,3.0,0.4,11
arabic_polar_178,هل توجد احصائية رسيمة لعدد اليهود في اليمن ؟,arabic,polar,2.0,3.0,0,3.0,0.6666666666666666,10
arabic_polar_179,هل توجد ادوية لمعالجة مرض التوحد؟,arabic,polar,1.1666666666666667,4.0,0,2.0,0.7142857142857143,8
arabic_polar_180,هل إستخدم الفينقيون قارب الكانو؟,arabic,polar,1.25,2.0,0,2.0,0.6,6
arabic_polar_181,هل أداء (صوت هومر ووصوت والده) يعود لنفس الممثل في المسلسل الكرتوني (عائلة سيمبسون)؟,arabic,polar,2.0,6.0,0,2.0,0.47058823529411764,22
arabic_polar_182,هل المغنية آشانتي متزوجة ؟,arabic,polar,2.0,2.0,0,0,0.5,5
arabic_polar_183,هل إستعمل الفراعنة الرسم في الكتابة الهيروغليفية؟,arabic,polar,1.4285714285714286,3.0,0,2.0,0.625,9
arabic_polar_184,هل كاتدرائية كولونيا مبنية على الطراز القوطي؟,arabic,polar,1.6666666666666667,2.0,0,0,0.5714285714285714,8
arabic_polar_185,هل كريستوفر كولومبوس إيطالي؟,arabic,polar,1.3333333333333333,2.0,0,0,0.25,5
arabic_polar_186,هل يصاب الإنسان بمرض (الجدري المائي) لمرة واحدة في حياته؟,arabic,polar,2.8181818181818183,3.0,0,4.0,0.6666666666666666,15
arabic_polar_187,"هل تعتبر لغة بايثون للبرمجة من لغات ال""باك إند ديفيلوبمنت"" ؟",arabic,polar,2.3,3.0,0,3.0,0.2727272727272727,14
arabic_polar_188,هل تدخين الماريجوانا مشرع في كولومبيا؟,arabic,polar,1.4,3.0,0,2.0,0.3333333333333333,7
arabic_polar_189,هل الحالة الصحية للأم تُمنع الرضاعة الطبيعية؟,arabic,polar,1.8333333333333333,3.0,0,3.0,0.7142857142857143,8
arabic_polar_190,هل محافظة شبوة هي أكبر محافظات اليمن؟,arabic,polar,1.8333333333333333,2.0,0,0,0.7142857142857143,8
arabic_polar_191,هل الزواج بأكثر من امرأة متاح في بريطانيا؟,arabic,polar,1.375,5.0,0,0,0.4444444444444444,10
arabic_polar_192,هل جمهورية البوسنة والهرسك ساحلية؟,arabic,polar,2.25,4.0,0,0,0.6,6
arabic_polar_193,هل يمكن إصلاح التلف الناجم بسبب الشلل الدماغي لدى الأطفال ؟,arabic,polar,1.9,6.0,0,1.0,0.7272727272727273,12
arabic_polar_194,هل الألوفيرا صبار؟,arabic,polar,1.5,1.0,0,0,0.6666666666666666,4
arabic_polar_195,هل يساعد زيت جوز الهند في تفتيح البشرة ؟,arabic,polar,2.0,2.0,0,3.0,0.5,9
arabic_polar_196,هل يصيب الزهايمر فئة عمرية محددة؟,arabic,polar,1.4,2.0,0,3.0,0.6666666666666666,7
arabic_polar_197,هل هناك ليلة القدرفي المسيحية؟,arabic,polar,1.25,2.0,0,0,0.8,6
arabic_polar_198,هل يمكن ألّا يفقد الإنسان الأسنان اللبنية؟,arabic,polar,1.3333333333333333,3.0,1.0,2.0,0.7142857142857143,8
arabic_polar_199,هل تدور الشمس حول نفسها؟,arabic,polar,1.4,2.0,0,3.0,0.5,7
