unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
korean_polar_43,인도는 핵무기를 가지고 있는가?,ko,polar,-0.153,-1.807,0.0,0.4,0.75,1.792,0.0,-0.256,1
korean_polar_320,궤도공명은 장기간의 궤도 안정화 또는 불안정화의 발생으로 이어질 수 있나요?,ko,polar,0.958,0.193,1.0,0.3,0.9,2.485,3.932,0.744,1
korean_polar_80,"스피노자에게 있어서 자연, 신, 그리고 단 하나뿐인 실체는 같은 개념인가요?",ko,polar,2.403,1.193,1.0,0.4,0.8,2.639,3.932,0.744,1
korean_polar_255,인도에 종교재판소가 들어 온 것은 포르투갈과 정부와 함께 온 예수회로부터인가요?,ko,polar,0.847,0.193,2.0,0.25,0.8,2.485,4.215,2.744,1
korean_polar_207,발효는 분자에서 에너지를 추출하는 방법으로 모든 세균과 진핵생물에서 유일하게 공통적인 대사 방식인가요?,ko,polar,1.605,0.193,1.0,0.533,0.833,2.639,4.215,1.744,1
korean_polar_363,상피세포가 특수한 물질을 생산하는 기능을 갖게 된 선세포로 구성된 기관인가요?,ko,polar,0.07,4.193,1.333,0.2,1.0,2.485,4.394,4.744,1
korean_polar_351,세계 최초로 여겨지는 상업용 고속철도는 1964년 개업한 일본의 도카이도 신칸센인가요?,ko,polar,0.403,1.193,1.0,0.4,1.0,2.485,4.215,1.744,1
korean_polar_360,호흡(呼吸)은 일반적으로 활물이 체내에 산소를 받아들이고 이산화탄소를 배출하는 생명 활동인가요?,ko,polar,2.914,0.193,0.0,0.7,0.818,2.639,0.0,0.744,1
korean_polar_248,LMX이론은 리더-구성원의 관계가 발전하는 과정을 생애주기모형(life cycle model)으로 설명하고 있나요?,ko,polar,1.514,1.193,1.0,0.4,0.727,2.639,3.932,0.744,1
korean_polar_318,대한민국에서 아파트 한 채의 규모는 건축법시행령의 규정에서 밝힌 바닥면적을 기준으로 하나요?,ko,polar,1.114,1.193,1.0,0.5,0.909,2.565,3.932,0.744,1
korean_polar_168,태양계의 바깥쪽 지대는 거대한 가스 행성과 행성급 덩치를 지닌 위성이 존재하는 곳인가요?,ko,polar,0.696,3.193,1.0,0.2,0.917,2.639,4.215,2.744,1
korean_polar_177,확률이 낮을수록 어떤 정보일지는 불확실하게 될 때 엔트로피가 높다고 표현하나요?,ko,polar,0.514,2.193,1.0,0.267,0.7,2.485,3.932,1.744,1
korean_polar_210,극초신성은 일반적인 초신성보다 훨씬 더 밝고 강렬한 희귀한 유형의 초신성인가요?,ko,polar,1.181,2.193,1.0,0.2,0.9,2.485,3.932,2.744,1
korean_polar_46,리튬이온전지 충전시 리튬이온이 양극에서 음극으로 다시 이동하여 제자리를 찾게 되나요?,ko,polar,0.958,-0.807,1.0,0.4,0.9,2.485,3.932,0.744,1
korean_polar_128,1215년 마그나 카르타는 국왕의 권리보다도 개인의 자유가 우선한다고 선언한 문서인가요?,ko,polar,1.514,0.193,1.0,0.4,1.0,2.485,3.932,1.744,1
korean_polar_124,판테온 신전에는 이탈리아의 비토리오 에마누엘레 2세와 움베르토 1세 두 왕이 묻혀 있나요?,ko,polar,0.787,0.193,0.0,0.6,0.75,2.639,0.0,-0.256,1
korean_polar_264,GPU는 독립적인 꼭짓점들과 프래그먼트만 처리할 수 있지만 다수를 병렬로 처리할 수 있나요?,ko,polar,0.787,0.193,1.0,0.35,0.833,2.639,4.331,2.744,1
korean_polar_68,그래핀의 열 전도도는 5000k로 높은 열 전도도를 가진 다이아몬드의 2배 이상인가요?,ko,polar,0.514,2.193,1.0,0.4,1.0,2.565,3.932,0.744,1
korean_polar_366,십이분위각(十二分位角) 또는 세미섹스타일(Semi-sextile 또는 SSx)은 30°의 각도인가요?,ko,polar,2.07,0.193,0.0,0.6,0.4,2.639,0.0,-0.256,1
korean_polar_131,"서양 철학은 자유의지와 관련해 크게 양립가능론(compatibilism), 양립불가론(incompatibilism)으로 나누나요?",ko,polar,1.847,0.193,0.0,0.6,0.6,2.639,0.0,-0.256,1
korean_polar_97,타이머는 주기적 시간을 얻을 때 사용하는 디지털 카운터 회로 모듈인가요?,ko,polar,0.625,3.193,1.0,0.267,1.0,2.485,4.215,1.744,1
korean_polar_135,월드 와이드 웹(WWW)는 1989년 CERN의 팀 버너스 리가 만들었나요?,ko,polar,1.139,0.193,0.0,0.6,1.0,2.485,0.0,-0.256,1
korean_polar_1,현대의 물리학이 고찰할 수 있는 최초의 우주는 대폭발 이후 10−43초 부터인가요?,ko,polar,0.214,1.193,1.0,0.5,1.0,2.565,3.932,0.744,1
korean_polar_118,"유대교, 기독교, 그리고 이슬람교의 교리에서는 전지전능한 유일신이 세계를 창조했다고 주장하나요?",ko,polar,1.181,2.193,0.0,0.267,0.9,2.639,0.0,1.744,1
korean_polar_6,"대법원의 판례공보 인용은, 미국, 독일과 같은 방식을 사용하나요?",ko,polar,1.371,0.193,0.0,0.4,0.875,2.485,0.0,-0.256,1
korean_polar_372,삼배팔분위각(三倍八分位角) 또는 세스퀴쿼드레이트(sesquiquadrate 또는 Ses)는 135°의 각도인가요?,ko,polar,1.181,1.193,0.0,0.4,0.4,2.565,0.0,-0.256,1
korean_polar_288,브릿 어워드는 영국음반산업협회에서 음반 분야의 탁월한 업적에 대해 수여하는 상인가요?,ko,polar,1.07,2.193,1.0,0.267,0.9,2.485,3.932,1.744,1
korean_polar_234,스케티스 계곡의 수도원들은 중세 시대에 나타나게 되었던 듯한 대규모의 중앙집권화된 공동체들인가요?,ko,polar,0.814,0.193,1.667,0.28,1.0,2.565,4.394,3.744,1
korean_polar_256,제3궤조 방식은 전기 철도의 역사에서 내장 축전지 다음으로 가장 오래된 급전 방식인가요?,ko,polar,0.878,1.193,1.0,0.6,0.917,2.639,3.932,0.744,1
korean_polar_304,윌리엄 하워드 태프트는 미국 역사상 행정부와 사법부의 수장을 모두 지낸 인물인가요?,ko,polar,1.114,1.193,1.0,0.5,0.909,2.565,3.932,0.744,1
korean_polar_345,"팔분위각(八分位角)은 세미스퀘어(semi-square, SSq)는 45°의 각도인가요?",ko,polar,2.889,-0.807,0.0,0.6,0.444,2.639,0.0,-0.256,1
korean_polar_376,초신성 발견은 국제천문연맹(IAU)의 중앙천문전보국(CBAT)로 보고되나요?,ko,polar,2.014,0.193,0.0,0.4,0.556,2.565,0.0,-0.256,1
korean_polar_130,채무(債務)란 채권관계에서 어떤 급부를 이행해야만 하는 의무를 뜻하나요?,ko,polar,1.403,1.193,0.0,0.2,0.8,2.639,0.0,0.744,1
korean_polar_183,소금은 화합물인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_215,덴마크는 입헌 군주국인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_71,돌고래는 포유동물인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_49,산스크리트어는 인도의 고전어인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_148,이시애는 이인화 아들인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_37,아프가니스탄은 대통령제인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_191,대한민국은 병역이 의무인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_313,목탁수구리는 대형종인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_9,양산시는 경상남도에 속해있나요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_254,버섯은 곰팡이인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_206,사냥의 몫은 암사자들인가요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_146,독일은 징병제를 폐지하였나요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_194,마리화나는 식물인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_79,비브라늄이 존재하는가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_241,폴란드는 단일 국가인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_2,페르시아인은 이란계인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_90,오세트인은 이란계 민족인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_294,브라질에서도 동성결혼이 합법적인가?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_326,마르크스는 사회주의 혁명가인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_115,담배에 니코틴이 들어있니?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_305,균류는 엽록소가 있나요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_222,로마는 지중해성 기후인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_42,한국은 분단국가인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_47,조정래의 아버지는 승려인가요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_138,홍콩은 중국의 특별행정구인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_159,한자는 갑골문자인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_110,디젤 기관은 압축점화기관형태인가요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_319,북학파를 중상학파라고도 하나요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_287,두툽상어는 저생성 생물인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_274,인권은 법이 있는가?,ko,polar,0.014,-1.807,0.0,0.0,1.0,1.609,0.0,-1.256,1
korean_polar_162,다운 증후군은 유전병인가?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_285,중화민국은 공산주의인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_276,일본은 군도 국가인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_336,포도당의 상태는 고체인가요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_283,베트남은 사회주의인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_243,자폐증은 장애인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_14,은은 금속인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_349,동예는 제천 행사인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_120,점성술은 의사과학인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_33,식물은 광합성을 하나요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_370,바이마르는 튀링겐주인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_260,다이아몬드는 화합물인가?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_82,은나라는 군주제인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_175,그리스는 공화제인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_235,호랑이는 멸종위기종일까?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_271,스칸디나비아에서는 동성결혼이 합법적인가?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_239,무슬림은 꾸란을 믿나요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_357,링구아 프랑카는 이탈리아어인가요?,ko,polar,0.014,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_161,중국어는 성조어인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_325,모노프탈모스는 애꾸눈이란 뜻인가요?,ko,polar,0.014,-1.807,1.0,0.2,1.0,1.609,3.932,0.744,1
korean_polar_158,단종은 현덕왕후의 아들인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_190,폴란드는 공화제인가요?,ko,polar,-0.486,-1.807,0.0,0.2,1.0,1.386,0.0,-0.256,1
korean_polar_286,성리학을 주자학이라고도 하나요?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_72,덴마크의 수도는 어디인가?,ko,polar,-0.486,-0.807,0.0,0.2,1.0,1.609,0.0,-0.256,1
korean_polar_81,셀룰로오스는 펄프의 주성분인가요?,ko,polar,0.014,-1.807,0.0,0.4,1.0,1.609,0.0,-0.256,1
korean_polar_330,대한민국 법에서 서면에 증여의 의사를 명기하지 않고 구두 S 쪽으로부터라도 이 증여계약을 취소할 수가 있나요?,ko,polar,1.014,0.193,1.0,0.467,0.8,2.833,3.932,1.744,1
korean_polar_39,움직임 보상(영어: Motion Compensation)은 대부분의 동영상 압축 기술들에서 사용하고 있는 기술이다.,ko,polar,1.181,1.193,1.0,0.2,0.692,2.773,4.215,1.744,1
korean_polar_245,초록색의 크레인 암은 가면라이더 버스의 오른팔 부분의 리셉터클 오브를 통해 장착하는 크레인 형태의 전투 유닛인가요?,ko,polar,0.8,3.193,1.0,0.5,0.933,2.833,3.932,0.744,1
korean_polar_219,오쇼가쓰(正月)란 원래 도시가미사마(歳神様)라고 하는 그 해의 풍작을 관장하는 신을 맞이하는 행사인가요?,ko,polar,0.976,3.193,1.0,0.16,0.857,2.833,4.331,3.744,1
korean_polar_296,MTV가 첫 방송을 실시할 당시 HBO에서도 Video Jukebox라는 30분짜리 뮤직비디오 프로그램을 방영한 바 있나요?,ko,polar,0.668,1.193,1.0,0.35,0.929,2.773,4.331,2.744,1
korean_polar_310,전 세계적으로 생리학에 크게 기여한 공로가 있는 사람에게는 스웨덴 왕립과학 아카데미에서 1901년부터 매년 노벨 생리학상을 수상하고 있나요?,ko,polar,0.702,3.193,1.0,0.8,0.882,2.944,3.932,0.744,1
korean_polar_328,도시철도(都市鐵道)는 도시 혹은 광역권 내부 지역 간의 교통을 담당하기 위해 건설 된 철도인가요?,ko,polar,1.157,5.193,1.0,0.333,0.867,2.89,4.215,1.744,1
korean_polar_242,디젤 기관은 실린더 안에 공기를 압축해서 온도를 높인 후 연료를 실린더 안에 분출하면서 스스로 점화되도록 하는 장치인가요?,ko,polar,1.264,2.193,1.0,0.4,0.824,2.944,4.215,1.744,1
korean_polar_280,가톨릭교회의 모든 전례를 통틀어 가장 중심이 되는 것은 성체성사를 포함하는 미사(성찬예배 (동방 교회)인가요?,ko,polar,0.514,3.193,1.0,0.4,1.0,2.833,4.615,1.744,1
korean_polar_197,오늘날의 법치주의 사상은 고대 그리스의 플라톤(Plato)의 법사상에 기원을 두고 있나요?,ko,polar,0.969,1.193,0.0,0.6,0.75,2.708,0.0,-0.256,1
korean_polar_202,전류의 SI 단위는 암페어로 1 암페어는 1 초 당 1 쿨롱의 전하가 흐르는 것을 뜻하나요?,ko,polar,1.585,4.193,1.0,0.5,0.733,2.833,3.932,0.744,1
korean_polar_221,R/S 명명법은 글리세르알데하이드와 같이 기준 분자가 없는 거울상 이성질체를 나타내는 데 주요하게 사용되는 명명법인가요?,ko,polar,0.745,4.193,1.0,0.333,0.714,2.773,4.215,1.744,1
korean_polar_17,1991년 이후 현재 대한민국 민법은 배우자를 포함한 친족의 범위를 8촌 이내의 혈족과 4촌 이내의 인척으로 규정하고 있나요?,ko,polar,2.389,1.193,1.0,0.6,0.882,2.944,3.932,0.744,1
korean_polar_87,엽록체는 엽록소가 있어 세포를 관찰했을 때 뚜렷한 녹색이 나타나는 것을 쉽게 확인할 수 있나요?,ko,polar,1.129,2.193,1.0,0.4,0.857,2.773,4.331,2.744,1
korean_polar_83,감정 표현 규칙은 고객과 종업원 간 원활한 상호작용에 기여하여 업무수행의 목표를 달성할 수 있도록 하는 특정한 방법인가요?,ko,polar,0.764,4.193,2.0,0.28,0.824,2.944,4.215,3.744,1
korean_polar_259,PSI는 대량살상무기(WMD)가 확산되는 것을 막기 위해 미국 주도로 발족된 일종의 국제 협력체제를 말하나요?,ko,polar,1.3,5.193,1.0,0.3,0.8,2.89,4.331,2.744,1
korean_polar_32,"근삿값에 대한 오차의 절댓값이 어떤 값 이하일 때, 그 값을 근삿값에 대한 오차의 한계라고 하나요?",ko,polar,0.514,3.193,1.0,0.36,0.867,2.89,4.331,3.744,1
korean_polar_342,양반은 보통 유학을 업(業)으로 하고 아무 제한 없이 관료로 승진할 수 있나요?,ko,polar,0.969,1.193,1.0,0.4,0.75,2.708,4.615,0.744,1
korean_polar_142,"무함마드 사후, 이슬람은 신도의 장로 중에서 교통(敎統)의 후계자인 칼리파를 선출하였나요?",ko,polar,2.423,1.193,1.0,0.5,0.917,2.773,3.932,0.744,1
korean_polar_40,현재의 영상을 부호화 하기 위하여 기존에 부호화 된 영상의 영역을 가져와서 예측을 하도록 하는 것이 주 목적인가요?,ko,polar,0.327,4.193,1.0,0.45,0.824,2.944,4.331,2.744,1
korean_polar_166,식물은 잎에 화학 반응을 자극하는 입사광은 유관속초세포를 통하여 식물 전체에 연쇄적인 신호 반응을 일으키나요?,ko,polar,1.129,1.193,1.0,0.467,0.929,2.773,4.215,1.744,1
korean_polar_3,한국에서는 배아줄기세포를 만들기 위해 생명체로 자랄 수 있는 배아를 이용하는 행위를 금지하고 있나요?,ko,polar,0.597,4.193,1.0,0.35,0.846,2.708,4.331,2.744,1
korean_polar_57,"영국의 에드먼드 핼리가 핼리 혜성의 주기를 계산, 다음 출현을 예견함으로써 태양계의 천체임을 입증하였나요?",ko,polar,0.847,2.193,0.0,0.6,1.0,2.773,0.0,-0.256,1
