unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
japanese_content_65,ぶどうの生産量が一番多い国はどこ？,ja,content,-0.406,1.919,0.0,0.0,0.6,2.485,0.0,-0.609,0
japanese_content_66,第一次カッペル戦争でミルクスープを提供したのはどちら,ja,content,0.577,-0.081,1.0,0.667,0.429,2.708,4.615,0.391,0
japanese_content_67,カントリー・ミュージックの起源はいつ？,ja,content,-0.533,-0.081,0.0,0.0,0.375,2.197,0.0,-0.609,0
japanese_content_68,日本最大の多目的ダムは何,ja,content,-0.629,-0.081,0.0,0.0,0.571,2.197,0.0,-0.609,0
japanese_content_69,シネマライズで初めて公開された映画は何？,ja,content,0.038,0.919,1.0,0.333,0.4,2.485,4.615,0.391,0
japanese_content_70,摂津国を築いたのは誰？,ja,content,0.205,-0.081,1.0,0.5,0.286,2.197,4.615,0.391,0
japanese_content_71,トリスタンダクーニャに初めて人が住み始めたのはいつ？,ja,content,0.584,-0.081,2.0,0.5,0.5,2.639,4.615,1.391,0
japanese_content_72,北海道が日本の一部になったのはいつ,ja,content,0.938,-0.081,1.0,0.667,0.364,2.485,4.615,0.391,0
japanese_content_73,ジョセフ・スティーヴ・サキックの引退後の職業は何,ja,content,-0.053,0.919,0.0,0.0,0.5,2.565,0.0,-0.609,0
japanese_content_74,雇用保険法が成立したのはいつ,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_75,名鉄1000系電車が初めて運用されたのはいつ,ja,content,0.705,-0.081,1.0,0.667,0.385,2.639,4.615,0.391,0
japanese_content_76,アルコール中毒が初めて診断されたのはいつ？,ja,content,0.674,-0.081,1.0,0.667,0.417,2.639,4.615,0.391,0
japanese_content_77,ディベートが日本の就職活動に導入されたのはいつ,ja,content,0.884,0.919,1.0,0.667,0.357,2.708,4.615,0.391,0
japanese_content_78,『ポケットモンスター』がアニメ化され放送されたのはいつ,ja,content,0.73,0.919,1.0,0.5,0.357,2.833,4.615,0.391,0
japanese_content_79,アーベル多様体を発見したのは誰,ja,content,0.371,-1.081,0.0,0.667,0.4,2.398,0.0,0.391,0
japanese_content_80,哲学の起源はいつ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_81,『ジョジョの奇妙な冒険』のジャンルは何,ja,content,0.038,0.919,0.0,0.0,0.444,2.485,0.0,-0.609,0
japanese_content_82,世界初の脳神経外科医は誰？,ja,content,0.038,-0.081,0.0,0.0,0.667,2.398,0.0,-0.609,0
japanese_content_83,清水 宗徳の起こした事業は何？,ja,content,-0.533,0.919,1.0,0.167,0.5,2.303,4.615,0.391,0
japanese_content_84,リチャード・レイヴァ・ラミレスの出身はどこ,ja,content,0.038,-0.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_85,FCA US LLCが初めて開発した製品は何？,ja,content,-0.262,0.919,1.0,0.333,0.545,2.565,4.615,0.391,0
japanese_content_86,刑法における責任能力を判断するのは誰？,ja,content,0.129,1.919,1.0,0.25,0.417,2.639,4.615,1.391,0
japanese_content_87,人類が貯金を始めたのはいつ,ja,content,0.288,-0.081,1.0,0.667,0.333,2.303,4.615,0.391,0
japanese_content_88,航空母艦 ホーネットが初めて用いられた戦闘は何？,ja,content,-0.262,0.919,1.0,0.333,0.545,2.565,4.615,0.391,0
japanese_content_89,オートファジーを発見したのは誰,ja,content,0.61,-0.081,1.0,0.5,0.25,2.197,4.615,0.391,0
japanese_content_90,スズキの創始者は誰？,ja,content,-0.362,-0.081,0.0,0.0,0.5,2.079,0.0,-0.609,0
japanese_content_91,『メイベリー110番』の監督は誰？,ja,content,-0.129,-0.081,0.0,0.0,0.429,2.398,0.0,-0.609,0
japanese_content_92,プラスキ砦の戦いで南軍を指揮したのは誰？,ja,content,0.288,0.919,1.0,0.667,0.385,2.708,4.615,0.391,0
japanese_content_93,議論学が誕生したのはいつ,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_94,日本の自衛隊の 軍艦旗のデザインは何,ja,content,-0.362,0.919,0.0,0.0,0.545,2.485,0.0,-0.609,0
japanese_content_95,フランソワ・アシル・バゼーヌの出身はどこ,ja,content,0.038,-0.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_96,「アフタヌーンショー」の初代司会者は誰？,ja,content,0.038,-0.081,0.0,0.0,0.625,2.485,0.0,-0.609,0
japanese_content_97,エロ・グロ・ナンセンスという言葉を生んだのは誰？,ja,content,0.192,1.919,1.0,0.25,0.429,2.773,4.615,1.391,0
japanese_content_98,アイザック・アシモフの処女作は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_99,ディヴィッド・マレルの出身はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_100,「宇宙戦艦ヤマトシリーズ」の考案者は誰？,ja,content,0.038,-0.081,0.0,0.0,0.667,2.565,0.0,-0.609,0
japanese_content_101,スペイン継承戦争で主に使われた武器は何,ja,content,-0.144,0.919,1.0,0.333,0.5,2.565,4.615,0.391,0
japanese_content_102,車田正美の出身はどこ,ja,content,-0.162,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_103,宇宙が複数あることを提唱したのは誰,ja,content,0.22,0.919,1.0,0.333,0.417,2.565,3.932,1.391,0
japanese_content_104,ドライビールの起源はいつ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_105,ニュー・シネマ・パラダイス字幕版で日本語訳を担当したのは誰,ja,content,0.92,-1.081,0.0,0.833,0.5,2.944,0.0,0.391,0
japanese_content_106,チェコ鉄道680系電車が初めて運用されたのはいつ,ja,content,0.807,-0.081,1.0,0.667,0.429,2.708,4.615,0.391,0
japanese_content_107,斎藤佑樹投手の出身校はどこ？,ja,content,-0.212,-0.081,0.0,0.0,0.667,2.398,0.0,-0.609,0
japanese_content_108,イーライ・ホイットニーの出身はどこ？,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.197,0.0,-0.609,0
japanese_content_109,エッチングの起源はいつ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_110,ヘーチマン国家の最後の統治者は誰,ja,content,-0.087,-1.081,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_111,プレ・ヒアリングを提案したのは誰,ja,content,0.371,-1.081,0.0,0.667,0.3,2.398,0.0,0.391,0
japanese_content_112,ロバート・ピールの出身はどこ,ja,content,-0.129,-1.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_113,JPモルガン・チェースが最初に行った事業は何,ja,content,-0.144,0.919,1.0,0.333,0.5,2.565,4.615,0.391,0
japanese_content_114,ブルース・ブラザーズのダン・エイクロイドの出身はどこ？,ja,content,-0.262,0.919,0.0,0.0,0.455,2.565,0.0,-0.609,0
japanese_content_115,The KLFのデビュー曲は何,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_116,シャンルウルファの主要産業は何,ja,content,-0.362,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_117,アドミラル・クズネツォフが初めに使われた戦争はなに,ja,content,-0.262,0.919,1.0,0.333,0.545,2.485,4.615,0.391,0
japanese_content_118,最長期間掲載された幽霊後は何,ja,content,-0.073,0.919,1.0,0.167,0.5,2.398,4.615,0.391,0
japanese_content_119,小林一三の父親の職業は何？,ja,content,-0.248,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_120,速水 柳平の出身はどこ,ja,content,-0.162,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_121,ロータス・カーズが最初に設立した工場はどこ？,ja,content,-0.144,0.919,1.0,0.333,0.417,2.639,4.615,0.391,0
japanese_content_122,クイーンが初来日したのはいつ,ja,content,0.538,-0.081,1.0,0.667,0.333,2.303,4.615,0.391,0
japanese_content_123,ＭＬＢで初めて完全試合を達成したのは誰,ja,content,0.765,-0.081,1.0,0.833,0.417,2.565,4.615,0.391,0
japanese_content_124,ハンガリー人民共和国が建国したのはいつ,ja,content,0.438,-0.081,1.0,0.5,0.455,2.485,4.615,0.391,0
japanese_content_125,振戦せん妄を初めて文献へ記載したのは誰,ja,content,0.577,-0.081,1.0,0.5,0.357,2.708,3.932,1.391,0
japanese_content_126,ユダヤ教で禁じられている食べ物は何？,ja,content,-0.295,0.919,1.0,0.167,0.5,2.485,4.615,1.391,0
japanese_content_127,潜水艦シールが初めて参加した戦闘は何,ja,content,-0.262,0.919,1.0,0.333,0.545,2.485,4.615,0.391,0
japanese_content_128,フェリチンを発見したのは誰,ja,content,0.61,-0.081,1.0,0.5,0.25,2.197,4.615,0.391,0
japanese_content_129,ロバート・ケイツビーの出身はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_130,トマス・マッキーンの出身大学はどこ,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.197,0.0,-0.609,0
japanese_content_131,日本で最古の民間保険会社は何？,ja,content,0.538,-0.081,0.0,0.0,0.556,2.398,0.0,-0.609,0
japanese_content_132,アメリカでアームストロング法を提唱したのは誰？,ja,content,0.538,-0.081,1.0,0.667,0.364,2.565,4.615,0.391,0
japanese_content_133,ファイナルファンタジーシリーズを開発したゲーム会社は何？,ja,content,-0.262,0.919,1.0,0.167,0.545,2.565,4.615,0.391,0
japanese_content_134,リュベッケの初代市長はだれ,ja,content,-0.362,-1.081,0.0,0.0,0.5,1.946,0.0,0.391,0
japanese_content_135,サム・ライミの出身はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_136,大阪府和泉市元社長夫婦殺害事件の犯人への刑罰は何？,ja,content,0.467,1.919,0.0,0.0,0.667,2.833,0.0,-0.609,0
japanese_content_137,『デスパレートな妻たち』のスーザン・メイヤーの職業は何？,ja,content,0.129,0.919,0.0,0.0,0.5,2.773,0.0,-0.609,0
japanese_content_138,リチャード・ベルマンの出身はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_139,温度計の起源はいつ,ja,content,-0.162,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_140,五月革命が起きた原因は何？,ja,content,-0.462,0.919,1.0,0.167,0.444,2.398,4.615,0.391,0
japanese_content_141,ゲーデルンの最大宗教は何,ja,content,-0.362,-0.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_142,ソビエト連邦が崩壊した要因は何？,ja,content,-0.337,0.919,1.0,0.167,0.444,2.398,4.615,0.391,0
japanese_content_143,家庭用ゲーム機を初めて開発した会社は何？,ja,content,-0.144,0.919,1.0,0.333,0.583,2.639,4.615,0.391,0
japanese_content_144,『ちびくろサンボ』が書かれたのはいつ,ja,content,0.663,-0.081,1.0,0.5,0.333,2.485,4.615,0.391,0
japanese_content_145,読売ジャイアンツの監督に長嶋茂雄が任命されたのはいつ,ja,content,1.324,-0.081,1.0,0.667,0.4,2.773,4.615,0.391,0
japanese_content_146,名鉄3700系電車が初めて運用されたのはいつ,ja,content,0.705,-0.081,1.0,0.667,0.385,2.639,4.615,0.391,0
japanese_content_147,ヨハネス・フェルメールに最も影響を与えた画家は誰？,ja,content,-0.053,0.919,1.0,0.5,0.5,2.639,4.615,0.391,0
japanese_content_148,武満 徹のデビュー曲は何,ja,content,-0.39,-1.081,0.0,0.0,0.625,2.197,0.0,-0.609,0
japanese_content_149,アメリカに西欧人が入植したのはいつ？,ja,content,0.538,-0.081,1.0,0.667,0.364,2.565,4.615,0.391,0
japanese_content_150,ピルフェニドンが初めて処方されたのはいつ,ja,content,0.927,-0.081,1.0,0.667,0.3,2.398,4.615,0.391,0
japanese_content_151,コンピュータのＯＳで初めて開発されたのはなに,ja,content,1.038,-0.081,0.0,1.0,0.308,2.639,0.0,0.391,0
japanese_content_152,ポール・リビアの死因は何？,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.197,0.0,-0.609,0
japanese_content_153,イギリスで最も人口の少ない町はどこ,ja,content,0.038,0.919,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_154,サザン・ロックの発祥はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_155,ノースカロライナ州最大の都市はどこ？,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.197,0.0,-0.609,0
japanese_content_156,ネバダ州最大の都市はどこ？,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.197,0.0,-0.609,0
japanese_content_157,集団的自衛権が認められたのはいつ,ja,content,1.038,-0.081,1.0,0.5,0.364,2.485,4.615,0.391,0
japanese_content_158,初代ローマカトッリクの法皇は誰？,ja,content,-0.562,-0.081,0.0,0.0,0.5,2.079,0.0,-0.609,0
japanese_content_159,安土桃山時代を築いた将軍は誰？,ja,content,-0.462,0.919,1.0,0.167,0.556,2.398,4.615,0.391,0
japanese_content_160,中国にキリスト教思想が入ったのはいつ？,ja,content,0.338,-0.081,1.0,0.667,0.455,2.565,4.615,0.391,0
japanese_content_161,日本最初の王朝は何,ja,content,-0.562,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_162,半導体メモリーが開発されたのはいつ,ja,content,0.738,-0.081,1.0,0.5,0.364,2.485,4.615,0.391,0
japanese_content_163,ヤクザという言葉の由来はなに,ja,content,-0.39,1.919,1.0,0.0,0.625,2.197,4.615,0.391,0
japanese_content_164,すがやみつるのデビュー作は何？,ja,content,0.324,-0.081,0.0,0.0,0.375,2.303,0.0,-0.609,0
japanese_content_165,アメリカ合衆国最大の汚職事件は何,ja,content,-0.212,-1.081,0.0,0.0,0.667,2.303,0.0,-0.609,0
japanese_content_166,アメリカ合衆国において一番多い人種は何？,ja,content,-0.262,1.919,1.0,0.0,0.636,2.565,4.615,0.391,0
japanese_content_167,モーリシャス共和国の公用語は何,ja,content,-0.39,-1.081,0.0,0.0,0.625,2.197,0.0,-0.609,0
japanese_content_168,自由民主党の初代党首は誰,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.197,0.0,-0.609,0
japanese_content_169,SDRAMを開発したのは誰,ja,content,0.61,-0.081,1.0,0.5,0.25,2.197,4.615,0.391,0
japanese_content_170,ケンブリッジ大学の初代学長は誰？,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.197,0.0,-0.609,0
japanese_content_171,ジャワハルラール・ネルーの最終学歴は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_172,「ガンダムシリーズ」のモビルスーツで最大のものはなに,ja,content,0.138,-0.081,0.0,0.0,0.636,2.639,0.0,-0.609,0
japanese_content_173,JVCケンウッドの創始者は誰？,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.197,0.0,-0.609,0
japanese_content_174,アダム・トロイ・ダンが最初に入団したチームは何？,ja,content,0.115,0.919,1.0,0.333,0.429,2.773,4.615,0.391,0
japanese_content_175,ヨーゼフ・ボイスのした社会活動は何,ja,content,-0.406,0.919,1.0,0.167,0.5,2.398,4.615,0.391,0
japanese_content_176,競馬の発祥はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_177,テキサス独立戦争の「アラモの戦い」の名前の由来は何？,ja,content,-0.212,2.919,0.0,0.0,0.538,2.833,0.0,-0.609,0
japanese_content_178,日本で初めて蒸気船が導入されたのはいつ,ja,content,1.038,-0.081,1.0,0.833,0.385,2.639,4.615,0.391,0
japanese_content_179,世界最初のバトルロイヤルゲームは何？,ja,content,-0.248,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_180,HALOシリーズが初めて発売されたのはどこ,ja,content,0.738,-0.081,1.0,0.667,0.364,2.485,4.615,0.391,0
japanese_content_181,ヘヴィメタルの先駆者はだれ,ja,content,-0.362,-1.081,0.0,0.0,0.5,1.946,0.0,0.391,0
japanese_content_182,グランド・オール・オプリが最初に放送した曲は何,ja,content,0.115,-0.081,1.0,0.333,0.429,2.708,4.615,0.391,0
japanese_content_183,Engadgetの創始者は誰,ja,content,-0.362,-0.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_184,赤堀氏のフルネームは何,ja,content,-0.562,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_185,自然の権利を提唱したのは誰,ja,content,0.371,-0.081,0.0,0.667,0.3,2.398,0.0,0.391,0
japanese_content_186,ヤクザという言葉の由来は何,ja,content,-0.39,1.919,1.0,0.0,0.5,2.197,4.615,0.391,0
japanese_content_187,吉田郡山城の所城主は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_188,『エースコンバット6 解放への戦火』でストーリー作成をしたのは誰,ja,content,0.252,-0.081,0.0,0.833,0.4,2.89,0.0,0.391,0
japanese_content_189,アニメ「マクロスシリーズ」のテレビ放送が始まったのはいつ,ja,content,0.856,0.919,1.0,0.5,0.5,2.708,4.615,0.391,0
japanese_content_190,ホクトベガのデビュー戦は何？,ja,content,-0.362,-0.081,0.0,0.0,0.5,2.079,0.0,-0.609,0
japanese_content_191,ミケランジェロ・ブオナローティの最期の作品は何,ja,content,-0.212,-1.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_192,インナーシティという用語を生んだのは誰＞,ja,content,-0.144,1.919,1.0,0.25,0.417,2.565,4.615,1.391,0
japanese_content_193,モンゴルでホースレースが始まったのはいつ,ja,content,0.26,-0.081,1.0,0.667,0.4,2.398,4.615,0.391,0
japanese_content_194,第2上野トンネルの建設が完成したのはいつ？,ja,content,0.288,0.919,1.0,0.5,0.385,2.708,4.615,0.391,0
japanese_content_195,世界最大の前弩級戦艦は何？,ja,content,0.371,-0.081,0.0,0.0,0.7,2.485,0.0,-0.609,0
japanese_content_196,スティーブ・ヤングの出身大学はどこ,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.197,0.0,-0.609,0
japanese_content_197,世界で初めて発電がおこなわれたのはいつ,ja,content,0.738,-0.081,1.0,0.833,0.364,2.485,4.615,0.391,0
japanese_content_198,領域理論の提唱者は誰,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_199,ピーテル・パウル・ルーベンスの最後の作品は何？,ja,content,0.138,-0.081,0.0,0.0,0.455,2.565,0.0,-0.609,0
