unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
finnish_polar_16,Oliko Gunnar Nordströmilla vaimoa?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,-0.997,1
finnish_polar_17,Perustuuko pokemon sarja mangaan?,fi,polar,0.248,-0.015,0.0,0.333,1.0,1.792,0.0,0.003,1
finnish_polar_18,Onko Tampereen linja-autoasemaa remontoitu?,fi,polar,-0.086,-0.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_19,Onko Dima Bilan venäläinen?,fi,polar,0.248,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_20,Onko jumalana tunnettu Shiva ollut oikea henkilö?,fi,polar,0.581,0.985,0.0,0.0,0.714,2.197,0.0,0.003,1
finnish_polar_21,Onko tunkioliero vaarallinen ihmiselle?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_22,Onko Seeley Booth erikoisagentti Bones -sarjassa?,fi,polar,0.848,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_23,Ovatko nokkasiilin piikit teräviä?,fi,polar,-0.086,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_24,Ovatko Japani ja Venäjä sotineet?,fi,polar,0.748,0.985,0.0,0.167,0.6,1.946,0.0,0.003,1
finnish_polar_25,Onko Kolmisoppinen -järvellä saaria?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_26,Onko Käärmeimuri -romaani absurdi?,fi,polar,0.248,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_27,Onko Rachel Berry adoptoitu?,fi,polar,0.248,-0.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_28,Onko Ídan luola yksi Kreetan merkittävimmistä luolapyhäköistä?,fi,polar,-0.086,0.985,0.0,0.0,0.714,2.197,0.0,0.003,1
finnish_polar_29,Ovatko Resurrection Bandin jäsenet sukua toisilleen?,fi,polar,0.048,0.985,0.0,0.0,0.667,2.079,0.0,0.003,1
finnish_polar_30,Oliko Martin Heidegger Hannah Arendtin opettajana?,fi,polar,0.848,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_31,Pystyykö banaanikärpänen talvehtimaan Suomessa?,fi,polar,-0.419,-0.015,1.0,0.25,1.0,1.792,3.932,1.003,1
finnish_polar_32,Monesko planeetta maa on auringosta?,fi,polar,-0.002,-1.015,0.0,0.0,0.6,1.946,0.0,0.003,1
finnish_polar_33,Voiko unilääkkeillä hoitaa unettomuutta?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_34,Voiko vesikauhua varten rokottaa?,fi,polar,0.248,-0.015,0.0,0.167,0.5,1.792,0.0,0.003,1
finnish_polar_35,Syntyikö maapallo alkuräjähdyksessä?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_36,Onko Andien huiput kokonaan lumen peitossa?,fi,polar,0.648,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_37,Onko Uranuksella vettä?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_38,Onko raskaudenaikainen alkoholialtistus yksi suurimpia kehitysvammaisuuden aiheuttajia länsimaissa?,fi,polar,-0.038,-0.015,0.0,0.0,0.75,2.303,0.0,-0.997,1
finnish_polar_39,Onko Pukinmäessä lukiota?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_40,Onko Hebronin väestöstä valtaosa palestiinalaisia?,fi,polar,-0.002,0.985,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_41,Onko pastori Russelilla yksi vaimo?,fi,polar,-0.252,-0.015,0.0,0.0,0.6,1.946,0.0,-0.997,1
finnish_polar_42,Pystyykö ihminen tunnistamaan fluorikaasun hajusta?,fi,polar,-0.252,0.985,1.0,0.25,1.0,1.946,3.932,1.003,1
finnish_polar_43,Onko Peter Jackson kotoisin Uudesta-Seelannista?,fi,polar,-0.002,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_44,Onko alumiininen putki yleinen varmistusväline?,fi,polar,0.248,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_45,Onko kannabiksen vaikutuksia tutkittu Suomessa?,fi,polar,-0.252,-0.015,0.0,0.5,0.8,1.946,0.0,0.003,1
finnish_polar_46,Löytyykö alkalimetalleja luonnosta?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_47,Olivatko viikingit olemassa Skandinavian pronssikauden aikaan?,fi,polar,-0.152,0.985,0.0,0.333,0.833,2.079,0.0,0.003,1
finnish_polar_48,Virtaako Forssan halki Loimijoki?,fi,polar,-0.086,-0.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_49,Onko Amirandaredžaniani proosateos?,fi,polar,-0.252,-1.015,0.0,0.0,0.667,1.609,0.0,0.003,1
finnish_polar_50,Onko Game of Thrones -sarjaa kuvattu Maltalla?,fi,polar,0.414,0.985,0.0,0.5,0.857,2.197,0.0,0.003,1
finnish_polar_51,Ovatko ammoniitit kuolleet sukupuuttoon?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_52,Oliko kolmannen Puolan jaon jälkeen Puolan valtiota enää olemassa?,fi,polar,0.873,-0.015,0.0,0.5,0.778,2.398,0.0,0.003,1
finnish_polar_53,Onko endometrioosin aikana kuukautiset kivuliaat?,fi,polar,0.248,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_54,Onko tammiarkkuhauta tehty tammesta?,fi,polar,-0.419,-1.015,0.0,0.5,0.75,1.792,0.0,0.003,1
finnish_polar_55,Oliko Tarja Halonen ensimmäinen nais presidentti maailmassa?,fi,polar,0.414,-0.015,0.0,0.0,0.857,2.197,0.0,0.003,1
finnish_polar_56,Onko uskonpuhdistus sama kuin reformaatio?,fi,polar,-0.252,-0.015,0.0,0.0,0.4,1.946,0.0,0.003,1
finnish_polar_57,Onko anarkisti sama kuin kommunisti?,fi,polar,-0.252,-0.015,0.0,0.0,0.4,1.946,0.0,0.003,1
finnish_polar_58,Onko joulu alunperin Suomalaiseen muinaisuskoon kuulunut juhla?,fi,polar,1.248,0.985,1.0,0.167,0.857,2.197,3.932,1.003,1
finnish_polar_59,"Onko Anderson ""The Spider""",fi,polar,-0.086,-0.015,0.0,0.0,1.0,1.946,0.0,-0.997,1
finnish_polar_60,Silva voittanut vapaaottelun maailman mestaruutta?,fi,polar,-0.252,0.985,0.0,0.333,1.0,1.946,0.0,0.003,1
finnish_polar_61,Onko Shaker Aamer todettu syyttömäksi kahdesti?,fi,polar,0.048,-0.015,0.0,0.667,0.833,2.079,0.0,0.003,1
finnish_polar_62,Ovatko afrikaanerit vaalea ihoisia?,fi,polar,0.248,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_63,Oliko Hollister alun perin suunniteltu houkuttelemaan 14–18-vuotiaita kuluttajia?,fi,polar,0.248,0.985,1.0,0.417,0.875,2.303,3.932,1.003,1
finnish_polar_64,Ovatko Suomen rautatiet kapearaiteisia?,fi,polar,-0.086,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_65,Onko vekaluhtakana kaikkiruokainen?,fi,polar,-0.252,-1.015,0.0,0.0,0.667,1.609,0.0,0.003,1
finnish_polar_66,Ylettyykö Atlantin meri Suomeen?,fi,polar,0.248,-0.015,0.0,0.333,1.0,1.792,0.0,0.003,1
finnish_polar_67,Onko Gaspar Llamazares jäsenenä Espanjan kommunistisessa puolueessa PCE:ssä?,fi,polar,0.105,-0.015,0.0,0.0,0.875,2.303,0.0,0.003,1
finnish_polar_68,Onko Nepalissa koskaan käyty sisällissotaa?,fi,polar,-0.002,-1.015,0.0,0.667,0.8,1.946,0.0,0.003,1
finnish_polar_69,Voiko Suomessa kasvattaa punajuuria?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_70,Minä vuonna Englantilainen muusikko Richard Wright kuoli?,fi,polar,0.914,0.985,0.0,0.5,0.857,2.197,0.0,0.003,1
finnish_polar_71,Ovatko molekyylien väliset sidokset vahvempia kuin atomien väliset sidokset?,fi,polar,0.248,0.985,0.0,0.0,0.778,2.398,0.0,0.003,1
finnish_polar_72,Onko sunnuntai länsimaissa lakisääteinen vapaapäivä?,fi,polar,0.748,-1.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_73,Onko valtionpäämies sama asia kuin presidentti?,fi,polar,0.248,0.985,0.0,0.0,0.5,2.079,0.0,0.003,1
finnish_polar_74,"Onko Lavolasta suora linja-autoyhteys Perkjärven asemalle, Kyyrölään ja Viipuriin?",fi,polar,-0.002,1.985,0.0,0.0,0.778,2.485,0.0,-0.997,1
finnish_polar_75,Oliko sunnuntai viikon ensimmäinen päivä ennen vuotta 1973?,fi,polar,0.105,-0.015,0.0,0.0,0.625,2.303,0.0,0.003,1
finnish_polar_76,Onko Grenadaan iskenyt useita tuhoisia hurrikaaneja?,fi,polar,0.048,-0.015,0.0,0.333,0.833,2.079,0.0,0.003,1
finnish_polar_77,Onko Jani Keinänen pelannut jääkiekko Tanskassa?,fi,polar,0.048,-0.015,0.0,0.5,0.833,2.079,0.0,0.003,1
finnish_polar_78,Ovatko suomen kielen murteet olleet aina olemassa?,fi,polar,0.581,0.985,0.0,0.333,0.714,2.197,0.0,0.003,1
finnish_polar_79,Onko tropiikkilintujen kaksi keskimmäistä pyrstösulkaa erittäin pitkiä?,fi,polar,0.748,-0.015,0.0,0.0,0.714,2.197,0.0,0.003,1
finnish_polar_80,Kuuluiko Italian sosialistiseen puolueeseen kaksi pääministeriä?,fi,polar,0.648,-0.015,0.0,0.333,0.833,2.079,0.0,0.003,1
finnish_polar_81,Omistavatko buddhalaiset lemmikkejä?,fi,polar,-0.252,-0.015,0.0,0.167,1.0,1.609,0.0,0.003,1
finnish_polar_82,Ovatko kaikki Luihusen tupaan kuuluvat noidat ja velhot pahoja?,fi,polar,0.873,1.985,1.0,0.167,0.667,2.398,3.932,1.003,1
finnish_polar_83,Onko Kalkutalla myrkyllisiä käärmeitä?,fi,polar,-0.419,-0.015,0.0,0.0,0.75,1.792,0.0,-0.997,1
finnish_polar_84,Onko Boliviassa heimoja?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_85,Onko Brock Lesnar paininut Big Show:n kanssa?,fi,polar,-0.086,-0.015,0.0,0.333,0.714,2.197,0.0,0.003,1
finnish_polar_86,Näytteleekö Jamie Foxx Kaameat pomot elokuvassa?,fi,polar,0.648,-0.015,0.0,0.5,1.0,2.079,0.0,0.003,1
finnish_polar_87,Valmistetaanko Suomessa kahvia?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_88,Onko Dubaita hallinnut koskaan kuningas?,fi,polar,-0.252,-1.015,0.0,0.5,0.8,1.946,0.0,0.003,1
finnish_polar_89,Onko Tulen ja jään laulu -fantasiakirjasarjasta tehty Game of Thrones -televisiosarja?,fi,polar,1.548,1.985,1.0,0.167,0.818,2.565,3.932,1.003,1
finnish_polar_90,Onko Oscar Robertson voittanut NBA-mestaruuden?,fi,polar,-0.002,-0.015,0.0,0.333,0.8,1.946,0.0,0.003,1
finnish_polar_91,Oliko The Pleasure Garden alunperin mykkäelokuva?,fi,polar,0.848,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_92,Onko Brasiliassa elänyt alkuperäisasukkaita?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_93,Harjoitetaanko Japanissa maataloutta?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_94,Oliko Estonian uppoaminen onnettomuus?,fi,polar,-0.086,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_95,Menikö Albert Einstein koskaan naimisiin?,fi,polar,0.498,-0.015,0.0,0.5,1.0,1.946,0.0,0.003,1
finnish_polar_96,Onko Nerkoonjärven vesi hapahkoa?,fi,polar,-0.086,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_97,Onko islamin uskon teologia suppeampaa kuin kristillinen teologia?,fi,polar,0.105,0.985,0.0,0.0,0.75,2.303,0.0,0.003,1
finnish_polar_98,Monesko USA presidentti Ronald Reagan oli?,fi,polar,-0.552,0.985,0.0,0.0,0.667,2.079,0.0,-0.997,1
finnish_polar_99,Elääkö Suomessa naakkoja?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_100,Onko Agent Carterilla supervoimia?,fi,polar,0.248,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_101,Oliko Adolf Hitlerin isä alkoholisti?,fi,polar,0.248,0.985,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_102,Onko Homsista hyvät yhteydet Damaskokseen?,fi,polar,-0.002,-0.015,0.0,0.0,0.8,1.946,0.0,-0.997,1
finnish_polar_103,Onko Maxim Noreaulla pikkuveljiä?,fi,polar,0.248,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_104,Onko Lillehammer Ruotsin kaupunki?,fi,polar,0.248,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_105,Onko Nico Rosbergillä Suomen kansalaisuus?,fi,polar,-0.252,-0.015,0.0,0.0,0.8,1.946,0.0,-0.997,1
finnish_polar_106,Sisältääkö barbadoksenakerolan hedelmä runsaasti C-vitamiinia?,fi,polar,0.248,-0.015,0.0,0.333,1.0,1.946,0.0,0.003,1
finnish_polar_107,Oliko ensimmäisen maailmansodan aikana kansainvälistä sotarikostuomioistuinta?,fi,polar,0.448,1.985,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_108,Onko kumina huumaava aine?,fi,polar,0.248,-1.015,1.0,0.0,0.75,1.792,3.932,1.003,1
finnish_polar_109,Onko Suomessa toiminut tutkimusreaktori?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_110,Onko Kivirannassa uimarantaa?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_111,Käytetäänkö helikoptereita paljon sotilaallisissa tehtävissä?,fi,polar,0.248,-0.015,0.0,0.5,1.0,1.946,0.0,0.003,1
finnish_polar_112,Onko NCsoft suomalainen yhtiö?,fi,polar,0.248,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_113,Minne Saku Sammakko oli matkalla?,fi,polar,0.498,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_114,Tekikö Luoteis-Venäjän armeija yhteistyötä Viron kanssa?,fi,polar,0.448,-0.015,0.0,0.5,0.833,2.079,0.0,0.003,1
finnish_polar_115,Onko foolihappo toksista ihmiselle?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_116,Onko Shin Megami Tensei: Persona 4 japanilainen peli?,fi,polar,0.39,1.985,0.0,0.0,0.75,2.398,0.0,-0.997,1
finnish_polar_117,Kävikö Iso-Britannia sodassa Jaakko I hallintokaudella?,fi,polar,0.448,0.985,0.0,0.5,1.0,2.079,0.0,0.003,1
finnish_polar_118,Kaatuiko Vilho Koskela jatkosodassa 1944?,fi,polar,-0.252,-0.015,0.0,0.333,0.8,1.946,0.0,0.003,1
finnish_polar_119,Voiko ilmaston lämpenemisen pysäyttää?,fi,polar,-0.086,-0.015,0.0,0.167,0.75,1.792,0.0,0.003,1
finnish_polar_120,Voiko ihminen elää ilman haimaa?,fi,polar,-0.252,-0.015,0.0,0.333,0.6,1.946,0.0,0.003,1
finnish_polar_121,Onko pakkosterilointi laillista USA:ssa?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_122,Esiintyykö Venäjän kielessä murteita?,fi,polar,0.248,-0.015,0.0,0.333,1.0,1.792,0.0,0.003,1
finnish_polar_123,Luetaanko kriminologia yhteiskuntatieteisiin?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_124,Onko Israelilla ydinasetta?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_125,Puhutaanko banglan kieltä vielä vuonna 2019?,fi,polar,0.048,-0.015,0.0,0.333,0.833,2.079,0.0,0.003,1
finnish_polar_126,Kasvatetaanko Suomessa sikoja?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_127,Onko Akkon vanhakaupunki Unescon maailmanperintöluettelon kohde?,fi,polar,0.448,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_128,Voiko ihminen tehdä hopeaa?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_129,Onko Syyrian perustuslain mukaan tasavallan presidentti asevoimien ylipäällikkö?,fi,polar,0.819,-0.015,0.0,0.0,0.75,2.303,0.0,0.003,1
finnish_polar_130,Onko Syrjäntaan kylä vielä olemassa?,fi,polar,0.748,-1.015,0.0,0.5,0.8,1.946,0.0,0.003,1
finnish_polar_131,Onko Tanskassa soita?,fi,polar,-0.752,-1.015,1.0,0.0,0.667,1.609,4.615,0.003,1
finnish_polar_132,Onko Georg Magnus Sprengtporten luonnehdittu maanpetturiksi?,fi,polar,0.448,-0.015,0.0,0.5,0.833,2.079,0.0,0.003,1
finnish_polar_133,Onko filosofia kansainvälisesti tunnettu termi?,fi,polar,0.498,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_134,Onko kehrääjä-linnuilla pitkä pyrstö?,fi,polar,-0.419,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_135,Onko saksanpaimenkoira kotoisin Saksasta?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_136,Onko siitin lihas?,fi,polar,-0.252,-1.015,0.0,0.0,0.667,1.609,0.0,0.003,1
finnish_polar_137,Onko Fuerte de Samaipata Unescon maailmanperintökohde?,fi,polar,0.848,-0.015,0.0,0.0,0.833,2.079,0.0,0.003,1
finnish_polar_138,Onko Jussi Halla-aho kielitieteilijä?,fi,polar,0.248,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_139,Onko ajan mittaaminen fysiikan tutkimusta?,fi,polar,0.248,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_140,Onko ydinjäte toksista?,fi,polar,-0.252,-0.015,0.0,0.167,1.0,1.609,0.0,0.003,1
finnish_polar_141,Onko nopea internetyhteys hyödyksi nettikasinolla?,fi,polar,0.248,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_142,Onko Pendolino-junia käytössä Sveitsissä?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_143,Onko Niko Dimitrakoksen isä kreikkalainen?,fi,polar,0.248,0.985,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_144,Erikoistuivatko westot orjakauppaan?,fi,polar,-0.252,-1.015,0.0,0.333,1.0,1.609,0.0,0.003,1
finnish_polar_145,Onko Andrzej Jan Gołota ollut nyrkkeilyn mestari?,fi,polar,1.081,-0.015,0.0,0.0,0.714,2.197,0.0,0.003,1
finnish_polar_146,Onko tuulivoima uusiutuva energianlähde?,fi,polar,0.748,-1.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_147,Voiko karjalankarhukoiran häntä olla synnynnäisesti töpö?,fi,polar,1.248,-1.015,0.0,0.0,0.5,2.079,0.0,0.003,1
finnish_polar_148,Ovatko delffiinit nisäkkäitä?,fi,polar,-0.252,-1.015,0.0,0.0,0.667,1.609,0.0,0.003,1
finnish_polar_149,Onko Dan Hibiki -hahmolla kaksi pelkästään vastustajan pilkkaamiseen tarkoitettua liikettä?,fi,polar,0.692,1.985,1.0,0.167,0.8,2.485,3.932,1.003,1
finnish_polar_150,Onko laskentatoimi kehitetty Suomessa?,fi,polar,-0.419,-1.015,0.0,0.5,0.75,1.792,0.0,0.003,1
finnish_polar_151,Onko bacha posh -perinteelle sosiaaliset ja taloudelliset syyt?,fi,polar,1.105,0.985,0.0,0.0,0.625,2.303,0.0,0.003,1
finnish_polar_152,Onko Unelmien talli -kirjasarjan kirjoissa yhteinen juoni?,fi,polar,-0.086,1.985,1.0,0.0,0.857,2.197,4.615,0.003,1
finnish_polar_153,Tuliko Bill Clintonista Yhdysvaltojen 52. presidentti?,fi,polar,0.248,-0.015,0.0,0.333,1.0,2.079,0.0,0.003,1
finnish_polar_154,Onko Kambodžan politiikan oikeuslaitos kaksiportainen?,fi,polar,-0.002,0.985,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_155,Onko Päijänne Suomen vanhimpia paikannimiä?,fi,polar,0.498,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_156,Onko Ruskean koiran tapauksesta tuomittu ketään?,fi,polar,-0.152,0.985,0.0,0.5,0.667,2.079,0.0,0.003,1
finnish_polar_157,Onko Portugalissa trooppinen ilmasto?,fi,polar,-0.419,-0.015,0.0,0.0,0.75,1.792,0.0,-0.997,1
finnish_polar_158,Voiko ukkosen ilma aiheuttaa päänsärkyä?,fi,polar,-0.252,-0.015,0.0,0.333,0.8,1.946,0.0,0.003,1
finnish_polar_159,Onko Antestor -yhtye suosittu Norjassa?,fi,polar,-0.002,-1.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_160,Onko ainut -alkuperäiskansan jäseniä vielä elossa?,fi,polar,0.448,-0.015,0.0,0.0,0.667,2.079,0.0,0.003,1
finnish_polar_161,Onko Jerusalemissa aavikkoa?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_162,Onko Israelin johdossa presidentti?,fi,polar,-0.419,-0.015,1.0,0.0,0.75,1.792,4.615,0.003,1
finnish_polar_163,Onko Suomessa jesuiittoja?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_164,Oliko Platonilla perhettä?,fi,polar,-0.752,-1.015,0.0,0.0,0.667,1.609,0.0,-0.997,1
finnish_polar_165,Oliko Ross Perot miljardööri?,fi,polar,0.248,-0.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_166,Onko hätäkeskuslaitos Suomen valtion virasto?,fi,polar,0.498,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_167,Voiko molekyylin nähdä silmillä?,fi,polar,-0.419,-1.015,0.0,0.333,0.75,1.792,0.0,0.003,1
finnish_polar_168,Onko Milwaukeessa sijaitseva Marquetten yliopisto jesuiittojen ylläpitämä?,fi,polar,0.414,0.985,1.0,0.333,0.857,2.197,3.932,1.003,1
finnish_polar_169,Onko Volgan joessa makeaa vettä?,fi,polar,-0.252,-0.015,0.0,0.0,0.8,1.946,0.0,0.003,1
finnish_polar_170,Saiko Maria II jälkeläisiä?,fi,polar,-0.086,-0.015,0.0,0.333,1.0,1.792,0.0,0.003,1
finnish_polar_171,Perustivatko kveenit monia nykyisiä norjalaisia kyliä ja kaupunkeja?,fi,polar,0.39,0.985,0.0,0.333,0.75,2.303,0.0,0.003,1
finnish_polar_172,Onko Silent Hill pelistä tehty VR-peli?,fi,polar,0.248,1.985,1.0,0.167,0.833,2.079,3.932,1.003,1
finnish_polar_173,Puhuvatko vironruotsalaiset viron kieltä?,fi,polar,-0.086,-0.015,0.0,0.333,1.0,1.792,0.0,0.003,1
finnish_polar_174,Ovatko furokumariinit myrkyllisiä ihmiselle?,fi,polar,-0.419,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_175,Voiko tuberkuloosiin kuolla?,fi,polar,-0.252,-1.015,0.0,0.167,0.667,1.609,0.0,0.003,1
finnish_polar_176,Onko Jeremiah Wood pelannut koripalloa Suomessa?,fi,polar,0.048,-0.015,0.0,0.5,0.833,2.079,0.0,0.003,1
finnish_polar_177,Onko gilalisko myrkyllinen?,fi,polar,-0.252,-1.015,0.0,0.0,0.667,1.609,0.0,0.003,1
finnish_polar_178,Oliko Kleopatra todellinen henkilö?,fi,polar,0.248,-1.015,0.0,0.0,0.75,1.792,0.0,0.003,1
finnish_polar_179,Onko Captain Marvel ensimmäinen Marvel Comicsin elokuva jossa päähenkilö on nainen?,fi,polar,1.048,-0.015,1.0,0.0,0.727,2.565,3.932,1.003,1
finnish_polar_180,Onko asiantuntijoiden mukaan terrorismin riski kasvussa Suomessa?,fi,polar,0.414,-0.015,0.0,0.0,0.714,2.197,0.0,0.003,1
