experiment_id,timestamp,status,error,language,task,model_type,task_type,dataset_config,experiment_type,control_seed,train_time,model_class,train_primary_value,train_mse,train_r2,val_primary_value,val_mse,val_r2,test_primary_value,test_mse,test_r2,train_samples,val_samples,test_samples,_raw_result,train_accuracy,train_precision,train_recall,train_f1,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1
b4af6ce32a9b,2025-08-17T22:51:32.936111,completed,,ja,lexical_density,Ridge,regression,base,main,,0.0036423206329345703,Ridge,0.004970565658224111,0.004970565658224111,0.8091175815658168,0.020900155705874498,0.020900155705874498,0.2258930059503167,0.09190124161089733,0.09190124161089733,-0.7538275064821718,1191,46,92,"{'experiment_id': 'b4af6ce32a9b', 'timestamp': '2025-08-17T22:51:32.936111', 'config': {'experiment_name': 'ridge_lexical_density_ja_base', 'language': 'ja', 'task': 'lexical_density', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.0036423206329345703, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.004970565658224111, 'mse': 0.004970565658224111, 'r2': 0.8091175815658168}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.020900155705874498, 'mse': 0.020900155705874498, 'r2': 0.2258930059503167}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.09190124161089733, 'mse': 0.09190124161089733, 'r2': -0.7538275064821718}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
9bfcc765868a,2025-08-17T22:51:40.571453,completed,,ja,lexical_density,XGBRegressor,regression,base,main,,0.521399736404419,XGBRegressor,0.004757899400818401,0.004757899400818401,0.8172845090996645,0.021314867602792525,0.021314867602792525,0.2105327672785242,0.0802337114408756,0.0802337114408756,-0.5311663651721037,1191,46,92,"{'experiment_id': '9bfcc765868a', 'timestamp': '2025-08-17T22:51:40.571453', 'config': {'experiment_name': 'xgboost_lexical_density_ja_base', 'language': 'ja', 'task': 'lexical_density', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.521399736404419, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.004757899400818401, 'mse': 0.004757899400818401, 'r2': 0.8172845090996645}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.021314867602792525, 'mse': 0.021314867602792525, 'r2': 0.2105327672785242}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.0802337114408756, 'mse': 0.0802337114408756, 'r2': -0.5311663651721037}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
1716e723bcb2,2025-08-17T22:51:47.523131,completed,,ja,n_tokens,DummyRegressor,regression,base,main,,0.00885319709777832,DummyRegressor,0.02078127604811062,0.02078127604811062,0.0,0.019980735104373593,0.019980735104373593,-1.8562540053945753e-06,0.060855234419892164,0.060855234419892164,-0.020060823784774584,1191,46,92,"{'experiment_id': '1716e723bcb2', 'timestamp': '2025-08-17T22:51:47.523131', 'config': {'experiment_name': 'dummy_n_tokens_ja_base', 'language': 'ja', 'task': 'n_tokens', 'model_type': 'dummy', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyRegressor', 'task_type': 'regression', 'train_time': 0.00885319709777832, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.02078127604811062, 'mse': 0.02078127604811062, 'r2': 0.0}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.019980735104373593, 'mse': 0.019980735104373593, 'r2': -1.8562540053945753e-06}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.060855234419892164, 'mse': 0.060855234419892164, 'r2': -0.020060823784774584}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
059ae88942d2,2025-08-17T22:51:54.398649,completed,,ja,n_tokens,Ridge,regression,base,main,,0.00360107421875,Ridge,0.004085965090851951,0.004085965090851951,0.8033823774154891,0.011580623154535478,0.011580623154535478,0.4204094799005318,0.045891875449452633,0.045891875449452633,0.23075632322771877,1191,46,92,"{'experiment_id': '059ae88942d2', 'timestamp': '2025-08-17T22:51:54.398649', 'config': {'experiment_name': 'ridge_n_tokens_ja_base', 'language': 'ja', 'task': 'n_tokens', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.00360107421875, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.004085965090851951, 'mse': 0.004085965090851951, 'r2': 0.8033823774154891}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.011580623154535478, 'mse': 0.011580623154535478, 'r2': 0.4204094799005318}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.045891875449452633, 'mse': 0.045891875449452633, 'r2': 0.23075632322771877}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
8b2544166052,2025-08-17T22:52:01.824653,completed,,ja,n_tokens,XGBRegressor,regression,base,main,,0.5034992694854736,XGBRegressor,0.0025612050037645403,0.0025612050037645403,0.876754199413207,0.015279485526888766,0.015279485526888766,0.23528770039344382,0.04003318353108774,0.04003318353108774,0.3289602355372736,1191,46,92,"{'experiment_id': '8b2544166052', 'timestamp': '2025-08-17T22:52:01.824653', 'config': {'experiment_name': 'xgboost_n_tokens_ja_base', 'language': 'ja', 'task': 'n_tokens', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.5034992694854736, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0025612050037645403, 'mse': 0.0025612050037645403, 'r2': 0.876754199413207}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.015279485526888766, 'mse': 0.015279485526888766, 'r2': 0.23528770039344382}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.04003318353108774, 'mse': 0.04003318353108774, 'r2': 0.3289602355372736}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
b807d1e0903e,2025-08-17T22:52:09.196345,completed,,ja,avg_max_depth,DummyRegressor,regression,base,main,,0.008940458297729492,DummyRegressor,0.017090797713892537,0.017090797713892537,0.0,0.029258827555336833,0.029258827555336833,-0.0023590840038767436,0.08336008441840403,0.08336008441840403,-0.23149101104606218,1191,46,92,"{'experiment_id': 'b807d1e0903e', 'timestamp': '2025-08-17T22:52:09.196345', 'config': {'experiment_name': 'dummy_avg_max_depth_ja_base', 'language': 'ja', 'task': 'avg_max_depth', 'model_type': 'dummy', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyRegressor', 'task_type': 'regression', 'train_time': 0.008940458297729492, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.017090797713892537, 'mse': 0.017090797713892537, 'r2': 0.0}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.029258827555336833, 'mse': 0.029258827555336833, 'r2': -0.0023590840038767436}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.08336008441840403, 'mse': 0.08336008441840403, 'r2': -0.23149101104606218}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
d9ee62b29aab,2025-08-17T22:52:16.149486,completed,,ja,avg_max_depth,Ridge,regression,base,main,,0.0036079883575439453,Ridge,0.00476348515968089,0.00476348515968089,0.7212836264623967,0.01898971718223102,0.01898971718223102,0.349443668435653,0.06581780596523623,0.06581780596523623,0.027663695658789456,1191,46,92,"{'experiment_id': 'd9ee62b29aab', 'timestamp': '2025-08-17T22:52:16.149486', 'config': {'experiment_name': 'ridge_avg_max_depth_ja_base', 'language': 'ja', 'task': 'avg_max_depth', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.0036079883575439453, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.00476348515968089, 'mse': 0.00476348515968089, 'r2': 0.7212836264623967}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.01898971718223102, 'mse': 0.01898971718223102, 'r2': 0.349443668435653}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.06581780596523623, 'mse': 0.06581780596523623, 'r2': 0.027663695658789456}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
f9f40f0b77f9,2025-08-17T22:52:23.466980,completed,,ja,avg_max_depth,XGBRegressor,regression,base,main,,0.4833533763885498,XGBRegressor,0.0027279603114849444,0.0027279603114849444,0.840384260749428,0.023157376785944265,0.023157376785944265,0.20666653716075367,0.06299140601353304,0.06299140601353304,0.06941852542447347,1191,46,92,"{'experiment_id': 'f9f40f0b77f9', 'timestamp': '2025-08-17T22:52:23.466980', 'config': {'experiment_name': 'xgboost_avg_max_depth_ja_base', 'language': 'ja', 'task': 'avg_max_depth', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.4833533763885498, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0027279603114849444, 'mse': 0.0027279603114849444, 'r2': 0.840384260749428}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.023157376785944265, 'mse': 0.023157376785944265, 'r2': 0.20666653716075367}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.06299140601353304, 'mse': 0.06299140601353304, 'r2': 0.06941852542447347}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
1335cd622a58,2025-08-17T22:52:30.488144,completed,,ja,avg_links_len,DummyRegressor,regression,base,main,,0.00899195671081543,DummyRegressor,0.009301717052255193,0.009301717052255193,0.0,0.020961606515809642,0.020961606515809642,-0.17578499581662177,0.10822901283311698,0.10822901283311698,-1.5454230135539135,1191,46,92,"{'experiment_id': '1335cd622a58', 'timestamp': '2025-08-17T22:52:30.488144', 'config': {'experiment_name': 'dummy_avg_links_len_ja_base', 'language': 'ja', 'task': 'avg_links_len', 'model_type': 'dummy', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyRegressor', 'task_type': 'regression', 'train_time': 0.00899195671081543, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.009301717052255193, 'mse': 0.009301717052255193, 'r2': 0.0}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.020961606515809642, 'mse': 0.020961606515809642, 'r2': -0.17578499581662177}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.10822901283311698, 'mse': 0.10822901283311698, 'r2': -1.5454230135539135}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
a6ce93dadf22,2025-08-17T22:52:37.599746,completed,,ja,avg_links_len,Ridge,regression,base,main,,0.0036356449127197266,Ridge,0.0019922907502216737,0.0019922907502216737,0.7858147330187124,0.016562350741117823,0.016562350741117823,0.0709794365154619,0.09456858067394534,0.09456858067394534,-1.2241452204480736,1191,46,92,"{'experiment_id': 'a6ce93dadf22', 'timestamp': '2025-08-17T22:52:37.599746', 'config': {'experiment_name': 'ridge_avg_links_len_ja_base', 'language': 'ja', 'task': 'avg_links_len', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.0036356449127197266, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0019922907502216737, 'mse': 0.0019922907502216737, 'r2': 0.7858147330187124}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.016562350741117823, 'mse': 0.016562350741117823, 'r2': 0.0709794365154619}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.09456858067394534, 'mse': 0.09456858067394534, 'r2': -1.2241452204480736}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
f8a286e17a06,2025-08-17T22:52:45.138325,completed,,ja,avg_links_len,XGBRegressor,regression,base,main,,0.6943883895874023,XGBRegressor,0.0011255934336947759,0.0011255934336947759,0.8789907898325205,0.018588356838324018,0.018588356838324018,-0.042663931836643076,0.10520169874506868,0.10520169874506868,-1.4742240369832227,1191,46,92,"{'experiment_id': 'f8a286e17a06', 'timestamp': '2025-08-17T22:52:45.138325', 'config': {'experiment_name': 'xgboost_avg_links_len_ja_base', 'language': 'ja', 'task': 'avg_links_len', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.6943883895874023, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0011255934336947759, 'mse': 0.0011255934336947759, 'r2': 0.8789907898325205}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.018588356838324018, 'mse': 0.018588356838324018, 'r2': -0.042663931836643076}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.10520169874506868, 'mse': 0.10520169874506868, 'r2': -1.4742240369832227}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
c579863c5a06,2025-08-17T22:52:52.205700,completed,,ja,avg_subordinate_chain_len,DummyRegressor,regression,base,main,,0.008945941925048828,DummyRegressor,0.064482181996093,0.064482181996093,0.0,0.05827271889099494,0.05827271889099494,-0.0004468411630451641,0.0923712885164467,0.0923712885164467,-0.25532847022224847,1191,46,92,"{'experiment_id': 'c579863c5a06', 'timestamp': '2025-08-17T22:52:52.205700', 'config': {'experiment_name': 'dummy_avg_subordinate_chain_len_ja_base', 'language': 'ja', 'task': 'avg_subordinate_chain_len', 'model_type': 'dummy', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyRegressor', 'task_type': 'regression', 'train_time': 0.008945941925048828, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.064482181996093, 'mse': 0.064482181996093, 'r2': 0.0}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.05827271889099494, 'mse': 0.05827271889099494, 'r2': -0.0004468411630451641}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.0923712885164467, 'mse': 0.0923712885164467, 'r2': -0.25532847022224847}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
a08c49dd1efe,2025-08-17T22:52:59.461296,completed,,ja,avg_subordinate_chain_len,Ridge,regression,base,main,,0.0036520957946777344,Ridge,0.013728244703509598,0.013728244703509598,0.7871001836702518,0.027816637163758758,0.027816637163758758,0.5224340426895453,0.07585486039946934,0.07585486039946934,-0.03086973661987691,1191,46,92,"{'experiment_id': 'a08c49dd1efe', 'timestamp': '2025-08-17T22:52:59.461296', 'config': {'experiment_name': 'ridge_avg_subordinate_chain_len_ja_base', 'language': 'ja', 'task': 'avg_subordinate_chain_len', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.0036520957946777344, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.013728244703509598, 'mse': 0.013728244703509598, 'r2': 0.7871001836702518}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.027816637163758758, 'mse': 0.027816637163758758, 'r2': 0.5224340426895453}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.07585486039946934, 'mse': 0.07585486039946934, 'r2': -0.03086973661987691}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
3b556db1cf6c,2025-08-17T22:53:07.040468,completed,,ja,avg_subordinate_chain_len,XGBRegressor,regression,base,main,,0.5355427265167236,XGBRegressor,0.009530590567430578,0.009530590567430578,0.8521980759272687,0.030029763759692095,0.030029763759692095,0.48443829520885606,0.08125793252759189,0.08125793252759189,-0.10429764239049844,1191,46,92,"{'experiment_id': '3b556db1cf6c', 'timestamp': '2025-08-17T22:53:07.040468', 'config': {'experiment_name': 'xgboost_avg_subordinate_chain_len_ja_base', 'language': 'ja', 'task': 'avg_subordinate_chain_len', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.5355427265167236, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.009530590567430578, 'mse': 0.009530590567430578, 'r2': 0.8521980759272687}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.030029763759692095, 'mse': 0.030029763759692095, 'r2': 0.48443829520885606}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.08125793252759189, 'mse': 0.08125793252759189, 'r2': -0.10429764239049844}, 'data_shapes': {'train': [1191, 9199], 'val': [46, 9199], 'test': [92, 9199]}}",,,,,,,,,,,,
6c432d030845,2025-08-17T22:53:14.966170,completed,,ko,lang_norm_complexity_score,DummyRegressor,regression,base,main,,0.005279064178466797,DummyRegressor,0.022261538599786513,0.022261538599786513,0.0,0.05560317118973537,0.05560317118973537,-0.18026117226178262,0.03670295372973632,0.03670295372973632,-0.1396335206201602,739,72,110,"{'experiment_id': '6c432d030845', 'timestamp': '2025-08-17T22:53:14.966170', 'config': {'experiment_name': 'dummy_lang_norm_complexity_score_ko_base', 'language': 'ko', 'task': 'lang_norm_complexity_score', 'model_type': 'dummy', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyRegressor', 'task_type': 'regression', 'train_time': 0.005279064178466797, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.022261538599786513, 'mse': 0.022261538599786513, 'r2': 0.0}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.05560317118973537, 'mse': 0.05560317118973537, 'r2': -0.18026117226178262}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.03670295372973632, 'mse': 0.03670295372973632, 'r2': -0.1396335206201602}, 'data_shapes': {'train': [739, 9199], 'val': [72, 9199], 'test': [110, 9199]}}",,,,,,,,,,,,
eaaed4efb542,2025-08-17T22:53:21.836890,completed,,ko,lang_norm_complexity_score,Ridge,regression,base,main,,0.003629922866821289,Ridge,0.0037793934848166866,0.0037793934848166866,0.8302276606859091,0.029678211917681305,0.029678211917681305,0.3700351897363994,0.02288316669931346,0.02288316669931346,0.2894734298360253,739,72,110,"{'experiment_id': 'eaaed4efb542', 'timestamp': '2025-08-17T22:53:21.836890', 'config': {'experiment_name': 'ridge_lang_norm_complexity_score_ko_base', 'language': 'ko', 'task': 'lang_norm_complexity_score', 'model_type': 'ridge', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'Ridge', 'task_type': 'regression', 'train_time': 0.003629922866821289, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0037793934848166866, 'mse': 0.0037793934848166866, 'r2': 0.8302276606859091}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.029678211917681305, 'mse': 0.029678211917681305, 'r2': 0.3700351897363994}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.02288316669931346, 'mse': 0.02288316669931346, 'r2': 0.2894734298360253}, 'data_shapes': {'train': [739, 9199], 'val': [72, 9199], 'test': [110, 9199]}}",,,,,,,,,,,,
f81b8b931935,2025-08-17T22:53:29.275077,completed,,ko,lang_norm_complexity_score,XGBRegressor,regression,base,main,,0.44391727447509766,XGBRegressor,0.0012418914927805034,0.0012418914927805034,0.9442135822187774,0.044902277788442496,0.044902277788442496,0.046881429856382884,0.030775649193387152,0.030775649193387152,0.04441038457307933,739,72,110,"{'experiment_id': 'f81b8b931935', 'timestamp': '2025-08-17T22:53:29.275077', 'config': {'experiment_name': 'xgboost_lang_norm_complexity_score_ko_base', 'language': 'ko', 'task': 'lang_norm_complexity_score', 'model_type': 'xgboost', 'task_type': 'regression', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'XGBRegressor', 'task_type': 'regression', 'train_time': 0.44391727447509766, 'train_metrics': {'primary_metric': 'mse', 'primary_value': 0.0012418914927805034, 'mse': 0.0012418914927805034, 'r2': 0.9442135822187774}, 'val_metrics': {'primary_metric': 'mse', 'primary_value': 0.044902277788442496, 'mse': 0.044902277788442496, 'r2': 0.046881429856382884}, 'test_metrics': {'primary_metric': 'mse', 'primary_value': 0.030775649193387152, 'mse': 0.030775649193387152, 'r2': 0.04441038457307933}, 'data_shapes': {'train': [739, 9199], 'val': [72, 9199], 'test': [110, 9199]}}",,,,,,,,,,,,
0426d68ae1c1,2025-08-17T22:53:36.369928,completed,,ko,question_type,DummyClassifier,classification,base,main,,0.005377769470214844,DummyClassifier,0.5385656292286874,,,0.5,,,0.5,,,739,72,110,"{'experiment_id': '0426d68ae1c1', 'timestamp': '2025-08-17T22:53:36.369928', 'config': {'experiment_name': 'dummy_question_type_ko_base', 'language': 'ko', 'task': 'question_type', 'model_type': 'dummy', 'task_type': 'classification', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'DummyClassifier', 'task_type': 'classification', 'train_time': 0.005377769470214844, 'train_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.5385656292286874, 'accuracy': 0.5385656292286874, 'precision': 0.29005293698649204, 'recall': 0.5385656292286874, 'f1': 0.3770433077097935}, 'val_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.5, 'accuracy': 0.5, 'precision': 0.25, 'recall': 0.5, 'f1': 0.3333333333333333}, 'test_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.5, 'accuracy': 0.5, 'precision': 0.25, 'recall': 0.5, 'f1': 0.3333333333333333}, 'data_shapes': {'train': [739, 9199], 'val': [72, 9199], 'test': [110, 9199]}}",0.5385656292286874,0.29005293698649204,0.5385656292286874,0.3770433077097935,0.5,0.25,0.5,0.3333333333333333,0.5,0.25,0.5,0.3333333333333333
ea6df1ff6774,2025-08-17T22:53:43.518457,completed,,ko,question_type,LogisticRegression,classification,base,main,,0.002750396728515625,LogisticRegression,0.9702300405953992,,,0.75,,,0.6636363636363637,,,739,72,110,"{'experiment_id': 'ea6df1ff6774', 'timestamp': '2025-08-17T22:53:43.518457', 'config': {'experiment_name': 'logistic_question_type_ko_base', 'language': 'ko', 'task': 'question_type', 'model_type': 'logistic', 'task_type': 'classification', 'config': 'base', 'experiment_type': 'main', 'features_dir': '/vsc-hard-mounts/leuven-data/371/vsc37132/qtype-eval/data/tfidf_features', 'batch_name': 'tfidf_results_20250817_223817'}, 'status': 'completed', 'error': None, 'model_type': 'LogisticRegression', 'task_type': 'classification', 'train_time': 0.002750396728515625, 'train_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.9702300405953992, 'accuracy': 0.9702300405953992, 'precision': 0.970256381319318, 'recall': 0.9702300405953992, 'f1': 0.970236070276219}, 'val_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.75, 'accuracy': 0.75, 'precision': 0.7571428571428572, 'recall': 0.75, 'f1': 0.7482517482517483}, 'test_metrics': {'primary_metric': 'accuracy', 'primary_value': 0.6636363636363637, 'accuracy': 0.6636363636363637, 'precision': 0.6767857142857142, 'recall': 0.6636363636363637, 'f1': 0.6572631578947369}, 'data_shapes': {'train': [739, 9199], 'val': [72, 9199], 'test': [110, 9199]}}",0.9702300405953992,0.970256381319318,0.9702300405953992,0.970236070276219,0.75,0.7571428571428572,0.75,0.7482517482517483,0.6636363636363637,0.6767857142857142,0.6636363636363637,0.6572631578947369
