unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
russian_polar_822,Персонажи игры Tekken-люди?,ru,polar,-0.604,-0.48,0.0,0.0,1.0,1.609,0.0,-0.873,1
russian_polar_148,Бывает ли белый опал?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_1389,Правила Византией императрица?,ru,polar,-0.104,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_973,Имеет фотон массу?,ru,polar,-0.104,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_169,Дюма посещал Россиию?,ru,polar,-0.604,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_1517,Прато - это город?,ru,polar,0.396,-1.48,0.0,0.0,0.667,1.792,0.0,-0.873,1
russian_polar_1686,Притесняли евреев в СССР?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_16,Муаммар Кадда́фи посещал Россию?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_1630,Хаджимука́н Мунайтпа́сов совершил хадж?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_312,Магоме́д Хожахме́дович Дау́дов женат?,ru,polar,0.396,-0.48,0.0,0.0,1.0,1.792,0.0,-0.873,1
russian_polar_1543,Эрнст Рём был убит?,ru,polar,0.063,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_414,Джорда́но Бру́но был монахом?,ru,polar,0.063,-0.48,0.0,0.0,0.75,1.792,0.0,0.127,1
russian_polar_495,Есть в Липецке трамвай?,ru,polar,0.396,-0.48,0.0,0.333,0.75,1.792,0.0,0.127,1
russian_polar_297,Излечима ли обсессия?,ru,polar,-0.104,-1.48,0.0,0.0,0.667,1.609,0.0,-0.873,1
russian_polar_1490,Можно ли вылечить ВИЧ?,ru,polar,-0.27,-0.48,1.0,0.25,0.75,1.792,3.932,1.127,1
russian_polar_1187,Бывают землетрясения в Дубро́внике?,ru,polar,-0.27,0.52,0.0,0.167,0.75,1.792,0.0,0.127,1
russian_polar_400,Писал ли Островский стихи?,ru,polar,0.396,-1.48,0.0,0.5,0.75,1.792,0.0,0.127,1
russian_polar_1073,Ла́на Тёрнер получила Оскар?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_1427,Оте́чества»?,ru,polar,-1.604,-2.48,0.0,0.0,1.0,1.386,0.0,-0.873,1
russian_polar_1175,Армянский тара́з имеет вышивку?,ru,polar,-0.604,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_1319,Адо́льф Ги́тлер любил собак?,ru,polar,-0.27,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_0,Полезно ли носить кварц?,ru,polar,-0.27,-0.48,1.0,0.167,0.75,1.792,4.615,0.127,1
russian_polar_275,Вортиоксетин провоцирует нарушение сна?,ru,polar,-0.604,-0.48,0.0,0.333,1.0,1.792,0.0,0.127,1
russian_polar_498,В Хабаровске есть порт?,ru,polar,-0.27,-1.48,0.0,0.0,0.5,1.792,0.0,-0.873,1
russian_polar_1107,Древние славяне были язычники?,ru,polar,-0.27,-0.48,0.0,0.0,0.75,1.792,0.0,0.127,1
russian_polar_565,Болеют мигренью дети?,ru,polar,-0.104,-1.48,0.0,0.333,1.0,1.609,0.0,0.127,1
russian_polar_1111,На За́мковой улице есть королевский замок?,ru,polar,-0.004,-0.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_713,Была ли гражданская война в Уганде?,ru,polar,-0.004,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_57,Ю́рий Влади́мирович Андро́пов командовал КГБ СССР?,ru,polar,-0.004,-0.48,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_730,Бывал ли Кук на Северном полюсе?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_389,Как звали родную сестру Ли́ли Брик?,ru,polar,-0.404,0.52,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_107,Называли линейные крейсера именами королев Англии?,ru,polar,-0.004,0.52,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_748,Играет ли Владимир Путин на кларнете?,ru,polar,0.396,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_775,Христо́дулос Цига́нтес - национальный герой Греции?,ru,polar,0.146,-0.48,0.0,0.0,1.0,2.079,0.0,-0.873,1
russian_polar_1087,Могут ли мужчины передавать ген гемофилии?,ru,polar,-0.004,0.52,1.0,0.333,0.833,2.079,3.932,1.127,1
russian_polar_525,Протекают ли реки у города Ливны?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_754,Волкола́к может говорить по славянской мифологии?,ru,polar,-0.004,0.52,1.0,0.25,0.833,2.079,3.932,1.127,1
russian_polar_1233,Водятся ли в красном море акулы?,ru,polar,0.996,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_549,Есть ли в Риме Посольство России?,ru,polar,0.396,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1689,У Шарло́тты Авгу́сты Уэ́льской были дети?,ru,polar,-0.004,-0.48,0.0,0.0,0.667,2.079,0.0,-0.873,1
russian_polar_189,Есть ли вулкан на острове Буру?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1375,Признана ли сайентология сектой в России?,ru,polar,0.796,-0.48,0.0,0.667,0.667,2.079,0.0,0.127,1
russian_polar_1166,Посещал ли Э́дгар А́ллан По Россию?,ru,polar,0.396,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_726,Занял ли престол сын Елизаветы Вудвилл?,ru,polar,-0.004,0.52,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1512,Производил ли Го́рьковский автомоби́льный заво́д жигули?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1583,Есть месторождения торфа в Великолу́кском райо́не?,ru,polar,0.196,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_134,Джон Дью́и выступал против идеологии нацизма?,ru,polar,-0.204,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1306,Золотой миллиард - это теория заговора?,ru,polar,-0.104,-0.48,0.0,0.0,0.8,2.079,0.0,-0.873,1
russian_polar_14,Посещал ли Луи́ Пьер Альтюссе́р Россию?,ru,polar,0.596,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_68,Опасна ли болезнь Монтгомери для человека?,ru,polar,0.396,-0.48,0.0,0.0,0.667,2.079,0.0,-0.873,1
russian_polar_36,Сборная Германии по футболу выигрывала Олимпиаду?,ru,polar,0.396,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_405,Была ли Клеопатра женой собственного брата?,ru,polar,0.196,-0.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_1582,Были ли удачными реформы Петра I ?,ru,polar,-0.404,0.52,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_399,Было ли радио в дореволюционной России?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_358,Теодо́р Джон Кази́нски сидел в тюрьме?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1239,Есть в русском языке страдательный залог?,ru,polar,0.796,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1594,Был ли Никола́й Евге́ньевич Ма́рков депутатом?,ru,polar,1.396,-0.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_428,Льва Толстого отлучили от Православной церкви?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_319,Есть ли женская тюрьма в Гонконге?,ru,polar,-0.004,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_463,Были у Гая Юлия Це́заря дети?,ru,polar,0.596,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1684,Есть ли герб у Южной Осетии?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1557,Изучает ли психология проблему смысла жизни?,ru,polar,-0.004,0.52,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_356,Может ли женщина унаследовать трон Японии?,ru,polar,-0.004,0.52,1.0,0.333,0.833,2.079,3.932,1.127,1
russian_polar_897,Царь Сау́л - реальное историческое лицо?,ru,polar,0.646,-0.48,0.0,0.0,1.0,2.079,0.0,-0.873,1
russian_polar_5,Дэвид Марк Моррисси играл в театре?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_676,Можно ли сбежать из тюрьмы Алькатрас?,ru,polar,-0.204,0.52,1.0,0.25,0.667,2.079,3.932,1.127,1
russian_polar_154,Любила ли своего мужа Екатери́на Ме́дичи?,ru,polar,0.396,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_184,Признают ли католики учение о Троице?,ru,polar,0.196,0.52,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_377,Есть ли река в селе Боровское?,ru,polar,-0.204,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_1054,Назван в честь Ро́берта Ха́йнлайна астероид?,ru,polar,0.396,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_432,Есть водопады в Йосе́митском национа́льном па́рке?,ru,polar,0.596,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_29,Кала́н занесен в Красную книгу России?,ru,polar,-0.004,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1357,Есть ли система поясов в борьбе?,ru,polar,-0.004,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_1692,Торговали ли византийцы с восточными народами?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1369,Пётр Леони́дович Капи́ца работал в Кембридже?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_804,Ли́ля Ю́рьевна Брик была музой Маяковского?,ru,polar,0.196,-0.48,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_170,У еврея национальность определяется по матери?,ru,polar,-0.204,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1382,Относится ли Крым к Ю́го-Восто́ку Украи́ны?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_32,Входила ли Албания в состав Югославии?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1303,Эксплуатируют ли ТУ-95 в 2019 году?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_900,Является ли бокс Олимпийским видом спорта?,ru,polar,0.196,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1028,Учился Александр Пушкин в Царском Селе?,ru,polar,0.396,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_168,Имеет ли Молдова выход к морю?,ru,polar,0.196,0.52,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_550,Был керамический неолит на Ближнем Востоке?,ru,polar,0.196,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_826,Пётр Леони́дович Капи́ца получил Нобелевскую премию?,ru,polar,0.196,-0.48,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_1017,В Белоруссии однополые браки запрещены конституцией?,ru,polar,-0.204,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1466,Какую территорию России занимает Ли́ственный лес?,ru,polar,-0.204,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_493,Разрешены ли браки мормонов и православных?,ru,polar,-0.204,1.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_757,Сохранилось ли прижизненное изображение Вильгельма Завоевателя?,ru,polar,-0.204,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1001,Проходят ли пивные фестивали в Дюссельдорфе?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_779,Серге́й Леони́дович Ма́рков был культовым героем?,ru,polar,0.596,-0.48,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_824,Можно ли вылечить ишемическую болезнь сердца?,ru,polar,-0.204,0.52,1.0,0.25,0.833,2.079,3.932,1.127,1
russian_polar_486,Является ли боле́знь Паркинсо́на генетическим заболеванием?,ru,polar,0.396,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1117,Есть вампиры в преданиях древней Азии?,ru,polar,-0.004,0.52,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_507,Входил ли Узбекистан в состав СССР?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_554,Избирался ли Жо́наш Малье́йру Сави́мби президентом?,ru,polar,0.596,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1275,Может ли турист посетить базу НАСА?,ru,polar,-0.004,0.52,1.0,0.333,0.833,2.079,3.932,1.127,1
russian_polar_1563,Есть ледники в Йосе́митском национа́льном па́рке?,ru,polar,0.596,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_999,Львы живут семьями в естественных условиях?,ru,polar,0.196,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_813,Жили ли черепахи во времена динозавров?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1317,Есть в Национальном парке Банф озеро?,ru,polar,0.196,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_27,Вавилон был центром держави Александра Македонского?,ru,polar,-0.404,0.52,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_958,Нужна для украинцев виза в ЕС?,ru,polar,0.196,0.52,0.0,0.0,0.667,2.079,0.0,-0.873,1
russian_polar_375,Чеченская Республика - субъект Российской Федерации?,ru,polar,-0.104,-0.48,0.0,0.0,1.0,2.079,0.0,-0.873,1
russian_polar_1442,Подчинялись ли Королевские шотландцы английской королеве?,ru,polar,0.596,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1265,Есть ли в Вене русская школа?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_531,Обитает ли белоголо́вый орла́н в России?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1219,Бывают ли штормы на Финском заливе?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_881,Можно ли курить после перенесенного инфаркта?,ru,polar,0.196,0.52,1.0,0.167,0.667,2.079,3.932,2.127,1
russian_polar_906,Были ли женщины руководителями Триад Гонконга?,ru,polar,-0.004,-0.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_538,Мантийноклеточная лимфома - это излечимая болезнь?,ru,polar,0.396,-0.48,0.0,0.0,0.8,2.079,0.0,-0.873,1
russian_polar_1545,Есть ли кораллы в Северном море?,ru,polar,0.596,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_1100,Константи́н Степа́нович Ме́льников был выдающимся архитектором?,ru,polar,0.596,-0.48,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_475,Играют ли в Ирландии в крикет?,ru,polar,0.596,-0.48,0.0,0.5,0.5,2.079,0.0,0.127,1
russian_polar_876,Был ли Шамс эд-Дин Бадран военным министром,ru,polar,0.23,0.52,0.0,0.0,0.714,2.079,0.0,-0.873,1
russian_polar_1013,Сидел ли когда-нибудь Гитлер в тюрьме?,ru,polar,0.796,-0.48,0.0,0.667,0.667,2.079,0.0,0.127,1
russian_polar_197,Был лифт в доме хрущёвской постройки?,ru,polar,-0.204,1.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_1254,Осудили виновных в убийстве А́нны Политко́вской?,ru,polar,-0.404,1.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_572,Являются ли мужчины носителями гена гемофилии?,ru,polar,-0.004,0.52,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1089,Граф Михаи́л Миха́йлович Спера́нский был губернатором?,ru,polar,0.396,0.52,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_1168,Были ли землетрясения на острове Крит?,ru,polar,-0.204,0.52,0.0,0.0,0.5,2.079,0.0,-0.873,1
russian_polar_220,Имел Михаи́л Матве́евич Хера́сков крепостных крестьян?,ru,polar,0.396,-0.48,0.0,0.333,1.0,2.079,0.0,0.127,1
russian_polar_1030,Стал сын Эдуарда I Длинноногого королем?,ru,polar,0.196,0.52,0.0,0.167,1.0,2.079,0.0,0.127,1
russian_polar_1467,Респира́тор защищает человека от угарного газа?,ru,polar,0.196,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1506,Максимилиан I лично участвовал в войнах?,ru,polar,-0.004,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1584,Были ошибки в почтовых марках Италии?,ru,polar,-0.004,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_693,Криптограмму Бейла расшифровали на март 2019?,ru,polar,-0.204,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_378,Ро́берт Э́двин Пи́ри погиб в экспедиции?,ru,polar,0.196,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_1540,Брэдли применялась в войне в Афганистане?,ru,polar,-0.204,0.52,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_1179,К Нейролептическим экстрапирамидным расстройствам относится паралич?,ru,polar,-0.004,-0.48,0.0,0.333,0.833,2.079,0.0,0.127,1
russian_polar_484,Брат Еле́ны Дми́триевны Поле́новой был художником?,ru,polar,0.396,0.52,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_366,Монастыри владели крепостными в крепостной Руси?,ru,polar,0.196,-0.48,0.0,0.5,0.833,2.079,0.0,0.127,1
russian_polar_1434,Преследуется по закону Педера́стия в России?,ru,polar,0.396,-0.48,0.0,0.333,0.667,2.079,0.0,0.127,1
russian_polar_1205,Школьное образование обязательно в Российской Федерации?,ru,polar,-0.004,-0.48,0.0,0.0,0.833,2.079,0.0,-0.873,1
russian_polar_1218,Ли́ля Ю́рьевна Брик была любовницей Маяковского?,ru,polar,0.196,-0.48,0.0,0.0,0.833,2.079,0.0,0.127,1
russian_polar_1149,Применяется ли кларнет в жанре опера?,ru,polar,0.196,-0.48,0.0,0.5,0.667,2.079,0.0,0.127,1
russian_polar_299,Был ли Новгород когда-нибудь столицей России?,ru,polar,0.596,-1.48,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_1060,Севе́ро Очо́а де Альборно́с был женат?,ru,polar,0.396,0.52,0.0,0.0,0.667,2.079,0.0,0.127,1
russian_polar_668,Были дети у Тита Фла́вия Домициа́на?,ru,polar,-0.204,0.52,0.0,0.167,0.833,2.079,0.0,0.127,1
russian_polar_861,Проходит через Национальный парк Банф железная дорога?,ru,polar,0.73,-0.48,0.0,0.333,0.857,2.197,0.0,0.127,1
russian_polar_1350,Сэр А́ртур Игне́йшус Ко́нан Дойл был врачем?,ru,polar,0.73,0.52,0.0,0.0,0.857,2.197,0.0,0.127,1
russian_polar_391,Есть ли динофи́товые во́доросли в Черном море?,ru,polar,0.73,-0.48,0.0,0.5,0.714,2.197,0.0,0.127,1
russian_polar_642,Есть лоббизм в России на март 2019?,ru,polar,0.23,0.52,0.0,0.333,0.714,2.197,0.0,0.127,1
