unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
arabic_content_62,متى تم إختراع الغبار الكاشف للبصمات ؟,ar,content,-0.175,0.204,0.0,0.333,0.667,2.079,0.0,0.465,0
arabic_content_63,أين تقع بلدة شونينغن؟,ar,content,-0.375,-0.796,0.0,0.333,0.5,1.792,0.0,0.465,0
arabic_content_64,متى عاش بريمو دي ريفيرا؟,ar,content,0.375,-0.796,0.0,0.333,0.2,1.946,0.0,0.465,0
arabic_content_65,من اخترع لغة البايثون؟,ar,content,-0.375,-0.796,0.0,0.333,0.5,1.792,0.0,0.465,0
arabic_content_66,متى تأسس إتحاد كأس العالم لكرة القدم ؟,ar,content,-0.089,1.204,0.0,0.333,0.75,2.303,0.0,0.465,0
arabic_content_67,من هو مؤسس الفكر العلماني ؟,ar,content,-0.125,-0.796,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_68,في أي عام تم إسقاط القنبلة النووية علي مدينة هيروشيما ؟,ar,content,0.069,0.204,0.0,0.333,0.7,2.485,0.0,0.465,0
arabic_content_69,من هو مخرج فيلم شغف المسيح ؟,ar,content,-0.175,0.204,0.0,0.0,0.5,2.079,0.0,-0.535,0
arabic_content_70,كم دام الاحتلال العثماني لدولة المجر ؟,ar,content,-0.042,0.204,0.0,0.333,0.714,2.197,0.0,0.465,0
arabic_content_71,ماهي الدول المجاورة لي بلغاريا؟,ar,content,-0.125,1.204,0.0,0.0,0.4,1.946,0.0,-0.535,0
arabic_content_72,كم وقتاً تستغرق نبتة الثوم للنمو ؟,ar,content,0.339,0.204,0.0,0.333,0.625,2.303,0.0,0.465,0
arabic_content_73,كم آية في القرآن؟,ar,content,-0.042,0.204,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_74,كم طول السواحل الأردنية؟,ar,content,-0.375,0.204,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_75,متى تأسست شركة إرماتشي الإيطالية؟,ar,content,-0.125,-0.796,0.0,0.333,0.6,1.946,0.0,0.465,0
arabic_content_76,ما نسبة المسيحيين في التشيك؟,ar,content,0.125,0.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_77,ما هي المدرسة الطبيعية ؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_78,ماهو أكبر الشرايين حجما ًفي جسم الإنسان؟,ar,content,0.458,-0.796,0.0,0.0,0.714,2.197,0.0,-0.535,0
arabic_content_79,أين تقع الغدة الزعترية؟,ar,content,-0.375,-0.796,0.0,0.333,0.75,1.792,0.0,0.465,0
arabic_content_80,من هو مؤلف سلسلة حرب النجوم؟,ar,content,-0.175,0.204,0.0,0.0,0.667,2.079,0.0,-0.535,0
arabic_content_81,ماهي مساحة الـجمهورية البولندية؟,ar,content,-0.375,0.204,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_82,متى حصل ثيودور روزفلت على جائزة نوبل للسلام؟,ar,content,0.25,0.204,0.0,0.5,0.444,2.398,0.0,0.465,0
arabic_content_83,ما هو الجهاز الهضمي ؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_84,ما هي الديانة الصابئية؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_85,ما لغة التعليم في السودان؟,ar,content,0.125,0.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_86,متى تم انفصال سوريا و مصر ؟,ar,content,-0.175,1.204,0.0,0.333,0.5,2.079,0.0,0.465,0
arabic_content_87,من هو إسحق النينوي؟,ar,content,-0.042,-0.796,0.0,0.0,0.0,1.792,0.0,-0.535,0
arabic_content_88,ما هي اكبر مدن أوزبكستان؟,ar,content,-0.125,0.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_89,متى توفي الامير محروت بن فهد ؟,ar,content,-0.175,0.204,0.0,0.333,0.5,2.079,0.0,0.465,0
arabic_content_90,متى تم تهجير يهود اليمن الى اسرائيل ؟,ar,content,0.125,0.204,0.0,0.333,0.714,2.197,0.0,0.465,0
arabic_content_91,متى طردت إسبانيا الأندلس؟,ar,content,-0.042,-1.796,0.0,0.5,0.5,1.792,0.0,0.465,0
arabic_content_92,ما هي عاصمة تيمور الشرقية؟,ar,content,-0.125,0.204,0.0,0.0,0.4,1.946,0.0,-0.535,0
arabic_content_93,من مؤسس الكنيسة القبطية ؟,ar,content,-0.375,-0.796,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_94,متى ولدة فراوكه بيتري ؟,ar,content,-0.042,0.204,0.0,0.0,0.25,1.792,0.0,-0.535,0
arabic_content_95,تحت سيطرة من كانت الشام قبل دخول العرب المسلمين إليها؟,ar,content,0.225,1.204,1.0,0.5,0.455,2.565,4.615,0.465,0
arabic_content_96,متى ولد بيل غيتس؟,ar,content,-0.042,-0.796,0.0,0.333,0.25,1.792,0.0,0.465,0
arabic_content_97,"في أي عام تم إنتاج فيلم "" ستيب مام "" ؟",ar,content,-0.089,1.204,0.0,0.333,0.625,2.485,0.0,0.465,0
arabic_content_98,من مكتشف متلازمة الفم الجاف ؟,ar,content,-0.375,0.204,0.0,0.0,0.8,1.946,0.0,-0.535,0
arabic_content_99,ما هو أقدم متحف في العالم ؟,ar,content,0.025,1.204,0.0,0.0,0.5,2.079,0.0,-0.535,0
arabic_content_100,متى تم اغتيال الصحفي والإعلامي السعودي جمال خاشقجي؟,ar,content,0.196,1.204,0.0,0.333,0.5,2.303,0.0,0.465,0
arabic_content_101,ما هي مقدونيا القديمة ؟,ar,content,-0.042,-0.796,0.0,0.0,0.25,1.792,0.0,-0.535,0
arabic_content_102,من هو رئيس منظمة اليونسكو ؟,ar,content,-0.125,-0.796,0.0,0.0,0.4,1.946,0.0,-0.535,0
arabic_content_103,كم دام حكم عبد العزيز الأول ابن السلطان محمود الثاني؟,ar,content,0.18,1.204,0.0,0.333,0.7,2.485,0.0,0.465,0
arabic_content_104,ما أول مؤلفات القاضي أبو بكر الباقلاني؟,ar,content,0.125,3.204,0.0,0.0,0.429,2.197,0.0,-0.535,0
arabic_content_105,ماهو اسم أول صحيفة عربية؟,ar,content,-0.375,1.204,0.0,0.0,0.8,1.946,0.0,-0.535,0
arabic_content_106,كم يوم يصوم المسلمون في رمضان؟,ar,content,0.025,1.204,1.0,0.333,0.667,2.079,4.615,0.465,0
arabic_content_107,متى حدثت فضيحة بنوك بنما عبر الويكيليكس؟,ar,content,0.292,0.204,0.0,0.5,0.571,2.197,0.0,0.465,0
arabic_content_108,متى ولد ابن النفيس ؟,ar,content,-0.375,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_109,في أي عام صدرت رواية وداعا للسلاح للكاتب الأمريكي إرنست هيمنجواي؟,ar,content,0.443,0.204,0.0,0.5,0.667,2.639,0.0,0.465,0
arabic_content_110,لماذا يوجد الكثير من الترهيب في الدين الإسلامي؟,ar,content,0.339,0.204,0.0,0.5,0.625,2.303,0.0,0.465,0
arabic_content_111,اين يوجد متحف سفينة الفاسا؟,ar,content,-0.375,0.204,0.0,0.333,0.6,1.946,0.0,0.465,0
arabic_content_112,من هو منشئ المملكة المجرية ؟,ar,content,-0.125,-0.796,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_113,كم تبلغ اقصى درجة حرارة في الصيف في الاردن؟,ar,content,0.875,0.204,0.0,0.667,0.556,2.398,0.0,0.465,0
arabic_content_114,كم إمتدت الحضارة الإغريقية القديمة؟,ar,content,0.025,-0.796,0.0,0.5,0.667,2.079,0.0,0.465,0
arabic_content_115,في أي عام قام الفنان العالمي ياني بإنتاج أول حفلة موسيقية؟,ar,content,0.17,1.204,0.0,0.5,0.75,2.639,0.0,0.465,0
arabic_content_116,"كيف توفي الممثل الامريكي ""هيث ليدجر؟",ar,content,0.225,0.204,0.0,0.333,0.5,2.197,0.0,0.465,0
arabic_content_117,أين يقع وادي مِنى؟,ar,content,-0.375,-0.796,0.0,0.333,0.25,1.792,0.0,0.465,0
arabic_content_118,مدرسة طليطلة للمترجمين؟,ar,content,0.125,-1.796,0.0,0.0,0.667,1.609,0.0,-0.535,0
arabic_content_119,أين ولد نابليون بونابرت الأول ؟,ar,content,0.125,-0.796,0.0,0.5,0.4,1.946,0.0,0.465,0
arabic_content_120,كم بلغت أعداد المهاجرين الأفارقة عبر المغرب العربي إلى إسبانيا ؟,ar,content,0.847,0.204,0.0,0.667,0.6,2.485,0.0,0.465,0
arabic_content_121,كم هو معدل عيش فرس النهر؟,ar,content,-0.042,0.204,0.0,0.0,0.571,2.197,0.0,-0.535,0
arabic_content_122,متى تأسس حزب الاستقلال الفلسطيني؟,ar,content,-0.125,-0.796,0.0,0.333,0.8,1.946,0.0,0.465,0
arabic_content_123,كم متر يوجد في واحد كيلومتر ؟,ar,content,0.025,-0.796,0.0,0.333,0.5,2.079,0.0,0.465,0
arabic_content_124,متى وقعت حرب فيتنام ؟,ar,content,-0.375,-0.796,0.0,0.333,0.5,1.792,0.0,0.465,0
arabic_content_125,متى تأسست الجمهورية المجرية السوفييتية؟,ar,content,-0.125,-0.796,0.0,0.333,0.8,1.946,0.0,0.465,0
arabic_content_126,متى حدثة المحرقة ؟,ar,content,-0.375,-1.796,0.0,0.0,0.667,1.609,0.0,-0.535,0
arabic_content_127,ما هو اكبر ميناء بحري في تركيا؟,ar,content,0.292,0.204,0.0,0.0,0.429,2.197,0.0,-0.535,0
arabic_content_128,من هو الممثل الفائز بجائزة الاوسكار لدور رئيسي في 2016؟,ar,content,0.514,0.204,0.0,0.0,0.6,2.485,0.0,-0.535,0
arabic_content_129,من أول الخلفاء الراشدين؟,ar,content,-0.375,-0.796,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_130,في أية سورة توجد أية الكرسي؟,ar,content,-0.175,-0.796,0.0,0.333,0.667,2.079,0.0,0.465,0
arabic_content_131,من رئيس الولايات المتحدة الأميريكية الذي غزى العراق؟,ar,content,0.339,-0.796,1.0,0.333,0.75,2.303,4.615,0.465,0
arabic_content_132,ماهي رائداة الشركة الأوروبية للصناعات الجوية في عام 2009 ؟,ar,content,0.514,1.204,0.0,0.0,0.6,2.485,0.0,-0.535,0
arabic_content_133,متي ولد المسيح أبن مريم؟,ar,content,-0.125,0.204,0.0,0.0,0.4,1.946,0.0,-0.535,0
arabic_content_134,أي معركة قادها موحا أوحمو الزياني التي أباد فيها الكثير من قوات الجيش الفرنسي؟,ar,content,0.158,4.204,1.0,0.417,0.438,2.89,4.615,1.465,0
arabic_content_135,ماهى كيمياء الكم التقديرة ؟,ar,content,-0.042,-0.796,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_136,من قام بإجاد الجماهيرية العربية الليبية الشعبية الإشتراكية ؟,ar,content,0.482,0.204,0.0,0.333,0.875,2.303,0.0,0.465,0
arabic_content_137,كم يبلغ عمر الديانة اليهودية ؟,ar,content,-0.375,0.204,0.0,0.333,0.8,1.946,0.0,0.465,0
arabic_content_138,من هي اقدم القبائل العربية؟,ar,content,-0.125,0.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_139,كم عدد أعضاء مجلس الأمة الكويتي؟,ar,content,-0.175,1.204,0.0,0.0,0.833,2.079,0.0,-0.535,0
arabic_content_140,اين تقع جزر السيشل؟,ar,content,-0.375,-0.796,0.0,0.333,0.75,1.792,0.0,0.465,0
arabic_content_141,متى تأسست شركة أتاري لإنتاج أجهزة الالعاب الإلكترونية؟,ar,content,-0.125,2.204,0.0,0.333,0.667,2.398,0.0,0.465,0
arabic_content_142,متى تم اعدام عمر المختار ؟,ar,content,-0.125,0.204,0.0,0.333,0.4,1.946,0.0,0.465,0
arabic_content_143,متى تم إنشاء نظام تشغيل الأوبنتو التابع لي شركة لينيكس ؟,ar,content,-0.042,2.204,0.0,0.333,0.6,2.485,0.0,0.465,0
arabic_content_144,ما هي عاصمة مونتينيغرو ؟,ar,content,-0.042,-0.796,0.0,0.0,0.25,1.792,0.0,-0.535,0
arabic_content_145,متى إندلعت معركة مراوي ؟,ar,content,-0.375,-0.796,0.0,0.333,0.5,1.792,0.0,0.465,0
arabic_content_146,كم بلغت الثروة الحيوانية للصومال في 1986؟,ar,content,0.625,-0.796,0.0,0.667,0.571,2.197,0.0,0.465,0
arabic_content_147,أين تقع جبال الألب؟,ar,content,-0.375,-0.796,0.0,0.333,0.75,1.792,0.0,0.465,0
arabic_content_148,ماهى أعلى قمة لجبال الهيملايا ؟,ar,content,-0.375,1.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_149,كم عدد الدول التي شاركت في الحرب العالمية الثانية؟,ar,content,-0.0,2.204,1.0,0.333,0.667,2.398,4.615,0.465,0
arabic_content_150,متى هاجر الرسول محمد من مكة إلى المدينة ؟,ar,content,0.768,-0.796,0.0,0.667,0.625,2.303,0.0,0.465,0
arabic_content_151,ما هو مرض الكوليرا ؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_152,ما هي الوان علم البوسنة و الهرسك ؟,ar,content,-0.042,2.204,0.0,0.0,0.571,2.197,0.0,-0.535,0
arabic_content_153,كيف يتم توليد الطاقة بالرياح ؟,ar,content,-0.375,0.204,0.0,0.333,0.6,1.946,0.0,0.465,0
arabic_content_154,ما هو الحثّ الكهرومغناطيسي ؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_155,كيف توفي مالكوم إكس؟,ar,content,-0.042,-0.796,0.0,0.333,0.25,1.792,0.0,0.465,0
arabic_content_156,متى ولد أوتو إدوارد بسمارك ؟,ar,content,0.375,-0.796,0.0,0.333,0.2,1.946,0.0,0.465,0
arabic_content_157,ما معنى كلمة الهاجاناه بالعبرية؟,ar,content,0.425,1.204,0.0,0.0,0.667,2.079,0.0,-0.535,0
arabic_content_158,متى استقلت لبنان ؟,ar,content,-0.375,-1.796,0.0,0.333,0.667,1.609,0.0,0.465,0
arabic_content_159,ما هو الاكتشاف الذي نتج عنه اختراع القنبلة الذرية التي ألقيت على هيروشيما عام 1945؟,ar,content,0.292,4.204,1.0,0.5,0.438,2.89,4.615,1.465,0
arabic_content_160,ما هو الموطن الأصلي للنعامة؟,ar,content,0.125,-0.796,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_161,من هو أول نائب عربي في الكونغرس الأمريكي؟,ar,content,0.196,0.204,0.0,0.0,0.5,2.303,0.0,-0.535,0
arabic_content_162,متى تولت أول إمرأة الرئاسة في دولة إفريقية؟,ar,content,0.196,0.204,0.0,0.5,0.75,2.303,0.0,0.465,0
arabic_content_163,كم عدد الطوائف في العراق ؟,ar,content,0.375,-0.796,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_164,من هو ياقوت الحموي؟,ar,content,-0.042,-0.796,0.0,0.0,0.0,1.792,0.0,-0.535,0
arabic_content_165,في أي دولة تقع مدينة ميناب؟,ar,content,-0.175,-0.796,0.0,0.333,0.667,2.079,0.0,0.465,0
arabic_content_166,ما الدور الذي لعبه الإتحاد السوفياتي في الحرب العالمية الثانية؟,ar,content,0.325,1.204,1.0,0.667,0.636,2.565,4.615,0.465,0
arabic_content_167,ما اسم رئيس المكسيك لعام 2018 ؟,ar,content,0.125,0.204,0.0,0.0,0.429,2.197,0.0,-0.535,0
arabic_content_168,متى ولد الملك الناصر ناصر الدين محمد بن قلاوون ؟,ar,content,0.5,0.204,0.0,0.333,0.444,2.398,0.0,0.465,0
arabic_content_169,ماهى الطبقة المتأثرة بالبطالة التكنولوجية ؟,ar,content,-0.125,0.204,0.0,0.0,0.6,1.946,0.0,-0.535,0
arabic_content_170,من هو رأفت الهجان ؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_171,من هي سامية عبو؟,ar,content,-0.375,0.204,0.0,0.0,0.0,1.792,0.0,-0.535,0
arabic_content_172,أين تقع مدينة ناغاساكي؟,ar,content,-0.375,-0.796,0.0,0.333,0.5,1.792,0.0,0.465,0
arabic_content_173,ما هي البلاستيد؟,ar,content,0.125,-1.796,0.0,0.0,0.333,1.609,0.0,-0.535,0
arabic_content_174,متى ولد ولي العهد السعودي محمد بن سلمان؟,ar,content,0.196,0.204,0.0,0.333,0.625,2.303,0.0,0.465,0
arabic_content_175,كم عدد أنواع التربة المختلفة ؟,ar,content,-0.375,1.204,0.0,0.0,0.8,1.946,0.0,-0.535,0
arabic_content_176,اين عاش نيوتن؟,ar,content,-0.375,-1.796,0.0,0.333,0.333,1.609,0.0,0.465,0
arabic_content_177,ما هو شعار حزب حركة مجتمع السلم في الجزائر؟,ar,content,0.375,2.204,0.0,0.0,0.667,2.398,0.0,-0.535,0
arabic_content_178,من منشؤ مدينة ليبتس ماغنا ؟,ar,content,-0.125,0.204,0.0,0.0,0.4,1.946,0.0,-0.535,0
arabic_content_179,كم عدد سكان فلسطين؟,ar,content,-0.375,0.204,0.0,0.0,0.75,1.792,0.0,-0.535,0
arabic_content_180,متي شنة الولايات المتحدة الحرب علي باكستان؟,ar,content,0.292,0.204,0.0,0.0,0.714,2.197,0.0,-0.535,0
arabic_content_181,ما هو اليوبيل الفضي؟,ar,content,-0.042,-0.796,0.0,0.0,0.25,1.792,0.0,-0.535,0
arabic_content_182,من هو الحكم بن أبي العاص؟,ar,content,0.025,0.204,0.0,0.0,0.333,2.079,0.0,-0.535,0
arabic_content_183,ما هو النَيزَك؟,ar,content,0.125,-1.796,0.0,0.0,0.0,1.609,0.0,-0.535,0
arabic_content_184,اين وقع حادث المدمرة كول؟,ar,content,0.125,-0.796,0.0,0.5,0.6,1.946,0.0,0.465,0
arabic_content_185,متى بدأت الحملة الصليبية؟,ar,content,-0.375,-0.796,0.0,0.333,0.75,1.792,0.0,0.465,0
arabic_content_186,من هو دالمبير؟,ar,content,0.125,-0.796,0.0,0.0,0.333,1.609,0.0,-0.535,0
arabic_content_187,بمائا تم الحكم على الممثل وليام هنري كوسبي ؟,ar,content,0.196,1.204,0.0,0.333,0.375,2.303,0.0,0.465,0
arabic_content_188,ما هو الجيش الأحمر؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
arabic_content_189,متى تم افتتاح جسر البرج في لندن ؟,ar,content,0.125,0.204,0.0,0.333,0.571,2.197,0.0,0.465,0
arabic_content_190,متى أغتيل الطفل محمد الدرة ؟,ar,content,-0.125,0.204,0.0,0.333,0.4,1.946,0.0,0.465,0
arabic_content_191,متى حدثت الحرب العراقية-الأمريكية ؟,ar,content,-0.125,0.204,0.0,0.333,0.8,2.079,0.0,0.465,0
arabic_content_192,ما هي مصارعة الزمقتال؟,ar,content,-0.042,-0.796,0.0,0.0,0.5,1.792,0.0,-0.535,0
