unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type,complexity_score
id_polar_103,Akankah hati dan impian mereka bertemu?,id,polar,1.518,-0.291,0.0,0.333,0.429,2.197,0.0,-0.558,1,-0.491
id_polar_104,Mau mendengarkan Rihanna membawakan lagu dengan iringan irama musik latin?,id,polar,-0.76,2.709,1.0,0.25,0.8,2.485,3.932,0.442,1,0.876
id_polar_105,Kisah ini di akhiri dengan hilangnya Superman?,id,polar,-0.411,-1.291,0.0,0.5,0.5,2.303,0.0,-0.558,1,-0.98
id_polar_106,Akankah Niki dan Gio dapat bersatu di tengah begitu banyak pertentangan diantara mereka?,id,polar,0.633,-0.291,0.0,0.833,0.5,2.773,0.0,-0.558,1,-0.442
id_polar_107,Bukankah lebih baik mengatur langsung dari master?,id,polar,-0.268,-1.291,0.0,0.667,0.625,2.303,0.0,-0.558,1,-0.898
id_polar_108,"Ia bertanya, “Bisakah kita membuat sebuah mobil mewah terbaik di dunia?” Pertanyaan Eiji ini membuat Toyota memulai sebuah proyek super - rahasia yang diberi kode F1 (“Flagship” (Unggulan) + “No. 1 vehicle” (Mobil No. 1)).",id,polar,0.93,6.709,1.333,0.4,0.657,3.989,4.394,3.442,1,2.955
id_polar_109,Atau cinta membuat Aril terus bertahan hidup?,id,polar,-0.482,-1.291,1.0,0.5,0.857,2.197,3.932,0.442,1,0.176
id_polar_110,Apakah benar ada rahasia terpendam di balik kekalahan King dari Rudy Hartono dalam final All England 1976 itu?,id,polar,0.24,1.709,0.0,0.25,0.684,3.045,0.0,0.442,1,0.027
id_polar_111,Lalu berkatalah Yakub kepada Laban: ``Apakah yang kauperbuat terhadap aku ini?,id,polar,0.101,0.709,1.0,0.583,0.308,2.833,3.932,0.442,1,0.696
id_polar_112,"Ketika Kapten (Francis) Light tiba, apakah dia menemukan orang Melayu, atau kampung Melayu?",id,polar,0.71,-0.291,1.0,0.5,0.714,2.996,3.932,0.442,1,0.714
id_polar_113,Bukankah dia yang menyangkal bahwa Yesus adalah Kristus?,id,polar,0.018,-0.291,1.0,0.333,0.333,2.398,4.615,-0.558,1,0.307
id_polar_114,"Kemudian ia kembali bertanya, apakah mungkin membangkitkan Islam kembali?",id,polar,0.129,-1.291,1.0,0.389,0.6,2.565,4.215,1.442,1,0.534
id_polar_115,Apakah Neo benar-benar tak akan pernah jatuh cinta pada Aurelie?,id,polar,1.318,-1.291,1.0,0.0,0.727,2.565,4.615,-0.558,1,0.407
id_polar_116,Apakah dia akan mengalahkan Kegelapan sebagai Tarrant lakukan?,id,polar,0.018,-1.291,1.0,0.5,0.556,2.398,3.932,0.442,1,0.251
id_polar_117,Bisakah kita memilikinya?,id,polar,-0.232,-2.291,0.0,0.5,0.2,1.946,0.0,-0.558,1,-1.259
id_polar_118,"Masakan Aku membiarkan engkau seperti Adma, membuat engkau seperti Zeboim?",id,polar,0.018,-0.291,1.0,0.583,0.5,2.565,3.932,0.442,1,0.477
id_polar_119,"Yaksa: Hal apakah yang jika ditinggalkan membuat seseorang dicintai, bahagia dan kaya?",id,polar,-0.149,2.709,1.5,0.333,0.538,2.833,4.615,1.442,1,1.436
id_polar_120,Kemudian muridnya itu bertanya: ``Didaerah mana Mama ingin mendirikan Pesantren itu?,id,polar,0.654,-0.291,1.0,0.583,0.417,2.773,3.932,0.442,1,0.621
id_polar_121,"Akankah sepatu berhak tinggi-nya berubah menjadi pantofel, riasan glitter-nya menjadi debu, atau celana kulit-nya jadi celana kain?",id,polar,0.492,1.709,1.0,0.5,0.7,3.178,3.932,2.442,1,1.461
id_polar_122,"Apakah yang akan terjadi selanjutnya dengan hubungan Saffa, Arjuna, Luna dan Bagas?",id,polar,0.268,1.709,1.0,0.5,0.538,2.833,4.615,-0.558,1,0.885
id_polar_123,"Setelah Moon pingsan untuk kedua kalinya, Townshend bertanya kepada penonton, ``Ada di sini yang bisa main drum?",id,polar,0.136,0.709,1.0,0.417,0.611,3.135,4.331,2.442,1,1.239
id_polar_124,Dapatkan mereka semua lolos dan berhasil memenangkan pertandingan tersebut?,id,polar,-0.482,0.709,1.0,0.333,0.556,2.398,3.932,1.442,1,0.692
id_polar_125,Bagus kan? - Bagus bukan?,id,polar,0.018,-1.291,0.0,0.0,0.5,2.079,0.0,-1.558,1,-1.225
id_polar_126,Tapi bisakah Anda hidup tanpa cinta dari semua orang?,id,polar,0.351,-1.291,0.0,0.833,0.4,2.485,0.0,-0.558,1,-0.757
id_polar_127,"Hei, Jack tidak selalu kalah oleh Wilson kan?",id,polar,0.447,-1.291,0.0,1.0,0.5,2.398,0.0,-0.558,1,-0.705
id_polar_128,Apakah kamu ini hendak membalas perbuatan-Ku?,id,polar,-0.125,-1.291,0.0,0.667,0.5,2.303,0.0,-0.558,1,-0.894
id_polar_129,"Jika ramalan itu benar, apakah Jesse adalah cinta sejatinya?",id,polar,0.218,-1.291,0.0,0.0,0.545,2.639,0.0,-0.558,1,-0.883
id_polar_130,"Pinnock bertanya: ``Apakah Ia terperdaya sendiri (deluded'') oleh kebesaran-Nya, seorang paranoid, seorang penipu yang tidak sengaja melakukannya, seorang skizoprenik?",id,polar,1.973,0.709,1.0,0.333,0.565,3.466,4.215,1.442,1,1.413
id_polar_131,Dan apakah benar tebakan Tiara kalau damar anak orang kaya?,id,polar,-0.182,-0.291,0.0,0.0,0.636,2.565,0.0,-1.558,1,-0.956
id_polar_132,"Atau kamu mengira bahwa orang-orang yang mendiami gua dan (yang mempunyai) raqim itu, mereka termasuk tanda-tanda kekuasaan Kami yang mengherankan?",id,polar,1.755,1.709,1.0,0.4,0.5,3.219,4.394,3.442,1,1.927
id_polar_133,Lalu berhasilkah Toyib mempelajari silat di padepokan Perisai Suci demi melindungi ibunya?,id,polar,-0.213,0.709,2.0,0.5,0.714,2.773,4.215,1.442,1,1.118
id_polar_134,``Apakah orang yang banyak bicara tidak harus dijawab?,id,polar,1.018,-0.291,1.0,0.417,0.556,2.485,3.932,0.442,1,0.63
id_polar_135,``Kalau begitu kamu memang bermaksud membohongiku?,id,polar,0.018,-1.291,1.0,0.5,0.571,2.303,3.932,0.442,1,0.236
id_polar_136,"Bukankah Mar Efraim adalah Efraim Patriark Antiokhia yang menjabat tahun 539-545, yang tentunya bukan seorang Monofisit?",id,polar,0.253,-0.291,1.0,0.417,0.5,3.045,4.615,0.442,1,0.71
id_polar_137,Apakah Wati Cs dapat menyelamatkan Rin Bombom?,id,polar,-0.125,-1.291,0.0,0.5,0.75,2.303,0.0,-0.558,1,-0.879
id_polar_138,"Schopenhauer juga menegaskan jika tidak ada keinginan bebas, haruskah kejahatan dihukum?",id,polar,0.473,-0.291,1.0,0.5,0.667,2.708,3.932,1.442,1,0.795
id_polar_139,Apa pengaruhnya terhadap konflik cinta segitiga Cinta-Dante-Cahaya?,id,polar,-0.553,1.709,0.0,0.0,0.625,2.303,0.0,-1.558,1,-0.7
id_polar_140,Apa hendak patik salahkan lagi?,id,polar,-0.232,-2.291,0.0,0.667,0.8,1.946,0.0,-0.558,1,-1.114
id_polar_141,"Dennett kemudian bertanya, ``begitu mesin kita ada di Panama, haruskah kita mengatakan bahwa keadaan yang biasa kita sebut Q masih terjadi?",id,polar,1.542,1.709,1.0,0.567,0.636,3.296,4.331,3.442,1,1.947
id_polar_142,Salahkah jika ia melakukannya?,id,polar,-0.182,-1.291,1.0,0.5,0.333,2.079,4.615,-0.558,1,0.051
id_polar_143,"Beliau bertanya lagi, ``Maukah ku tuliskan surat untukmu kepada gubernur Kuffah agar melayanimu?",id,polar,0.085,0.709,1.0,0.5,0.438,2.996,4.215,1.442,1,0.975
id_polar_144,Apakah ia bukan kaisar Kristen yang loyalitas penuhnya adalah untuk Allah?,id,polar,0.601,1.709,0.0,0.0,0.462,2.708,0.0,-1.558,1,-0.436
id_polar_145,"Seandainya pikirku: Ada harapan bagiku, dan sekalipun malam ini aku bersuami, bahkan sekalipun aku masih melahirkan anak laki-laki, masakan kamu menanti sampai mereka dewasa?",id,polar,1.833,0.709,2.0,0.75,0.536,3.526,4.215,2.442,1,1.85
id_polar_146,Lalu setelah mengendap selama itu di studio apa sebenarnya yang akan ditawarkan Axl Rose yang notabene tinggal satu-satunya personel awal Guns N Roses?,id,polar,0.427,2.709,2.0,0.75,0.565,3.219,4.615,0.442,1,1.607
id_polar_147,Apakah Siera berhasil membujuk Tristan untuk kembali bermain basket?,id,polar,-0.315,-0.291,2.0,0.444,0.8,2.485,4.215,1.442,1,0.861
id_polar_148,"Apa hubungan Rena, Mion, Rika, dan Satoko dengan pembunuhan 5 tahun lalu?",id,polar,0.836,0.709,0.0,0.0,0.667,2.833,0.0,-1.558,1,-0.518
id_polar_149,Apakah cinta ALIF dan ANISSA bisa bertahan dalam menghadapi semua rintangan ini?,id,polar,0.101,0.709,1.0,0.417,0.538,2.708,3.932,0.442,1,0.685
