unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type,complexity_score
english_polar_210,Is Cetyl Alcohol a fatty alcohol?,en,polar,0.268,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1,-0.416
english_polar_411,Can you die from liver cancer?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_774,Can you die from orientia tsutsugamushi?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_463,can you visit the Beacham Theatre?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_744,Did Rubén Darío have a wife?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_468,Are there any fascist governments today?,en,polar,0.468,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.149
english_polar_514,Are there giant spiders in Australia?,en,polar,-0.532,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.594
english_polar_961,Can a rabbi be a woman?,en,polar,0.268,-0.529,0.0,0.0,0.333,2.079,0.0,-0.083,1,-0.543
english_polar_326,Does the IUD cause breakthrough bleeding?,en,polar,-0.532,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.594
english_polar_30,Do jelly fish have nervous systems?,en,polar,-0.532,-0.529,0.0,0.333,0.833,2.079,0.0,-0.083,1,-0.53
english_polar_729,Can you insert videos in HTML5?,en,polar,-0.532,-0.529,0.0,0.5,0.5,2.079,0.0,-0.083,1,-0.594
english_polar_242,Are there different sects of Judaism?,en,polar,-0.532,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.594
english_polar_130,Does Wilton Norman Chamberlain have kids?,en,polar,0.068,-0.529,0.0,0.333,0.833,2.079,0.0,-0.083,1,-0.302
english_polar_262,Does reading books make you smarter?,en,polar,-0.332,-1.529,1.0,0.333,0.667,2.079,3.932,0.917,1,1.744
english_polar_1094,Is there tomato in mutter paneer?,en,polar,-0.332,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_166,Can you cut a nerve fiber?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_547,Can greed be a good thing?,en,polar,0.868,-1.529,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.251
english_polar_834,Is KOKI-TV on cable?,en,polar,0.368,-0.529,0.0,0.0,0.6,2.079,0.0,-0.083,1,-0.403
english_polar_363,Is seaweed a form of algae?,en,polar,-0.332,-0.529,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.708
english_polar_626,Is there gluten in soy sauce?,en,polar,-0.332,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_772,Do migraines slow down motor skills?,en,polar,-0.532,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.53
english_polar_952,Does Afghanistan have a prime minister?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_1133,Does Mary Hoffman have a husband?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_302,Was Sister Act a musical comedy?,en,polar,0.268,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1,-0.416
english_polar_694,Do we still use Analogue filters?,en,polar,-0.332,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.454
english_polar_143,Can you eat a dusky shark?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_156,Has space X launched anymore rockets?,en,polar,-0.532,-0.529,0.0,0.333,0.833,2.079,0.0,-0.083,1,-0.53
english_polar_595,Is Legend of Zelda an RPG?,en,polar,0.468,0.471,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.403
english_polar_1168,Did Lee Gordon immigrate to Australia?,en,polar,-0.332,-0.529,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.517
english_polar_1111,Are Urdu and Hindu the same?,en,polar,0.468,0.471,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.403
english_polar_532,Did Catalonia do trade with France?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_991,Has there been a Batgirl movie?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_812,Do people speak English in Denmark?,en,polar,-0.532,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.53
english_polar_417,Can you grow bamboo in Texas?,en,polar,-0.532,-0.529,0.0,0.5,0.5,2.079,0.0,-0.083,1,-0.594
english_polar_529,Are there still royals in Monaco?,en,polar,-0.332,0.471,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.454
english_polar_982,Did the pueblo irrigate their crops?,en,polar,-0.532,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.657
english_polar_612,Are US dollars accepted in Curacao?,en,polar,-0.532,-0.529,0.0,0.5,0.667,2.079,0.0,-0.083,1,-0.53
english_polar_534,Is Fortnite a Battle Royal game?,en,polar,0.668,-0.529,0.0,0.0,0.667,2.079,0.0,-0.083,1,-0.263
english_polar_427,Is there a cure for ALS?,en,polar,-0.532,0.471,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.657
english_polar_1073,Can you camp on Roanoke Island?,en,polar,-0.332,-0.529,0.0,0.333,0.5,2.079,0.0,-0.083,1,-0.581
english_polar_74,Can you die from a concussion?,en,polar,-0.332,-0.529,0.0,0.333,0.333,2.079,0.0,-0.083,1,-0.645
english_polar_165,Is mumps a kind of measles?,en,polar,-0.332,-0.529,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.708
english_polar_756,Is dizziness a symptom of hypoglycemia?,en,polar,-0.332,-0.529,0.0,0.0,0.5,2.079,0.0,-0.083,1,-0.708
english_polar_92,Are there amino acids in oranges?,en,polar,-0.532,0.471,0.0,0.333,0.667,2.079,0.0,-0.083,1,-0.594
english_polar_668,Is the Caspian Sea saltwater?,en,polar,0.118,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.549
english_polar_993,Do solar panels have rebates?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_368,Can nerve damage be cured?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_519,Is Hungarian similar to Romanian?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_686,Are there sharks in Galapagos?,en,polar,-0.632,0.471,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_808,Does autism effect interpersonal skills?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_375,Did mammals exist alongside dinosaurs?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_1069,Did the SMS Seydlitz sink?,en,polar,-0.132,-0.529,0.0,0.167,0.6,1.946,0.0,-0.083,1,-0.581
english_polar_340,Did the Romans invent concrete?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_410,Is Poland a Catholic country?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_730,Is there a Ekiden championship?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_1119,Does the KGB still exist?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_78,Can rural flight be reversed?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_942,Can we land on Uranus?,en,polar,-0.632,-0.529,0.0,0.333,0.4,1.946,0.0,-0.083,1,-0.784
english_polar_144,Was USA a British colony?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_1040,Are there volcanoes in Ecuador?,en,polar,-0.632,0.471,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_90,Did velcro's patent expire?,en,polar,-0.132,0.471,0.0,0.167,0.6,1.946,0.0,-0.083,1,-0.581
english_polar_232,Does Singapore ever get cold?,en,polar,-0.382,-1.529,0.0,0.5,0.8,1.946,0.0,-0.083,1,-0.473
english_polar_67,Did Solomon have a son?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_1086,Is Hungarian a romance language?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_1158,Does Mary Hoffman have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.537
english_polar_589,Is Cloud in Kingdom Hearts?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-1.083,1,-0.835
english_polar_818,Is backgammon older than chess?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_985,Did Nintendo help make PlayStation?,en,polar,-0.882,-0.529,1.0,0.25,0.8,1.946,3.932,0.917,1,1.502
english_polar_510,Do Jews believe in angels?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_1185,Is the Renaissance considered classicalism?,en,polar,-0.632,-0.529,0.0,0.5,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_699,Is John Part still alive?,en,polar,0.118,-0.529,0.0,0.0,0.8,1.946,0.0,-0.083,1,-0.473
english_polar_652,Can a rabbi be married?,en,polar,-0.132,-0.529,0.0,0.0,0.4,1.946,0.0,-1.083,1,-1.102
english_polar_538,Did Romania participate in WWII?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_1138,Is Cargo an Australian movie?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_1141,Does eating beans cause flatulence?,en,polar,-0.382,-0.529,1.0,0.25,0.8,1.946,3.932,0.917,1,1.693
english_polar_421,Are there medications for Tourettes?,en,polar,-0.632,0.471,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_472,Does Pokemon Go use geocaching?,en,polar,-0.882,-0.529,1.0,0.25,0.8,1.946,3.932,0.917,1,1.502
english_polar_809,Is vanilla native to Madagascar?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_927,Does psychological counseling require certification?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_638,Is human herpesvirus 6 dangerous?,en,polar,-0.132,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_104,Is there any cancer treatments?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_54,Are blood clotting disorders hereditary?,en,polar,-0.382,0.471,0.0,0.0,0.8,1.946,0.0,-0.083,1,-0.663
english_polar_507,Can medications cause Long QT?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_642,Is railroading still a thing?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_688,Does Ron Silverman have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.537
english_polar_1052,Did any of the West Memphis,en,polar,0.068,0.471,0.0,0.0,0.333,1.946,0.0,-1.083,1,-1.051
english_polar_567,Is French spoken in Ontario?,en,polar,-0.632,-0.529,0.0,0.5,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_1175,Is South Korea a democracy?,en,polar,-0.132,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_888,Is there a Catholic Bible?,en,polar,-0.132,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.517
english_polar_494,Is Cobal an OOP language?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_950,Has Neighbors won any awards?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_597,Did Zhou Enlai have kids?,en,polar,-0.382,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.537
english_polar_1020,Are wolves dangerous to humans?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_205,Is cremation better than burial?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_976,Can we make artificial cells?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_211,Was Judus considered an Apostle?,en,polar,-0.632,-0.529,0.0,0.5,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_915,Does Sam die in Discworld?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_651,Was Australia a prison colony?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_577,Do Germans have free university?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_126,Do Oscar winners get money?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_719,Is accutane a restricted prescription?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,0.917,1,-0.073
english_polar_698,Can we revive old species?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_164,Is Wilson's disease fatal?,en,polar,-0.132,0.471,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_870,Does TLC donate to charity?,en,polar,-0.632,-0.529,0.0,0.333,0.6,1.946,0.0,-0.083,1,-0.708
english_polar_580,Is a seal a cetacean?,en,polar,-0.132,-0.529,0.0,0.0,0.4,1.946,0.0,-0.083,1,-0.721
english_polar_1150,Is Dracula the first vampire?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_4,Was there a year 0?,en,polar,-0.632,-0.529,0.0,0.333,0.4,1.946,0.0,-0.083,1,-0.784
english_polar_134,Is Guam a US territory?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_806,Do Muslims have dietary restrictions?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_321,Does TV have blue light?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_433,Can someone carry an anchor?,en,polar,-0.632,-0.529,0.0,0.333,0.4,1.946,0.0,-0.083,1,-0.784
english_polar_386,Is bipolar manageable with medication?,en,polar,-0.632,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.835
english_polar_548,Is anxiety a cognitive disability?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_309,Is Kazakhstan a slavic state?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_671,Is Halloween a religious holiday?,en,polar,0.368,-1.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.454
english_polar_705,Is Terror management theory accurate?,en,polar,-0.382,0.471,0.0,0.0,0.8,1.946,0.0,-0.083,1,-0.663
english_polar_383,Is the Danube river navigable?,en,polar,-0.132,-0.529,0.0,0.0,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_712,Is James Tobin still alive?,en,polar,0.118,-0.529,0.0,0.0,0.8,1.946,0.0,-0.083,1,-0.473
english_polar_843,Can private jets fly internationally?,en,polar,-0.632,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.632
english_polar_1060,Is Richard Siegmund Lindzen retired?,en,polar,0.368,-0.529,0.0,0.333,0.8,1.946,0.0,-0.083,1,-0.251
english_polar_963,Does protein make you fat?,en,polar,-0.632,-1.529,0.0,0.5,0.6,1.946,0.0,-0.083,1,-0.644
english_polar_1,Does plastic decompose at all?,en,polar,-0.632,-0.529,0.0,0.333,0.4,1.946,0.0,-0.083,1,-0.784
english_polar_295,Is Cherokee cultural still matriarchal?,en,polar,-0.132,-0.529,0.0,0.0,0.8,1.946,0.0,-0.083,1,-0.568
