unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
japanese_content_6085,越後長岡藩が一番活躍した戦争は何？,ja,content,-0.262,0.919,1.0,0.333,0.545,2.565,4.615,0.391,0
japanese_content_6452,サミュエル・P・ハンティントンの支持する政党は何？,ja,content,-0.062,0.919,1.0,0.167,0.455,2.565,4.615,0.391,0
japanese_content_2435,日本でシボレーブランドを販売しているディーラーは何？,ja,content,-0.062,0.919,1.0,0.25,0.455,2.565,4.615,1.391,0
japanese_content_231,アメリカン・モーターズ社が初めて販売した商品は何,ja,content,-0.144,0.919,1.0,0.333,0.5,2.565,4.615,0.391,0
japanese_content_1556,ニュー・ワールド・コンピューティング社の創始者は誰？,ja,content,0.338,-0.081,0.0,0.0,0.545,2.565,0.0,-0.609,0
japanese_content_3833,青森裕子が現役時代所属した実業団はどこ,ja,content,-0.235,0.919,1.0,0.333,0.583,2.565,4.615,0.391,0
japanese_content_4022,ノーベル平和賞を初めて受賞したのは誰？,ja,content,0.338,-0.081,1.0,0.667,0.455,2.565,4.615,0.391,0
japanese_content_712,『聖闘士星矢』を放送した放送局は何,ja,content,-0.073,0.919,1.0,0.167,0.5,2.565,4.615,0.391,0
japanese_content_4027,流星の研究で初めて用いられた科学機器は何,ja,content,-0.235,0.919,1.0,0.333,0.5,2.565,4.615,0.391,0
japanese_content_166,アメリカ合衆国において一番多い人種は何？,ja,content,-0.262,1.919,1.0,0.0,0.636,2.565,4.615,0.391,0
japanese_content_6253,4次元多様体の理論の提唱者は誰？,ja,content,-0.262,0.919,0.0,0.0,0.545,2.565,0.0,-0.609,0
japanese_content_1368,ブラック企業という単語を名付けたのは誰？,ja,content,-0.062,1.919,1.0,0.25,0.455,2.565,4.615,1.391,0
japanese_content_2658,北アメリカ大陸でもっとも標高の高い山は何？,ja,content,0.238,0.919,0.0,0.0,0.636,2.565,0.0,-0.609,0
japanese_content_1441,アメリカ合衆国ニューメキシコ州で最大の都市は何？,ja,content,-0.062,-0.081,0.0,0.0,0.636,2.565,0.0,-0.609,0
japanese_content_4981,日本で初めてリフトを導入したスキー場はどこ,ja,content,0.129,0.919,1.0,0.5,0.5,2.565,4.615,0.391,0
japanese_content_5156,テキサスがアメリカの一部になったのはいつ？,ja,content,0.338,0.919,1.0,0.667,0.364,2.565,4.615,0.391,0
japanese_content_133,ファイナルファンタジーシリーズを開発したゲーム会社は何？,ja,content,-0.262,0.919,1.0,0.167,0.545,2.565,4.615,0.391,0
japanese_content_2084,日本でたばこが初めて販売されたのはいつ,ja,content,0.856,-0.081,1.0,0.833,0.417,2.565,4.615,0.391,0
japanese_content_6135,原古典期の見直しを提案した学者は誰？,ja,content,-0.362,1.919,1.0,0.167,0.455,2.565,4.615,0.391,0
japanese_content_3318,ヨットで初めて世界一周をしたのは誰,ja,content,0.674,-0.081,1.0,0.833,0.417,2.565,4.615,0.391,0
japanese_content_5550,ノーザン・パシフィック鉄道が開通したのはいつ？,ja,content,0.438,-0.081,1.0,0.5,0.364,2.565,4.615,0.391,0
japanese_content_3587,ボストン・ラテン・スクールの初代校長はだれ？,ja,content,0.138,-1.081,0.0,0.0,0.545,2.565,0.0,-0.609,0
japanese_content_5481,ガラパゴス化という名称を考えたのは誰？,ja,content,-0.062,1.919,1.0,0.25,0.455,2.565,4.615,1.391,0
japanese_content_931,乳糖不耐症が初めて診断されたのはいつ,ja,content,0.674,-0.081,1.0,0.667,0.417,2.565,4.615,0.391,0
japanese_content_1058,自動列車制御装置が導入されたのはいつ,ja,content,0.765,-0.081,1.0,0.5,0.417,2.565,4.615,0.391,0
japanese_content_6,一般社団法人日本産業カウンセラー協会の創始者はだれ,ja,content,0.674,-1.081,0.0,0.0,0.75,2.565,0.0,0.391,0
japanese_content_1774,訪問看護療養費が制定されたのはいつ,ja,content,0.765,-0.081,1.0,0.5,0.417,2.565,4.615,0.391,0
japanese_content_1601,キリスト教徒が神に対する尊敬を表すのに使われる言葉は何,ja,content,-0.024,2.919,1.5,0.278,0.529,2.89,4.615,2.391,0
japanese_content_78,『ポケットモンスター』がアニメ化され放送されたのはいつ,ja,content,0.73,0.919,1.0,0.5,0.357,2.833,4.615,0.391,0
japanese_content_2645,『スタートレック:ディープ・スペース・ナイン』の脚本担当は誰,ja,content,1.205,-0.081,0.0,0.0,0.538,2.773,0.0,-0.609,0
japanese_content_1941,初代アニメ版ドラえもんでノビタの声優を務めたのは誰？,ja,content,0.269,0.919,1.0,0.667,0.5,2.773,4.615,0.391,0
japanese_content_937,日本で世帯視聴率の統計を取り始めたのはいつ？,ja,content,0.577,0.919,2.0,0.417,0.5,2.773,4.615,1.391,0
japanese_content_4557,.44レミントン・マグナムが最初に用いられた戦争は何？,ja,content,-0.045,0.919,1.0,0.333,0.385,2.773,4.615,0.391,0
japanese_content_431,大日本帝国陸軍が製造した中で最大の揚陸艦は何？,ja,content,0.105,0.919,1.0,0.167,0.562,2.89,4.615,0.391,0
japanese_content_3937,O・J・シンプソンの最初に所属したプロのアメフトチームは何,ja,content,0.101,0.919,1.0,0.167,0.471,2.89,4.615,0.391,0
japanese_content_5209,単段式宇宙輸送機を最初に開発した機関は何？,ja,content,0.115,0.919,1.0,0.333,0.571,2.773,4.615,0.391,0
japanese_content_1795,全天周囲モニター・リニアシートの開発に初めて着手した会社は何？,ja,content,-0.033,1.919,1.0,0.333,0.533,2.833,4.615,0.391,0
japanese_content_4342,西武クハ1411形電車が初めて運用されたのはいつ,ja,content,0.967,-0.081,1.0,0.667,0.467,2.773,4.615,0.391,0
japanese_content_1097,愛知長久手町立てこもり発砲事件の被疑者の犯行動機は何？,ja,content,0.371,0.919,0.0,0.0,0.688,2.89,0.0,-0.609,0
japanese_content_5343,湘南電車の80系電車が初めて運行された区間はどこ,ja,content,-0.029,1.919,1.0,0.333,0.5,2.833,4.615,0.391,0
japanese_content_6453,第二次世界大戦時における日本で最大のシェルターは何,ja,content,0.305,1.919,1.0,0.0,0.562,2.833,4.615,0.391,0
japanese_content_1098,記録された中で最古の富士山の噴火はいつ？,ja,content,0.324,0.919,1.0,0.0,0.4,2.773,4.615,0.391,0
japanese_content_5951,通称高年齢者雇用安定法が制定された際の日本の首相は誰？,ja,content,0.538,1.919,1.0,0.167,0.579,3.045,4.615,0.391,0
japanese_content_4304,トンプソン・サブマシンガンが最初に使われた戦争は何？,ja,content,0.115,0.919,1.0,0.333,0.5,2.773,4.615,0.391,0
japanese_content_5056,J・R・R・トールキンの作家になる前の職業は何？,ja,content,0.438,1.919,1.0,0.167,0.5,2.89,4.615,0.391,0
japanese_content_3886,発見された中で、太陽系で一番小さい惑星は何,ja,content,0.269,-0.081,1.0,0.0,0.5,2.773,4.615,0.391,0
japanese_content_3468,全国男子硬式野球大会で最多奪三振を記録した選手は誰,ja,content,0.171,0.919,1.0,0.333,0.625,2.833,4.615,0.391,0
japanese_content_733,びーとたけしらがフライデー襲撃事件を計画することとなったきっかけは何,ja,content,0.979,-0.081,1.0,0.417,0.444,2.944,4.615,1.391,0
japanese_content_997,『パフューム ある人殺しの物語』の主人公の職業は何？,ja,content,-0.235,1.919,1.0,0.0,0.583,2.773,4.615,0.391,0
japanese_content_4659,ゴンサロ・フェルナンデス・デ・コルドバが初めて参加した戦闘は何？,ja,content,0.538,0.919,1.0,0.333,0.467,2.833,4.615,0.391,0
japanese_content_3402,アエギュプトゥスで現地の人に使われていた言語は何？,ja,content,0.269,1.919,1.0,0.25,0.429,2.773,4.615,1.391,0
japanese_content_1773,アメリカ合衆国で一番多く生産されている工業製品は何？,ja,content,-0.033,0.919,1.0,0.25,0.6,2.833,4.615,1.391,0
japanese_content_2827,『ソフィーのアトリエ 〜不思議な本の錬金術士〜』のジャンルは何？,ja,content,0.181,1.919,0.0,0.0,0.467,2.944,0.0,-0.609,0
japanese_content_1731,第二次ディープボトムの戦いで北軍を指揮したのは誰,ja,content,0.324,-0.081,0.0,0.833,0.4,2.773,0.0,0.391,0
japanese_content_5523,人類が初めて石を道具として使ったのはいつ？,ja,content,1.269,0.919,1.0,1.0,0.357,2.773,4.615,0.391,0
japanese_content_1324,フョードル・ドストエフスキーがカラマーゾフの兄弟の執筆を始めたのはいつ,ja,content,0.252,1.919,1.0,0.667,0.4,2.773,4.615,0.391,0
japanese_content_4966,『タンホイザーとヴァルトブルクの歌合戦』を初めて演じた楽団は何？,ja,content,-0.193,2.919,1.0,0.333,0.571,2.89,4.615,0.391,0
japanese_content_3808,中国が初めて一つの国に統合されたのはいつ,ja,content,1.11,0.919,1.0,0.833,0.333,2.773,4.615,0.391,0
japanese_content_2819,戦慄怪奇ファイル コワすぎ！を最初監督したのは誰？,ja,content,0.752,-0.081,1.0,0.667,0.533,2.833,4.615,0.391,0
japanese_content_1311,日本で初めてモンゴル出身の力士が土俵を踏んだのはいつ？,ja,content,0.967,0.919,1.0,1.0,0.467,2.833,4.615,0.391,0
japanese_content_12,心は心臓にあると広く信じられていた理由は何,ja,content,0.681,0.919,1.5,0.278,0.467,2.773,4.615,2.391,0
japanese_content_39,ハンス＝ヨアヒム・ヴァルター・ルドルフ・ジークフリート・マルセイユが乗った戦闘機は何？,ja,content,1.92,0.919,1.0,0.167,0.5,2.996,4.615,0.391,0
japanese_content_6044,松下電器がシャープへと名前を変更したのはいつ？,ja,content,0.73,-0.081,1.0,0.833,0.357,2.773,4.615,0.391,0
japanese_content_1648,マイケル・ムアコックの小説でメルニボネが登場する作品は何？,ja,content,-0.193,1.919,1.0,0.333,0.5,2.773,4.615,0.391,0
japanese_content_2617,ヴァンダービルト・コモドアズで最初に設立したスポーツ部は何？,ja,content,-0.039,0.919,1.0,0.333,0.5,2.773,4.615,0.391,0
japanese_content_3219,リン・ノーラン・ライアン・ジュニアのシーズン最多奪三振記録はいくつ？,ja,content,0.905,-0.081,0.0,0.0,0.625,2.89,0.0,-0.609,0
japanese_content_5869,モータースポーツにおいて、なぜ、電気信号ではなくレース旗を用いているのですか？,ja,content,1.038,-0.081,1.0,0.0,0.5,3.178,4.331,3.391,0
japanese_content_22,イリオモテヤマネコが絶滅危惧種に認定されたのはいつ？,ja,content,0.73,-0.081,1.0,0.667,0.429,2.773,4.615,0.391,0
japanese_content_6527,テキサス州の面積は何㎢ですか？,ja,content,-0.533,-0.081,0.0,0.0,0.375,2.303,0.0,0.391,0
japanese_content_4663,オスマン帝国を建国したのは誰,ja,content,0.413,-1.081,0.0,0.667,0.333,2.303,0.0,0.391,0
japanese_content_5268,ディスクブレーキが開発されたのはいつ,ja,content,1.038,-0.081,1.0,0.5,0.222,2.303,4.615,0.391,0
japanese_content_746,所得税が一番高い国はどこ？,ja,content,-0.533,0.919,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_1038,カーボベルデ共和国の初代大統領はだれ？,ja,content,-0.39,-1.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_5977,リチャード・オーウェンの宗教思想は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_5888,近畿日本鉄道で最大の駅はどこ,ja,content,0.038,-0.081,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_6445,ルカーチ・ジェルジュの出身大学はどこ？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_35,ノヴィ・ベオグラードの主要産業は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_5628,バート・ヘルスフェルトの主要産業は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_221,中條 健一の最終学歴は何？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_3949,遣唐使が送られたのはいつ,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_4866,メルヘンチックの現代日本語での意味は何,ja,content,-0.212,0.919,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_4475,テキサス独立戦争のターニングポイントは何？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_2948,フランスで最も裕福な家族は何？,ja,content,-0.39,0.919,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_1120,日本で国司が終わったのはなぜ,ja,content,0.288,-0.081,1.0,0.667,0.444,2.303,4.615,0.391,0
japanese_content_5466,世界最大のイオン・モールは何？,ja,content,-0.248,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_4884,ペンブルック伯が興隆したのはなぜ,ja,content,0.413,-0.081,1.0,0.5,0.444,2.303,4.615,0.391,0
japanese_content_1955,レイ・チャールズのデビュー曲は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_976,アステカが滅亡した原因は何？,ja,content,-0.248,0.919,1.0,0.167,0.375,2.303,4.615,0.391,0
japanese_content_3655,葉酸を発見したのは誰,ja,content,0.413,-1.081,0.0,0.667,0.333,2.303,0.0,0.391,0
japanese_content_3066,ビスカヤ県の主要農産物は何？,ja,content,-0.248,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_3330,エジプトのアスワンダムが引き起こした問題は何,ja,content,-0.462,1.919,1.0,0.167,0.444,2.303,4.615,0.391,0
japanese_content_1051,『パンツァークライン』 のジャンルは何？,ja,content,-0.162,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_153,イギリスで最も人口の少ない町はどこ,ja,content,0.038,0.919,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_724,ペーター・グスタフ・ディリクレの出身はどこ,ja,content,0.038,-0.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_6706,ジョン・ポール・サルトルの出身はどこ,ja,content,0.288,-1.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_6356,日本初のパチンコ店営業者は誰,ja,content,0.038,-1.081,0.0,0.0,0.667,2.303,0.0,-0.609,0
japanese_content_262,ＭＬＢで初めて優勝した球団は何,ja,content,-0.212,0.919,1.0,0.333,0.444,2.303,4.615,0.391,0
japanese_content_1278,イタリア、カリャリ市の主要産業は何,ja,content,-0.295,-1.081,0.0,0.0,0.714,2.303,0.0,-0.609,0
japanese_content_4441,ルートキットを開発したのは誰,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_2823,カール4世が生まれたのはいつ,ja,content,0.038,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_6329,ドイツ帝国が成立したのはいつ,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_1421,現存する世界最古の龍窯は何？,ja,content,-0.105,-0.081,1.0,0.0,0.5,2.303,4.615,0.391,0
japanese_content_5708,日本が統一されたのはいつ,ja,content,1.038,-0.081,1.0,0.5,0.222,2.303,4.615,0.391,0
japanese_content_3764,ディヴィッド・マレルの出身地はどこ？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_1442,『ダブルアーツ』の主人公は誰,ja,content,-0.129,-0.081,0.0,0.0,0.571,2.303,0.0,-0.609,0
japanese_content_742,オーウェン・D・ヤングの出身はどこ,ja,content,0.038,-0.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_4485,科学社会学の先駆者は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_336,ノーム・チョムスキーの専門分野は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_900,コスタリカ共和国の初代大統領は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_2121,『芝浜』の物語の舞台はどこ,ja,content,-0.129,0.919,0.0,0.0,0.429,2.303,0.0,-0.609,0
japanese_content_1994,アメリカ合衆国の主要産業は何？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_5827,シャルリー・エブドの設立者は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_2511,ボルカー・ルールを作ったのは誰,ja,content,0.038,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_4804,ミイラの人為的加工の起源はいつ,ja,content,0.663,1.919,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_3980,ベリリウムを発見したのは誰？,ja,content,0.61,-0.081,1.0,0.5,0.25,2.303,4.615,0.391,0
japanese_content_5712,ハーフブリック・スタジオの創始者は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_191,ミケランジェロ・ブオナローティの最期の作品は何,ja,content,-0.212,-1.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_1837,アメリカで最古の民間銀行は何？,ja,content,0.324,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_4504,2024年夏季オリンピックの開催地はどこ,ja,content,-0.212,-0.081,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_6457,産業革命が引き起こした弊害は何？,ja,content,-0.533,0.919,1.0,0.167,0.5,2.303,4.615,0.391,0
japanese_content_4128,ミシシッピ州コリンスの主要産業は何？,ja,content,-0.533,0.919,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_1548,クーリュール・デ・ボワの出身はどこ,ja,content,0.288,-1.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_60,モンゴルが建国されたのはいつ,ja,content,1.038,-0.081,1.0,0.5,0.222,2.303,4.615,0.391,0
japanese_content_1329,ピート・シーガーのデビュー曲は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_2865,バイオフォトニクスにおける先駆者は誰？,ja,content,-0.105,0.919,1.0,0.0,0.5,2.303,4.615,0.391,0
japanese_content_2312,ジャコモ・プッチーニの最期の作品は何,ja,content,-0.212,-1.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_1653,川越城が完成したのはいつ？,ja,content,0.61,-0.081,1.0,0.5,0.25,2.303,4.615,0.391,0
japanese_content_4200,型システムを編み出したのは誰？,ja,content,0.038,-0.081,1.0,0.5,0.375,2.303,4.615,0.391,0
japanese_content_3631,日月神示が書かれたのはいつ,ja,content,0.663,-0.081,1.0,0.667,0.333,2.303,4.615,0.391,0
japanese_content_3275,ロラード主義の名称の由来は何？,ja,content,-0.533,0.919,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_6532,ニューヨーク・ジャイアンツの本拠地球場はどこ,ja,content,-0.212,-0.081,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_6248,理性主義の先駆者は誰？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_5491,北海道で一番人口の多い都市はどこ,ja,content,0.038,0.919,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_3735,ニューヨークに初めて誕生した劇団は何,ja,content,-0.212,0.919,1.0,0.333,0.444,2.303,4.615,0.391,0
japanese_content_2997,バート・ザクサの主要産業は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_2604,CSS アルベマールの初代船長は誰？,ja,content,-0.248,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_5904,タイプライターが開発されたのはいつ,ja,content,1.038,-0.081,1.0,0.5,0.222,2.303,4.615,0.391,0
japanese_content_5041,ソフトバンクＣＥＯの孫正義の出身はどこ,ja,content,-0.462,0.919,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_5505,ジョヴァンニ・ヴェルガの処女作は何？,ja,content,-0.39,-0.081,0.0,0.0,0.5,2.303,0.0,-0.609,0
japanese_content_4978,リンパ球を発見したのは誰,ja,content,0.413,-0.081,1.0,0.5,0.333,2.303,4.615,0.391,0
japanese_content_3101,ベラルーシ共和国の公用語は何？,ja,content,-0.39,-0.081,0.0,0.0,0.625,2.303,0.0,-0.609,0
japanese_content_3181,石油食料交換プログラムの提案者はだれ,ja,content,-0.212,-1.081,0.0,0.0,0.667,2.303,0.0,0.391,0
japanese_content_662,マスキュレアー2の機体の主な素材は何,ja,content,-0.462,-0.081,0.0,0.0,0.444,2.303,0.0,-0.609,0
japanese_content_6349,全日空機事故が初めて起きたのはいつ,ja,content,0.038,-0.081,1.0,0.667,0.444,2.303,4.615,0.391,0
japanese_content_3187,人工言語と言語の違いは何,ja,content,-0.462,0.919,0.0,0.0,0.556,2.303,0.0,-0.609,0
japanese_content_1310,西暦の発祥はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_955,コスモバルクの馬種は何？,ja,content,-0.562,-0.081,0.0,0.0,0.5,2.079,0.0,-0.609,0
japanese_content_6374,ユーロダンスの発祥はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_5917,片山まさゆきの出身はどこ,ja,content,-0.162,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_5,パトロンの起源はいつ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_3410,モーツァルトの死因は何,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_6291,ガーナの首都はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_4021,ジャック・アレヴィの出身はどこ,ja,content,-0.129,-1.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_1519,サッカーの起源はどこ,ja,content,-0.462,-0.081,0.0,0.0,0.4,1.792,0.0,-0.609,0
japanese_content_470,代数幾何学の起源はいつ,ja,content,-0.129,-1.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_1252,ベントレーの創業者は誰？,ja,content,-0.362,-0.081,0.0,0.0,0.5,2.079,0.0,-0.609,0
japanese_content_2401,デトモルトの主要産業は何,ja,content,-0.362,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_1659,日本最古のサッカー場は何,ja,content,-0.462,-1.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_4261,マル・エヴァンズの出身はどこ,ja,content,-0.129,-1.081,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_1768,日本初のＳＦ作家は誰,ja,content,-0.462,-0.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_226,星野 長太郎の出身地はどこ,ja,content,-0.129,-1.081,0.0,0.0,0.571,2.079,0.0,-0.609,0
japanese_content_5783,パブと居酒屋の違いは何,ja,content,-0.462,0.919,0.0,0.0,0.429,2.079,0.0,-0.609,0
japanese_content_3754,アフガニスタン最大の都市は何,ja,content,-0.562,-1.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
japanese_content_1105,世界最大の氷河は何,ja,content,-0.562,-0.081,0.0,0.0,0.5,1.946,0.0,-0.609,0
