unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens
fi_content_61,"Jos roolit ovat toisinpäin, ajattelee ""Mitä vittua?""",finnish,content,1.8333333333333333,2.0,1.0,2.0,0.5714285714285714,11
fi_content_62,- Mikä ei toimi?,finnish,content,1.5,1.0,0,1.0,0.3333333333333333,5
fi_content_63,Mitä paskaa sä jauhat?,finnish,content,1.3333333333333333,2.0,0,2.0,0.5,5
fi_content_64,tuu takas mikä sua vaivaa?,finnish,content,2.0,2.0,0,2.0,0.6,6
fi_content_65,- Mitä te haluatte?  Mårten kysyi.,finnish,content,1.75,2.0,0,2.0,0.6,8
fi_content_66,– Missä lapset ovat?,finnish,content,1.5,1.0,0,0,0.3333333333333333,5
fi_content_67,Mitä muuta tänne ruotsinpuolelle kuuluu?,finnish,content,1.5,2.0,0,2.0,0.6,6
fi_content_68,- Keitä te olette ja miksi tungette tänne iltamyöhällä?,finnish,content,2.0,2.0,0,4.0,0.5,10
fi_content_69,- Kuka tuolla pihalla kulki ja miksi?  Hartikka tivasi.,finnish,content,2.4285714285714284,3.0,0,2.0,0.75,11
fi_content_70,"- Moi, mitä kuuntelet? kysyt vilpittömästi",finnish,content,1.75,2.0,0,2.0,0.6,8
fi_content_71,Mitä kello oikeesti on?”,finnish,content,2.0,1.0,0,0,0.5,6
fi_content_72,Mitä se tarkottaa?”,finnish,content,1.5,1.0,0,2.0,0.3333333333333333,5
fi_content_73,Miten pakolaisten ja suomalaisten kulttuurit saadaan kohtaamaan toisensa?,finnish,content,2.142857142857143,5.0,1.0,2.0,0.75,9
fi_content_74,Mikä on Suomen suunta ja linja seuraavan 20.10.10 vuoden aikana?,finnish,content,2.2222222222222223,4.0,0,0,0.6,11
fi_content_75,Millä te Australiassa eläisitte?,finnish,content,2.0,1.0,0,3.0,0.5,5
fi_content_76,"Mikä siinä on, että myyjien on niin vaikea keskittyä palvelemaan ihan tavallista, nuorta asiakasta?",finnish,content,2.4615384615384617,6.0,3.0,1.5,0.6428571428571429,17
fi_content_77,"Jos tämä ei riitä, mitä me sitten tehdään?",finnish,content,2.4285714285714284,2.0,1.0,3.0,0.375,10
fi_content_78,Mutta mikä olet sinä tai kukaan muukaan nimittämään toisten pyhinä pitämiä totuuksia pakanauskonnoiksi?,finnish,content,2.4166666666666665,4.0,1.0,2.0,0.38461538461538464,14
fi_content_79,Siis mitä et usko?,finnish,content,2.0,1.0,0,2.0,0.5,5
fi_content_80,Mitä se tähän kuuluu?,finnish,content,2.0,1.0,0,3.0,0.25,5
fi_content_81,Missä laatikossa niiden papereiden piti olla?,finnish,content,2.2,2.0,0,0,0.3333333333333333,7
fi_content_82,Mitä te oikein olette tehneet kukalleni?,finnish,content,2.2,1.0,0,4.0,0.5,7
fi_content_83,Kenen toimesta tämä on tehty?,finnish,content,1.75,2.0,0,3.0,0.4,6
fi_content_84,"Mitähän siitä tulisi, jos kaikki kyselisivät toisiltaan, mitä makkaraa kukin syö?",finnish,content,2.1,4.0,2.0,3.0,0.36363636363636365,14
fi_content_85,miksi meidän pitää olla Natoon intoilemassa?,finnish,content,3.0,1.0,0,3.0,0.5,7
fi_content_86,"Aiotaanko korvauskysymykset ottaa huomioon lain uudistuksessa, ja jos, niin miten?",finnish,content,2.7777777777777777,2.0,0,4.0,0.7,13
fi_content_87,Mitä se sillä tarkoitti?,finnish,content,2.0,1.0,0,3.0,0.25,5
fi_content_88,"Kysyipä joku epähienotunteisesti, että miten lienee sosialidemokraattien laita?",finnish,content,2.142857142857143,3.0,1.0,3.0,0.75,10
fi_content_89,Kuka oli Ison-Britannian kuningatar Viktorian aviomies?,finnish,content,1.8,4.0,0,0,0.6666666666666666,7
fi_content_90,Mitä sä olet mieltä siitä asiasta?,finnish,content,1.8,2.0,0,3.0,0.5,7
fi_content_91,"Osaatteko sanoa, missä olisi lähin R-kioski?",finnish,content,1.6,4.0,2.0,1.0,0.6666666666666666,8
fi_content_92,Ymmärrätkö mitä yritän selittää?,finnish,content,1.3333333333333333,2.0,2.0,1.0,1.0,5
fi_content_93,Ei kai kukaan kaipaa sinne takaisin?,finnish,content,1.8,2.0,0,3.0,0.6666666666666666,7
fi_content_94,"Kohentaminen vaatii mielikuvitusta: mitä tehdä torilla, kun talvinen viima menee luihin ja ytimiin?",finnish,content,1.9166666666666667,5.0,1.0,3.0,0.7692307692307693,16
fi_content_95,"Mikä mieli, järki tai merkitys tällä hirvittävän kokoisella maailmankaikkeudella on?",finnish,content,2.4444444444444446,3.0,0,0,0.6,12
fi_content_96,Kuka rahasta juoksisi?,finnish,content,1.5,1.0,0,2.0,0.6666666666666666,4
fi_content_97,Mutta mitä ihmettä?,finnish,content,1.0,1.0,0,0,0.3333333333333333,4
fi_content_98,Mitä sinä haluaisit?,finnish,content,1.5,1.0,0,2.0,0.3333333333333333,4
fi_content_99,"Ensinnäkin sen sijaan, että työntekijöitä komennettaisiin milloin mihinkin projektiin, saa usein kuulla kysymystä ”mitä haluaisit tehdä?”, ja työntekijän toiveita myös oikeasti kuunnellaan.",finnish,content,3.4761904761904763,5.0,1.0,2.6666666666666665,0.7272727272727273,29
fi_content_100,Mitä tähän asti on tehty ja ennen kaikkea; mitä kaikkea kivaa on vielä vuoden aikana edessä?,finnish,content,3.8666666666666667,3.0,0,4.0,0.375,18
fi_content_101,Ja stressittömän yhteiskunta-alan työn löytäminen nykyaikana – kuinka paljon enemmän voi itselleen haastetta asettaa?,finnish,content,2.5,4.0,0,3.0,0.7692307692307693,15
fi_content_102,Tai edes kuinka paljon uutta asiaa hän on kurssilla oppinut?,finnish,content,3.4444444444444446,3.0,0,5.0,0.7,11
fi_content_103,Mikä siis avuksi?,finnish,content,1.5,1.0,0,0,0.6666666666666666,4
fi_content_104,Miksi siis nauraa naistutkimukselle?,finnish,content,1.3333333333333333,1.0,0,3.0,1.0,5
fi_content_105,- Luennoitsija kysyy ja vastaa itse: ”Mikä on ihminen?,finnish,content,2.2857142857142856,2.0,1.0,2.5,0.625,12
fi_content_106,Kuinka näitä sitten käsitellään?,finnish,content,2.0,1.0,0,3.0,0.75,5
fi_content_107,"Kuinka kaiken aikaa muuttuvan, hahmottoman ja virtaavan voi asettaa pysyväksi tarkoitettuun systeemiin, ihmisten maailmankaikkeuteen?",finnish,content,2.6153846153846154,3.0,1.0,2.0,0.7857142857142857,17
fi_content_108,Vai mitä muuta fuksiaiset ovat kuin initiaatio tietyn ryhmän jäsenyyteen?,finnish,content,1.7777777777777777,4.0,0,0,0.5,11
fi_content_109,Mikä mahtaa olla tilanne jälkimodernissa länsimaalaisessa yhteiskunnassa?,finnish,content,2.5,2.0,0,0,0.5714285714285714,8
fi_content_110,Miten oppiminen toimi valtion ja kirkon intressien välineenä?,finnish,content,2.142857142857143,5.0,0,3.0,0.875,9
fi_content_111,Miten säätyjen väliset jännitteet ja vallan tasapaino ilmenivät kasvatuksessa?,finnish,content,2.5,3.0,0,3.0,0.8888888888888888,10
fi_content_112,Mitä ihmettä tämä tarkoittaa?,finnish,content,1.6666666666666667,2.0,0,2.0,0.5,5
fi_content_113,Mihin niitä kelaatteja sitten käytetään?,finnish,content,2.0,2.0,0,3.0,0.6,6
fi_content_114,Mitä kuninkaallisten peruukit maksoivat?,finnish,content,1.6666666666666667,2.0,0,2.0,0.75,5
fi_content_115,"Robert William ”Bob” Hoskins (s. 26. lokakuuta 1942 Bury St Edmunds, Suffolk) on englantilainen näyttelijä, joka on tullut tunnetuksi muun muassa tähdittämistään elokuvista Kuka viritti ansan, Roger Rabbit? (1988) ja Hook – kapteeni Koukku (1991).",finnish,content,3.121212121212121,6.0,1.0,2.5,0.7647058823529411,48
fi_content_116,"Hoskinsin tunnetuimpiin näyttelijäsuorituksiin lukeutuvat etsivä Eddie Valiant elokuvasta Kuka viritti ansan, Roger Rabbit?, Cherin vastanäyttelijä elokuvassa Äitini on merenneito (1990), Nikita Hruštšov elokuvassa Vihollinen porteilla (2001) ja setä Bart, väkivaltainen Jet Lin isäntä elokuvassa Danny the Dog.",finnish,content,3.4166666666666665,5.0,1.0,2.5,0.8648648648648649,47
fi_content_117,"Vaimo Veronica Lario kysyi: Miten on mahdollista hyväksyä sellainen poliittinen kulttuuri, jossa parlamenttiehdokkaaksi asetetaan pääministerin suosimia tanssityttöjä?”",finnish,content,1.875,7.0,1.3333333333333333,1.75,0.8823529411764706,21
fi_content_118,Ja mitä kustantaa valmis dolly?,finnish,content,1.5,2.0,0,3.0,0.6,6
fi_content_119,"Kuinka sitten tiedät, onko sinut bannattu?",finnish,content,2.0,2.0,1.0,2.5,0.6666666666666666,8
fi_content_120,"Miksi aina silloin, kun oikeasti tarvitsee jotain, ei löydä mitään?",finnish,content,2.5555555555555554,4.0,1.0,3.0,0.6,13
fi_content_121,"Kuka se olikaan, joka heitti väärän roskapussin ulos?",finnish,content,2.142857142857143,3.0,1.0,3.0,0.5,10
fi_content_122,"Kuka niihin pystyy vaikuttamaan, jos ei ministeri?",finnish,content,1.8333333333333333,2.0,1.0,2.0,0.5714285714285714,9
fi_content_123,Mikä kumma sitä oikein vaivaa?,finnish,content,1.75,2.0,0,3.0,0.6,6
fi_content_124,"− Oppivatko lapset nopeammin, ja miten on vanhenevien eläkeläisten laita?",finnish,content,2.0,4.0,1.0,1.5,0.7777777777777778,12
fi_content_125,"Taas tuli aika miettiä, mitä seuraavaksi, mistä aiheesta nyt keskusteltaisiin?",finnish,content,1.7777777777777777,6.0,1.0,1.6666666666666667,0.8,13
fi_content_126,Mikä on sitä arkiromantiikkaa sitten?,finnish,content,2.25,2.0,0,0,0.4,6
fi_content_127,Mitä se on teidän mielestänne?,finnish,content,2.0,2.0,0,0,0.2,6
fi_content_128,Ja mikä olisi sitten sitä juhlaromantiikkaa?,finnish,content,1.8,2.0,0,0,0.3333333333333333,7
fi_content_129,"Ja kun nyt paneudutaan näihin kysymyksiin, niin arvioidaan samalla, että mikä on sitä arkiseksiä ja mikä juhlaseksiä, sillä kai silläkin on eronsa?",finnish,content,2.761904761904762,3.0,1.0,4.5,0.45454545454545453,26
fi_content_130,Mikä sitten avuksi tähän kaipuuseen?,finnish,content,1.5,2.0,0,0,0.6,6
fi_content_131,Miten nainen voisi viljellä sitten sitä arkiromantiikkaa vähän enemmän?,finnish,content,2.125,2.0,0,5.0,0.7777777777777778,10
fi_content_132,Mitä muuta se on kuin lempiviinin tai -oluen hankkiminen lempiruuan seuraksi?,finnish,content,2.6,5.0,0,0,0.45454545454545453,12
fi_content_133,"Kuitenkin se on jotain, mitä nainen ei tunne passaukseksi, jos asia olisi päinvastoin - miksiköhän?",finnish,content,3.3076923076923075,3.0,2.0,4.0,0.5,18
fi_content_134,Miten saada nainen nauttimaan arkiseksistä?,finnish,content,1.25,2.0,1.0,2.0,1.0,6
fi_content_135,"Miten saada hänet ymmärtämään, että halailu, puristelu ja eroottinen koskettelu ovat hänelle hyväksi, että se auttaa häntä rentoutumaan, sen sijaan, että hän tuntisi itsensä pakotetuksi vastaamaan miehen haluihin saada seksiä?",finnish,content,2.793103448275862,9.0,1.75,1.875,0.5666666666666667,36
fi_content_136,Miten saamme kansalaiset hyväksymään Euroopan yhdentymishankkeen?,finnish,content,1.4,3.0,1.0,2.0,1.0,7
fi_content_137,Mikä on Euroopan tulevaisuus?,finnish,content,2.0,1.0,0,0,0.5,5
fi_content_138,"Junan ovet piippaavat kuin aikapommi, tarkastaja on vihollinen Tikkurilassa, vaaraton Puistolassa, kuka tietää miksi?",finnish,content,2.1538461538461537,3.0,0,2.5,0.7857142857142857,18
fi_content_139,"Ketä näyttelijää ja mitä elokuvaroolia olet katsellut sillä mielellä, että olisit halunnut näytellä sen itse?",finnish,content,1.9285714285714286,4.0,2.0,2.0,0.4666666666666667,17
fi_content_140,Miksi et nauttisi ja harrastaisi seksiä näistä tuntemuksista huolimatta?,finnish,content,1.75,2.0,0,2.5,0.5555555555555556,10
fi_content_141,"Ihokosketus, seksi ja orgasmi saavat sinut voimaan paremmin, miksi olla pidättyväinen, kun voisit saada helpotusta oloosi?",finnish,content,2.3333333333333335,4.0,1.0,2.3333333333333335,0.6875,20
fi_content_142,"Heti ensimmäisissä bileissä helmikuussa hävitin mun Mulberry-huivin, ja mitä tapahtui tällä viikolla?",finnish,content,1.9090909090909092,3.0,0,3.0,0.6666666666666666,14
fi_content_143,"Annan teille yhden esimerkin: mitä tehdään leluille, joissa on siruja?",finnish,content,1.6666666666666667,5.0,1.0,2.0,0.5,13
fi_content_144,Mitä SIS II -järjestelmälle on tapahtunut?,finnish,content,2.2,3.0,0,2.0,0.6666666666666666,7
fi_content_145,Miksi esitän näin paljon kysymyksiä nyt?,finnish,content,2.0,3.0,0,3.0,1.0,7
fi_content_146,Kuka minä sitten olen ihmisenä?,finnish,content,2.5,1.0,0,0,0.4,6
fi_content_147,"""Mitä vittuu noi roskikset rämisee?"" Stilsu huutaa isoon ääneen et ne kuulis kans.",finnish,content,2.0,3.0,1.0,3.0,0.6923076923076923,17
fi_content_148,"“Mitä tarkoitit kun sanoit, että veitsi on käytännöllisesti katsoen puhdas?",finnish,content,2.7777777777777777,4.0,3.0,1.6666666666666667,0.6,13
fi_content_149,"Käyttölupani on vanhenemassa, miten uusin sen?",finnish,content,1.6,2.0,0,2.0,0.6666666666666666,8
fi_content_150,"Miten selität sen, että tuloksesi olivat niin hirmuisen kovia verrattuna nykyisiin aikoihin?",finnish,content,2.5454545454545454,5.0,2.0,1.5,0.75,14
fi_content_151,Kaikki tietomme asuttamastamme maailmankaikkeudesta on lähtenyt yhdestä kysymyksestä: miten?,finnish,content,1.75,3.0,1.0,1.0,0.6666666666666666,11
