unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens
ru_polar_58,"Стоит ли тратить деньги на то, чтобы заполняли за меня и возможность выигрыша будет в разы больше?",russian,polar,2.5625,6.0,1.0,2.3333333333333335,0.47058823529411764,19
ru_polar_59,"Могут ли у меня отобрать гражданство, если буду более года отсутвовать?",russian,polar,3.0,3.0,1.0,2.3333333333333335,0.5454545454545454,13
ru_polar_60,Тяжело ли жить в хостеле? (кто там живёт обычно),russian,polar,2.375,3.0,1.0,2.0,0.6666666666666666,12
ru_polar_61,Хватит ли мне 250 тысеч тенге переехать в вам?,russian,polar,2.375,3.0,1.0,2.5,0.4444444444444444,10
ru_polar_62,Смогут ли столько ПЦР делать ежедневно?,russian,polar,1.8,2.0,1.0,2.5,0.6666666666666666,7
ru_polar_63,Будут ли трудности поездкой?,russian,polar,1.3333333333333333,1.0,0,0,0.5,5
ru_polar_64,Аоезда скорые или автобусы идут ли?,russian,polar,2.0,3.0,0,2.0,0.6666666666666666,7
ru_polar_65,"Получив справку со школы, могу ли я зимой ехать в плацкарте за полцены?",russian,polar,1.9166666666666667,4.0,1.0,2.3333333333333335,0.6153846153846154,15
ru_polar_66,Платно ли обменивать евро на рубли?,russian,polar,1.6,3.0,1.0,2.0,0.6666666666666666,7
ru_polar_67,"Всем доброго времени суток, мне 15 лет, моей подруге 16,хотим съездить на пару дней в питер (сами из Москвы) родители дали разрешение, что для этого необходимо по мимо паспорта, и можно ли нам вообще уехать в другой город?",russian,polar,2.8421052631578947,7.0,1.0,2.6,0.5128205128205128,47
ru_polar_68,"В случае, если он все-таки не действителен, возникнут ли проблемы с контролем, учитывая что на момент покупки билета паспорт был еще действительным?",russian,polar,3.0952380952380953,5.0,2.0,3.0,0.5454545454545454,26
ru_polar_69,"Если да, то пустят ли на борт самолета по справке о замене паспорта из МВД?",russian,polar,2.0,3.0,0,5.0,0.4666666666666667,17
ru_polar_70,Нету ли проблем с активацией или эксплуатацией?,russian,polar,1.8333333333333333,3.0,0,3.0,0.5714285714285714,8
ru_polar_71,"Всем привет, интересно, есть ли, существуют ли люди, которые переехали в америку благодаря всяким фирмам помощникам?",russian,polar,2.066666666666667,6.0,1.0,2.3333333333333335,0.5625,21
ru_polar_72,Нужна инфа возможно ли с Бишкека в Новосибирск улететь или ток в Москву м Бишкека можно?,russian,polar,2.8666666666666667,6.0,1.0,2.0,0.5625,17
ru_polar_73,"Продажа билета, ржд Продадут ли билет на поезд (ржд) по свидетельству рождения, если мне исполнилось 14 лет 2 месяца назад?",russian,polar,2.4210526315789473,5.0,1.0,4.0,0.65,25
ru_polar_74,Есть ли разница в стоимости в зависимости от времени заказа полета? я имею ввиду дату,russian,polar,2.2857142857142856,6.0,0,3.0,0.6666666666666666,16
ru_polar_75,"Хочу поменять его на что-то чёрное, стоит ли?",russian,polar,2.142857142857143,3.0,1.0,1.6666666666666667,0.5,10
ru_polar_76,Пальто предназначено на осеннюю погоду до -10 Выглядит ли оно красиво?,russian,polar,2.3636363636363638,3.0,0,3.0,0.5,13
ru_polar_77,Нормаль но ли сейчас ( с погодой в Москве ) надеть высокие осенние сапоги с платьем?,russian,polar,2.6923076923076925,4.0,1.0,2.0,0.6428571428571429,17
ru_polar_78,Нужна ли какая-то переквалификация?,russian,polar,1.6666666666666667,2.0,0,0,0.5,5
ru_polar_79,"Положена ли выплата компенсации, если в результате экстренного торможения поезда был разбит телефон?",russian,polar,2.9166666666666665,4.0,1.0,4.0,0.6923076923076923,15
ru_polar_80,"Правда ли, что в Бангладаше население больше чем в нашей необъятной Родине - России?",russian,polar,2.8333333333333335,5.0,0,0,0.5384615384615384,16
ru_polar_81,"Есть ли в России бренды, у которых есть магазин и такая одежда?",russian,polar,2.0,5.0,1.0,2.5,0.5,14
ru_polar_82,Могу ли я с этими правами и на ТС с росс. регистрацией поехать в ЕС (пересекая границу по паспорту ЕС)?,russian,polar,2.5789473684210527,5.0,1.0,2.3333333333333335,0.55,23
ru_polar_83,"Рост 168 см, какой размер свитшота будет выбрать правильнее, и подойдёт ли размер 44/46 RUS?",russian,polar,2.0714285714285716,5.0,2.0,2.0,0.5333333333333333,18
ru_polar_84,Возможно ли пасонуть или это можно сделать только сразу после замены?,russian,polar,2.1,5.0,1.0,1.3333333333333333,0.5454545454545454,12
ru_polar_85,"Скажите пожалуйста, не стремная ли печатка, можно ли ее носить?",russian,polar,2.0,4.0,1.0,1.6666666666666667,0.5,13
ru_polar_86,Если ли онлайн версия гта на ios?,russian,polar,1.6666666666666667,3.0,0,2.0,0.5714285714285714,8
ru_polar_87,Можно ли бюджетно и недорого отдохнуть в Америке ?,russian,polar,2.142857142857143,4.0,1.0,2.0,0.625,9
ru_polar_88,"В тик-ток смотрю онлайн трансляцию в польском регионе, но язык не понимаю, подскажите есть ли софт для перевода в режиме онлайн, поток комментариев на польском языке ?",russian,polar,2.56,7.0,0,2.6666666666666665,0.6538461538461539,30
ru_polar_89,"Подскажите пожалуйста, можно ли как то снять или вывести черную шариковую ручку с бумаги?",russian,polar,2.3846153846153846,4.0,1.0,2.25,0.6428571428571429,16
ru_polar_90,Ходят ли транзитом поезда или есть автобус?,russian,polar,2.1666666666666665,2.0,0,3.0,0.7142857142857143,8
ru_polar_91,Есть ли еще грибы в лесу?,russian,polar,1.6,3.0,0,2.0,0.6666666666666666,7
ru_polar_92,Можно ли как-то сделать её чёрной?,russian,polar,1.6,2.0,1.0,2.5,0.6666666666666666,7
ru_polar_93,"Можно ли в The division начать дополнение ""выживание"" без прохождения компании?",russian,polar,2.1,3.0,1.0,2.5,0.5454545454545454,14
ru_polar_94,"Если азиат плохо видеть, может ли он щурится чтобы лучше видеть?",russian,polar,2.0,3.0,1.5,2.5,0.6363636363636364,13
ru_polar_95,"Я летала только со взрослыми, но можно ли лететь в 13-16 лет одному в другую страну ( Южную Корею) ?",russian,polar,2.9444444444444446,5.0,1.0,3.0,0.42105263157894735,24
ru_polar_96,"И есть ли какие нибудь услуги при прилёте для подростка, чтобы он везде ходил с доверенным лицом?",russian,polar,2.75,3.0,1.0,4.5,0.47058823529411764,19
ru_polar_97,Будет ли он встречаться с хинатой?,russian,polar,1.8,2.0,0,3.0,0.3333333333333333,7
ru_polar_98,Действительно ли это так и как ещё можно справиться с подступающей паникой?,russian,polar,2.1818181818181817,4.0,1.0,1.3333333333333333,0.6666666666666666,13
ru_polar_99,Может ли ферзь ходить как конь?,russian,polar,1.8,3.0,1.0,2.0,0.6666666666666666,7
ru_polar_100,Средство брызгалки или которое втыкают в разетку и могут ли липучки от мух их убить?,russian,polar,2.0714285714285716,5.0,1.0,3.0,0.5333333333333333,16
ru_polar_101,"Возможно ли самим ставить “ловушки "" для птиц и кольцевать их?",russian,polar,2.2222222222222223,4.0,1.0,2.5,0.5,13
ru_polar_102,Можно ли давать улитке (автрийская цепея) плоды шиповника?,russian,polar,2.142857142857143,4.0,1.0,2.0,0.875,11
ru_polar_103,"Есть ли в сети полноценная статья, где указывается, что можно?",russian,polar,2.111111111111111,4.0,2.0,2.0,0.7,13
ru_polar_104,"Есть ли тут коллеги или просто неравнодушные знающие люди, которые могут что-то порекомендовать плз?",russian,polar,2.4615384615384617,4.0,2.0,2.6666666666666665,0.5714285714285714,16
ru_polar_105,Могу ли я выходить на работу если результаты еще не пришли?,russian,polar,2.9,3.0,1.0,3.0,0.5454545454545454,12
ru_polar_106,Можно ли копать чермет с металлоискателем не нарушая закон?,russian,polar,1.75,4.0,2.0,2.0,0.6666666666666666,10
ru_polar_107,Я недавно узнал что города на севере богатые правдо ли?,russian,polar,2.6666666666666665,3.0,0,4.0,0.6,11
ru_polar_108,Что это за таракан (жук) вредитель ли он?,russian,polar,2.142857142857143,2.0,0,0,0.375,11
ru_polar_109,"Повлияет ли то, что муж военнослужащий на вероятность выигрыша в лотерее?",russian,polar,2.3,4.0,0,3.0,0.5454545454545454,13
ru_polar_110,Реально ли сделать нормальную звукоизоляция в панельном доме?,russian,polar,1.7142857142857142,4.0,1.0,1.0,0.75,9
ru_polar_111,Могут ли выветритьсч легкие от никотина и за сколько это лет?,russian,polar,2.8,3.0,1.0,2.5,0.45454545454545453,12
ru_polar_112,Подойтет ли пинокио?,russian,polar,1.5,1.0,0,2.0,0.6666666666666666,4
ru_polar_113,Законно ли то что они мне прислали?,russian,polar,2.1666666666666665,3.0,1.0,3.0,0.2857142857142857,8
ru_polar_114,И могу ли я подать заявление в прокуратуру ?,russian,polar,1.5714285714285714,4.0,1.0,2.5,0.5,9
ru_polar_115,Можно ли использовать автомобильный герметик вместе с паклей для уплотнения резьбы на батареях отопления ?,russian,polar,2.0,4.0,1.0,2.5,0.7142857142857143,15
ru_polar_116,Вопрос такой: будет ли это тот же самый человек или нет?,russian,polar,3.2,3.0,1.0,0,0.18181818181818182,13
ru_polar_117,Сюда же вопрос: часто ли машинисты переходят с работы на пассажирском поезде к работе на грузовом и наоборот?,russian,polar,2.1176470588235294,6.0,0,4.0,0.6111111111111112,20
ru_polar_118,"Vae / woe, Aes / ore: есть ли ещё англо-латинские слова с ae / o соответствием?",russian,polar,2.6923076923076925,5.0,0,2.0,0.35714285714285715,19
ru_polar_119,Есть ли фф где Ван Со попадает в наше время?,russian,polar,2.111111111111111,4.0,1.0,2.5,0.7,11
ru_polar_120,Если ли какая нибудь возможность найти его в России?,russian,polar,1.75,4.0,1.0,2.0,0.4444444444444444,10
ru_polar_121,"В интернете это написано, но правда ли это?",russian,polar,2.142857142857143,3.0,0,3.0,0.375,10
ru_polar_122,Адекватно ли в моем случае покупать такую вещь? (зимы долгие и холодные),russian,polar,2.727272727272727,4.0,1.0,1.0,0.5833333333333334,15
ru_polar_123,"А знают ли в англоязычных странах, что их ""h"" это наша ""с"" (heart сердце, haulm солома, him сему, home семья, horn серна и т. д.)?",russian,polar,3.875,4.0,0,4.0,0.4,37
ru_polar_124,Можно ли писать знак корня над интегралом?,russian,polar,1.6666666666666667,3.0,1.0,2.0,0.7142857142857143,8
ru_polar_125,"Можно ли шотландскому котенку 2мес ему, кушать корм по типу вискаса с магнита?",russian,polar,2.1666666666666665,4.0,1.0,2.5,0.6923076923076923,15
ru_polar_126,Не торопится ли он?,russian,polar,1.3333333333333333,1.0,0,3.0,0.25,5
ru_polar_127,"Будет ли ощущаться человеком какая либо разница в давлении воды, если он на дне водоёма и на дне того же водоёма но в помещении с доступом воды в него снаружи?",russian,polar,2.3448275862068964,6.0,0,4.0,0.43333333333333335,32
ru_polar_128,Способна ли девочка в 13 лет получить оргазм во время секса?,russian,polar,2.1,4.0,1.0,3.0,0.6363636363636364,12
ru_polar_129,Готов ли организм девочки в 13 лет?,russian,polar,2.1666666666666665,2.0,0,0,0.5714285714285714,8
ru_polar_130,Есть ли польза от секса в 13 лет?,russian,polar,1.7142857142857142,4.0,0,1.0,0.5,9
ru_polar_131,Готов ли организм девочки к сексу в таком возрасте?,russian,polar,2.0,3.0,0,0,0.5555555555555556,10
ru_polar_132,Кто такие блаженный авдей и алексей где жили известны ли их личности?,russian,polar,2.6363636363636362,3.0,0,1.0,0.5833333333333334,13
ru_polar_133,"Так вот меня интересует можно ли задать вопрос человеку, которого нет у меня в друзьях?",russian,polar,1.7142857142857142,6.0,1.5,2.5,0.5333333333333333,17
ru_polar_134,"Мне отправляют антидепрессант, будут ли в сдэк проверять содержимое?",russian,polar,2.375,3.0,0,3.0,0.5555555555555556,11
ru_polar_135,Все ли мужчины и женщины изменяют?,russian,polar,1.8,3.0,0,1.0,0.5,7
ru_polar_136,"Если просто разбавить водой, останется ли цвет на одежде?",russian,polar,1.875,2.0,1.0,3.5,0.5555555555555556,11
ru_polar_137,Есть ли автоматические кормилки-поилки для животных?,russian,polar,1.6666666666666667,4.0,0,2.0,0.7142857142857143,9
ru_polar_138,Нужны ли в жизни школьные отметки?,russian,polar,2.2,2.0,0,0,0.6666666666666666,7
ru_polar_139,И можно ли это излечить?,russian,polar,1.5,2.0,1.0,2.0,0.4,6
ru_polar_140,Вопрос такой: можно ли с ней не гулять?,russian,polar,2.0,4.0,1.0,2.0,0.375,10
ru_polar_141,"Но из инструментов есть только шуруповерт, достаточно ли его будет?",russian,polar,2.0,4.0,0,3.0,0.4,12
ru_polar_142,"И правилен ли перевод предложения ""Я бегу на помощь подруге""?",russian,polar,2.0,3.0,0,3.0,0.6,13
ru_polar_143,Пойдут ли трещины дальше или можно не переживать по этому поводу?,russian,polar,2.1,4.0,1.0,2.6666666666666665,0.5454545454545454,12
ru_polar_144,Будет ли это работать?,russian,polar,2.0,1.0,0,2.0,0.25,5
ru_polar_145,"Продолжать ли делать такие ""процедуры"", или их уже никак?",russian,polar,2.625,3.0,1.0,2.0,0.5555555555555556,13
ru_polar_146,Есть Ли Нефть В Атырау?,russian,polar,2.0,2.0,0,3.0,0.6,6
ru_polar_147,Приятно ли вам?,russian,polar,1.5,1.0,0,0,0.3333333333333333,4
ru_polar_148,Возможно ли записать НА МАГНИТОФОН с компьютера ?,russian,polar,1.8333333333333333,3.0,1.0,2.0,0.5714285714285714,8
ru_polar_149,"Если я нанесу капли воды на листок, получит ли он эту воду?",russian,polar,2.1818181818181817,3.0,0,4.0,0.5,14
ru_polar_150,"А есть ли ещё русские названия животных родственные английским словам, например серна / horn (по аналогии с сердце heart, солома haulm, сему him, семья home с / h соответствие)?",russian,polar,2.8518518518518516,9.0,0,4.0,0.5357142857142857,36
ru_polar_151,"Может ли быть пролог первой главой в фэнтези книге или сначала должен идти пролог, а потом главы?",russian,polar,2.8125,3.0,1.0,2.0,0.7058823529411765,19
ru_polar_152,Что ей писать и стоит ли вообще?,russian,polar,1.5,2.0,0,3.0,0.42857142857142855,8
ru_polar_153,"Мне сказали что от корма сухого, у вислоухих шотландцев развивается мочекаменная болезнь, поэтому решил узнать, правда ли это и чем тогда кормить кошку?",russian,polar,3.0454545454545454,5.0,1.0,2.8,0.6521739130434783,27
ru_polar_154,"Я хочу полететь в другой город на 6 дней, смогу ли я потом взять билет обратно?",russian,polar,2.533333333333333,4.0,1.0,2.75,0.5625,18
ru_polar_155,Не нужно ли мне будет сидеть потом 2х недельный карантин дома?,russian,polar,2.4,3.0,1.0,3.0,0.5454545454545454,12
ru_polar_156,Нормально ли такое поведение женщины?,russian,polar,1.25,3.0,0,0,0.6,6
ru_polar_157,Пустят ли меня если мне нет данного возраста?,russian,polar,2.0,3.0,1.0,3.0,0.5,9
ru_polar_158,Можно ли убрать эти щелчки без заземления?,russian,polar,1.8333333333333333,3.0,1.0,2.0,0.5714285714285714,8
ru_polar_159,"Но стоя просто на поверхности Земли, нас ни туда, ни сюда не уносит, значит ли это, что у Земли четко фиксированная линейная скорость вращения?",russian,polar,3.608695652173913,4.0,1.0,2.75,0.5416666666666666,29
ru_polar_160,Может ли такое напряжение навредить другим электроприборам?,russian,polar,2.0,3.0,1.0,2.0,0.5714285714285714,8
ru_polar_161,Есть ли какие либо ИНЫЕ способы прочесть эту кассету?,russian,polar,1.875,4.0,1.0,1.5,0.4444444444444444,10
ru_polar_162,"Подскажите, у кошки болит лапа, хромает, есть ли на снимке отклонения?",russian,polar,2.4,4.0,0,2.0,0.7272727272727273,15
ru_polar_163,"У нас есть проблема: мы не можем решить, может ли пешка пропустить врага и пойти вперёд, или он обязан съесть фигуру?",russian,polar,2.25,6.0,1.0,2.142857142857143,0.6190476190476191,25
ru_polar_164,"Если мне будет мастурбировать чувак, пока я буду смотреть на нюдесы его девушки, будет ли он считаться куколдом?",russian,polar,2.5294117647058822,3.0,1.0,4.0,0.3888888888888889,21
ru_polar_165,Нужно ли сохранять такие цветы на зиму или выбрасывать?,russian,polar,2.25,3.0,1.0,2.0,0.5555555555555556,10
ru_polar_166,Стоит ли расставаться после долгих отношений?,russian,polar,1.8,3.0,1.0,1.5,0.6666666666666666,7
ru_polar_167,Можно ли прийти в турагентство и спросить набирают ли они группу для такого полета?,russian,polar,2.076923076923077,5.0,1.0,2.5,0.5,15
ru_polar_168,"1.Заменить другим типом. диодом к примеру, 2.так ли нужен R3 во второй схеме, 3.номиналы резисторов на обеих схемах критичны к изменению?",russian,polar,3.6956521739130435,4.0,0,4.0,0.5416666666666666,31
ru_polar_169,"Чувствовали ли вы, что на вас все смотрят?",russian,polar,2.7142857142857144,3.0,1.0,3.0,0.25,10
ru_polar_170,Это нормально ли?,russian,polar,1.0,1.0,0,0,0.3333333333333333,4
ru_polar_171,"К примеру, получаешь ее на дом 12 числа, если переводишь на банковскую карту [счёт] то должен ли остаться то же число получения?",russian,polar,2.857142857142857,4.0,1.0,2.3333333333333335,0.5909090909090909,27
ru_polar_172,Обычно его говорили со значением хорошо сделанной работы (ладно сшитая одежда) Использовалось ли оно тогда как ответ на просьбу?,russian,polar,2.4444444444444446,4.0,1.0,2.25,0.631578947368421,22
ru_polar_173,"Правда ли то, что если мужчина не готов бесцельно тратить свои жизненные силы и ресурсы на паразитов, женщинам для отношений он будет не интересен?",russian,polar,4.565217391304348,7.0,1.0,3.0,0.5,27
ru_polar_174,Правильно ли сформулировано?,russian,polar,1.5,2.0,0,1.0,0.6666666666666666,4
ru_polar_175,Где можно найти и скачать этюд ли минор Зектинг?,russian,polar,1.625,4.0,1.0,1.6666666666666667,0.8888888888888888,10
ru_polar_176,И можно ли обучиться на переводчика заочно?,russian,polar,1.6666666666666667,3.0,1.0,2.5,0.5714285714285714,8
ru_polar_177,"Что это за песня, можно ли где-то прочитать её текст и перевод?",russian,polar,1.7272727272727273,5.0,1.0,2.0,0.5,14
ru_polar_178,Так ли это?,russian,polar,1.5,1.0,0,0,0.3333333333333333,4
ru_polar_179,"Могут ли привлечь к ответственности, если написать слово задом наперед слово ""Дурак""?",russian,polar,2.0,4.0,2.0,2.6666666666666665,0.75,16
ru_polar_180,"Могут ли посадить за то, что человек занимается перепродажей собак?",russian,polar,1.6666666666666667,5.0,1.0,2.0,0.6,12
ru_polar_181,Я имею ввиду. могут ли сейчас взять кредит на человека только по фото паспорта?,russian,polar,2.0,6.0,2.0,2.3333333333333335,0.6428571428571429,16
ru_polar_182,Будет ли счастье в семье разлучницы или разлучника?,russian,polar,2.0,3.0,0,0,0.5,9
ru_polar_183,"Поможет ли это снизить уровень преступности, не приведёт ли это к большим проблемам?",russian,polar,2.3333333333333335,3.0,1.0,3.0,0.5384615384615384,15
ru_polar_184,Имел ли кто-нибудь такое оружие (пусть даже травматическое)?,russian,polar,2.7142857142857144,2.0,0,4.0,0.375,11
ru_polar_185,"Можно ли утверждать, что во всех инерциальных системах отсчёта уравнения движения тела записываются одинаково?",russian,polar,3.0,7.0,2.0,2.0,0.7142857142857143,16
ru_polar_186,"И если задумались сейчас, хочется ли вам остановиться спонсировать этих людей?",russian,polar,2.0,4.0,1.5,2.25,0.5454545454545454,13
ru_polar_187,Выпарится ли влага из всего этого при включении кабеля?,russian,polar,2.5,2.0,0,4.0,0.4444444444444444,10
ru_polar_188,И есть ли у вас знакомые?,russian,polar,2.0,2.0,0,4.0,0.3333333333333333,7
ru_polar_189,"И ещё Как долго остаётся в памяти прочитанное, можете ли вы вспомнить о чем книга спустя полгода или месяц?",russian,polar,2.0526315789473686,6.0,1.0,2.25,0.55,22
ru_polar_190,"Есть ли в США подобие ЦУМа, и можно ли заказывать вещи из московского цума за границу?",russian,polar,2.466666666666667,4.0,1.0,3.3333333333333335,0.625,18
