unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens
en_polar_29,Would this be fine?,english,polar,2.0,1.0,0,0,0.25,5
en_polar_30,Are there any new developments in the trader world?,english,polar,2.75,2.0,0,3.0,0.5555555555555556,10
en_polar_31,Has that gone anywhere or are the other possibilities you had better?,english,polar,3.1818181818181817,4.0,1.0,2.0,0.5,13
en_polar_32,"If you would be so kind, could you possibly let me know of your status over the next couple of days?",english,polar,2.55,4.0,1.0,3.5,0.42857142857142855,23
en_polar_33,Could you run those additional post-id's?,english,polar,2.8333333333333335,2.0,0,2.0,0.5714285714285714,9
en_polar_34,could you also CC me the first few times you send it?,english,polar,2.0,3.0,1.0,3.0,0.5,13
en_polar_35,Is good or bad?,english,polar,1.3333333333333333,2.0,0,0,0.5,5
en_polar_36,Tired of spam?,english,polar,1.5,2.0,0,0,0.6666666666666666,4
en_polar_37,Green Tea Or White Tea?,english,polar,1.75,2.0,0,0,0.8,6
en_polar_38,Does anyone know any good restaurants in cordoba?,english,polar,1.7142857142857142,3.0,0,2.0,0.5,9
en_polar_39,Does anyone know of any good food in iguazu?,english,polar,2.0,3.0,0,2.0,0.4444444444444444,10
en_polar_40,Do you know the online streaming link for Red FM 93.5 delhi ?,english,polar,2.0,3.0,0,2.0,0.5833333333333334,13
en_polar_41,any format url ?,english,polar,1.5,1.0,0,0,0.6666666666666666,4
en_polar_42,in n out of the chicago area?,english,polar,2.5,2.0,0,0,0.5714285714285714,8
en_polar_43,Do you think there are any koreans in Miramar?,english,polar,1.75,3.0,1.0,2.5,0.4444444444444444,10
en_polar_44,Can you use the 'find my phone' feature to track someone else's phone?,english,polar,3.3076923076923075,4.0,1.0,2.0,0.5,17
en_polar_45,Is Hank Green Awesome?,english,polar,2.0,2.0,0,0,0.75,5
en_polar_46,weather in december in Tremblant?,english,polar,2.0,2.0,0,0,0.6,6
en_polar_47,jay is it necessary to varnish my oil paintings or just leave them be ?,english,polar,2.076923076923077,3.0,1.0,3.5,0.5,15
en_polar_48,thx for your ans.?,english,polar,2.0,2.0,0,0,0.5,5
en_polar_49,"Do you prefer ham, bacon or sausages with your breakfast?",english,polar,2.4444444444444446,3.0,0,3.0,0.5,12
en_polar_50,Can police trace a cell phone even if it is switched off?,english,polar,2.5454545454545454,2.0,1.0,4.0,0.5,13
en_polar_51,Can police trace a cell phone even if it is switched off?,english,polar,2.5454545454545454,2.0,1.0,4.0,0.5,13
en_polar_52,mazzoni's deli best italian food in phila pa?,english,polar,1.625,3.0,0,0,0.7777777777777778,10
en_polar_53,Dinner and dancing in Chicago?,english,polar,2.0,2.0,0,0,0.6,6
en_polar_54,Courage the cowardly dog?,english,polar,2.0,2.0,0,0,0.75,5
en_polar_55,Name something you find at a carnival that comes on a stick?,english,polar,2.1818181818181817,4.0,1.0,1.6666666666666667,0.4166666666666667,13
en_polar_56,if i preorder a game at gamestop can someone else pick it up for me?,english,polar,2.357142857142857,3.0,1.0,4.5,0.3333333333333333,16
en_polar_57,Has anyone ever worked for steiner leisure cruises?,english,polar,2.2857142857142856,2.0,0,3.0,0.625,9
en_polar_58,Best POS system in Philadelphia ?,english,polar,1.5,2.0,0,0,0.8,6
en_polar_59,"USPS Delivery in Auckland,NZ?",english,polar,1.5,2.0,0,0,0.8,7
en_polar_60,24 hour fast resturants near by?,english,polar,1.4,2.0,0,0,0.8333333333333334,7
en_polar_61,"Loop, North Side, South Side, near suburbs, far suburbs?",english,polar,4.25,2.0,0,0,1.0,14
en_polar_62,And has this changed from previous years?,english,polar,2.0,2.0,0,3.0,0.42857142857142855,8
en_polar_63,Bay of Plenty- Are you even old enough to vote?,english,polar,2.3333333333333335,3.0,1.0,1.0,0.6,12
en_polar_64,Arriving in Auckland on a direct flight from Canada.?,english,polar,2.25,3.0,0,2.0,0.5555555555555556,10
en_polar_65,Will we be allowed to take duty free bottles onto our connecting flight to Christchurch?,english,polar,2.142857142857143,4.0,1.0,2.0,0.5333333333333333,16
en_polar_66,In our hand luggage or do we have to put it into our checked luggage?,english,polar,2.2142857142857144,4.0,1.0,2.0,0.4,16
en_polar_67,"Studying in Quebec,Canada?",english,polar,1.6666666666666667,2.0,0,1.0,0.75,6
en_polar_68,would I be able to go back to school after a year break at a university to get a Bachelors degree in business administration?,english,polar,2.5416666666666665,5.0,2.0,3.0,0.48,26
en_polar_69,Will USB cell phone chargers still charge even if they're hooked up to a computer that is turned off?,english,polar,2.3157894736842106,4.0,1.0,4.0,0.5,21
en_polar_70,I need creative art ideas?,english,polar,1.75,2.0,0,2.0,0.8,6
en_polar_71,Does a pacman absolutely need a uv lamp?,english,polar,2.0,2.0,0,3.0,0.625,9
en_polar_72,Or maybe something humid or heat?,english,polar,1.4,3.0,0,0,0.5,7
en_polar_73,surprise romantic cheap date night san francisco?,english,polar,1.8333333333333333,2.0,0,0,1.0,8
en_polar_74,i would like to have one of those super random surprisingly nice nights out...suggestions?,english,polar,3.2142857142857144,5.0,1.0,2.5,0.6,17
en_polar_75,my lhasa apso hind legs are not working?,english,polar,1.7142857142857142,3.0,0,2.0,0.625,9
en_polar_76,I need suggestions for San Francisco restaurants with good food and good catering service.?,english,polar,2.1538461538461537,5.0,0,2.0,0.7142857142857143,15
en_polar_77,need help finding irish music?,english,polar,1.25,4.0,1.0,1.0,1.0,6
en_polar_78,I have a Nacho Libre question.?,english,polar,2.2,3.0,0,2.0,0.6666666666666666,7
en_polar_79,is there any good places to get an ice-cream sundae from in Invercargill New Zealand?,english,polar,3.1333333333333333,5.0,1.0,3.0,0.625,18
en_polar_80,you live in NZ and you eat McDonalds ice cream?,english,polar,2.1,4.0,0,3.0,0.5454545454545454,12
en_polar_81,best burger chain in the Chicago area?,english,polar,2.1666666666666665,2.0,0,0,0.7142857142857143,8
en_polar_82,Does 5 make a chain?,english,polar,1.5,2.0,0,2.0,0.4,6
en_polar_83,Should I be concerned?,english,polar,2.0,1.0,0,0,0.25,5
en_polar_84,Name of specific Hibachi restaurant in Chicago?,english,polar,2.1666666666666665,3.0,0,0,0.7142857142857143,8
en_polar_85,canon t2i stops working?,english,polar,1.0,2.0,1.0,1.0,1.0,5
en_polar_86,did anyone have this issue?,english,polar,1.5,2.0,0,2.0,0.4,6
en_polar_87,is it worthy to send in for warranty repair?,english,polar,1.75,3.0,1.0,3.0,0.5555555555555556,10
en_polar_88,Cheapest airline ticket from Raleigh to Philippines?,english,polar,1.8333333333333333,2.0,0,0,0.7142857142857143,8
en_polar_89,I was thinking cichlids?,english,polar,1.3333333333333333,1.0,0,2.0,0.5,5
en_polar_90,"I know saltwater is a possibility, can you give me a possible stocking option for that too?",english,polar,2.375,4.0,1.0,3.0,0.47058823529411764,19
en_polar_91,Out of business?,english,polar,1.5,1.0,0,0,0.3333333333333333,4
en_polar_92,Remember the old shoe sizing machines that was a form of radiation xray?,english,polar,2.5,4.0,1.0,1.0,0.6153846153846154,14
en_polar_93,"Have they, however, actually weakened Israeli security?",english,polar,3.0,2.0,0,4.0,0.7142857142857143,10
en_polar_94,"In all this so-called controversy, has anyone considered that perhaps George Bush just wanted to fly jets?",english,polar,2.8823529411764706,3.0,2.0,2.75,0.6111111111111112,21
en_polar_95,"For example, did you know that George Bush spent considerably more time in uniform than John Kerry?",english,polar,2.0625,5.0,1.0,3.0,0.6470588235294118,19
en_polar_96,That he didn’t show up for duty in Alabama?,english,polar,2.3333333333333335,2.0,0,6.0,0.3,11
en_polar_97,That he missed a physical?,english,polar,1.5,2.0,0,3.0,0.4,6
en_polar_98,That his daddy got him in?,english,polar,1.6,2.0,0,4.0,0.5,7
en_polar_99,Did you know that?,english,polar,1.3333333333333333,1.0,0,2.0,0.25,5
en_polar_100,Remember Luis Posada Carriles ?,english,polar,1.3333333333333333,2.0,0,1.0,1.0,5
en_polar_101,But will Posada be given up?,english,polar,2.2,1.0,0,4.0,0.3333333333333333,7
en_polar_102,Have you sent this to congress yet?,english,polar,2.0,2.0,0,4.0,0.42857142857142855,8
en_polar_103,Maybe because they hint at a larger conspiracy/network of abusers/satanic underground?,english,polar,2.2857142857142856,4.0,0,4.0,0.5333333333333333,16
en_polar_104,"So we ""lost"" some weapon?",english,polar,2.25,2.0,0,3.0,0.6,8
en_polar_105,"They really are milking the incompetence angle though, aren't they?",english,polar,2.5,2.0,0,5.0,0.45454545454545453,13
en_polar_106,"Just another big Iraq whoopsie daisy, huh?",english,polar,2.8333333333333335,1.0,0,0,0.7142857142857143,9
en_polar_107,The freaky thing here is that these bozos are seriously claiming the moral high ground ? ? ? ? ?,english,polar,2.857142857142857,2.0,0,6.0,0.6,20
en_polar_108,"Do you really think GWB, and neocons in general are representative of true followers of Jesus of Nazareth?",english,polar,2.411764705882353,5.0,1.0,3.0,0.5555555555555556,20
en_polar_109,Are the adherent of 'Crowleyan Thelema' and others of similar ilk appropriating or appropriating from the appropriators to redirect 'energy?',english,polar,3.3684210526315788,4.0,1.0,2.3333333333333335,0.55,25
en_polar_110,Does this reappropriation lead to or originate from the same place?,english,polar,2.1,2.0,0,3.0,0.45454545454545453,12
en_polar_111,Is the distinction accurate and valid?,english,polar,1.6,2.0,0,0,0.5,7
en_polar_112,Does the distinction actually exist?,english,polar,2.0,2.0,0,2.0,0.6,6
en_polar_113,Has anyone read the letter purportedly from Ahmadinejad to George Bush?,english,polar,1.9,3.0,0,2.0,0.5454545454545454,12
en_polar_114,"For example, is the system of Crowleyan Thelema a failed alchemical process?",english,polar,3.727272727272727,3.0,0,0.0,0.5833333333333334,14
en_polar_115,Or was it supposed to initially be a process of alchemical appropriation?,english,polar,2.4545454545454546,3.0,1.0,4.0,0.4166666666666667,13
en_polar_116,"Similarly, is invoking ancient Egyptian gods and goddesses a reaffirmation of an oppressive and hierarchical system?",english,polar,3.7333333333333334,4.0,1.0,1.0,0.625,18
en_polar_117,Shall we censor the works of poet Charles Baudelaire as well?,english,polar,2.1,3.0,0,3.0,0.6363636363636364,12
en_polar_118,"Wouldn't you expect some of the religious leaders to do it themselves, or to talk their sons into doing it, if this is truly a supreme act of religious fervor?",english,polar,3.3,4.0,1.0,3.75,0.3870967741935484,34
en_polar_119,Aren't they interested in the benefits of going to Heaven?,english,polar,1.8,4.0,1.0,2.0,0.36363636363636365,12
en_polar_120,Can a policeman open fire on someone trying to kill him?,english,polar,1.5,4.0,2.0,2.0,0.45454545454545453,12
en_polar_121,Can a government listen to phone conversations of terrorists and drug dealers?,english,polar,1.8181818181818181,4.0,0,2.0,0.5833333333333334,13
en_polar_122,"Should there be death penalty, for deliberate multiple murders?",english,polar,2.125,3.0,0,2.0,0.6666666666666666,11
en_polar_123,"Do you return fire, if you are attacked from a hospital?",english,polar,2.2,3.0,1.0,3.5,0.36363636363636365,13
en_polar_124,Do you search every ambulance after a few suicide murderers use ambulances to reach their targets?,english,polar,2.2666666666666666,4.0,2.0,3.0,0.5625,17
en_polar_125,Do you strip every woman because one pretended to be pregnant and carried a suicide bomb on her belly?,english,polar,2.2777777777777777,4.0,2.0,3.3333333333333335,0.42105263157894735,20
en_polar_126,"Do you shoot back at someone trying to kill you, standing deliberately behind a group of children?",english,polar,1.875,5.0,1.5,2.0,0.47058823529411764,19
en_polar_127,"Do you raid terrorist headquarters, hidden in a mental hospital?",english,polar,2.0,4.0,1.0,1.5,0.6,12
en_polar_128,Is the solution a democratic Arab world?,english,polar,2.8333333333333335,2.0,0,0,0.5714285714285714,8
en_polar_129,"In October 2001, did the FBI profilers know of the draft message Khalid Mohammed had on the seized laptop (from 1995) that was signed ""Khalid Sheik Bojinka""?",english,polar,2.8846153846153846,4.0,1.0,2.25,0.5555555555555556,33
en_polar_130,Have you had an opportunity to consider the invitation yet?,english,polar,2.111111111111111,4.0,1.0,2.5,0.5,11
en_polar_131,Will you drive on that day?,english,polar,1.8,2.0,0,2.0,0.3333333333333333,7
en_polar_132,"At some point, I'd like to talk about the diversification strategy in more detail -- perhaps over dinner or a quick meeting after the markets close?",english,polar,2.64,6.0,1.0,3.0,0.5,29
en_polar_133,are you going to the NYMEX candidate cocktail hour Tuesday?,english,polar,3.2222222222222223,3.0,0,3.0,0.6,11
en_polar_134,are you going to the NYMEX candidate cocktail hour Tuesday?,english,polar,3.2222222222222223,3.0,0,3.0,0.6,11
en_polar_135,Did you happen to sign your employment agreement?,english,polar,1.7142857142857142,3.0,1.0,2.0,0.5,9
en_polar_136,Are we going to attend?,english,polar,1.5,2.0,1.0,1.5,0.4,6
en_polar_137,Do you concur?,english,polar,1.5,1.0,0,1.0,0.3333333333333333,4
en_polar_138,"If possible, can you also give an indication of the rank - 1 through 5?",english,polar,2.0,5.0,0,4.0,0.35714285714285715,17
en_polar_139,Do you concur?,english,polar,1.5,1.0,0,1.0,0.3333333333333333,4
en_polar_140,"If possible, can you also give an indication of the rank - 1 through 5?",english,polar,2.0,5.0,0,4.0,0.35714285714285715,17
en_polar_141,Is there 1 available?,english,polar,1.3333333333333333,2.0,0,2.0,0.5,5
en_polar_142,"Do we intend to reference a particular manufacturer, or should this be more generic?",english,polar,3.0,3.0,1.0,2.5,0.42857142857142855,16
en_polar_143,"Do we expect to have ONE EPC contract, or several?",english,polar,1.7777777777777777,4.0,1.0,2.0,0.5,12
en_polar_144,"Do we intend to reference a particular manufacturer, or should this be more generic?",english,polar,3.0,3.0,1.0,2.5,0.42857142857142855,16
en_polar_145,"Do we expect to have ONE EPC contract, or several?",english,polar,1.7777777777777777,4.0,1.0,2.0,0.5,12
en_polar_146,Are we expecting that the portion attributable to each project will be paid as the individual EPC contracts are signed?,english,polar,3.263157894736842,5.0,2.0,3.0,0.45,21
en_polar_147,Is that Microwave that you gave Dan really expensive?,english,polar,2.875,3.0,1.0,3.0,0.5555555555555556,10
en_polar_148,Do I need to cross reference the deals in my model to the deals in the system or did you already do that?,english,polar,2.9545454545454546,4.0,1.0,3.6666666666666665,0.391304347826087,24
en_polar_149,Are you guys still looking for an analyst?,english,polar,2.142857142857143,2.0,0,3.0,0.5,9
en_polar_150,Should I send the resume to Dawn or you directly?,english,polar,1.6666666666666667,3.0,0,3.0,0.4,11
en_polar_151,Have you any thoughts on draft or cover note ?,english,polar,2.5,5.0,0,2.0,0.5555555555555556,10
en_polar_152,Does that work for you?,english,polar,1.5,2.0,0,2.0,0.2,6
en_polar_153,And do you want to do it on a Saturday or Sunday?,english,polar,1.8181818181818181,4.0,1.0,3.0,0.3333333333333333,13
en_polar_154,Should we set a date now?,english,polar,1.8,2.0,0,3.0,0.5,7
en_polar_155,Am I turning into Mother?,english,polar,1.5,2.0,0,2.0,0.4,6
en_polar_156,Or is the letter from John an introduction to be included as a lead in to the article?,english,polar,2.588235294117647,4.0,1.0,3.0,0.3888888888888889,19
en_polar_157,Does she have any interest in meeting one-on-one or is she just looking for a public hanging?,english,polar,2.7777777777777777,5.0,1.0,3.0,0.3684210526315789,22
en_polar_158,Can we get some help on the IBM issues?,english,polar,2.0,3.0,0,2.0,0.4444444444444444,10
en_polar_159,it's did you watch your girl on tv last night?,english,polar,2.2,2.0,0,5.0,0.45454545454545453,12
en_polar_160,"Did you do a deal with National Fuel Marketing purchasing 3,500 mmbtu on May 30th @2.975?",english,polar,2.375,4.0,1.0,2.5,0.5294117647058824,18
en_polar_161,Can you give me the Sitara deal #?,english,polar,2.142857142857143,2.0,0,3.0,0.375,9
en_polar_162,"Did you do a deal with National Fuel Marketing purchasing 3,500 mmbtu on May 30th @2.975?",english,polar,2.375,4.0,1.0,2.5,0.5294117647058824,18
en_polar_163,Can you give me the Sitara deal #?,english,polar,2.142857142857143,2.0,0,3.0,0.375,9
en_polar_164,"Nancy, can you please reconfirm with Mark the price for the gas at Bondad?",english,polar,2.3846153846153846,3.0,0,5.0,0.42857142857142855,16
en_polar_165,Did she ever go to a real doctor?,english,polar,2.2857142857142856,2.0,0,3.0,0.5,9
en_polar_166,Did she make it?,english,polar,1.3333333333333333,1.0,0,2.0,0.25,5
en_polar_167,Should we all get together and make a conference call to Dominion like we did before or should I just call Jeff Davis myself?,english,polar,2.782608695652174,4.0,0,4.0,0.4583333333333333,25
en_polar_168,Can we get together Friday morning July 7 at 800 am at your office?,english,polar,2.923076923076923,2.0,0,6.0,0.5,15
en_polar_169,Will you be in Houston on that day or we shall do it over the phone?,english,polar,2.466666666666667,3.0,0,4.0,0.25,17
en_polar_170,"P.S. By the way, did you have a chance to take a look at the EOL?",english,polar,2.1333333333333333,5.0,1.0,3.0,0.4375,18
en_polar_171,Is that ok with you?,english,polar,1.5,2.0,0,0,0.2,6
en_polar_172,Is this related to the problems he is having getting around (circulatory?)?,english,polar,2.4545454545454546,5.0,1.5,1.5,0.5,16
en_polar_173,Are either of you familiar with this project?,english,polar,2.2857142857142856,3.0,0,0,0.25,9
en_polar_174,Under the leadership of Governor Bush and others we have made real progress in Education in Texas over the past decade.?,english,polar,2.6,4.0,0,5.0,0.5238095238095238,22
en_polar_175,Would you please ck the Oglethorpe deal from July 2000 - Dec 2000?,english,polar,2.0,3.0,0,4.0,0.38461538461538464,14
en_polar_176,Is there supposed to be a cashout booked in Sitara for these months?,english,polar,1.8333333333333333,5.0,1.0,2.0,0.46153846153846156,14
en_polar_177,Can you help out?,english,polar,1.3333333333333333,1.0,0,2.0,0.25,5
en_polar_178,Can you please review this additional language to the risk management policy ( or circulate to Jeff Hodge)?,english,polar,2.625,4.0,0,3.0,0.5294117647058824,20
en_polar_179,Are you in the office to initial signature pages today?,english,polar,2.3333333333333335,3.0,1.0,2.0,0.5,11
en_polar_180,"If not, is there someone else that will?",english,polar,1.5714285714285714,3.0,0,3.0,0.25,10
en_polar_181,Can you please review this additional language to the risk management policy ( or circulate to Jeff Hodge)?,english,polar,2.625,4.0,0,3.0,0.5294117647058824,20
en_polar_182,Is the attached form the final final form?,english,polar,2.857142857142857,2.0,0,0.0,0.625,9
en_polar_183,Are you in the office to initial signature pages today?,english,polar,2.3333333333333335,3.0,1.0,2.0,0.5,11
en_polar_184,"If not, is there someone else that will?",english,polar,1.5714285714285714,3.0,0,3.0,0.25,10
en_polar_185,Can you please review this additional language to the risk management policy ( or circulate to Jeff Hodge)?,english,polar,2.625,4.0,0,3.0,0.5294117647058824,20
en_polar_186,Does that work?,english,polar,1.5,1.0,0,1.0,0.3333333333333333,4
en_polar_187,Are you coming for Xmas?,english,polar,1.5,2.0,0,2.0,0.4,6
en_polar_188,"If you do add all the entities, does that mean that we would not need to put in place a separate agreement for ECCL?",english,polar,2.347826086956522,5.0,1.5,3.25,0.375,26
en_polar_189,Are you really?,english,polar,1.5,1.0,0,0,0.3333333333333333,4
en_polar_190,Would you come with your parents or separately?,english,polar,1.7142857142857142,3.0,0,2.0,0.375,9
en_polar_191,So was Darren there last night to meet her or do you just think they'd make a good match?,english,polar,2.473684210526316,4.0,1.0,2.6666666666666665,0.55,21
en_polar_192,Is there anyone else we should tell?,english,polar,1.8333333333333333,3.0,1.0,1.5,0.42857142857142855,8
en_polar_193,I think they'll send us another update once he's out of emergency and into a room.?,english,polar,2.7058823529411766,4.0,2.0,3.0,0.2777777777777778,19
en_polar_194,Then it's real easy to call Ben Taub to find out a room number.? The address is below.?,english,polar,2.611111111111111,4.0,1.5,3.0,0.5789473684210527,21
en_polar_195,Thanks for the heads up.?,english,polar,2.5,2.0,0,0,0.6,6
en_polar_196,"Bobby is a member of a bicycle team, while cycling this weekend, he and other members of his team were injured by a truck.?",english,polar,3.391304347826087,5.0,1.0,3.0,0.4583333333333333,27
en_polar_197,There was one death in the injured group and the others with major injuries.?,english,polar,2.6153846153846154,3.0,0,2.0,0.5,15
en_polar_198,Bobby is one of those with major injuries.?,english,polar,1.7142857142857142,3.0,0,0,0.375,9
en_polar_199,He is currently in the emergency room at Ben Taub Hospital.?,english,polar,3.0,3.0,0,0,0.5454545454545454,12
en_polar_200,"Ben Taub hospital is located at 1504 Taub Loop, Houston, Texas, phone number: 713-793-2000.?",english,polar,2.6153846153846154,3.0,0,4.0,0.7142857142857143,19
en_polar_201,"He cannot accept calls, visits or flowers at this time, since he is in the emergency room.?",english,polar,3.6470588235294117,3.0,1.0,5.0,0.3888888888888889,21
en_polar_202,Can you offer comments/concerns/guidelines?,english,polar,1.7142857142857142,3.0,0,2.0,0.5,9
en_polar_203,Does it make sense for us to set up a meeting with you participating from Buenos Aires?,english,polar,2.0625,4.0,2.0,4.0,0.4117647058823529,18
en_polar_204,Just wanted to know were we stand on the ETA and PA for Argentina?,english,polar,1.8461538461538463,5.0,2.0,2.3333333333333335,0.5714285714285714,15
en_polar_205,- Arrv. Nice around noon?,english,polar,1.6666666666666667,2.0,0,2.0,0.75,6
en_polar_206,"Fri. Sept. 22 - Stay in same hotel, visit Monaco, Nice?",english,polar,2.4444444444444446,4.0,0,1.5,0.8,14
en_polar_207,"If you still have it, can you send it to him at ""Mark EI.London Taylor""?",english,polar,2.5,2.0,1.0,4.5,0.4,19
en_polar_208,"Could you please send an executable version of the contract to Fred, David, John and me tomorrow?",english,polar,3.4375,3.0,0,5.0,0.47058823529411764,20
en_polar_209,Will you pass along to the appropriate person?,english,polar,2.142857142857143,2.0,0,3.0,0.5,9
en_polar_210,Did you get a chance to find those GTC's for ENA that you can forward this way?,english,polar,1.875,6.0,1.0,2.6666666666666665,0.4117647058823529,18
en_polar_211,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,english,polar,3.2857142857142856,6.0,1.0,3.1666666666666665,0.4444444444444444,39
en_polar_212,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,english,polar,3.65,4.0,1.0,1.0,0.42857142857142855,24
en_polar_213,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,english,polar,3.2857142857142856,6.0,1.0,3.1666666666666665,0.4444444444444444,39
en_polar_214,Shouldn't all the liquidation values from the beginning of the month be a negative (representing positive liquidation) for the puts?,english,polar,3.65,4.0,1.0,1.0,0.42857142857142855,24
en_polar_215,"With reference to Article 5, section 5.1 (b), are we going to propose an alternative planned outage to TAU for next year?",english,polar,2.8095238095238093,5.0,1.0,2.3333333333333335,0.5454545454545454,27
en_polar_216,"Also, can you confirm the correct names, email addresses, titles for those new folks on Friday's call: Robbie Rossi, Michelle, Melissa Lloyd?",english,polar,2.909090909090909,5.0,0,3.0,0.6956521739130435,30
en_polar_217,"Because a number of the declarations and signature pages are not yet available electronically, they have not been included with this note.?",english,polar,3.0952380952380953,5.0,1.0,5.0,0.4090909090909091,24
en_polar_218,"Hard copies of the Comprehensive Settlement, including all declarations and signature pages, are being shipped tonight via US mail to all parties on the service list.?",english,polar,2.96,4.0,1.0,2.5,0.5769230769230769,29
en_polar_219,"You have all devoted considerable time, resources and spirit in the preparation of this document - and it shows.?",english,polar,3.1176470588235294,3.0,0,3.5,0.5,21
en_polar_220,"We now have a settlement before the Commission that includes ratepayer advocates, commercial and industrial customers, electric generators, marketers, shippers, independent storage providers,? gas suppliers,? producers, utilities, aggregators, pipeline companies, wholesale customers, municipalities, and retail mass marketers, among others.?",english,polar,9.210526315789474,7.0,1.0,3.0,0.7948717948717948,54
en_polar_221,"While we should be proud of our accomplishment, we now must turn to the task of getting our testimony ready by May 5 deadline.?",english,polar,2.391304347826087,6.0,1.0,3.5,0.4166666666666667,26
en_polar_222,Assignments have already been made and I will schedule a conference call later this week to discuss related details.?,english,polar,2.2777777777777777,5.0,1.0,3.0,0.5789473684210527,20
en_polar_223,So much for resting on our laurels.?,english,polar,1.6666666666666667,3.0,1.0,2.0,0.5714285714285714,8
en_polar_224,You still considering it?,english,polar,1.3333333333333333,1.0,0,3.0,0.5,5
en_polar_225,Can you please give me a call to discuss trademarking?,english,polar,2.0,2.0,1.0,3.5,0.4,11
en_polar_226,"i.e. Are we covered if we proceed a word with ""Enron""?",english,polar,2.2,3.0,1.0,4.0,0.45454545454545453,14
en_polar_227,"If we are covered, then was it necessary to register EnronOnline?",english,polar,2.1,2.0,1.0,2.5,0.45454545454545453,13
en_polar_228,"With regard to our annual review of this list of laws we need to comply with, do we not want to add the Canadian provinces new ""eligible swap participant"" equivalant rules?",english,polar,3.0,7.0,1.5,2.5,0.5483870967741935,35
