unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens
id_content_75,Lalu bagaimana cara menafkah harta sesuai tuntunan Alloh dan Rasul-Nya?,indonesian,content,1.4,5.0,1.0,2.0,0.7272727272727273,12
id_content_76,"Maka, siapa Nama-Nya?",indonesian,content,1.3333333333333333,2.0,0,0,0.25,6
id_content_77,Sampai kapan Nino akan berpura-pura di depan neneknya kalau dia dan Abel berpacaran?,indonesian,content,2.3846153846153846,4.0,1.0,3.0,0.5,15
id_content_78,Siapa yang berani mencuri binatang buas ini?,indonesian,content,1.6666666666666667,3.0,1.0,3.0,0.5714285714285714,8
id_content_79,"Apabila didengarnya segala kedursilaan yang dilakukan anak-anaknya, berkatalah ia kepada mereka: ``Mengapa kamu melakukan hal-hal yang begitu, sehingga kudengar dari segenap bangsa ini tentang perbuatan-perbuatanmu yang jahat itu?",indonesian,content,2.3125,6.0,1.0,3.4,0.3939393939393939,38
id_content_80,"Kalo Nadya sakit, siapa yang akan mengurus mereka?",indonesian,content,1.7142857142857142,2.0,1.0,2.0,0.375,10
id_content_81,Kapan ia tidak terikat lagi?,indonesian,content,1.75,1.0,0,4.0,0.6,6
id_content_82,"Dan pada siapakah Siera akhirnya jatuh cinta, Tristan atau Rian?",indonesian,content,2.1,4.0,0,5.0,0.5454545454545454,13
id_content_83,Mengapa Makoto berdandan seperti perempuan?,indonesian,content,1.5,2.0,0,3.0,0.8,6
id_content_84,Taufan (Fadil) bertanya apa maksudnya pada Ambar?,indonesian,content,1.8571428571428572,4.0,0,2.0,0.625,11
id_content_85,Apa yang akan terjadi kali ini?,indonesian,content,1.6,3.0,1.0,2.0,0.3333333333333333,7
id_content_86,"Ia lalu bertanya kepada ibunya ``Ibu, dimana kita mendapatkan seekor bebek muda?",indonesian,content,2.25,3.0,1.0,4.0,0.5384615384615384,16
id_content_87,Kepada semua imam-imam Yoas berkata: ``Mengapa kamu tidak perbaiki kerusakan rumah itu?,indonesian,content,1.9090909090909092,4.0,1.0,3.5,0.5833333333333334,15
id_content_88,Mengapa pendekatan menjadi begitu penting?,indonesian,content,1.5,2.0,0,3.0,1.0,6
id_content_89,"Katakanlah tidak ada, mengapa Yesus memberikan contoh demikian?",indonesian,content,1.75,4.0,2.0,2.3333333333333335,0.6666666666666666,11
id_content_90,Siapakah sebenarnya sosok tersebut?,indonesian,content,1.75,2.0,0,0,0.4,6
id_content_91,Bagaimana hubungan dia dengan Amara?,indonesian,content,1.5,2.0,0,0,0.6,6
id_content_92,"Lalu bagaimana dengan ribuan kosakata, berikut dengan cara pengucapannya yang benar yang diserap oleh si kecil -- apakah Anda yang mengajarkannya secara khusus?",indonesian,content,2.6666666666666665,5.0,1.0,2.3333333333333335,0.48,28
id_content_93,Berapakah harga emas 3 bulan mendatang?,indonesian,content,1.5,2.0,0,0,0.5714285714285714,8
id_content_94,Wiwi bertanya kenapa tidak Eyang Tini yang mengambilnya sendiri?,indonesian,content,1.6666666666666667,3.0,1.0,2.5,0.7,11
id_content_95,``Siapa Ilham Aliyev?,indonesian,content,1.0,2.0,0,0,0.6666666666666666,5
id_content_96,Bagaimana bila proses itu terus berlangsung seratus tahun?,indonesian,content,2.4285714285714284,2.0,0,5.0,0.625,9
id_content_97,"Mengapa?, apakah karena Rasulullah memberikan belanja yang berlebih terhadap Zainab?",indonesian,content,2.2,4.0,1.0,3.5,0.6363636363636364,14
id_content_98,"Lebih lanjut, bagaimana mengukur kedua aspek dari satu kegiatan iptek secara konsisten dan relatif obyektif?",indonesian,content,2.4285714285714284,4.0,1.0,2.0,0.6666666666666666,17
id_content_99,Maumu kapan sih? - Sebenarnya kapan yang kamu mau?,indonesian,content,2.0,3.0,1.0,2.0,0.6666666666666666,12
id_content_100,Yang belum jelas adalah mengapa prasasti mengenai pengembalian pemerintahan kepada Raja Sunda itu terdapat di sana?,indonesian,content,2.466666666666667,5.0,1.0,2.0,0.5625,17
id_content_101,"Ayahnya bahkan berkata, ``Mengapa tidak engkau beri tahu bahwa begitu mulia dan suci maksudmu?",indonesian,content,2.1333333333333333,3.0,1.0,2.6666666666666665,0.625,19
id_content_102,Siapa tahu _ Mungkin besok?,indonesian,content,1.3333333333333333,2.0,0,2.0,0.75,6
id_content_103,Siapakah yang berhasil memenangkan cinta Nayla?,indonesian,content,1.3333333333333333,4.0,2.0,1.5,0.5714285714285714,8
id_content_104,Kenapa limbahnya menjadi tanggung jawab masyarakat?,indonesian,content,1.6666666666666667,2.0,0,3.0,0.8571428571428571,8
id_content_105,Bagaimana hubungan LARA dengan VANO dan DION selanjutnya?,indonesian,content,2.142857142857143,3.0,0,0,0.75,9
id_content_106,Mengapa etimologi ``marga'' diambil dari Cakap Karo (merga) dan ``merga'' berubah menjadi marga?,indonesian,content,2.923076923076923,3.0,1.0,2.6666666666666665,0.8571428571428571,20
id_content_107,Maka bagaimana sebuah sistem prosesor tunggal dapat menjalankan multi-proses?,indonesian,content,2.75,3.0,0,4.0,0.6666666666666666,10
id_content_108,Siapa yang memberikan Nama ini kepadamu?,indonesian,content,1.5,4.0,1.0,2.0,0.2857142857142857,8
id_content_109,"Apa kabarnya, bunda?",indonesian,content,2.0,2.0,0,0,0.5,6
id_content_110,"Bagaimana dengan Yohanes, bila dalam surat amnya ia berkata bahwa ada Tiga yang memberi kesaksian, Roh dan air dan darah?",indonesian,content,2.45,5.0,1.0,3.0,0.5238095238095238,24
id_content_111,"Sekarang, siapa yang menolak Partai Komunis ini?",indonesian,content,1.5,3.0,1.0,2.0,0.5714285714285714,9
id_content_112,Bagaimana kisah selanjutnya?,indonesian,content,1.0,1.0,0,0,1.0,4
id_content_113,"Perhentian sementara, mengapa tidak?",indonesian,content,1.6666666666666667,2.0,0,0,0.75,6
id_content_114,Bagaimanakah cara Sultan dan Atikah mengatasi semua rintangan yang menghadang hubungan cinta mereka?,indonesian,content,2.0,4.0,1.0,2.5,0.6,16
id_content_115,Orang dalam kondisi seperti apa yang tidak boleh dibekam?,indonesian,content,2.0,4.0,1.0,2.0,0.3333333333333333,10
id_content_116,- Apa yang Disebut Berpikir?,indonesian,content,1.3333333333333333,2.0,2.0,1.0,0.5,6
id_content_117,Fadil bilang apa benar Kamila belum ditemukan?,indonesian,content,1.6666666666666667,3.0,1.0,1.0,0.8571428571428571,8
id_content_118,Dan bagaimana dengan Aurelie sendiri?,indonesian,content,1.25,2.0,0,0,0.4,6
id_content_119,Bagaimana pula jika peristiwa ``kehabisan cita'' dalam hidup pasangan suami-istri?,indonesian,content,2.4444444444444446,3.0,1.0,2.0,0.8,13
id_content_120,Siapa sangka bahwa mereka ditakdirkan untuk saling mencintai?,indonesian,content,1.8571428571428572,3.0,2.0,2.3333333333333335,0.5,9
id_content_121,Mengapa hal ini tidak terjadi dalam Protestanisme?,indonesian,content,2.0,2.0,0,4.0,0.5714285714285714,8
id_content_122,Bagaimana perjuangan hidup Isabella?,indonesian,content,1.0,2.0,0,0,1.0,5
id_content_123,"Kenapa marah, kenapa murka?",indonesian,content,1.6666666666666667,2.0,0,1.5,1.0,6
id_content_124,Yang Islami itu yang mana?,indonesian,content,2.0,2.0,0,0,0.4,6
id_content_125,Dan kenapa ia setara dengan tiga koma empat belas?,indonesian,content,1.625,4.0,0,0,0.3333333333333333,10
id_content_126,Bagaimana reaksi Bayu saat mengetahui bahwa Jelita adalah puteri dari orang yang sudah membunuh papanya?,indonesian,content,1.8,6.0,1.5,2.0,0.5625,17
id_content_127,"12.4 Jika dia tidak memiliki keahlian, maka latihlah dia dengan keahlianmu, karena bagaimana seorang Masehi hidup di antara kamu tanpa pekerjaan?",indonesian,content,2.6363636363636362,4.0,1.0,2.6666666666666665,0.34782608695652173,26
id_content_128,Bagaimana kisah selanjutnya?,indonesian,content,1.0,1.0,0,0,1.0,4
id_content_129,"Jalan Dusun pun demikian, karena Luas wilayah teritorial desa Tunjungmuli yang melebihi batas sewajarnya menjadikan perawatan jalan dusun susah di laksanakan karena memerlukan budget atau anggaran yang sangat besar hanya untuk mengurusi Jalan, bagaimana dengan Pendidikan?",indonesian,content,2.861111111111111,7.0,1.0,2.4,0.7027027027027027,40
id_content_130,Siapa yang akan menyangka bahwa Inggris akan pergi berperang untuk mempertahankan sisa-sisa Imperiumnya 37 tahun setelah Perang Dunia II?,indonesian,content,2.0,6.0,3.0,2.25,0.5263157894736842,20
id_content_131,Sampai kapankah Aladin sanggup mempertahankan lampu ajaib tersebut di tangannya?,indonesian,content,1.8181818181818181,2.0,0,5.0,0.5833333333333334,13
id_content_132,"Sebuah pertanyaan, mengapa dipahatkan relief Garudeya?",indonesian,content,1.4,2.0,0,3.0,0.8333333333333334,8
id_content_133,"Menurutmu, di manakah cinta pada kata-kata itu?",indonesian,content,1.875,2.0,0,0,0.2222222222222222,11
id_content_134,"Di mana posisi Islam vis a vis ideologi-ideologi sekular seperti demokrasi, sosialisme dan Marxisme?",indonesian,content,2.0,4.0,0,0,0.7142857142857143,16
id_content_135,Siapa yang beresiko sepsis?,indonesian,content,1.3333333333333333,2.0,1.0,2.0,0.5,5
id_content_136,"Tiba-tiba entah dari mana, terdengar suara, ``Kau, mau kertas merah?",indonesian,content,2.5555555555555554,3.0,0,2.3333333333333335,0.7,15
id_content_137,Apa yang harus aku lakukan sekarang?,indonesian,content,2.2,2.0,1.0,3.0,0.3333333333333333,7
id_content_138,Bagaimana jika ia tidak akan pergi ke bola itu?,indonesian,content,2.375,2.0,0,5.0,0.3333333333333333,10
id_content_139,"Cordelia lalu menunjuk kepada kedua kakaknya seraya berkata bahwa jika mereka mencintai ayah mereka, mengapa mereka menikah dengan orang lain?",indonesian,content,2.1,5.0,3.0,3.5,0.5714285714285714,23
id_content_140,"'Kalau seandainya kamu memiliki dunia dan apa yang ada di dalamnya dan sepertinya lagi, apakah kamu akan menebus dirimu?",indonesian,content,2.380952380952381,6.0,1.0,3.3333333333333335,0.36363636363636365,25
id_content_141,Apa yang terjadi jika Yellowstone meletus?,indonesian,content,1.8,3.0,2.0,2.0,0.5,7
id_content_142,"Dosen-dosen setiap hari rabu dalam sebuah forum yang disebut Diskusi Reboan dengan antusias berdebat, bertukar pikiran dan mengasah ketajaman analisis, siapa yang tak rindu suasana seperti ini?",indonesian,content,2.730769230769231,5.0,1.0,1.6,0.5925925925925926,30
id_content_143,Kapankah kiranya masalah keluarganya akan selesai?,indonesian,content,2.875,3.0,0,3.0,0.5555555555555556,10
id_content_144,"Pada saat itu, ia mempertanyakan apa arti MASOVU?",indonesian,content,1.4285714285714286,3.0,0,3.0,0.5,10
id_content_145,"Abu Bakar dan Umar bertanya,'' Apa yang membuatmu menangis?",indonesian,content,2.0,3.0,2.0,1.6666666666666667,0.6,13
id_content_146,Bagaimana sepak terjang Wataru yang terjepit di antara keduanya?,indonesian,content,1.8888888888888888,4.0,1.0,2.0,0.5,11
id_content_147,Bagaimana kelanjutan kisah mereka?,indonesian,content,1.0,2.0,0,0,0.75,5
id_content_148,"Setelah itu, siapa tahu?",indonesian,content,2.6666666666666665,1.0,0,3.0,0.25,6
id_content_149,Namun apa yang terjadi?,indonesian,content,1.3333333333333333,2.0,1.0,1.0,0.5,5
id_content_150,"Loh, kenapa dia di sini? - Kenapa dia ada di sini?",indonesian,content,2.4444444444444446,3.0,1.0,3.0,0.5,14
id_content_151,Mengapa saya yang menjadi Bhikkhu?,indonesian,content,1.25,2.0,1.0,2.0,0.6,6
id_content_152,"(Roma 11:13) Akan tetapi, siapakah yang mendirikan sidang-sidang di Kolose, Hierapolis dan Laodikia?",indonesian,content,2.0,5.0,1.0,3.0,0.5,19
id_content_153,Bagaimana SAFIRA akan menggunakan masa lalu ANISSA sebagai kartu as-nya?,indonesian,content,1.8,3.0,1.0,2.0,0.7272727272727273,12
id_content_154,"Siapakah yang Nando pilih, Idayu atau Mira?",indonesian,content,2.4285714285714284,3.0,1.0,2.0,0.5,10
id_content_155,Berapa hari pengaturan tersebut dapat dilaksanakan?,indonesian,content,2.0,2.0,0,2.0,0.6666666666666666,7
id_content_156,"Bagaimana mungkin rambut dan kuku tumbuh, padahal manusia tidak memakan rambut atau kuku?",indonesian,content,2.25,4.0,1.0,3.5,0.6923076923076923,15
id_content_157,Indy bertanya memang siapa yang sakit?,indonesian,content,1.4,3.0,0,3.0,0.6666666666666666,7
id_content_158,Indy bilang ada apa mereka menyuruhnya datang?,indonesian,content,1.2857142857142858,4.0,1.5,1.5,0.625,9
id_content_159,"Bagaimana akhir hubungan Ningsih, Ones dan Cecep?",indonesian,content,1.6666666666666667,4.0,0,0,0.8571428571428571,9
id_content_160,``Mengapakah kamu tidak mau menyembah Allah SWT?,indonesian,content,2.0,2.0,0,4.0,0.5,10
id_content_161,"Lantas, berapa jumlah fosfor yang dilepaskan oleh penduduk bumi sekarang yang sudah mencapai sekitar 6,3 miliar jiwa?",indonesian,content,2.25,6.0,1.0,3.0,0.5882352941176471,19
id_content_162,Kenapa si pelanggan tidak merasakan pergantian itu?,indonesian,content,1.6666666666666667,2.0,0,4.0,0.5714285714285714,8
id_content_163,"Jenuh mencari tiada jumpa, sambil berkata, siapakah gerangan agaknya tahu bertenung ini?",indonesian,content,2.5833333333333335,3.0,1.3333333333333333,2.0,0.6153846153846154,16
id_content_164,Bagaimana akhir kisah ini?,indonesian,content,1.0,2.0,0,0,0.75,5
id_content_165,Siapa yang akan dipilih oleh Naia?,indonesian,content,1.8,3.0,1.0,2.0,0.3333333333333333,7
id_content_166,Namun apa yang harus dilakukan jika air ketuban pecah di masa janin belum waktunya lahir?,indonesian,content,2.066666666666667,4.0,1.0,1.3333333333333333,0.5625,17
id_content_167,Apa yang terjadi dengan Aisyah dan Kirani jika mempunyai mertua yang sama?,indonesian,content,1.8181818181818181,5.0,2.0,2.5,0.5,13
id_content_168,Sebaliknya saya bertanya mengapa kamu tidak berkabung bagi-Nya di tempat ini?,indonesian,content,2.0,4.0,1.0,3.5,0.4166666666666667,13
id_content_169,Kapan ayah pulang?,indonesian,content,1.5,1.0,0,2.0,1.0,4
id_content_170,Apa yang akan terjadi?,indonesian,content,2.0,2.0,1.0,1.0,0.25,5
id_content_171,"Loh, apa-apaan ini! - Apa yang terjadi di sini?",indonesian,content,1.8571428571428572,4.0,1.0,2.0,0.375,12
id_content_172,Bagaimana nasib kisah cinta Yopie dengan Astuti?,indonesian,content,1.1666666666666667,5.0,0,0,0.8571428571428571,8
id_content_173,Bagaimana Wataru yang bukan keturunan Raja Fangire memiliki Kiva?,indonesian,content,2.75,4.0,0,3.0,0.7777777777777778,10
id_content_174,Bagaimana kalau pemberian lain sebagai hadiah untukmu?,indonesian,content,1.5714285714285714,3.0,0,0,0.5,9
id_content_175,Mengapa engkau lari diam-diam dan mengakali aku?,indonesian,content,1.5,2.0,0,3.0,0.5714285714285714,8
id_content_176,"Mentari pun shock, siapakah Bulan?",indonesian,content,1.6,2.0,0,3.0,0.5,8
id_content_177,"Namun kalau memang demikian adanya, bagaimanasebuah argument-argument kosmologis -- secara formal syah kalau premis menggunakan satu istilah dengan pengertian tertentu dan dalam kesimpulannya menggunakan istilah yang sama dengan arti yang berbeda sama sekali?",indonesian,content,2.40625,7.0,1.0,3.0,0.6060606060606061,36
id_content_178,Pembagian isi pasal: Dari manakah datangnya sengketa dan pertengkaran di antara kamu?,indonesian,content,1.9230769230769231,4.0,0,3.0,0.5,16
id_content_179,Andara bertanya ini villa siapa?,indonesian,content,1.25,2.0,0,2.0,0.6,6
id_content_180,"Lalu, mengapa para pengembang menggunakan nama ``Catfiz''?",indonesian,content,2.1666666666666665,2.0,0,4.0,0.7142857142857143,11
id_content_181,Kok dia mukanya masam? - Kenapa dia mukanya masam?,indonesian,content,2.4444444444444446,4.0,0,0,0.5,13
id_content_182,Mengapa orang mau melakukan baptisan ulang?,indonesian,content,1.6,2.0,0,1.5,0.8333333333333334,7
id_content_183,Apa sebab Sultan Buton yang pertama itu dilantik / dinobatkan oleh Imam Fathani?,indonesian,content,2.3636363636363638,5.0,1.0,1.5,0.6666666666666666,14
id_content_184,"Sayang, dia bertanya, apa kabarnya dengan isterimu yang berkulit sawo matang?",indonesian,content,1.6666666666666667,5.0,1.0,2.5,0.46153846153846156,16
id_content_185,Bagaimana sikap ANISSA jika ia tahu masa lalu keluarganya?,indonesian,content,1.5555555555555556,4.0,1.0,3.0,0.7,11
