unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
english_content_40,When did DC comics first introduce the Guardians of the Universe?,english,content,0.05,3.00,0.00,0.67,0.64,2.56,0.00,1.00
english_content_41,What is the difference between a jury and a grand jury?,english,content,-0.05,4.00,0.00,0.00,0.36,2.56,0.00,1.00
english_content_42,What is the largest parrot in New Zealand?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_43,What is the population of Le Quesnoy?,english,content,-0.65,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_44,When was the first Assassin's Creed released?,english,content,1.00,4.00,1.00,0.33,0.62,2.30,4.62,1.00
english_content_45,Who are the famous sculptures in the world?,english,content,-0.15,3.00,0.00,0.00,0.38,2.30,0.00,1.00
english_content_46,How many people live in Vietnam?,english,content,-0.95,3.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_47,How much money does Stephen King make per movie?,english,content,-0.27,3.00,0.00,0.50,0.78,2.40,0.00,1.00
english_content_48,What percentage of the Earth's atmosphere is oxygen?,english,content,0.60,4.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_49,When was the X-Men cartoon television series first aired?,english,content,1.85,3.00,0.00,0.67,0.80,2.56,0.00,1.00
english_content_50,When was the Battle of Suoi Chau Pha fought?,english,content,1.48,3.00,0.00,0.50,0.67,2.40,0.00,1.00
english_content_51,How old was Cho Namchul when he died?,english,content,-0.15,2.00,1.00,0.33,0.75,2.30,3.93,2.00
english_content_52,What is the Navy's military mascot?,english,content,0.02,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_53,Where was Doris Hursley born?,english,content,0.35,2.00,0.00,0.50,0.80,1.95,0.00,1.00
english_content_54,How many permanent members of the United Nations Security Council are there?,english,content,0.67,4.00,0.00,0.33,0.75,2.64,0.00,1.00
english_content_55,When did humans start burying the dead?,english,content,-0.48,3.00,1.00,0.33,0.71,2.20,3.93,2.00
english_content_56,How long is the Odyssey?,english,content,-0.65,2.00,0.00,0.00,0.60,1.95,0.00,1.00
english_content_57,What position does the Queen's husband hold?,english,content,0.28,3.00,0.00,0.33,0.50,2.30,0.00,1.00
english_content_58,When was iodized table salt first introduced?,english,content,0.69,2.00,0.00,0.33,0.86,2.20,0.00,2.00
english_content_59,How many black villains are there?,english,content,-0.95,3.00,0.00,0.00,0.67,2.08,0.00,0.00
english_content_60,Who created the Gundam animated series?,english,content,0.05,2.00,0.00,0.33,0.67,2.08,0.00,1.00
english_content_61,How many battleships are in the Navy?,english,content,-0.15,3.00,0.00,0.00,0.57,2.20,0.00,0.00
english_content_62,How old is Canada?,english,content,-0.81,1.00,0.00,0.00,0.75,1.79,0.00,1.00
english_content_63,When did Juan Rivera start professional wrestling?,english,content,0.02,2.00,0.00,0.50,0.86,2.20,0.00,1.00
english_content_64,How long has Lucha Libre been around?,english,content,0.19,2.00,0.00,0.00,0.71,2.20,0.00,1.00
english_content_65,How long do bananas last once peeled?,english,content,-0.48,2.00,1.00,0.33,0.86,2.20,3.93,2.00
english_content_66,How well does the San Francisco Chronicle sell?,english,content,0.57,3.00,0.00,0.33,0.75,2.30,0.00,1.00
english_content_67,When was special relativity developed?,english,content,0.10,2.00,0.00,0.50,0.80,1.95,0.00,1.00
english_content_68,What are the ratings for Sábado Gigante?,english,content,-0.65,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_69,What is the average age that people get married in the UK?,english,content,0.03,4.00,1.00,0.67,0.42,2.64,3.93,2.00
english_content_70,Why do witches have pointed hats?,english,content,-0.35,2.00,0.00,0.50,0.83,2.08,0.00,1.00
english_content_71,How long was the Really Achieving Your Childhood Dreams given by Randy Pausch?,english,content,-0.31,4.00,1.00,0.42,0.69,2.71,3.93,2.00
english_content_72,When did Marxism develop?,english,content,-0.15,1.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_73,Which Assassin's Creed is the latest released?,english,content,0.14,3.00,0.00,0.67,0.50,2.30,0.00,1.00
english_content_74,Where is Taoism practiced today?,english,content,-0.40,1.00,0.00,0.67,0.80,1.95,0.00,1.00
english_content_75,When do the Cincinnati Bengals play next?,english,content,0.19,2.00,0.00,0.50,0.71,2.20,0.00,1.00
english_content_76,Why is it called guerrilla?,english,content,-0.40,1.00,0.00,0.67,0.60,1.95,0.00,1.00
english_content_77,What was the first film directed by Andrei Tarkovsky?,english,content,-0.52,4.00,1.00,0.17,0.56,2.40,3.93,2.00
english_content_78,Who was the last Han Dynasty Emperor?,english,content,0.52,3.00,0.00,0.00,0.57,2.20,0.00,1.00
english_content_79,Where is Monte Carlo?,english,content,-0.15,1.00,0.00,0.00,0.75,1.79,0.00,1.00
english_content_80,"Who wrote the song ""Happy Days""?",english,content,-0.55,3.00,0.00,0.33,0.67,2.30,0.00,1.00
english_content_81,When was a ruling made on the case of Pacific Gas & Electric Co. v. State Energy Resources Conservation & Development Commission?,english,content,0.95,8.00,1.00,0.17,0.64,3.18,3.93,2.00
english_content_82,Who was the first ruler of the Tang dynasty?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_83,When was the first web page released?,english,content,0.85,3.00,1.00,0.33,0.71,2.20,4.62,1.00
english_content_84,When did Freemasonry originate?,english,content,-0.15,1.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_85,When did Iain M. Banks create The Culture?,english,content,1.00,2.00,0.00,0.50,0.75,2.40,0.00,1.00
english_content_86,How many people died during WW1?,english,content,-0.95,3.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_87,Where do horse flies go in the winter?,english,content,-0.00,2.00,0.00,0.50,0.62,2.30,0.00,1.00
english_content_88,How old is the town of Wolfstein in Germany?,english,content,-0.40,3.00,0.00,0.00,0.56,2.40,0.00,1.00
english_content_89,What was the first Atlantic hurricane in 2000?,english,content,-0.00,3.00,0.00,0.00,0.38,2.30,0.00,1.00
english_content_90,When was the the first bicycle with gearing introduced?,english,content,0.10,3.00,1.00,0.00,0.56,2.40,3.93,2.00
english_content_91,What is the biggest Ram truck?,english,content,0.25,2.00,0.00,0.00,0.50,2.08,0.00,1.00
english_content_92,What was the first percussion instrument?,english,content,0.25,2.00,0.00,0.00,0.50,2.08,0.00,1.00
english_content_93,What is the main version of Islam practiced in Iraq?,english,content,-0.26,4.00,1.00,0.17,0.50,2.48,3.93,2.00
english_content_94,When was tin first discovered in Mexico?,english,content,0.02,2.00,0.00,0.83,0.71,2.20,0.00,1.00
english_content_95,What is within a nucleus of a cell?,english,content,0.14,2.00,0.00,0.00,0.25,2.30,0.00,1.00
english_content_96,What is the oldest radio station in the U.S.?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_97,How many articles are there in the French Constitution?,english,content,-0.27,3.00,0.00,0.50,0.67,2.40,0.00,1.00
english_content_98,What is the population of emperor penguins in Antarctica?,english,content,-0.02,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_99,When did Aristagoras become leader of Miletus?,english,content,-0.48,3.00,0.00,0.50,0.71,2.20,0.00,1.00
english_content_100,How long is the England–Wales border?,english,content,0.35,3.00,0.00,0.00,0.71,2.30,0.00,1.00
english_content_101,What carbohydrates are digestible?,english,content,-0.81,2.00,0.00,0.00,0.50,1.79,0.00,1.00
english_content_102,How old do you have to be in order to participate in Greco-Roman wrestling?,english,content,0.64,4.00,1.00,0.67,0.53,2.89,3.93,2.00
english_content_103,What is Captain Cold's real name?,english,content,0.35,3.00,0.00,0.00,0.57,2.20,0.00,1.00
english_content_104,Who started human rights?,english,content,-0.81,2.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_105,When was the first Spanish Grand Prix?,english,content,0.69,2.00,0.00,0.00,0.71,2.20,0.00,1.00
english_content_106,What was the first conflict the Loyal Regiment fought in?,english,content,-0.26,4.00,1.00,0.33,0.50,2.48,3.93,2.00
english_content_107,Who is the Mayor of San Francisco?,english,content,-0.65,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_108,When does Menopause start?,english,content,-0.15,1.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_109,When did Alfred die?,english,content,-0.15,1.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_110,How many events are held in football stadiums?,english,content,-0.58,3.00,0.00,0.50,0.75,2.30,0.00,1.00
english_content_111,What language do Chechens speak?,english,content,-0.40,2.00,0.00,0.33,0.60,1.95,0.00,1.00
english_content_112,When were the Gallic Wars?,english,content,-0.15,2.00,0.00,0.00,0.60,1.95,0.00,1.00
english_content_113,What is the oldest overseas U.S. military base?,english,content,1.14,2.00,0.00,0.00,0.62,2.30,0.00,1.00
english_content_114,When did Michelangelo create the David?,english,content,-0.35,2.00,0.00,0.50,0.67,2.08,0.00,1.00
english_content_115,When was the Nazi party founded?,english,content,0.45,2.00,0.00,0.50,0.67,2.08,0.00,1.00
english_content_116,How long was the Northeast blackout of 2003?,english,content,-0.43,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_117,Where are polycyclic aromatic hydrocarbons found?,english,content,0.45,2.00,0.00,0.50,0.83,2.08,0.00,1.00
english_content_118,What is the latest advancement in nuclear physics?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_119,Who was the lead designer of Total War?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_120,Why was the atmosphere richer in oxygen during the time of the dinosaurs?,english,content,0.02,3.00,0.00,0.00,0.46,2.71,0.00,1.00
english_content_121,What was Kaiser Permanente's net income in 2018?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_122,When did Justin Morgan first appear as a character on Home and Away?,english,content,0.27,3.00,0.00,0.83,0.62,2.71,0.00,1.00
english_content_123,How many people live in china?,english,content,-0.95,3.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_124,When was the Prohibition Era in the US?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_125,What is the northernmost habitat of the tree swallow?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_126,How many books are in The Princess Diaries series?,english,content,0.60,3.00,0.00,0.00,0.67,2.40,0.00,1.00
english_content_127,When did the Taff Vale Junction Railway get made?,english,content,1.10,3.00,0.00,0.50,0.67,2.40,0.00,1.00
english_content_128,What is the most common type of desert?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_129,How many people visit the Washington Capital each year?,english,content,-0.27,3.00,0.00,0.50,0.78,2.40,0.00,1.00
english_content_130,How long does chemotherapy last?,english,content,-0.40,2.00,0.00,0.33,0.80,1.95,0.00,1.00
english_content_131,Who was Hannibal?,english,content,-0.65,1.00,0.00,0.00,0.33,1.61,0.00,1.00
english_content_132,Who invented air conditioning?,english,content,-0.81,2.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_133,What are the top three spoken languages in India?,english,content,0.35,3.00,0.00,0.00,0.44,2.40,0.00,2.00
english_content_134,What is the average salary in Vietnam?,english,content,-0.31,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_135,What does the name Cairo mean?,english,content,0.45,2.00,0.00,0.33,0.50,2.08,0.00,1.00
english_content_136,What are AM radio stations?,english,content,-0.15,2.00,0.00,0.00,0.60,1.95,0.00,1.00
english_content_137,What is the largest asteroid?,english,content,-0.15,2.00,0.00,0.00,0.40,1.95,0.00,1.00
english_content_138,Which museum houses the largest collection of Renaissance Italian paintings?,english,content,-0.15,3.00,0.00,0.33,0.70,2.48,0.00,1.00
english_content_139,When did the American Renaissance happen?,english,content,0.45,2.00,0.00,0.33,0.67,2.08,0.00,1.00
english_content_140,When did Carlos Salinas de Gortari enter politics?,english,content,1.00,2.00,0.00,0.50,0.88,2.30,0.00,1.00
english_content_141,How many people are in the Francophone nation?,english,content,0.28,3.00,0.00,0.00,0.62,2.30,0.00,1.00
english_content_142,Which museum has the largest selection of Hans Georg Wenzeslaus von Knobelsdorff works?,english,content,0.85,4.00,0.00,0.33,0.77,2.71,0.00,1.00
english_content_143,What year did the Axis surrender?,english,content,-0.15,2.00,0.00,0.33,0.50,2.08,0.00,1.00
english_content_144,Who was Chief Justice when Pacific Gas & Electric Co. v. State Energy Resources Conservation & Development Commission went to the Supreme Court?,english,content,2.22,6.00,1.00,0.50,0.70,3.22,4.62,1.00
english_content_145,How many classes of power amplifier are there?,english,content,-0.29,3.00,0.00,0.33,0.75,2.30,0.00,1.00
english_content_146,What does GDP stand for?,english,content,0.35,2.00,0.00,0.33,0.40,1.95,0.00,1.00
english_content_147,What language do the Kanak people speak?,english,content,0.19,2.00,0.00,0.33,0.57,2.20,0.00,1.00
english_content_148,What American city has the most crime?,english,content,-0.48,2.00,0.00,0.33,0.71,2.20,0.00,1.00
english_content_149,What is the most abundant fish species in the Indian ocean?,english,content,0.35,3.00,0.00,0.00,0.55,2.56,0.00,1.00
english_content_150,What was the main cause of the civil war in Russia?,english,content,-0.05,4.00,0.00,0.00,0.45,2.56,0.00,1.00
english_content_151,How many automobile factories are there in the U.S.?,english,content,-0.52,3.00,0.00,0.50,0.67,2.40,0.00,1.00
english_content_152,How many woman are pharmacists?,english,content,-0.90,3.00,0.00,0.00,0.80,1.95,0.00,1.00
english_content_153,How old was Alan John Percivale Taylor when he died?,english,content,0.19,2.00,1.00,0.33,0.80,2.48,3.93,2.00
english_content_154,How many people live in Korea?,english,content,-0.95,3.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_155,What ethnicity are Chechens?,english,content,-0.81,1.00,0.00,0.00,0.50,1.79,0.00,1.00
english_content_156,What is the largest city located on the Nile?,english,content,-0.27,4.00,1.00,0.17,0.44,2.40,3.93,2.00
english_content_157,What's the minimum age for driving?,english,content,-0.31,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_158,What was the largest US information technology company in 2000?,english,content,1.41,3.00,0.00,0.00,0.50,2.48,0.00,1.00
english_content_159,When was the Argentine Basketball Federation formed?,english,content,0.85,2.00,0.00,0.50,0.71,2.20,0.00,1.00
english_content_160,How long is a general apprenticeship in terms of years?,english,content,-0.04,3.00,0.00,0.00,0.60,2.48,0.00,1.00
english_content_161,When was Sony Pictures Television established?,english,content,0.25,3.00,0.00,0.50,0.83,2.08,0.00,1.00
english_content_162,Where are Porsches manufactured?,english,content,-0.15,1.00,0.00,0.50,0.75,1.79,0.00,1.00
english_content_163,Who wrote Frankenstein?,english,content,-1.15,1.00,0.00,0.33,0.67,1.61,0.00,1.00
english_content_164,Who led the writing of the Universal Declaration of Human Rights?,english,content,-0.15,4.00,0.00,0.33,0.55,2.56,0.00,1.00
english_content_165,When did Andy Richter leave Late Night with Conan O'Brien?,english,content,-0.04,2.00,0.00,0.67,0.80,2.48,0.00,1.00
english_content_166,How far is Milton Keynes from London?,english,content,-0.31,2.00,0.00,0.00,0.71,2.20,0.00,1.00
english_content_167,What is the newest member country to join NATO?,english,content,-0.15,3.00,1.00,0.33,0.56,2.40,3.93,2.00
english_content_168,When did Mount Victoria become a railway station?,english,content,0.14,2.00,0.00,0.50,0.75,2.30,0.00,1.00
english_content_169,Who was King Zhaoxiang of Qin's mother?,english,content,-0.00,4.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_170,When did The Prizefighter series begin?,english,content,0.45,2.00,0.00,0.33,0.67,2.08,0.00,1.00
english_content_171,How many British troops died in the Battle of Morval?,english,content,-0.59,3.00,0.00,0.33,0.70,2.48,0.00,1.00
english_content_172,When was U.S. Route 17 first constructed?,english,content,0.69,2.00,0.00,0.67,0.71,2.20,0.00,1.00
english_content_173,Where is smoking tobacco a native plant?,english,content,0.85,2.00,0.00,0.00,0.71,2.20,0.00,1.00
english_content_174,What is the number one cause of ulcers?,english,content,0.42,2.00,0.00,0.00,0.38,2.30,0.00,1.00
english_content_175,What's the biggest wasp?,english,content,0.35,1.00,0.00,0.00,0.40,1.95,0.00,1.00
english_content_176,How many people watched the Survivor Series on pay-per-view in 1993?,english,content,0.60,3.00,0.00,0.67,0.62,2.77,0.00,1.00
english_content_177,How long did The Revolt of the Lash go on?,english,content,0.74,3.00,0.00,0.50,0.50,2.48,0.00,1.00
english_content_178,Who created Kung Fu?,english,content,-0.81,2.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_179,When was the University of Maryland football team established?,english,content,1.48,4.00,0.00,0.50,0.67,2.40,0.00,1.00
english_content_180,What's the average age of a high school senior?,english,content,0.30,4.00,0.00,0.00,0.50,2.48,0.00,1.00
english_content_181,How do you become a project manager?,english,content,-0.15,2.00,0.00,0.50,0.57,2.20,0.00,1.00
english_content_182,What happened to Zylom Studios?,english,content,-0.40,2.00,0.00,0.33,0.60,1.95,0.00,1.00
english_content_183,What is the most popular brand of Champagne?,english,content,-0.15,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_184,What is Romania's population?,english,content,-0.15,3.00,0.00,0.00,0.40,1.95,0.00,1.00
english_content_185,Who wrote the Federalist papers?,english,content,-0.40,2.00,0.00,0.33,0.60,1.95,0.00,1.00
english_content_186,Where is the Sanjay Gandhi National Park?,english,content,0.52,3.00,0.00,0.00,0.71,2.20,0.00,1.00
english_content_187,Who has to initiate a plea bargain?,english,content,-0.48,3.00,1.00,0.33,0.57,2.20,3.93,2.00
english_content_188,When was Texas Instruments founded?,english,content,0.10,2.00,0.00,0.50,0.80,1.95,0.00,1.00
english_content_189,Where was Louise-Marie-Madeleine Guillaume de Fontaine born?,english,content,4.23,2.00,0.00,0.50,0.89,2.56,0.00,1.00
english_content_190,What is the population of Lagos?,english,content,-0.55,3.00,0.00,0.00,0.33,2.08,0.00,1.00
english_content_191,"At what age did William Morris ""Bill"" Lawry start playing cricket?",english,content,1.35,2.00,1.00,0.33,0.73,2.71,3.93,2.00
english_content_192,How old is the oldest pyramid?,english,content,-0.35,2.00,0.00,0.00,0.67,2.08,0.00,1.00
english_content_193,What is the biggest cricket competition?,english,content,0.25,2.00,0.00,0.00,0.50,2.08,0.00,1.00
english_content_194,How far can ultraviolet waves travel?,english,content,-0.15,2.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_195,When did construction on I-69 begin?,english,content,1.69,3.00,0.00,0.33,0.57,2.30,0.00,1.00
english_content_196,In what city did Abel Posse grow up?,english,content,-0.15,2.00,0.00,0.50,0.50,2.30,0.00,1.00
english_content_197,Who publishes Grand Turismo?,english,content,-0.81,2.00,0.00,0.33,0.75,1.79,0.00,1.00
english_content_198,How is Logicism used?,english,content,-0.15,1.00,0.00,0.50,0.75,1.79,0.00,1.00
english_content_199,How large is the Basque region of Spain?,english,content,-0.43,3.00,0.00,0.00,0.62,2.30,0.00,1.00
english_content_200,How old was Eugene Sternberg when he died?,english,content,-0.15,2.00,1.00,0.33,0.75,2.30,3.93,2.00
english_content_201,How are highways marked different from interstates?,english,content,-0.48,3.00,0.00,0.67,0.71,2.20,0.00,1.00
english_content_202,How many people died in the San Ciriaco hurricane?,english,content,0.10,3.00,0.00,0.33,0.78,2.40,0.00,1.00
english_content_203,What was the rate of urbanization in the US in 2016?,english,content,0.25,3.00,0.00,0.00,0.27,2.56,0.00,1.00
english_content_204,When was Boku wa Tomodachi ga Sukunai get released?,english,content,1.85,2.00,0.00,0.67,0.78,2.40,0.00,1.00
english_content_205,How often do solar flares occur?,english,content,-0.15,2.00,0.00,0.33,0.83,2.08,0.00,1.00
english_content_206,Where did John Bruce Thompson go to law school?,english,content,0.48,2.00,0.00,0.50,0.78,2.40,0.00,1.00
english_content_207,How long is the Omo River?,english,content,-0.35,2.00,0.00,0.00,0.67,2.08,0.00,1.00
english_content_208,What was the first antibiotic?,english,content,-0.15,2.00,0.00,0.00,0.40,1.95,0.00,1.00
english_content_209,Who is Pike's Peak named for?,english,content,1.02,3.00,0.00,0.50,0.43,2.20,0.00,1.00
english_content_210,What is the oldest grave at Arlington National Cemetery?,english,content,0.10,3.00,0.00,0.00,0.56,2.40,0.00,1.00
english_content_211,When did Canada shut down the residential schools?,english,content,-0.15,2.00,0.00,0.67,0.62,2.30,0.00,1.00
english_content_212,Who are the main villains of Metroid?,english,content,-0.31,3.00,0.00,0.00,0.43,2.20,0.00,1.00
english_content_213,When did the Isle of Man Railway start running?,english,content,0.98,4.00,1.00,0.25,0.67,2.40,3.93,2.00
english_content_214,When was The Global Marshall Plan Initiative formed?,english,content,1.14,3.00,0.00,0.50,0.75,2.30,0.00,1.00
english_content_215,What is the oldest archaeological site in the world?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_216,How long is the Warrior series?,english,content,-0.35,2.00,0.00,0.00,0.67,2.08,0.00,1.00
english_content_217,When was the Annapolis Naval Academy founded?,english,content,0.85,2.00,0.00,0.50,0.71,2.20,0.00,1.00
english_content_218,What is the most expensive country in the world?,english,content,-0.02,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_219,What is an organophosphate?,english,content,-0.48,2.00,0.00,0.00,0.25,1.79,0.00,1.00
english_content_220,How old was Rupert Maxwell Stuart when convicted.,english,content,-0.15,2.00,1.00,0.17,0.88,2.30,3.93,2.00
english_content_221,When was epistemology first developed?,english,content,0.35,1.00,0.00,0.67,0.80,1.95,0.00,1.00
english_content_222,How large is Bengal by area?,english,content,-0.35,2.00,0.00,0.00,0.67,2.08,0.00,1.00
english_content_223,What are the stages of grief?,english,content,-0.55,3.00,0.00,0.00,0.33,2.08,0.00,1.00
english_content_224,When was the Mansfield Town Football Club first founded?,english,content,1.10,3.00,0.00,0.67,0.78,2.40,0.00,1.00
english_content_225,Who is the current political leader of Indonesia?,english,content,-0.00,3.00,0.00,0.00,0.50,2.30,0.00,1.00
english_content_226,How many characters are there in Clannad?,english,content,-0.81,3.00,0.00,0.50,0.71,2.20,0.00,1.00
english_content_227,Who was the first leader of the Gupta Empire?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_228,What's the fruiting season for tomatoes?,english,content,0.02,3.00,1.00,0.00,0.43,2.20,4.62,2.00
english_content_229,What causes an ulcer?,english,content,-0.81,2.00,0.00,0.33,0.50,1.79,0.00,1.00
english_content_230,What is the largest media company in the world?,english,content,0.10,3.00,0.00,0.00,0.44,2.40,0.00,1.00
english_content_231,Who is the current head of the Royal Air Force?,english,content,0.41,3.00,0.00,0.00,0.50,2.48,0.00,1.00
english_content_232,Who was the original publisher for The Concept of Anxiety: A Simple Psychologically Orienting Deliberation on the Dogmatic Issue of Hereditary Sin?,english,content,0.47,4.00,0.00,0.17,0.55,3.22,0.00,2.00
english_content_233,What country has the most tornados?,english,content,-0.55,2.00,0.00,0.33,0.67,2.08,0.00,1.00
english_content_234,How large is Cougar Mountain Regional Wildland Park?,english,content,-0.00,3.00,0.00,0.00,0.88,2.30,0.00,1.00
english_content_235,What is Euclid's most famous written work?,english,content,0.42,3.00,0.00,0.00,0.62,2.30,0.00,2.00
english_content_236,What are some red flags on a date?,english,content,-0.15,3.00,0.00,0.00,0.38,2.30,0.00,1.00
