unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
finnish_content_63,Missä sijaitsi Auto Unionin ensimmäinen pääkonttori?,finnish,content,0.05,4.00,0.00,0.33,0.83,2.08,0.00,1.00
finnish_content_64,Kuinka monta vuotta vankeutta taposta voi saada?,finnish,content,0.09,3.00,0.00,0.33,0.71,2.20,0.00,1.00
finnish_content_65,Mikä on maailman vanhin uskonto jota harjoitetaan vieläkin?,finnish,content,-0.18,3.00,1.00,0.33,0.62,2.30,3.93,2.00
finnish_content_66,Missä Wade Barrett aloitti showpaini uransa?,finnish,content,0.05,2.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_67,Mitkä olivat Viipurin taistelun Suomalaisten tappiot?,finnish,content,0.05,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_68,Miten määritellään tulovirta?,finnish,content,-0.75,1.00,0.00,0.33,1.00,1.61,0.00,1.00
finnish_content_69,Miksi Johan Erik Jorpes muutti Ruotsiin?,finnish,content,0.45,2.00,0.00,0.50,1.00,2.08,0.00,1.00
finnish_content_70,Montako ajoneuvoluokkaa EU:ssa on käytössä?,finnish,content,-0.25,2.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_71,Mikä oli Peter Lairdin ensimmäinen sarjakuva?,finnish,content,0.25,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_72,Mihin Karl Adam Nils Gabriel Hård af Segerstad menehtyi?,finnish,content,2.75,2.00,0.00,0.33,0.89,2.40,0.00,1.00
finnish_content_73,Minkä nimisiä ovat Yhdysvaltojen ydinkäyttöiset lentotukialukset?,finnish,content,0.05,2.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_74,Minä vuonna Columbinen verilöyly tapahtui?,finnish,content,0.50,2.00,0.00,0.50,0.80,1.95,0.00,1.00
finnish_content_75,Ketkä keksivät tupakoinnin?,finnish,content,-0.75,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_76,Mikä maa kuluttaa eniten banaaneja?,finnish,content,-0.50,2.00,0.00,0.50,0.80,1.95,0.00,1.00
finnish_content_77,Miksi huippukokoukset on aloitettu?,finnish,content,0.25,1.00,0.00,0.50,0.75,1.79,0.00,1.00
finnish_content_78,Kuka Mortimer Folchart on?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_79,Kuka kehitti XML-kielen?,finnish,content,-0.75,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_80,Kuka on kehittänyt Occamin partaveitsen?,finnish,content,-0.25,2.00,0.00,0.33,0.60,1.95,0.00,1.00
finnish_content_81,Montako primetime Emmy palkintoa televisiosarja Lost voitti?,finnish,content,-0.25,3.00,0.00,0.33,0.86,2.20,0.00,1.00
finnish_content_82,Kuinka monta kertaa Jari-Matti Latvala on voittanut rallikisan?,finnish,content,-0.03,3.00,0.00,0.50,0.75,2.30,0.00,1.00
finnish_content_83,Minä vuonna Repin-instituutti on perustettu?,finnish,content,0.00,2.00,0.00,0.50,0.60,1.95,0.00,1.00
finnish_content_84,Mikä on Namibian väkiluku?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_85,Mitä ihmisaalto tarkoittaa?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_86,Mikä on yleisin uskonto Arabien keskuudessa?,finnish,content,-0.35,3.00,0.00,0.00,0.50,2.08,0.00,1.00
finnish_content_87,Kuka on suunnitellut Kallion kirkon rakennuksen?,finnish,content,-0.15,3.00,0.00,0.33,0.67,2.08,0.00,1.00
finnish_content_88,Missä Kolumbian sisällissota alkoi?,finnish,content,-0.08,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_89,Milloin Kasaarien kaanikunta perustettiin?,finnish,content,-0.08,2.00,0.00,0.33,1.00,1.79,0.00,1.00
finnish_content_90,Kuka Attila oli?,finnish,content,-0.25,1.00,0.00,0.00,0.33,1.61,0.00,1.00
finnish_content_91,Mistä nimitys markka tulee?,finnish,content,0.25,1.00,0.00,0.50,0.75,1.79,0.00,1.00
finnish_content_92,Miten pitkä on Kordillieerit?,finnish,content,-0.41,1.00,0.00,0.00,0.75,1.79,0.00,1.00
finnish_content_93,Mikä on Boltzmannin vakio?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_94,Milloin New York Mets perustettiin?,finnish,content,0.75,2.00,0.00,0.33,1.00,1.95,0.00,1.00
finnish_content_95,Minkä nykyisen valtion alueella Austerlitzin taistelu käytiin?,finnish,content,-0.25,3.00,0.00,0.33,0.86,2.20,0.00,1.00
finnish_content_96,Kuka on kehittänyt The Legend of Zelda pelit?,finnish,content,0.82,3.00,0.00,0.33,0.75,2.30,0.00,1.00
finnish_content_97,Kuka on kehittänyt resoluution?,finnish,content,-0.41,1.00,0.00,0.33,0.50,1.79,0.00,1.00
finnish_content_98,Kuka johti valkoisia joukkoja Suomen sisällissodassa?,finnish,content,0.05,2.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_99,Mihin Thomas Macaulay kuoli?,finnish,content,0.25,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_100,Kuinka monta lasta Mick Marssilla on?,finnish,content,-0.55,2.00,0.00,0.00,0.67,2.08,0.00,0.00
finnish_content_101,Milloin Paul Klebnikov syntyi?,finnish,content,0.25,2.00,0.00,0.33,1.00,1.79,0.00,1.00
finnish_content_102,Kuinka pitkä Aunuksen rata on?,finnish,content,0.00,2.00,0.00,0.00,0.80,1.95,0.00,1.00
finnish_content_103,Mikä oli onnistunein ja tunnetuin Aggregat-rakettisarjan malli?,finnish,content,0.75,4.00,0.00,0.00,0.57,2.20,0.00,1.00
finnish_content_104,Milloin Hanoi Rocks oli toiminnassa?,finnish,content,0.50,2.00,0.00,0.00,0.80,1.95,0.00,1.00
finnish_content_105,Kuka keksi kitaran?,finnish,content,-0.75,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_106,Missä Willard Quine syntyi?,finnish,content,0.25,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_107,Kuka hallitsi Aleksios I Komnenos ennen?,finnish,content,0.05,2.00,0.00,0.50,0.67,2.08,0.00,1.00
finnish_content_108,MItä tarkoittaa siirtymäalkuaine?,finnish,content,-0.75,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_109,Minä vuonna PlayStation 4 on julkaistu?,finnish,content,0.85,2.00,0.00,0.67,0.50,2.08,0.00,1.00
finnish_content_110,Missä on Mikä on Epeiroksen alueen suurin lentokenttä?,finnish,content,-0.03,5.00,1.00,0.00,0.50,2.30,3.93,2.00
finnish_content_111,Mikä on uppopallossa altaan syvyys?,finnish,content,0.25,2.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_112,Mikä oli Club Penguinin pelaajamäärä?,finnish,content,0.25,3.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_113,Kuinka monta sotilasta osallistui operaatio Market Gardeniin?,finnish,content,-0.58,3.00,0.00,0.33,0.86,2.20,0.00,1.00
finnish_content_114,Mikä on Uusi-Guinean pinta-ala?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_115,Miten skolastiikka määritellään?,finnish,content,-0.25,1.00,0.00,0.33,1.00,1.61,0.00,1.00
finnish_content_116,Kuinka monta säveltä huilulla voi soittaa?,finnish,content,-0.15,3.00,0.00,0.33,0.67,2.08,0.00,1.00
finnish_content_117,Minä vuonna Islanti on asutettu?,finnish,content,0.75,1.00,0.00,0.67,0.60,1.95,0.00,1.00
finnish_content_118,Kuinka paljon euroopanmajavan hampaat kasvavat kuukaudessa?,finnish,content,-0.35,2.00,0.00,0.50,1.00,2.08,0.00,1.00
finnish_content_119,Milloin IPv4 kehitettiin?,finnish,content,-0.25,1.00,0.00,0.33,1.00,1.61,0.00,1.00
finnish_content_120,Missä pretoriaanikaarti perustettiin?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_121,Mikä teki Évariste Galoisin elämästä intensiivisen?,finnish,content,0.45,3.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_122,Mikä on New South Walesin pääkaupunki?,finnish,content,0.65,3.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_123,Mitä Kālidāsan nimi tarkoittaa?,finnish,content,-0.08,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_124,Kuka suomalainen pelasi Cercle Bruggessa 80-luvulla?,finnish,content,-0.35,2.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_125,Milloin Nicolas Fatio de Duiller kuoli?,finnish,content,1.25,2.00,0.00,0.33,1.00,2.08,0.00,1.00
finnish_content_126,Minkä ikäisenä Albus Dumbledore kuoli?,finnish,content,0.00,2.00,0.00,0.33,0.80,1.95,0.00,1.00
finnish_content_127,Milloin Aarne Orjatsalo kuoli?,finnish,content,0.25,2.00,0.00,0.33,1.00,1.79,0.00,1.00
finnish_content_128,Kuinka pitkä Golfvirta on?,finnish,content,-0.41,1.00,0.00,0.00,0.75,1.79,0.00,1.00
finnish_content_129,Mikä on Korpilahden asukasluku?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_130,Mitkä olivat Venäjän–Japanin sodan laajemmat vaikutukset?,finnish,content,0.05,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_131,Kuka johti hollantilaiset Etelä-Afrikkaan vuonna 1652?,finnish,content,-0.15,2.00,0.00,0.67,0.67,2.08,0.00,1.00
finnish_content_132,Mitä litografia tarkoittaa?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_133,Milloin Boris Jeltsin kuoli?,finnish,content,0.25,2.00,0.00,0.33,1.00,1.79,0.00,1.00
finnish_content_134,Kuinka monta säätyluokkaa Ruotsissa on ollut?,finnish,content,-0.55,3.00,0.00,0.00,0.50,2.08,0.00,0.00
finnish_content_135,Milloin Quentin Tarantino on syntynyt?,finnish,content,0.50,2.00,0.00,0.33,0.80,1.95,0.00,1.00
finnish_content_136,Milloin Hasbro on perustettu?,finnish,content,0.25,1.00,0.00,0.50,0.75,1.79,0.00,1.00
finnish_content_137,Mitä isoviha tarkoittaa?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_138,Mitä anekdootti tarkoittaa?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_139,Kuinka pitkä Iso-Kukkanen on?,finnish,content,-0.41,1.00,0.00,0.00,0.75,1.79,0.00,1.00
finnish_content_140,Mikä oli Toivo Särkän ensimmäinen ohjaus?,finnish,content,0.25,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_141,Kuka oli Benno Ohnesorg?,finnish,content,-0.41,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_142,Milloin Radclyffe Hall syntyi?,finnish,content,0.25,2.00,0.00,0.33,1.00,1.79,0.00,1.00
finnish_content_143,Minä vuonna Fingrid Oyj perustettiin?,finnish,content,0.00,2.00,0.00,0.33,0.80,1.95,0.00,1.00
finnish_content_144,Mikä Windows Vista on?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_145,Kuinka monta panssaridivisioonaa Suomen armeijalla on?,finnish,content,-0.55,3.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_146,Mikä on grafeeni?,finnish,content,-0.25,1.00,0.00,0.00,0.33,1.61,0.00,1.00
finnish_content_147,Mistä Carrie -romaani kertoo?,finnish,content,-0.08,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_148,Minä vuonna Johnny Depp on syntynyt?,finnish,content,1.05,2.00,0.00,0.50,0.67,2.08,0.00,1.00
finnish_content_149,Mikä oli Microsoft Game Studiosin ensimmäinen julkaistu peli?,finnish,content,0.68,4.00,1.00,0.00,0.75,2.30,3.93,2.00
finnish_content_150,Mikä on Länsimaissa lyhytkasvuisuuden määritelmä?,finnish,content,0.25,2.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_151,Mihin Emäjoki laskee?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_152,Kuka oli Kongon tasavallan toinen pääministeri?,finnish,content,0.05,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_153,Miltä vuosikymmeneltä gnostilaisuus on peräisin?,finnish,content,0.00,2.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_154,Mikä oli Suomen puolustusvoimien ensimmäinen alkujaan suuntaradioksi kutsuttu kenttälinkki?,finnish,content,0.63,4.00,1.00,0.33,0.78,2.40,3.93,2.00
finnish_content_155,Mikä oli Éric Perrin ensimmäinen NHL joukkue?,finnish,content,0.42,4.00,0.00,0.00,0.71,2.20,0.00,1.00
finnish_content_156,Kuka näytteli pääosaa Pako sarjassa?,finnish,content,0.00,1.00,0.00,0.67,0.80,1.95,0.00,1.00
finnish_content_157,Mitä ovat hornetit?,finnish,content,-0.25,1.00,0.00,0.00,0.33,1.61,0.00,1.00
finnish_content_158,Missä Guernica sijaitsee?,finnish,content,-0.25,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_159,Milloin ensimmäinen lakipykälä on kirjattu Suomessa?,finnish,content,0.05,2.00,0.00,0.67,0.83,2.08,0.00,1.00
finnish_content_160,Mistä kehrääjälinnut ovat saaneet nimensä?,finnish,content,0.00,1.00,0.00,0.50,0.60,1.95,0.00,1.00
finnish_content_161,Kuka Eino Rahja oli?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_162,Kuinka vaarallinen röntgen säteily on?,finnish,content,0.00,2.00,0.00,0.00,0.80,1.95,0.00,1.00
finnish_content_163,Minä vuonna Japanissa on kehitetty ensimmäine ase?,finnish,content,0.42,2.00,0.00,0.83,0.71,2.20,0.00,1.00
finnish_content_164,Milloin Ron Paul aloitti poliittisen uransa?,finnish,content,0.05,2.00,0.00,0.50,1.00,2.08,0.00,1.00
finnish_content_165,Miten psykoosi määritellään?,finnish,content,-0.25,1.00,0.00,0.33,1.00,1.61,0.00,1.00
finnish_content_166,Kuka perusti Dallara Automobilin?,finnish,content,-0.75,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_167,Mitä sotateollinen kompleksi tarkoittaa?,finnish,content,-0.08,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_168,Miten usein kv. matematiikkaolympialaiset järjestetään?,finnish,content,-0.25,2.00,0.00,0.33,1.00,1.95,0.00,1.00
finnish_content_169,Mistä tulee nimitys digitelevisio?,finnish,content,-0.41,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_170,Mikä on valon nopeus?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_171,Milloin Pentik on perustettu?,finnish,content,0.25,1.00,0.00,0.50,0.75,1.79,0.00,1.00
finnish_content_172,Kuinka tärkeä Verona oli Rooman valtakunnassa?,finnish,content,0.45,2.00,1.00,0.00,0.83,2.08,4.62,1.00
finnish_content_173,Kuka allekirjoitti Neuvostoliiton puolesta Moskovan rauhansopimuksen?,finnish,content,-0.15,2.00,0.00,0.50,0.67,2.08,0.00,1.00
finnish_content_174,Mitä mayojen klassisena kautena tapahtui?,finnish,content,0.25,2.00,0.00,0.33,0.80,1.95,0.00,1.00
finnish_content_175,Kuka syrjäytti Qing-dynastian vallasta?,finnish,content,-0.41,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_176,Milloin Donald Tusk toimi Puolan pääministerinä vuosina 2007–2014?,finnish,content,0.11,2.00,0.00,0.67,0.88,2.30,0.00,1.00
finnish_content_177,Milloin Suomessa maksetaan veronpalautukset vuonna 2019?,finnish,content,-0.35,2.00,0.00,0.67,0.83,2.08,0.00,1.00
finnish_content_178,Mistä fenomenologia on saanut alkunsa?,finnish,content,0.00,1.00,0.00,0.50,0.60,1.95,0.00,1.00
finnish_content_179,Mikä on yleisin lintulaji Suomessa?,finnish,content,0.50,2.00,0.00,0.00,0.60,1.95,0.00,1.00
finnish_content_180,Kuinka monta Oscar -palkintoa,finnish,content,-0.41,2.00,0.00,0.00,0.75,1.61,0.00,0.00
finnish_content_181,Yksi lensi yli käenpesän -elokuva on voittanut?,finnish,content,0.09,4.00,0.00,0.25,0.57,2.20,0.00,2.00
finnish_content_182,Minä vuonna Eino Rudolf Woldemar Holsti on syntynyt?,finnish,content,1.82,2.00,0.00,0.50,0.75,2.30,0.00,1.00
finnish_content_183,Milloin radioaallot havaittiin?,finnish,content,-0.25,1.00,0.00,0.33,1.00,1.61,0.00,1.00
finnish_content_184,Missä Charles Starkweather syntyi?,finnish,content,0.25,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_185,Mikä on Jaco Pastoriuksen tunnetuin kappale?,finnish,content,0.25,4.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_186,Mistä Saksan nimi tulee?,finnish,content,-0.08,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_187,Missä maakunnassa Lapua sijaitsee?,finnish,content,-0.41,2.00,0.00,0.33,0.75,1.79,0.00,1.00
finnish_content_188,Missä Adolf von Becker kuoli?,finnish,content,0.75,2.00,0.00,0.33,0.80,1.95,0.00,1.00
finnish_content_189,Mikä on Half-Life-tietokonepelin idea?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_190,Kuinka monta kertaa Raamatussa mainitaan siunaus?,finnish,content,-0.55,3.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_191,Kuinka monen eri maan kansalainen ajaa Formula 1 -kisassa vuonna 2019?,finnish,content,0.35,3.00,0.00,0.67,0.73,2.56,0.00,1.00
finnish_content_192,Mistä Donald Tuskin vanhemmat ovat kotoisin?,finnish,content,0.45,3.00,0.00,0.00,0.67,2.08,0.00,1.00
finnish_content_193,Mikä Helmut Kohl oli koulutukseltaan?,finnish,content,0.25,3.00,0.00,0.00,0.60,1.95,0.00,0.00
finnish_content_194,Minä vuonna Valve Corporation on perustettu?,finnish,content,0.25,2.00,0.00,0.50,0.67,2.08,0.00,1.00
finnish_content_195,Mikä on Bhutanin valtionuskonto?,finnish,content,-0.08,2.00,0.00,0.00,0.50,1.79,0.00,1.00
finnish_content_196,Miksi Vanajaveden–Pyhäjärven alueen järviä on laskettu?,finnish,content,0.25,3.00,0.00,0.50,0.83,2.08,0.00,1.00
finnish_content_197,Kuka ylläpitää virvettä?,finnish,content,-0.75,1.00,0.00,0.33,0.67,1.61,0.00,1.00
finnish_content_198,Kuinka monta ahdistuneisuushäiriötä on olemassa?,finnish,content,-0.50,3.00,0.00,0.17,0.60,1.95,0.00,1.00
