unique_id,text,language,type,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent
indonesian_polar_12,apakah Kriptografi digunakan untuk sistem firewall sebuah situs web?,indonesian,polar,-0.24,3.00,0.00,0.75,0.70,2.48,0.00,1.00
indonesian_polar_13,Apakah kesalahan yang dilakukan Mohammad Hatta sehingga dihukum pengasingan?,indonesian,polar,-0.24,4.00,2.00,0.62,0.70,2.48,4.62,2.00
indonesian_polar_14,apakah lelaki mempunyai hormon estrogen?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_15,apakah Belanda masuk dalam Perang Dunia I?,indonesian,polar,-0.36,3.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_16,Apakah penggunaan Spotify berbayar ?,indonesian,polar,0.21,2.00,0.00,0.50,0.80,1.95,0.00,1.00
indonesian_polar_17,Apakah gereja protestan berbeda dengan katolik?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_18,apakah harimau bengal terancam punah?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_19,apakah perjalanan waktu secara ilmiah bisa dilakukan?,indonesian,polar,0.92,3.00,0.00,0.50,0.62,2.30,0.00,1.00
indonesian_polar_20,Apakah Skizofrenia bisa diturunkan melalui gen ?,indonesian,polar,0.04,2.00,0.00,0.75,0.57,2.20,0.00,1.00
indonesian_polar_21,Apakah buah kawung memiliki biji?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_22,Apakah Enzim restriksi bersifat asam?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_23,Apakah Gunung Tandikat termasuk gunung api aktif ?,indonesian,polar,-0.22,3.00,0.00,0.75,0.88,2.30,0.00,1.00
indonesian_polar_24,apakah Marga Raja Basa adalah marga kerajaan?,indonesian,polar,0.35,3.00,0.00,0.00,0.75,2.30,0.00,1.00
indonesian_polar_25,Apakah Masjid Al-Aqsa dan Kubah Batu termasuk situs-situs suci Yerusalem?,indonesian,polar,0.51,3.00,0.00,0.75,0.82,2.56,0.00,1.00
indonesian_polar_26,apakah Cirebon mempunyai bandara?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_27,Adakah depresi bisa menyebabkan seseorang bubuh diri?,indonesian,polar,-0.22,4.00,1.00,0.42,0.50,2.30,4.21,3.00
indonesian_polar_28,Apakah Hindia Belanda sekarang disebut Indonesia?,indonesian,polar,0.21,2.00,0.00,1.00,0.86,2.20,0.00,1.00
indonesian_polar_29,Apakah lagenda Robin Hood berasal dari Nottingham?,indonesian,polar,0.21,3.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_30,apakah bakteri bisa hidup di luar angkasa?,indonesian,polar,0.21,2.00,0.00,0.75,0.62,2.30,0.00,1.00
indonesian_polar_31,Apakah sistem pembelajaran virtual memerlukan internet?,indonesian,polar,0.21,3.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_32,Apakah Kitab Yosua dikarang manusia?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_33,apakah Teori modernisasi adalah teori dari Ilmu sosial?,indonesian,polar,0.08,2.00,0.00,0.00,0.67,2.40,0.00,1.00
indonesian_polar_34,apakah presiden soeharto menjalankan sistem diktatur di saat menjabat?,indonesian,polar,-0.01,2.00,1.00,0.50,0.80,2.48,3.93,2.00
indonesian_polar_35,Apakah Najelaa Shihab seorang dosen?,indonesian,polar,-0.19,2.00,0.00,0.00,0.67,2.08,0.00,0.00
indonesian_polar_36,Apakah aroma bahan dari koktail berasal dari buah ?,indonesian,polar,0.58,3.00,0.00,0.75,0.67,2.40,0.00,1.00
indonesian_polar_37,apakah Edmontosaurus pemakan tumbuhan?,indonesian,polar,-0.54,2.00,0.00,0.00,0.80,1.95,0.00,0.00
indonesian_polar_38,apakah seorang uskup harus lelaki?,indonesian,polar,0.21,2.00,0.00,0.00,0.50,2.08,0.00,0.00
indonesian_polar_39,apakah dr.,indonesian,polar,-0.29,2.00,0.00,0.00,0.67,1.61,0.00,0.00
indonesian_polar_40,Oen Boen Ing masih hidup?,indonesian,polar,-0.04,2.00,0.00,0.00,1.00,1.95,0.00,0.00
indonesian_polar_41,Apakah Kerajaan Mataram merupakan kerajaan Hindu ?,indonesian,polar,-0.12,2.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_42,Apakah Babilonia sekarang disebut Iraq?,indonesian,polar,0.01,2.00,0.00,1.00,0.83,2.08,0.00,1.00
indonesian_polar_43,apakah Prof. Dr. Sutan Remy Sjahdeini mempunyai perusahaan?,indonesian,polar,1.46,4.00,0.00,0.75,0.89,2.56,0.00,1.00
indonesian_polar_44,Apakah musik keroncong terkenal sampai keluar negeri ?,indonesian,polar,0.21,2.00,0.00,0.00,0.75,2.30,0.00,1.00
indonesian_polar_45,Apakah Islam Nusantara mempertimbangkan unsur budaya Indonesia dalam merumuskan fikih?,indonesian,polar,0.01,3.00,1.00,0.75,0.82,2.56,3.93,2.00
indonesian_polar_46,apakah teh mengandung kafein?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_47,Apakah Wawancara daring dapat dilakukan jarak jauh?,indonesian,polar,0.21,2.00,0.00,1.00,0.75,2.30,0.00,1.00
indonesian_polar_48,Apakah Konversi dibolehkan di dalam Islam?,indonesian,polar,0.04,2.00,0.00,0.75,0.57,2.20,0.00,1.00
indonesian_polar_49,Apakah Ferit Orhan Pamuk pernah meraih penghargaan?,indonesian,polar,0.35,3.00,0.00,1.00,0.88,2.30,0.00,1.00
indonesian_polar_50,apakah Clair Cameron Patterson masih hidup?,indonesian,polar,0.54,3.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_51,apakah ada manusia yang tinggal di Kepulauan kutub Svalbard?,indonesian,polar,-0.46,5.00,1.00,0.50,0.70,2.48,3.93,2.00
indonesian_polar_52,Apakah Rosela dapat dijadikan minuman Jus?,indonesian,polar,-0.12,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_53,Apakah Kalsium hipoklorit berbahay jika tertelan manusia ?,indonesian,polar,-0.08,2.00,1.00,0.62,0.75,2.30,3.93,2.00
indonesian_polar_54,Apakah garam mengandung air kristal?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_55,apakah vietnam menganut sitem demokrasi?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_56,Apakah masyarakat Jerman memakan roti sebagai sarapan?,indonesian,polar,0.07,2.00,0.00,1.00,0.75,2.30,0.00,1.00
indonesian_polar_57,Apakah kaum mardiker terdapat di Indonesia?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_58,apakah WWE sebuah pertunjukan Gulat?,indonesian,polar,-0.39,2.00,0.00,0.00,0.67,2.08,0.00,0.00
indonesian_polar_59,apakah ada penyakit tumor pada tumbuhan?,indonesian,polar,-0.12,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_60,Apakah bisa Ular laut berperut kuning mematikan ?,indonesian,polar,1.07,4.00,1.00,0.38,0.75,2.30,3.93,2.00
indonesian_polar_61,Adakah waduk dapat dijadikan sumber air Irigasi?,indonesian,polar,-0.22,4.00,1.00,0.50,0.75,2.30,3.93,2.00
indonesian_polar_62,Apakah Tuak nira memabukkan?,indonesian,polar,0.21,2.00,0.00,0.50,0.80,1.95,0.00,1.00
indonesian_polar_63,apakah kalsium termasuk mineral?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_64,Apakah William Adams masih hidup?,indonesian,polar,-0.19,3.00,0.00,0.25,0.67,2.08,0.00,1.00
indonesian_polar_65,pernahkah amerika mengalami krisis ekonomi?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_66,apakah Deinococcus radiodurans terdapat dalam hewan?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_67,Apakah Hirohito masih hidup?,indonesian,polar,0.21,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_68,apakah Dollar berpengaruh pada krisis ekonomi?,indonesian,polar,-0.29,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_69,apakah Bianca Maria Visconti keturunan Raja?,indonesian,polar,-0.29,3.00,0.00,0.00,0.86,2.20,0.00,0.00
indonesian_polar_70,Apakah Negasonic Teenage Warhead seorang mutan?,indonesian,polar,-0.12,2.00,0.00,0.00,0.71,2.20,0.00,0.00
indonesian_polar_71,apakah dinosaurus sudah hidup pada zaman Mesozoikum?,indonesian,polar,-0.08,2.00,0.00,0.75,0.62,2.30,0.00,1.00
indonesian_polar_72,Apakah Material butiran berwujud zat padat?,indonesian,polar,-0.12,2.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_73,apakah Indonesia negara Islam terbesar di dunia?,indonesian,polar,-0.08,4.00,0.00,0.00,0.75,2.30,0.00,0.00
indonesian_polar_74,apakah orang dewasa bisa terjangkit Cacar monyet?,indonesian,polar,0.07,2.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_75,apakah Santo Fransiskus Xaverius masih hidup?,indonesian,polar,-0.12,3.00,0.00,0.50,0.86,2.20,0.00,1.00
indonesian_polar_76,Apakah smartphone adalah telepon genggam?,indonesian,polar,0.01,2.00,0.00,0.00,0.67,2.08,0.00,1.00
indonesian_polar_77,Apakah biji duku bisa dimakan ?,indonesian,polar,0.41,2.00,0.00,0.50,0.67,2.08,0.00,1.00
indonesian_polar_78,apakah kristen protestan juga melakukan perayaan misa?,indonesian,polar,0.07,2.00,0.00,1.00,0.88,2.30,0.00,1.00
indonesian_polar_79,apakah spam dapat dihindari?,indonesian,polar,0.21,2.00,0.00,0.50,0.60,1.95,0.00,1.00
indonesian_polar_80,apakah babi omnivora?,indonesian,polar,-0.46,2.00,0.00,0.00,0.50,1.79,0.00,0.00
indonesian_polar_81,apakah olahraga Kronum menggunakan Bola?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_82,Apakah ajaran Anikonisme mempercayai adanya tuhan?,indonesian,polar,-0.12,2.00,1.00,0.50,0.86,2.20,3.93,2.00
indonesian_polar_83,apakah Wikipedia situs yang di akses secara gratis?,indonesian,polar,-0.04,2.00,1.00,1.00,0.56,2.40,4.62,1.00
indonesian_polar_84,bisakah kita bertani di pinggir pantai?,indonesian,polar,-0.12,2.00,0.00,0.75,0.43,2.20,0.00,1.00
indonesian_polar_85,Apakah bisa Ular bangkai laut mematian ?,indonesian,polar,-0.12,2.00,1.00,0.38,0.71,2.20,3.93,2.00
indonesian_polar_86,Adakah komet anggota tata surya?,indonesian,polar,-0.59,4.00,0.00,0.50,0.83,2.08,0.00,1.00
indonesian_polar_87,Adakah Bintang merek bir?,indonesian,polar,-0.54,3.00,0.00,0.50,0.80,1.95,0.00,1.00
indonesian_polar_88,apakah candi borobudur terletak di Provinsi Jawa Tengah?,indonesian,polar,-0.17,3.00,0.00,0.75,0.78,2.40,0.00,1.00
indonesian_polar_89,apakah Ipad adalah salah satu Pocket PC Phone?,indonesian,polar,0.46,2.00,0.00,0.00,0.67,2.40,0.00,0.00
indonesian_polar_90,Bisakah SARS disembuhkan ?,indonesian,polar,0.21,1.00,0.00,0.50,0.50,1.79,0.00,1.00
indonesian_polar_91,Apakah Louis Braille adalah seorang tunanetra ?,indonesian,polar,0.71,2.00,0.00,0.00,0.57,2.20,0.00,1.00
indonesian_polar_92,Apakah Tempo memiliki majalah Elektronik?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_93,apakah Fidiricu II mempunyai anak?,indonesian,polar,0.01,2.00,0.00,0.75,0.67,2.08,0.00,1.00
indonesian_polar_94,Adakah bendungan dapat dijadikan tempat rekreasi?,indonesian,polar,-0.12,3.00,1.00,0.50,0.71,2.20,3.93,2.00
indonesian_polar_95,Apakah Pangeran Noto Igomo menkahi di Indonesia?,indonesian,polar,0.21,3.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_96,apakah Elizabeth Bowes-Lyon seorang Ibu suri?,indonesian,polar,-0.29,2.00,0.00,0.00,0.71,2.20,0.00,0.00
indonesian_polar_97,Apakah Yesus memiliki Ibu?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_98,Apakah Imam Mahdī muncul sebelum Dajjal ?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_99,apakah Permaisuri Dugu Qieluo mempunyai anak?,indonesian,polar,0.21,3.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_100,apakah Plutarkhos nama seorang dewa?,indonesian,polar,-0.39,4.00,0.00,0.00,0.50,2.08,0.00,0.00
indonesian_polar_101,Apakah obat sakit kepala dapat menyababkan kantuk?,indonesian,polar,0.50,2.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_102,Apakah Al-Mas'udi pernah menulis buku ?,indonesian,polar,0.71,2.00,0.00,1.00,0.86,2.30,0.00,1.00
indonesian_polar_103,Apakah kelok sembilan terletak di Kota Payakumbuh?,indonesian,polar,-0.08,2.00,0.00,0.75,0.62,2.30,0.00,1.00
indonesian_polar_104,apakah Karabin banyak digunakan pada PD II?,indonesian,polar,-0.08,2.00,0.00,1.00,0.62,2.30,0.00,1.00
indonesian_polar_105,Apakah Binokular sebuah teleskop?,indonesian,polar,-0.29,3.00,0.00,0.00,0.40,1.95,0.00,0.00
indonesian_polar_106,apakah ada penganut islam di korea utara?,indonesian,polar,-0.36,3.00,0.00,0.50,0.75,2.30,0.00,1.00
indonesian_polar_107,Apakah K'tut Tantri seorang penulis buku?,indonesian,polar,0.35,2.00,0.00,0.00,0.75,2.40,0.00,0.00
indonesian_polar_108,Apakah internet sudah digunakan sebagai medium pembelajaran di sekolah dasar?,indonesian,polar,-0.09,3.00,0.00,0.75,0.64,2.56,0.00,1.00
indonesian_polar_109,apakah kerajaan romawi menggunakan bahasa Yunani?,indonesian,polar,-0.12,2.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_110,Apakah HBx terdapat dalam tubuh manusia?,indonesian,polar,-0.29,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_111,Apakah pemerintah menyediakan pekerjaan bagi peserta transmigrasi di daerah tujuan ?,indonesian,polar,-0.29,4.00,0.00,0.75,0.73,2.56,0.00,1.00
indonesian_polar_112,apakah bluetooth termasuk teknologi berbagi berkas?,indonesian,polar,-0.46,3.00,1.00,0.50,0.86,2.20,3.93,2.00
indonesian_polar_113,apakah orangutan terancam punah?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_114,Apakah perakam ketikan dapat menyebabkan pencurian data pribadi?,indonesian,polar,0.08,3.00,0.00,1.00,0.78,2.40,0.00,1.00
indonesian_polar_115,Apakah Blok Cepu merupakah ladang penghasil minyak tertua di dunia?,indonesian,polar,0.03,4.00,0.00,1.00,0.75,2.64,0.00,1.00
indonesian_polar_116,Apakah Yamcha adalah tokoh antagonis ?,indonesian,polar,0.01,2.00,0.00,0.00,0.67,2.08,0.00,1.00
indonesian_polar_117,Apakah tumbuhan getah sontek boleh dijadikan obat?,indonesian,polar,0.35,3.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_118,apakah Kapal Putih sebuah kapal perang?,indonesian,polar,-0.29,2.00,0.00,0.00,0.57,2.20,0.00,0.00
indonesian_polar_119,apakah Cirebon mempunyai pelabuhan?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_120,Pernahkah Michael Gerard Tyson kalah dalam pertarungan tinju ?,indonesian,polar,0.08,3.00,0.00,0.75,0.78,2.40,0.00,1.00
indonesian_polar_121,Apakah Jepara menghasilkan kayu jati?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_122,Apakah di Singapura dibolehkan menjual permen karet?,indonesian,polar,-0.36,3.00,1.00,0.50,0.75,2.30,3.93,2.00
indonesian_polar_123,Apakah Kamen Rider adalah seorang tokoh super hero ?,indonesian,polar,0.46,2.00,0.00,0.00,0.67,2.40,0.00,1.00
indonesian_polar_124,Apakah Jalur informasi super cepat memerlukan koneksi internet?,indonesian,polar,0.46,3.00,0.00,0.75,0.89,2.40,0.00,1.00
indonesian_polar_125,apakah kecanduan alkohol memungkinkan untuk terjadi?,indonesian,polar,0.04,2.00,1.00,0.50,0.71,2.20,3.93,2.00
indonesian_polar_126,Adakah matahari itu bintang?,indonesian,polar,-0.29,2.00,0.00,0.50,0.60,1.95,0.00,1.00
indonesian_polar_127,apakah Bruce Lee murid dari Ip Man?,indonesian,polar,-0.36,3.00,0.00,0.00,0.75,2.30,0.00,0.00
indonesian_polar_128,apakah Illuminati benar benar ada?,indonesian,polar,0.61,2.00,0.00,1.00,0.83,2.08,0.00,1.00
indonesian_polar_129,apakah badak hewan omnivora?,indonesian,polar,-0.54,3.00,0.00,0.00,0.60,1.95,0.00,0.00
indonesian_polar_130,Apakah Tahun Baru Imlek termasuk libur nasional?,indonesian,polar,0.07,3.00,0.00,0.75,0.88,2.30,0.00,1.00
indonesian_polar_131,Apakah manusia bisa tinggal di Mars?,indonesian,polar,0.04,2.00,0.00,0.75,0.57,2.20,0.00,1.00
indonesian_polar_132,Apakah nabi Sulaiman memiliki mukjizat?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_133,apakah Jean Todt pernah menjadi pembalap professional?,indonesian,polar,0.07,2.00,0.00,1.00,0.88,2.30,0.00,1.00
indonesian_polar_134,apakah kerajaan tertua di kepulauan maluku?,indonesian,polar,-0.29,3.00,0.00,0.00,0.57,2.20,0.00,0.00
indonesian_polar_135,apakah ada cacing pipih yang hidup di air?,indonesian,polar,-0.29,4.00,1.00,0.50,0.67,2.40,3.93,2.00
indonesian_polar_136,apakah Guillaume IX pernah menikah?,indonesian,polar,0.41,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_137,apakah di Indonesia terdapat Lamun?,indonesian,polar,-0.19,2.00,0.00,0.75,0.67,2.08,0.00,1.00
indonesian_polar_138,apakah aksara han digunakan di bahasa mandarin?,indonesian,polar,-0.08,2.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_139,apakah limbah fosfat berbahaya bagi hewan?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_140,Apakah Dildo terbuat dari Batu?,indonesian,polar,-0.19,2.00,0.00,0.75,0.67,2.08,0.00,1.00
indonesian_polar_141,Adakah tank menggunakan peluru?,indonesian,polar,-0.29,2.00,1.00,0.50,0.80,1.95,3.93,2.00
indonesian_polar_142,apakah seurakarta memiliki kerajaan?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_143,Apakah sistem kasta berlaku di India?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_144,Apakah Salat Witir boleh dikerjakan setelah solat fardu?,indonesian,polar,0.08,2.00,0.00,0.75,0.67,2.40,0.00,1.00
indonesian_polar_145,Apakah musik Okinawa merupakan musik tradisional ?,indonesian,polar,-0.12,2.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_146,apakah Minangkabau suku yang berasal dari Pulau Sumatra?,indonesian,polar,-0.42,4.00,1.00,0.50,0.67,2.40,4.62,1.00
indonesian_polar_147,provinsi jawa apakah yang terpadat tahun 2015?,indonesian,polar,-0.36,4.00,1.00,0.50,0.50,2.30,4.62,1.00
indonesian_polar_148,Apakah Nicolas Erik Rosberg pernah menjuarai F1 ?,indonesian,polar,0.35,3.00,0.00,1.00,0.88,2.30,0.00,1.00
indonesian_polar_149,apakah bahasa Tokharia sudah punah?,indonesian,polar,0.41,2.00,0.00,0.50,0.67,2.08,0.00,1.00
indonesian_polar_150,Adakah bendungan dapat digunakan untuk PLTA?,indonesian,polar,0.04,3.00,1.00,0.50,0.57,2.20,3.93,2.00
indonesian_polar_151,Aapakah merokok penyebab utama penyakit jantung koroner?,indonesian,polar,-0.50,4.00,0.00,0.50,0.88,2.30,0.00,1.00
indonesian_polar_152,Apakah Hari Anzac dijadikan hari libur nasional di Australia?,indonesian,polar,0.10,3.00,0.00,0.75,0.80,2.48,0.00,1.00
indonesian_polar_153,apakah Foto esei digunakan untuk bidang jurnalisme fotografi?,indonesian,polar,-0.17,3.00,0.00,0.75,0.78,2.40,0.00,1.00
indonesian_polar_154,apakah handphone termasuk teknologi komunikasi?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_155,apakah Visakhi festival keagamaan?,indonesian,polar,-0.54,2.00,0.00,0.00,0.80,1.95,0.00,0.00
indonesian_polar_156,Apakah ada upacara untuk memperingati Hari Anzac?,indonesian,polar,-0.36,3.00,1.00,0.62,0.75,2.30,3.93,2.00
indonesian_polar_157,apakah schizophrenia penyakit psikologi?,indonesian,polar,-0.54,3.00,0.00,0.00,0.60,1.95,0.00,0.00
indonesian_polar_158,Apakah buah kosambi bisa dimakan ?,indonesian,polar,0.41,2.00,0.00,0.50,0.67,2.08,0.00,1.00
indonesian_polar_159,apakah agama hindu melakukan Penitensi?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_160,apakah Xiao Baojuan mempunyai anak?,indonesian,polar,0.01,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_161,Apakah keris termasuk senjata?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_162,Apakah Albert Einstein‎ filsuf berasal dari Jerman?,indonesian,polar,0.21,2.00,0.00,1.00,0.75,2.30,0.00,1.00
indonesian_polar_163,Apakah Amy Rose adalah tokoh utama dalam serian Sonic?,indonesian,polar,0.10,2.00,0.00,0.00,0.70,2.48,0.00,1.00
indonesian_polar_164,Apakah makanan bisa tengik sebelum tanggal kedaluarsa?,indonesian,polar,-0.08,2.00,0.00,0.75,0.62,2.30,0.00,1.00
indonesian_polar_165,apakah Tuanku Imam Bonjol mempunyai anak?,indonesian,polar,0.50,2.00,0.00,1.00,0.75,2.30,0.00,1.00
indonesian_polar_166,Apakah Kungfu termasuk bidang olahraga?,indonesian,polar,-0.39,2.00,0.00,0.75,0.83,2.08,0.00,1.00
indonesian_polar_167,bisakah ratu inggris mendeklarasikan perang?,indonesian,polar,0.41,2.00,0.00,0.75,0.67,2.08,0.00,1.00
indonesian_polar_168,apakah Pierre Felix Bourdieu perah menikah?,indonesian,polar,0.54,3.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_169,apakah seorang detektif harus mempelajari dasar ilmu Kimia forensik?,indonesian,polar,-0.24,4.00,0.00,0.75,0.70,2.48,0.00,1.00
indonesian_polar_170,apakah John Winston Lennon mempunyai anak?,indonesian,polar,0.21,3.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_171,Apakah obat Antihistamin dapat menyebabkan rasa kantuk?,indonesian,polar,0.07,2.00,0.00,0.75,0.75,2.30,0.00,1.00
indonesian_polar_172,Apakah Urraca pernah menikah ?,indonesian,polar,0.21,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_173,apakah Yesus meninggal karena disalip?,indonesian,polar,-0.19,2.00,1.00,0.50,0.67,2.08,3.93,2.00
indonesian_polar_174,pernahkah Napoleon menikah?,indonesian,polar,-0.12,2.00,0.00,0.50,0.75,1.79,0.00,1.00
indonesian_polar_175,Apakah Tuberkulosis dapat menular?,indonesian,polar,0.21,2.00,0.00,0.50,0.60,1.95,0.00,1.00
indonesian_polar_176,Apakah Kristen mempercayai Kehidupan setelah kematian?,indonesian,polar,-0.29,3.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_177,Apakah serai boleh dijadikan minuman?,indonesian,polar,0.01,2.00,0.00,0.75,0.67,2.08,0.00,1.00
indonesian_polar_178,Adakah minum bir dapat menyebabkan kecanduan?,indonesian,polar,0.21,3.00,1.00,0.50,0.71,2.20,3.93,2.00
indonesian_polar_179,pernahkah Thaksin Shinawatra membeli klub sepakbola?,indonesian,polar,-0.12,2.00,0.00,0.75,0.86,2.20,0.00,1.00
indonesian_polar_180,apakah palem memiliki buah?,indonesian,polar,-0.29,2.00,0.00,0.75,0.80,1.95,0.00,1.00
indonesian_polar_181,Apakah Perusahaan Jawatan Kereta Api termasuk BUMN?,indonesian,polar,0.35,4.00,0.00,0.75,0.88,2.30,0.00,1.00
indonesian_polar_182,Apakah agama Shinto percaya terhadap dewa ?,indonesian,polar,0.04,2.00,0.00,0.75,0.71,2.20,0.00,1.00
indonesian_polar_183,apakah Telepon video bisa dilakukan dengan koneksi 3G?,indonesian,polar,0.08,2.00,0.00,0.75,0.67,2.40,0.00,1.00
indonesian_polar_184,Apakah Don Juan de Austria memiliki saudara ?,indonesian,polar,0.35,4.00,0.00,0.75,0.88,2.30,0.00,1.00
indonesian_polar_185,apakah UUD 1945 dibuat berdasarkan Pancasila?,indonesian,polar,-0.12,2.00,1.00,0.50,0.71,2.20,3.93,2.00
indonesian_polar_186,apakah smartphone termasuk Pocket PC Phone?,indonesian,polar,-0.46,3.00,0.00,0.75,0.86,2.20,0.00,1.00
