unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,question_type,complexity_score
japanese_polar_172,水怪の沙悟浄はカッパですか？,ja,-0.378,0.447,0.0,0.0,0.5,1,0.569
japanese_polar_317,アンモナイトは日本にも生息していた？,ja,0.273,-0.553,1.0,0.3,0.4,1,1.42
japanese_polar_242,日本で蒸気機関車が導入されたことはある？,ja,0.218,-0.553,1.0,0.3,0.538,1,1.503
japanese_content_2697,レイ・ハリーハウゼンが最後に監督した作品は何？,ja,-0.147,0.81,1.0,0.333,0.417,0,2.413
japanese_content_2745,ローダブル・カーネル・モジュールを開発したのは誰,ja,0.58,-1.19,0.0,0.667,0.333,0,0.39
japanese_content_5486,岐阜県で最大の都市は何？,ja,0.035,-0.19,0.0,0.0,0.5,0,0.345
japanese_polar_576,プロレスは全て最初から勝敗が決まっている？,ja,0.162,-0.553,1.0,0.4,0.6,1,1.609
japanese_content_6009,陰圧閉鎖療法を開発したのは誰？,ja,0.368,-0.19,1.0,0.5,0.4,0,2.078
japanese_content_1099,2018年度仏壇の売り上げ数が最も多かった会社は何？,ja,-0.382,1.81,0.0,0.0,0.538,0,1.966
japanese_content_107,斎藤佑樹投手の出身校はどこ？,ja,-0.215,-0.19,0.0,0.0,0.667,0,0.262
japanese_polar_778,秋田県立野球場でプロ野球の試合が行われたことはある？,ja,0.051,0.447,1.0,0.3,0.625,1,2.423
japanese_content_3705,Activisionをあそべるゲーム機は何,ja,-0.465,0.81,1.0,0.167,0.571,0,2.083
japanese_content_6014,雲仙岳が噴火した最古の記録はいつ,ja,-0.165,0.81,1.0,0.167,0.455,0,2.267
japanese_content_5055,北アイルランドの最大宗教は何,ja,-0.465,-1.19,0.0,0.0,0.571,0,-1.084
japanese_content_1736,ハワイ州の州都はどこ,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_polar_767,『機動戦士ガンダム』の舞台は未来？,ja,-0.116,0.447,0.0,0.0,0.714,1,1.045
japanese_polar_1191,イマヌエル・カントは生涯独身だった？,ja,-0.378,-0.553,0.0,0.0,0.5,1,-0.431
japanese_polar_872,スキューバダイビングを行うには資格が必要ですか？,ja,-0.06,0.447,1.0,0.6,0.4,1,2.387
japanese_content_2869,パルミラがシリア内線で破壊されたのはいつ,ja,0.853,-0.19,1.0,0.667,0.333,0,2.663
japanese_polar_608,ロジャー・フェデラーに子どもはいる？,ja,-0.116,-0.553,0.0,0.4,0.571,1,0.302
japanese_content_5492,寝台車が初めて導入されたのはいつ,ja,0.735,-0.19,1.0,0.667,0.364,0,2.576
japanese_content_2615,比叡山にある寺は何？,ja,-0.537,0.81,1.0,0.167,0.625,0,2.065
japanese_content_4088,トロント・イートン・センターのオーナーは誰？,ja,0.035,-0.19,0.0,0.0,0.444,0,0.289
japanese_polar_1127,ヨン・アイヴィデ・リンドクヴィストはホラー作家ですか？,ja,0.051,-0.553,0.0,0.0,0.5,1,-0.002
japanese_polar_891,切り裂きジャック事件は犯人が見つかりましたか？,ja,-0.06,-0.553,0.0,0.6,0.5,1,0.487
japanese_polar_338,東急バスは東急ハンズのグループ会社？,ja,0.051,-0.553,0.0,0.0,0.75,1,0.248
japanese_content_3649,食糧管理制度を提唱したのは誰,ja,0.368,-1.19,0.0,0.667,0.4,0,0.245
japanese_content_4363,メキシコにマルクス主義が伝わったのはいつ,ja,0.257,-0.19,1.0,0.667,0.4,0,2.134
japanese_polar_908,飛騨川流域一貫開発計画は施行された？,ja,0.162,-0.553,0.0,0.2,0.6,1,0.409
japanese_content_2617,ヴァンダービルト・コモドアズで最初に設立したスポーツ部は何？,ja,-0.042,0.81,1.0,0.333,0.5,0,2.601
japanese_content_340,ワープロが開発されたのはいつ？,ja,1.035,-0.19,1.0,0.5,0.222,0,2.567
japanese_polar_273,アメリカ合衆国の大統領選挙は直接選挙ですか？,ja,-0.349,0.447,0.0,0.0,0.636,1,0.734
japanese_content_6413,メキシコの最大宗教は何,ja,-0.365,-1.19,0.0,0.0,0.5,0,-1.055
japanese_polar_598,アメリカ映画『大脱走』に原作はある？,ja,0.301,0.447,0.0,0.4,0.778,1,1.926
japanese_polar_460,北アメリカ大陸にはイヌイットが存在する？,ja,-0.074,-0.553,0.0,0.4,0.556,1,0.329
japanese_polar_696,クレタ島の戦いで原住民は巻き込まれた？,ja,-0.249,0.447,0.0,0.4,0.545,1,1.143
japanese_polar_324,神話で母乳にたいする逸話はありますか？,ja,0.051,1.447,1.0,0.4,0.5,1,3.398
japanese_content_5343,湘南電車の80系電車が初めて運行された区間はどこ,ja,-0.032,1.81,1.0,0.333,0.5,0,3.611
japanese_content_901,金正日が朝鮮のトップになったのはいつ？,ja,0.216,0.81,1.0,0.667,0.417,0,3.11
japanese_polar_381,無限の猿定理は実験されたことはある？,ja,-0.04,2.447,1.0,0.2,0.5,1,4.107
japanese_polar_1284,スコットランドにイスラム教はいる？,ja,0.051,-0.553,0.0,0.4,0.667,1,0.565
japanese_content_5034,チェンバロが初めて日本に来たのはいつ,ja,0.479,-0.19,1.0,0.833,0.4,0,2.522
japanese_content_4893,ラディカル・フェミニズムの提唱者は誰？,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_content_3017,世界最大の移動式クレーンは何？,ja,-0.251,-0.19,0.0,0.0,0.625,0,0.184
japanese_content_1324,フョードル・ドストエフスキーがカラマーゾフの兄弟の執筆を始めたのはいつ,ja,0.249,1.81,1.0,0.667,0.4,0,4.126
japanese_content_1587,サイリスタを発明したのは誰,ja,0.606,-1.19,0.0,0.667,0.25,0,0.333
japanese_content_5403,ジョージ・ウォルトン・ルーカのス・ジュニアの処女作は何,ja,0.265,-1.19,0.0,0.0,0.5,0,-0.425
japanese_content_1311,日本で初めてモンゴル出身の力士が土俵を踏んだのはいつ？,ja,0.963,0.81,1.0,1.0,0.467,0,4.24
japanese_polar_71,『ソニックシリーズ』のシャドウ・ザ・ヘッジホッグはハリネズミ？,ja,0.951,0.447,0.0,0.0,0.636,1,2.034
japanese_content_5404,ヴァルグ・ヴィーケネス のジェンダーは何？,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_content_634,「ケプラーの法則」が発表されたのはいつ,ja,0.935,0.81,1.0,0.5,0.273,0,3.518
japanese_content_5866,ふるさと納税が始まったのはいつ？,ja,0.368,-0.19,1.0,0.667,0.3,0,2.145
japanese_polar_739,漫画『ファイブスター物語』はＳＦ作品？,ja,0.251,-0.553,0.0,0.0,0.833,1,0.531
japanese_content_5712,ハーフブリック・スタジオの創始者は誰？,ja,-0.394,-0.19,0.0,0.0,0.5,0,-0.084
japanese_content_5106,狩野派の最盛期はいつ？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_polar_1149,グレート・ノーザン鉄道ウェリントン雪崩事故により死者は出た？,ja,0.718,0.447,1.0,0.2,0.692,1,3.057
japanese_content_2083,ポール・ユージン・ブラウンの最終学歴は何,ja,0.035,-0.19,0.0,0.0,0.5,0,0.345
japanese_polar_424,ユニコードコンソーシアムとは団体？,ja,-0.149,-0.553,0.0,0.0,0.667,1,-0.035
japanese_content_2409,日本最古のスキー場はどこ,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_467,アウディの創始者は誰,ja,-0.365,-1.19,0.0,0.0,0.5,0,-1.055
japanese_content_4079,ハッシュ関数を発見したのは誰？,ja,0.41,-0.19,1.0,0.5,0.333,0,2.053
japanese_polar_861,野沢雅子はドラゴンボールの孫悟空の声も担当していますか？,ja,0.364,1.447,1.0,0.4,0.529,1,3.74
japanese_polar_919,ビタミンB₁₂は植物からも摂取できる？,ja,0.051,-0.553,0.0,0.4,0.556,1,0.454
japanese_content_5113,映画『スタートレック』が公開されたのはいつ,ja,1.146,-0.19,1.0,0.5,0.3,0,2.756
japanese_content_5824,ジャック・ニコルソンが最初に監督した映画は何？,ja,-0.147,0.81,1.0,0.333,0.417,0,2.413
japanese_content_944,ペータ・ウィルソンの出身はどこ,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_polar_122,NHKは国営放送ですか？,ja,-0.349,-0.553,0.0,0.0,0.5,1,-0.402
japanese_content_6073,ダビド・フェレール・エルンの得意とするコートは何？,ja,-0.147,1.81,1.0,0.167,0.5,0,3.33
japanese_content_2611,モータースポーツの発祥はどこ？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_5437,コンスティチューションの初代船長は誰？,ja,-0.132,-0.19,0.0,0.0,0.571,0,0.249
japanese_content_691,ドイツキリスト教民主同盟の初代党首は誰,ja,-0.215,-0.19,0.0,0.0,0.667,0,0.262
japanese_content_5209,単段式宇宙輸送機を最初に開発した機関は何？,ja,0.112,0.81,1.0,0.333,0.571,0,2.826
japanese_content_4187,ハミルトン・ストイフェサント・フィッシュが参加した戦争は何,ja,0.035,0.81,1.0,0.167,0.417,0,2.429
japanese_content_4409,coded OFDMを開発したのは誰？,ja,0.41,-0.19,1.0,0.5,0.333,0,2.053
japanese_polar_31,ビードルとテイタムは共同研究をしている？,ja,-0.282,0.447,1.0,0.3,0.6,1,2.065
japanese_content_4532,アメリカン・マシン・アンド・ファウンドリーの創始者は誰？,ja,0.671,-0.19,0.0,0.0,0.5,0,0.981
japanese_polar_154,日本でライフセービングに資格はある？,ja,0.551,-0.553,0.0,0.6,0.571,1,1.169
japanese_content_5723,平安時代を築いたのは誰,ja,0.035,-1.19,0.0,0.667,0.375,0,-0.113
japanese_content_3742,阪神電気鉄道の創始者は誰？,ja,-0.394,-0.19,0.0,0.0,0.625,0,0.041
japanese_polar_869,日本でもワインの生産は行われていますか？,ja,0.468,0.447,1.0,0.4,0.385,1,2.7
japanese_polar_128,戦略諜報局はＦＢＩ？,ja,-0.549,-0.553,0.0,0.0,0.667,1,-0.435
japanese_content_5805,"グウェンドリン・マキシン・""",ja,-0.632,-2.19,0.0,0.0,0.5,0,-2.322
japanese_content_4974,『ダイバージェント 異端者』の主人公の職業は何？,ja,-0.188,0.81,0.0,0.0,0.6,0,1.222
japanese_content_1868,桶川ストーカー殺人事件の主犯に対する刑罰は何？,ja,-0.265,0.81,1.0,0.0,0.636,0,2.181
japanese_content_5607,ダイナマイトが戦争で初めて使われたのはいつ,ja,0.635,-0.19,1.0,0.833,0.364,0,2.642
japanese_content_2768,単段式宇宙輸送機が初めて打ち上げられたのはいつ,ja,0.535,-0.19,1.0,0.667,0.538,0,2.55
japanese_content_4224,オリバー・エルスワースの人種は何？,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_content_775,過払い金の返済が初めて裁判で決められたのはいつ,ja,0.419,0.81,1.0,0.833,0.429,0,3.491
japanese_polar_742,富士山は活火山？,ja,-0.449,-0.553,0.0,0.0,0.8,1,-0.202
japanese_content_3552,ケネディ大統領暗殺事件を企てたのは誰？,ja,0.146,-0.19,1.0,0.5,0.5,0,1.956
japanese_content_6624,リヒャルト・ワーグナーが初めて作曲した作品は何,ja,-0.265,-0.19,1.0,0.333,0.455,0,1.333
japanese_polar_1016,韓国光復軍は日本と戦った？,ja,-0.235,-0.553,0.0,0.4,0.625,1,0.237
japanese_polar_887,『ザ・シンプソンズ』はコメディーアニメ？,ja,0.051,-0.553,0.0,0.0,0.667,1,0.165
japanese_polar_1249,自動車教習所に通わなくても運転免許を取得することはできる？,ja,0.051,2.447,2.0,0.4,0.588,1,5.486
japanese_polar_45,アイヌ民族は日本史で差別されてきた？,ja,0.142,-0.553,1.0,0.3,0.5,1,1.389
japanese_polar_1141,大学入試問題ネット投稿事件で投稿者は特定された？,ja,0.436,-0.553,0.0,0.4,0.643,1,0.926
japanese_content_5191,日本で最初のニュース番組は何,ja,0.035,-1.19,0.0,0.0,0.5,0,-0.655
japanese_polar_1170,自然にできたダムはありますか？,ja,-0.449,1.447,1.0,0.3,0.444,1,2.742
japanese_polar_1322,キャサリン・ミドルトンに子どもはいる？,ja,-0.116,-0.553,0.0,0.4,0.571,1,0.302
japanese_polar_1355,細胞説に反論は存在する？,ja,-0.282,-0.553,0.0,0.4,0.571,1,0.136
japanese_content_2710,地震予知機の起源はいつ,ja,-0.132,-1.19,0.0,0.0,0.571,0,-0.751
japanese_content_2445,秋田で最も参加者の多いお祭りは何？,ja,0.535,0.81,0.0,0.0,0.636,0,1.981
japanese_polar_649,クリトサウルスは四足歩行？,ja,-0.449,-0.553,0.0,0.0,0.8,1,-0.202
japanese_content_1424,トルヴォサウルスの化石を初めて発見したのは誰,ja,0.335,-0.19,0.0,0.833,0.364,0,1.342
japanese_polar_218,ノートン・モーターサイクルは自動車の製造をしたことはある？,ja,-0.02,0.447,1.0,0.3,0.6,1,2.327
japanese_content_5908,雑賀衆を立ち上げたのは誰,ja,0.035,-1.19,0.0,0.667,0.375,0,-0.113
japanese_polar_345,日本語は性別によって一人称代名詞は変わる？,ja,0.778,0.447,1.0,0.3,0.667,1,3.192
japanese_polar_1172,クローン人間を作ることは理論上可能？,ja,-0.449,1.447,1.0,0.2,0.778,1,2.976
japanese_content_6551,デイブ・コーウェンスが最初に所属したチームはどこ？,ja,-0.147,0.81,1.0,0.333,0.417,0,2.413
japanese_polar_986,ウィリアムズ・グランプリ・エンジニアリングはF1っで優勝したことがある？,ja,0.122,-0.553,1.0,0.3,0.533,1,1.402
japanese_polar_121,哺乳類はすべて恒温動物？,ja,-0.149,-0.553,0.0,0.0,0.833,1,0.131
japanese_content_1530,ソビエト連邦の初代首長は誰？,ja,-0.465,-0.19,0.0,0.0,0.571,0,-0.084
japanese_content_5659,ヒ素中毒が初めて確認されたのはいつ,ja,0.671,-0.19,1.0,0.667,0.417,0,2.565
japanese_polar_300,カドミウムは毒性がある？,ja,0.051,-0.553,0.0,0.4,0.6,1,0.498
japanese_polar_538,日本で賭博は禁止されている？,ja,-0.074,-0.553,1.0,0.3,0.444,1,1.117
japanese_polar_147,自己啓発を利用した詐欺は存在するか？,ja,-0.349,1.447,1.0,0.3,0.455,1,2.853
japanese_polar_944,ドニゴールとは人の名前ですか？,ja,0.051,-0.553,0.0,0.0,0.375,1,-0.127
japanese_polar_864,パンダは絶滅が危惧されている動物ですか？,ja,0.596,0.447,1.0,0.2,0.417,1,2.66
japanese_content_2677,小野洋子の国籍は何？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_1807,21世紀最も地震が頻繁に起きた国はどこ？,ja,0.398,0.81,1.0,0.667,0.5,0,3.375
japanese_polar_1285,菊地 直子に死刑宣告は下された？,ja,-0.06,-0.553,0.0,0.4,0.5,1,0.287
japanese_polar_319,皇族用車両は英国にもありますか？,ja,0.051,-0.553,0.0,0.6,0.5,1,0.598
japanese_polar_1287,年次有給休暇は契約社員にも該当しますか？,ja,0.151,-0.553,0.0,0.6,0.455,1,0.653
japanese_polar_1188,ベネディクト・アーノルド5世に子どもはいる？,ja,0.301,-0.553,0.0,0.4,0.556,1,0.704
japanese_polar_780,ファーストパーソン・シューターのゲームには３D機能があるものがありますか？,ja,0.11,1.447,1.0,0.4,0.556,1,3.513
japanese_content_889,ビューグルの起源はいつ,ja,0.035,-1.19,0.0,0.0,0.4,0,-0.755
japanese_polar_1065,コミックマーケットは、日本以外にもありますか？,ja,0.162,-0.553,0.0,0.6,0.5,1,0.709
japanese_polar_762,北条 義時に妻はいた？,ja,-0.235,-0.553,0.0,0.4,0.625,1,0.237
japanese_content_1199,日本で印刷技術が伝来してきたのはいつ,ja,1.035,-0.19,1.0,0.417,0.385,0,2.647
japanese_content_885,日本最長の河川は何,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_polar_568,日本でマラリアが発症した事例はある？,ja,-0.06,1.447,1.0,0.3,0.5,1,3.187
japanese_content_1233,ライフガードの起源はいつ,ja,-0.465,-0.19,0.0,0.0,0.4,0,-0.255
japanese_content_6294,人類が服を着始めたのはいつ,ja,0.59,-0.19,2.0,0.417,0.4,0,3.217
japanese_content_4150,ソルトン湖の名称の由来は何,ja,-0.537,0.81,0.0,0.0,0.5,0,0.773
japanese_content_2255,日本で最古のロースクールは何？,ja,0.035,-0.19,0.0,0.0,0.5,0,0.345
japanese_content_5840,朝鮮共産党の初代党首は誰？,ja,-0.215,-0.19,0.0,0.0,0.667,0,0.262
japanese_polar_697,アメリカ英語とイギリス英語は異なりますか？,ja,-0.449,0.447,0.0,0.4,0.556,1,0.954
japanese_content_72,北海道が日本の一部になったのはいつ,ja,0.935,-0.19,1.0,0.667,0.364,0,2.776
japanese_polar_88,オープンキャンパスは体験入学か？,ja,-0.549,-0.553,0.0,0.0,0.667,1,-0.435
japanese_content_4286,宇宙ゴミの問題が提唱され始めたのはいつ,ja,0.951,0.81,2.0,0.333,0.385,0,4.479
japanese_content_4478,イタリア・ピエモンテ州の州都はどこ？,ja,-0.251,-0.19,0.0,0.0,0.5,0,0.059
japanese_content_1957,ヨーロッパで2017年最もＧＤＰの低い国はどこ,ja,0.335,0.81,0.0,0.0,0.545,0,1.69
japanese_polar_763,ふぐの毒は人を死に至らしめることがありますか？,ja,0.436,0.447,1.0,0.5,0.5,1,2.883
japanese_polar_335,潜水艦スレッシャーは戦争に参加した？,ja,-0.199,-0.553,0.0,0.4,0.556,1,0.204
japanese_content_1622,世界一大きい植物は何？,ja,-0.565,-0.19,0.0,0.0,0.5,0,-0.255
japanese_content_6275,織田信成の引退後の職業は何,ja,-0.465,-0.19,0.0,0.0,0.556,0,-0.099
japanese_content_5890,ジャコモ・マイアベーアの出身はどこ,ja,-0.465,-0.19,0.0,0.0,0.429,0,-0.226
japanese_polar_667,尾瀬にダムはある？,ja,0.051,-0.553,0.0,0.4,0.6,1,0.498
japanese_content_733,びーとたけしらがフライデー襲撃事件を計画することとなったきっかけは何,ja,0.976,-0.19,1.0,0.417,0.444,0,2.647
japanese_content_3158,フロイトが生まれたのはいつ？,ja,0.201,-0.19,1.0,0.5,0.286,0,1.797
japanese_polar_382,奥州後三年記を記録した書物はある？,ja,0.051,1.447,1.0,0.2,0.583,1,3.281
japanese_content_717,ハールィチ・ヴォルィーニ大公国の初代王は誰？,ja,0.035,-0.19,0.0,0.0,0.6,0,0.445
