unique_id,text,language,type_original,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,subordinate_proposition_dist,verbal_head_per_sent,question_type
ru_content_17,Сколько стоила разработка различных брендов?,ru,content,-0.818,-0.09,0.0,0.333,0.8,1.946,0.0,-0.807,0
ru_content_18,"А вы знаете, что это на самом деле?",ru,content,-0.354,-0.09,0.0,0.333,0.25,2.398,0.0,-0.807,0
ru_content_19,Как они могли с нами так поступить?,ru,content,-0.235,-0.09,1.0,0.417,0.571,2.197,3.932,0.193,0
ru_content_20,- Кто последний?,ru,content,-1.068,-2.09,0.0,0.0,0.5,1.609,0.0,-1.807,0
ru_content_21,А где ваш грудничок?,ru,content,-0.068,-2.09,0.0,0.0,0.5,1.792,0.0,-1.807,0
ru_content_22,А вы а у вас что?,ru,content,-0.468,-1.09,0.0,0.0,0.0,2.079,0.0,-1.807,0
ru_content_23,А вы за кем?,ru,content,-0.068,-2.09,0.0,0.0,0.0,1.792,0.0,-1.807,0
ru_content_24,"А вы знали, что прямо сейчас за вами следят?",ru,content,0.557,-0.09,1.0,0.5,0.333,2.485,3.932,0.193,0
ru_content_25,и самое главное для кого?,ru,content,-0.068,-1.09,0.0,0.0,0.2,1.946,0.0,-1.807,0
ru_content_26,Откуда на картине «Клятва Горациев» вскинутые руки?,ru,content,0.099,-1.09,0.0,0.0,0.857,2.398,0.0,-0.807,0
ru_content_27,— А вы откуда?,ru,content,-0.568,-2.09,0.0,0.0,0.333,1.792,0.0,-1.807,0
ru_content_28,— А какой у меня акцент?,ru,content,-0.318,-1.09,0.0,0.0,0.2,2.079,0.0,-1.807,0
ru_content_29,— 3:15 ТЫ ГДЕ БЛ@ДЬ...?,ru,content,-0.735,-1.09,0.0,0.0,0.5,2.079,0.0,-1.807,0
ru_content_30,"— А почему, чем больше пьешь — тем противоположный пол «красивше»?",ru,content,2.557,-1.09,1.0,0.333,0.556,2.773,4.615,-0.807,0
ru_content_31,А дома то чего?,ru,content,-0.735,-2.09,0.0,0.0,0.25,1.792,0.0,-1.807,0
ru_content_32,А сейчас что?,ru,content,-0.568,-2.09,0.0,0.0,0.333,1.609,0.0,-1.807,0
ru_content_33,Кому нужно? забираем на стену #эзотерика #аффимация #психология #мудрость #симорон #деньги #волшебство #чудо #чудеса #вера #исполнениежеланий #seemoron,ru,content,2.62,-0.09,0.0,0.333,0.176,2.944,0.0,-0.807,0
ru_content_34,"ты чего, сынок, задумал?",ru,content,1.599,-2.09,0.0,0.5,0.5,2.079,0.0,-0.807,0
ru_content_35,"и качнулись тени враз на краю бездонных глаз, как разбуженные девы пеньем пропасти внизу, вопрошающие: где мы? безучастную лозу.",ru,content,0.432,0.91,1.0,0.444,0.789,3.219,3.932,1.193,0
ru_content_36,"«Что, что, мусье?",ru,content,0.932,-2.09,0.0,0.0,0.333,2.079,0.0,-1.807,0
ru_content_37,"Ты почему бескрыл, старик, до сей поры?..",ru,content,0.265,-1.09,0.0,0.0,0.571,2.398,0.0,-1.807,0
ru_content_38,"Ты с ней, а я вчера с Петрухой, Да где же ведь?",ru,content,0.296,-0.09,0.0,0.0,0.25,2.773,0.0,-1.807,0
ru_content_39,"И что ж? ко мне вы, други, собралися, Весельчаков бывалых сыновья!",ru,content,1.132,1.91,0.0,0.5,0.455,2.833,0.0,-0.807,0
ru_content_40,"За то ль, cкажи, мы любим cвет cвечи (cвечу cвеpканью люcтp пpедпочитаем), что жеpтвует cобой она в ночи, когда пpи ней о пpавде мы читаем?",ru,content,1.182,1.91,2.0,0.5,0.48,3.497,4.215,3.193,0
ru_content_41,"Иль оттого, что в памяти не стих Горячий ветр из дали многохрамной, Что гнал волну Нербадды, Ганга, Джамны Пред таборами праотцев моих?",ru,content,0.218,2.91,1.0,0.583,0.636,3.332,4.615,0.193,0
ru_content_42,"Что были в старину с тобою мы друзья, Что я на скромной лире, Бывало, воспевал талант изящный твой?",ru,content,1.403,-0.09,0.0,0.417,0.444,3.135,0.0,1.193,0
ru_content_43,Что за кочевья чернеются Средь пылающих огней?,ru,content,-0.401,-1.09,1.0,0.167,0.571,2.197,3.932,0.193,0
ru_content_44,"Почему не запимал ещё в свои ряды,как И.Христа?",ru,content,0.154,-1.09,0.0,0.833,0.6,2.565,0.0,-0.807,0
ru_content_45,За бабки то что не сделаешь?,ru,content,-0.268,-1.09,0.0,0.5,0.333,2.079,0.0,-0.807,0
ru_content_46,Как в этом караоке поют?,ru,content,-0.068,-1.09,0.0,0.333,0.4,1.946,0.0,-0.807,0
ru_content_47,"""Саша, Саша"", - кричит, - ""что же вы так проходите?",ru,content,2.503,-0.09,0.0,0.417,0.75,2.89,0.0,0.193,0
ru_content_48,Что в мыслях у кота?,ru,content,-0.568,-1.09,0.0,0.0,0.4,1.946,0.0,-1.807,0
ru_content_49,"Так хочется взять и сказать, ""Ну почему же мы не вместе?""",ru,content,0.532,1.91,1.0,0.278,0.545,2.773,3.932,1.193,0
ru_content_50,"Любви хотел налить, да вот куда?",ru,content,0.132,-1.09,1.0,0.25,0.667,2.197,3.932,0.193,0
ru_content_51,А что для вас настоящее счастье?,ru,content,0.532,-1.09,0.0,0.0,0.333,2.079,0.0,-1.807,0
ru_content_52,Куда можно пойти в Сочи?,ru,content,-0.568,-1.09,1.0,0.25,0.8,1.946,3.932,0.193,0
ru_content_53,"Слышал когда-нибудь, как один человек отучал свою собаку бегать за машинами, по совету мудрого товарища?",ru,content,0.289,0.91,2.0,0.444,0.667,2.944,4.215,1.193,0
ru_content_54,"С ним думать не будешь: ""Что, там, за окном?""",ru,content,0.182,-0.09,0.0,0.5,0.333,2.773,0.0,-0.807,0
ru_content_55,"Кто эти доброжелатели, которые убедили вас, что без мяса вы будете хилы, голодны и вообще не проживете?",ru,content,0.682,0.91,2.0,0.5,0.412,3.091,4.615,1.193,0
ru_content_56,"Кто такой заботливый продумал для вас миф, что без натурального меха и кожи вы замерзнете и будете не элегантны?",ru,content,0.821,0.91,1.0,0.667,0.421,3.091,3.932,1.193,0
ru_content_57,Как твои дела?,ru,content,-0.568,-1.09,0.0,0.0,0.667,1.609,0.0,-1.807,0
ru_content_58,Кому дали 2 года колонии-поселения за призывы убивать москалей?,ru,content,-0.179,-0.09,1.0,0.333,0.7,2.565,3.932,0.193,0
ru_content_59,ЗА ЧТО ВОЕВАЛИ НАШИ ДЕДЫ?,ru,content,-0.818,-1.09,0.0,0.333,0.4,1.946,0.0,-0.807,0
ru_content_60,"- Помните, я говорил, что всем нужны только деньги?",ru,content,-0.068,0.91,0.0,0.25,0.5,2.565,0.0,0.193,0
ru_content_61,"И после вы удивляетесь, почему она не хочет быть с вами?",ru,content,0.232,-0.09,2.0,0.667,0.364,2.639,4.215,1.193,0
ru_content_62,- А что делать-то нужно?,ru,content,0.682,-1.09,1.0,0.333,0.4,2.197,4.615,-0.807,0
ru_content_63,Почему уничтожают Луганск и Донецк?,ru,content,-0.818,-0.09,0.0,0.333,0.8,1.946,0.0,-0.807,0
ru_content_64,— Что?— глухо в подушку отозвался он.,ru,content,0.332,-0.09,0.0,0.5,0.5,2.398,0.0,-0.807,0
ru_content_65,"Нервно отшвырнув на стул приготовленную было сбрую с чулками, она ринулась на кухню за подмогой:— Петя, Ирина, что мне с ним делать?",ru,content,1.17,0.91,1.0,0.542,0.545,3.367,4.215,2.193,0
ru_content_66,"Он уже протянул руку к выключателю, как вдруг, обернувшись, лукаво улыбнулся:— А что, Петрович, сдается мне, сегодня ты счастливо обделался?",ru,content,1.406,0.91,2.0,0.567,0.65,3.401,4.215,3.193,0
ru_content_67,"Тут удивился Петрович: ""Почему от волка?",ru,content,0.132,-1.09,0.0,0.5,0.833,2.303,0.0,-0.807,0
ru_content_68,— А тогда почему ты сидишь со старухами на лавочке?,ru,content,0.182,-1.09,0.0,1.0,0.556,2.485,0.0,-0.807,0
ru_content_69,— Что же делать?— Она была озадачена.,ru,content,0.132,-1.09,0.0,0.333,0.333,2.398,0.0,0.193,0
ru_content_70,"Ведь из чего складывается игра?— из предмета и воображения; чем скромнее предмет, тем больше следует добавить воображения, только и всего.",ru,content,0.616,2.91,1.0,0.444,0.5,3.296,3.932,1.193,0
ru_content_71,Или мы вправду каждый год рождаемся заново и получаем какой-то новый шанс?,ru,content,0.205,-0.09,0.0,0.667,0.583,2.639,0.0,0.193,0
ru_content_72,Зачем они идут на цыпочках?,ru,content,-0.568,-1.09,0.0,0.5,0.6,1.946,0.0,-0.807,0
ru_content_73,"— Я Петрович, а вы кто?",ru,content,-0.068,-1.09,0.0,0.0,0.2,2.197,0.0,-1.807,0
ru_content_74,— Что это?— перебил его Петрович.,ru,content,-0.068,-1.09,0.0,0.333,0.4,2.303,0.0,-0.807,0
ru_content_75,"— Генрих, почему ты не показывал мне его раньше?",ru,content,0.361,-2.09,0.0,0.0,0.5,2.485,0.0,-0.807,0
ru_content_76,"— Что?— спросил тот, не сбавляя шага.",ru,content,-0.068,-0.09,1.0,0.333,0.5,2.485,4.615,0.193,0
ru_content_77,— Но почему ее никто не полечит?,ru,content,0.932,-2.09,0.0,0.833,0.333,2.197,0.0,-0.807,0
ru_content_78,— А где же ее хозяин?,ru,content,-0.568,-1.09,0.0,0.0,0.4,2.079,0.0,-1.807,0
ru_content_79,— Что?— Петино лицо показалось из-за журнала.,ru,content,-0.068,-0.09,0.0,0.333,0.667,2.398,0.0,-0.807,0
ru_content_80,"""Вроде той собаки, что мы видели с Петей?""",ru,content,-0.068,0.91,1.0,0.333,0.375,2.565,4.615,-0.807,0
ru_content_81,"Когда это было ""недолго"" ждать кого-нибудь, кроме медсестры с уколом?",ru,content,0.043,1.91,1.0,0.167,0.5,2.708,3.932,0.193,0
ru_content_82,"Или она забыла, где его искать?",ru,content,-0.068,-1.09,1.0,0.417,0.5,2.197,3.932,0.193,0
ru_content_83,"Где твоя мама?""...",ru,content,-0.568,-1.09,0.0,0.0,0.667,1.946,0.0,-1.807,0
ru_content_84,— А ты где была?,ru,content,-0.735,-2.09,0.0,0.0,0.25,1.946,0.0,-0.807,0
ru_content_85,"""Что с тобой случится?— сказали ему.",ru,content,-0.268,-1.09,0.0,0.333,0.333,2.398,0.0,0.193,0
ru_content_86,Но почему он не слышал ее раньше?,ru,content,0.099,-2.09,0.0,1.0,0.429,2.197,0.0,-0.807,0
ru_content_87,Кого они хотели сбить с толку своим дурацким маскарадом?,ru,content,-0.068,-0.09,1.0,0.417,0.556,2.398,3.932,0.193,0
ru_content_88,"Где они теперь, подлые заговорщики?",ru,content,-0.068,-0.09,0.0,0.0,0.8,2.079,0.0,-1.807,0
ru_content_89,"Услышав опять, что он взрослый, Петрович насторожился: что они затеяли на сей раз?",ru,content,0.515,-0.09,1.0,0.444,0.538,2.89,3.932,1.193,0
ru_content_90,Что же они так скатились-то?,ru,content,-0.068,-1.09,0.0,0.667,0.5,2.197,0.0,-0.807,0
ru_content_91,Спросили у немца: что за мот у вас?,ru,content,0.361,-0.09,0.0,0.333,0.375,2.398,0.0,-0.807,0
ru_content_92,А что за мотик у тебя?,ru,content,0.132,-1.09,0.0,0.0,0.167,2.079,0.0,-1.807,0
ru_content_93,Как по подвеске ведет себя мот?,ru,content,-0.468,-1.09,0.0,0.667,0.667,2.079,0.0,-0.807,0
ru_content_94,И какая марка модель мотоцикла?,ru,content,-0.568,-2.09,0.0,0.0,0.6,1.946,0.0,-1.807,0
ru_content_95,"– Что вас связывало с генералом Влодзимирским?– первое, что спросил меня следователь Федотов.",ru,content,-0.159,0.91,1.0,0.583,0.583,2.89,3.932,0.193,0
ru_content_96,"- Значит, что же -- они нас даже и не заметили?",ru,content,1.182,-1.09,0.0,0.5,0.222,2.639,0.0,0.193,0
ru_content_97,Откуда это у Вас такое пренебрежение к человеку?,ru,content,-0.068,-0.09,0.0,0.0,0.375,2.303,0.0,-1.807,0
ru_content_98,Что Вы его все время стремитесь принизить?..,ru,content,0.599,-1.09,1.0,0.417,0.571,2.303,3.932,0.193,0
ru_content_99,"""Вы спросите меня: чем велик человек? -- процитировал он.",ru,content,0.361,-1.09,0.0,0.417,0.5,2.639,0.0,0.193,0
ru_content_100,- Что создал вторую природу?,ru,content,-0.735,-1.09,0.0,0.333,0.75,1.946,0.0,-0.807,0
ru_content_101,Что привел в движение силы почти космические?,ru,content,-0.401,-0.09,0.0,0.5,0.714,2.197,0.0,-0.807,0
ru_content_102,Что в ничтожные сроки завладел планетой и прорубил окно во Вселенную?,ru,content,-0.268,-0.09,0.0,0.583,0.636,2.565,0.0,0.193,0
ru_content_103,"Есть подсказка, но о чем она?",ru,content,-0.068,-1.09,0.0,0.333,0.333,2.197,0.0,-0.807,0
ru_content_104,Но что за громкий тамо звон?,ru,content,0.932,-2.09,0.0,0.0,0.5,2.079,0.0,-1.807,0
ru_content_105,"Куда отсель, Как я уже престану быть?",ru,content,0.265,-1.09,2.0,0.333,0.714,2.303,4.615,0.193,0
ru_content_106,"Кто влил, Кто мог тебя внутрь сердца влить?",ru,content,-0.068,0.91,1.0,0.333,0.5,2.398,3.932,1.193,0
ru_content_107,что это может быть?,ru,content,-0.068,-1.09,1.0,0.333,0.25,1.792,3.932,0.193,0
ru_content_108,Можно как то убрать этот вред(кроме замалчивания крупы)?,ru,content,-0.068,-0.09,1.0,0.333,0.667,2.565,3.932,0.193,0
ru_content_109,Как после фен наркотика восонавить организм и что надо кушать и пить?,ru,content,-0.159,0.91,1.0,0.375,0.667,2.639,3.932,2.193,0
ru_content_110,И сколько минимум нужно давать воды?,ru,content,-0.068,0.91,1.0,0.167,0.667,2.079,4.615,-0.807,0
ru_content_111,А что вы могли бы посоветовать для нормализации стула?,ru,content,-0.193,-0.09,1.0,0.417,0.444,2.398,3.932,0.193,0
ru_content_112,"Подскажите, что это может быть?",ru,content,0.432,-0.09,2.0,0.25,0.4,2.079,4.215,1.193,0
ru_content_113,"Я переживаю, с чем это может быть связано?",ru,content,-0.211,-0.09,2.0,0.333,0.375,2.398,4.215,1.193,0
ru_content_114,В какой системе проблема?,ru,content,-0.735,-2.09,0.0,0.0,0.5,1.792,0.0,-1.807,0
ru_content_115,"Пожалуйста, скажите от чего все эти проблемы?",ru,content,-0.235,-0.09,0.0,0.333,0.286,2.303,0.0,-0.807,0
ru_content_116,Что нам делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0
ru_content_117,"Куда двигаться дальше, к кому обратиться?",ru,content,-0.268,-0.09,0.0,0.333,0.667,2.197,0.0,0.193,0
ru_content_118,Как мне лучше поступить и вообще что с собой делать?,ru,content,0.821,-0.09,1.0,0.417,0.5,2.485,4.615,0.193,0
ru_content_119,Что вам делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0
ru_content_120,Подскажите как мне быть.?,ru,content,-0.068,-1.09,1.0,0.25,0.75,1.792,3.932,0.193,0
ru_content_121,"А можете хотя бы ориентировочно сказать что со мной не так, какая эта болезнь?",ru,content,0.009,1.91,1.0,0.333,0.357,2.833,3.932,0.193,0
ru_content_122,Потому что пока что обстоятельства не позволяют мне обратиться к врачу - может можно пока что что-нибудь сделать?,ru,content,0.307,0.91,1.0,0.167,0.588,2.996,4.215,3.193,0
ru_content_123,"А сейчас, что за проблема со мной?",ru,content,-0.235,-0.09,0.0,0.0,0.286,2.303,0.0,-1.807,0
ru_content_124,Может я что-то не так делаю?,ru,content,0.732,-1.09,0.0,0.333,0.5,2.079,0.0,0.193,0
ru_content_125,Что мне делать?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0
ru_content_126,Нужно какие-то анализы сдать?,ru,content,-0.401,-0.09,1.0,0.167,0.75,1.792,4.615,-0.807,0
ru_content_127,"Моему сыну 3 года, он ничего не хочет кушать, только пьет молоко, при этом он не умеет жевать, как нам быть?",ru,content,1.482,-0.09,1.0,0.361,0.476,3.296,4.615,4.193,0
ru_content_128,"У меня стало меньше молока и мне кажется, что малыш не наедается, как быть?",ru,content,0.086,0.91,2.0,0.5,0.5,2.89,4.215,2.193,0
ru_content_129,Сколько раз в день малыш писает?,ru,content,-0.268,-0.09,0.0,0.333,0.667,2.079,0.0,-0.807,0
ru_content_130,Сколько раз кормите днём?,ru,content,-1.068,-1.09,0.0,0.333,0.75,1.792,0.0,-0.807,0
ru_content_131,Сколько раз кормите ночью?,ru,content,-1.068,-1.09,0.0,0.333,0.75,1.792,0.0,-0.807,0
ru_content_132,"Почему считаете, что молока стало меньше и малыш не наедается?",ru,content,0.154,-0.09,1.0,0.5,0.6,2.565,3.932,1.193,0
ru_content_133,"Если да, то как?",ru,content,-0.401,-1.09,0.0,0.0,0.25,1.946,0.0,-1.807,0
ru_content_134,Что делать в данной ситуации?,ru,content,-0.318,-1.09,0.0,0.333,0.6,1.946,0.0,-0.807,0
ru_content_135,И как тогда лучше подходить к питанию?,ru,content,-0.401,-0.09,1.0,0.167,0.714,2.197,4.615,-0.807,0
ru_content_136,Здравствуйте! проанализируйте с чем у вас ассоциируется термически обработанная пища?,ru,content,-0.068,1.91,1.0,0.25,0.6,2.565,4.215,2.193,0
ru_content_137,"Щемит сердце,частичное онемение левого мизинца,потоотделение при еде или движении,если лежу то сердце как бы стучит в голове -мне 49лет -куда обратиться и что это может быть?",ru,content,1.587,0.91,1.0,0.472,0.633,3.611,4.215,4.193,0
ru_content_138,"Если есть подозрение на «пищевод Барета» что мне посоветуете дальше делать, чтобы не пропустить что-нибудь плохое?",ru,content,0.199,0.91,1.5,0.458,0.562,3.045,4.331,2.193,0
ru_content_139,Можете что-то посоветовать?,ru,content,-0.568,-1.09,1.0,0.167,0.667,1.609,3.932,0.193,0
ru_content_140,Какое лекарство купить?,ru,content,-1.068,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0
ru_content_141,Но что помогло пройти тошноте?,ru,content,-0.568,-2.09,1.0,0.333,0.6,1.946,3.932,0.193,0
ru_content_142,"Помогите пожалуйста, с чем может быть связана тошнота после еды?",ru,content,-0.179,0.91,1.0,0.333,0.5,2.565,3.932,1.193,0
ru_content_143,"Пожалуйста, подскажите, что мне делать хотя бы сейчас?",ru,content,0.075,0.91,1.0,0.417,0.375,2.485,3.932,0.193,0
ru_content_144,"Может быть есть какие-нибудь чаи или таблетки, которые вызывают аппетит?",ru,content,-0.29,-0.09,1.0,0.208,0.7,2.565,4.215,2.193,0
ru_content_145,Что делать ?,ru,content,-1.068,-2.09,0.0,0.167,0.5,1.386,0.0,-0.807,0
ru_content_146,Как вернуть вкус и вновь распознавать запахи ?,ru,content,-0.401,-1.09,0.0,0.5,0.857,2.197,0.0,0.193,0
ru_content_147,"Здравствуйте, то сто вы про себя пишете похоже на реакцию на какую то травму- если про психологию думать, или на нарушение физического здоровья- может какая скрытая болезнь или инфекция?",ru,content,0.861,3.91,1.0,0.25,0.483,3.555,4.215,2.193,0
ru_content_148,"Здравствуйте, какая у Вас основная жалоба?",ru,content,-0.068,-0.09,0.0,0.167,0.5,2.197,0.0,-0.807,0
ru_content_149,Если да то как?,ru,content,-0.735,-1.09,0.0,0.0,0.25,1.792,0.0,-1.807,0
ru_content_150,И какие слабительные лекарства можно принимать?,ru,content,-0.068,-0.09,1.0,0.25,0.667,2.079,3.932,0.193,0
ru_content_151,Вопрос: как справляться с тошнотой и рвотой?,ru,content,-0.401,0.91,0.0,0.333,0.714,2.303,0.0,-0.807,0
ru_content_152,Какие медикаменты принимать в этом случае?,ru,content,-0.468,-1.09,0.0,0.333,0.5,2.079,0.0,-0.807,0
ru_content_153,Какие принимать ферменты?,ru,content,-0.568,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0
ru_content_154,О чем говорят зелёные примиси в рвоте?,ru,content,-0.735,-0.09,0.0,0.333,0.571,2.197,0.0,-0.807,0
ru_content_155,"Подскажите, пожалуйста, чем её снимать?",ru,content,0.682,-1.09,1.0,0.333,0.4,2.197,3.932,0.193,0
ru_content_156,Что делать в домашних условиях?,ru,content,-0.318,-1.09,0.0,0.333,0.6,1.946,0.0,-0.807,0
ru_content_157,"В какой санаторий поехать, чтоб прям с курортным романом?",ru,content,0.432,-1.09,0.0,0.333,0.444,2.485,0.0,-0.807,0
ru_content_158,"Раз уж билет в Сочи не вернуть, куда можно поехать на автобусах-электричках прямо из аэропорта?",ru,content,0.599,0.91,1.0,0.5,0.562,2.996,4.215,1.193,0
ru_content_159,"Подскажите, пожалуйста, хотим поехать из Тихвинского района (Лен область) в Карелию, какой дорогой лучше ехать?, через СПб или Лодейное поле?",ru,content,1.037,3.91,1.0,0.292,0.7,3.367,4.215,2.193,0
ru_content_160,а куда именно в Карелии хотите попасть?,ru,content,0.432,-0.09,1.0,0.25,0.571,2.197,3.932,0.193,0
ru_content_161,Что ещё можно пожелать?,ru,content,-0.401,-1.09,1.0,0.25,0.75,1.792,3.932,0.193,0
ru_content_162,А как же защита персональных данных?,ru,content,-0.668,-0.09,0.0,0.0,0.667,2.079,0.0,-1.807,0
ru_content_163,Что здесь ещё можно пожелать?,ru,content,-0.068,-1.09,1.0,0.333,0.8,1.946,3.932,0.193,0
ru_content_164,Что тут добавить?,ru,content,-0.568,-2.09,0.0,0.333,0.667,1.609,0.0,-0.807,0
ru_content_165,Что тут ещё скажешь?,ru,content,-0.068,-2.09,0.0,0.5,0.75,1.792,0.0,-0.807,0
ru_content_166,За что такое ха.ское поведение?,ru,content,-0.568,-1.09,0.0,0.0,0.4,1.946,0.0,-1.807,0
ru_content_167,При чем тут автовокзал к школе имени Чехова?,ru,content,-0.497,-0.09,0.0,0.0,0.625,2.303,0.0,-1.807,0
ru_content_168,"Спортплощадка возле школы Чехова,что еще сказать?",ru,content,0.265,-1.09,0.0,0.333,0.714,2.303,0.0,-0.807,0
ru_content_169,А что смотреть?,ru,content,-0.568,-2.09,0.0,0.333,0.333,1.609,0.0,-0.807,0
ru_content_170,А как вставать?,ru,content,-0.568,-2.09,0.0,0.333,0.667,1.609,0.0,-0.807,0
ru_content_171,"Удивительно сколько уже лет прошло, а команда жива, и снова и снова ниспровергает авторитеты, несмотря на то что систематически перекупают игроков, хронически не хватает средств, времени... здоровья?",ru,content,0.24,5.91,1.0,0.542,0.704,3.555,4.615,2.193,0
ru_content_172,"А гдеж им учиться, как не на Урале?",ru,content,0.361,-1.09,0.0,0.667,0.375,2.398,0.0,-0.807,0
ru_content_173,"Собственная история: ""Подскажите где можно купить этого прекрасного вина?",ru,content,-0.193,1.91,2.0,0.222,0.889,2.565,4.615,1.193,0
ru_content_174,"Остров Элсмир, где самолет мог находится на вынужденной неск месяцев?",ru,content,0.154,0.91,2.0,0.278,0.8,2.565,4.615,1.193,0
ru_content_175,"Содержания их самые загадочные: «Работать в кабине невозможно», «Не имеем ориентировки. Затруднения с передатчиком», «Как вы меня слышите? РЛ (позывные самолета Леваневского «Релел», сокращенно – РЛ).",ru,content,0.807,4.91,1.0,0.5,0.72,3.761,4.615,1.193,0
ru_content_176,"Повернулся к жене и спрашиваю, ты знаешь где мы?",ru,content,-0.318,0.91,1.0,0.333,0.556,2.485,3.932,1.193,0
ru_content_177,Представляете какая биоактивность?,ru,content,-1.068,-1.09,0.0,0.167,0.667,1.609,0.0,-0.807,0
ru_content_178,Солнце и море - что ещё надо для хорошего настроения?,ru,content,0.182,-0.09,0.0,0.5,0.667,2.485,0.0,-0.807,0
ru_content_179,А что ещё надо?,ru,content,-0.068,-2.09,0.0,0.5,0.5,1.792,0.0,-0.807,0
ru_content_180,"Ну что вы хотите от гостиницы без звёзд, в которой имеется всего 2 номера?",ru,content,-0.145,1.91,1.0,0.5,0.357,2.833,3.932,0.193,0
ru_content_181,Где вы раньше были?,ru,content,-0.068,-2.09,0.0,0.0,0.5,1.792,0.0,-1.807,0
ru_content_182,И для кого будут переделывать?,ru,content,-0.068,-1.09,0.0,0.333,0.2,1.946,0.0,-0.807,0
ru_content_183,Это что за расточительство средств?,ru,content,-0.318,-2.09,0.0,0.0,0.4,1.946,0.0,-1.807,0
ru_content_184,А лес кто должен убирать?,ru,content,-0.068,-1.09,1.0,0.167,0.6,1.946,4.615,-0.807,0
ru_content_185,"Здание старое, сырость, куда смотрит администрация.?",ru,content,-0.468,-0.09,1.0,0.333,1.0,2.303,4.615,-0.807,0
ru_content_186,Ну что можно сказать про бар?,ru,content,-0.468,-0.09,1.0,0.333,0.5,2.079,3.932,0.193,0
ru_content_187,Зачем нужно оно если сотрудники доносят не правилтную информацию?,ru,content,-0.318,0.91,1.0,0.5,0.667,2.398,4.615,-0.807,0
ru_content_188,"(Сделан без молока? Хотя написано, что изготовлен из пастеризованного молока).",ru,content,0.043,0.91,2.0,0.25,0.6,2.773,4.215,2.193,0
ru_content_189,Неужели нельзя как-то выгнать этих маргиналов?,ru,content,-0.668,-0.09,1.0,0.333,0.667,2.079,3.932,0.193,0
ru_content_190,Зачем вообще покупать тут недвижимость?,ru,content,-0.568,-2.09,0.0,0.667,1.0,1.946,0.0,-0.807,0
ru_content_191,Интересно в чем этот комфорт заключается?,ru,content,0.132,-0.09,1.0,0.333,0.5,2.079,4.615,-0.807,0
ru_content_192,Я не понимаю как можно здесь жить?,ru,content,-0.568,-0.09,2.0,0.333,0.714,2.197,4.215,1.193,0
